"","ureslo","uresmed","uresmdh","ureshi","umix","umixhi","ucom","uindlt","uind","upub","uoth","ubigany","uany","unonindany","rres","rcntr","rcom","rind","rpub","rreserve","rany","rfor","rnatrs","xrec","xagfor","xcons","xhalo","xother","xother2","xwater","xtp"
"1509",1230571.97305868,6572816.96882233,0,0,0,0,810614.871540859,29299.3325003392,0,29299.3325003392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572397.52157745
"1510",419152.481700823,123840.506492053,0,0,2410126.77076055,0,295311.976189588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704938.264856987
"1511",918079.999657516,0,0,0,0,0,9979.13071025896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449060.869632225
"1512",529170.612574352,0,0,0,0,0,215588.027046157,0,0,127392.925623067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568368.434756423
"1513",0,0,0,769527.487477504,0,0,769527.487477504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399375.025044991
"1514",0,0,0,133551.961478118,0,0,1240125.35868719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620062.679834687
"1515",0,0,0,77580.892227122,0,0,48488.057891568,87278.504005129,0,6206471.36618815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320021.179688028
"1516",0,0,0,3308605.14101877,0,0,195197.943793467,0,0,39039.5887586935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253757.326429068
"1517",2326938.10910584,651159.635656584,0,0,0,0,478793.849979473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277700.432534565,0,0,0,0,0,0,469217.972723541
"1518",4095383.15738395,0,0,0,0,0,195018.245972171,0,0,2613244.49100732,0,0,0,0,0,0,0,0,0,0,0,0,0,731318.421140698,0,0,0,0,0,0,702065.684495861
"1519",174291.300577978,0,0,0,0,0,1229721.95535183,0,9053464.78871835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229721.95535183
"1520",4313923.28768727,856941.871684109,0,0,87641.782787067,0,19475.9511734466,223973.444009062,15833948.6779904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408994.984668608
"1521",0,0,0,0,0,0,345861.81800197,0,307432.727002955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403505.454995075
"1522",0,163458.268811931,0,1124977.50049499,0,0,961519.230693078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163458.268811931,0,0,0,0,0,0,586526.731188069
"1523",546692.720120616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429544.279879384
"1524",0,0,0,0,0,0,1233230.55857310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394229.441426903
"1525",5272662.1094178,3676351.56232880,0,503079.687434631,0,0,483730.469146883,19349.2182877479,222516.015787644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205810.93759650
"1526",15364304.5467735,0,0,0,0,0,1243915.86463821,0,19436.1849159521,2604448.84077328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575294.56289907
"1527",1412520.34079541,1973658.55786678,0,0,0,0,2650894.33839611,0,590162.608433924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754634.154507773
"1528",13192313.4890673,0,0,0,0,0,703069.260892078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162017.25004063
"1529",551339.971091336,154762.097358107,0,0,0,0,1257442.03854489,1557293.60192724,5668161.80528379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773810.485794642
"1530",4691499.74960497,0,0,0,0,0,0,2476878.75042503,3836733.74999167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650787.749978332
"1531",4418211.02160962,0,0,0,0,0,0,2379036.70363602,2311064.22650354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495228.048250821
"1532",0,0,0,0,0,0,998006.123658254,6317475.65879254,3992024.49662825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532915.891225397,0,87204.4190176193,0,0,0,0,571673.410677937
"1533",0,0,0,0,0,0,2354931.14778307,17288877.2303148,3595388.70734729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145366.120245841,0,2083581.05619186,0,0,0,0,1133855.73811712
"1534",0,0,0,0,4958705.18416152,0,186196.439829159,7183262.64821433,666387.258229728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214757.65116469,0,0,0,0,0,0,480190.818400569
"1535",9170692.76633083,1314271.25657987,0,0,0,0,428355.075951329,1002740.29152264,2920602.7923997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506237.817215635
"1536",21086135.7023145,0,0,0,0,0,29070.9589485015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707393.338736974
"1537",19950634.6056266,0,0,28258.6890562727,0,0,0,0,0,0,0,0,0,0,617903.916330401,0,0,0,0,0,0,0,0,0,359302.921605142,0,0,0,0,0,980799.867381554
"1538",306486.988879046,0,0,0,0,0,0,1212749.95114826,215567.403719854,19063.7840702254,0,0,0,0,1724870.38825216,0,68035.8928894734,8038391.18733663,0,0,0,0,107288.589153591,0,59006558.0663591,0,0,6385654.5300632,0,0,1768933.21812844
"1539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,55889191.4295177,0,475611.38948454,0,0,0,0,0,9609291.33621975,5590860.41398229,104204031.069168,0,0,4164026.24552866,0,159509018.883187,1455953.23291199
"1540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,21241671.3816846,0,0,0,0,0,0,2624828.95882687,0,7242583.60728029,95524330.9140827,0,0,0,0,174988.597054937,223596.541070562
"1541",87191.4843918728,242198.566314410,0,0,0,0,125943.255121875,1395063.74328766,7517843.50765582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121659.44322836
"1542",0,0,0,0,0,0,0,1585987.38279032,529586.696027115,3019475.9791417,0,2772.70529102877,0,0,0,0,359220.412263273,5292133.34385405,0,0,6935.95477003392,0,7553254.53747022,0,9543612.576129,0,0,0,0,0,359220.412263273
"1546",38312908.1028385,446401.665175637,0,0,14013130.5196116,0,252313.984447281,10645709.2722135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814719.81156285,213496.448301610,0,0,0,0,0,1824424.19584906
"1548",0,0,0,0,0,0,377883.559717083,5319437.79595534,193786.441008454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397262.203319121
"1549",0,0,0,0,0,0,0,0,9259.05364883752,479229.123857871,0,0,0,0,0,0,0,914250.93416228,126375.051385055,0,0,0,47319703.5876165,0,50093125.9464596,0,0,0,0,388846.310183206,554105.992686671
"1550",22763986.6658664,835553.928107387,0,0,0,0,1700255.08606729,19431.4862349002,485787.167876512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487951.86269247,0,0,0,0,0,0,1748833.80315504
"1551",13575239.3629725,1070967.71091695,0,0,0,0,926242.34452312,0,0,1244638.15039086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277012.43119662
"1552",4481410.86253562,1292714.67194215,0,0,0,0,833082.788782125,0,0,3361058.14665523,0,0,0,0,83046.941447836,0,11981.8970280573,0,0,0,0,0,320315.59777057,3389972.12869816,0,0,0,0,0,0,3059716.96514025
"1553",3255561.96506120,2264316.23301306,0,0,0,0,1379969.54951857,0,0,0,0,0,0,0,9657.2169510305,0,2414.30423775762,0,0,0,0,0,428344.292487351,29205.2924873509,48675.4881471359,0,0,0,0,0,564635.65809654
"1554",14287160.1864158,0,0,0,0,0,86182.6020677449,0,0,0,0,0,0,0,144314.749357736,0,870.53133401763,0,0,0,0,0,0,0,145088.555005678,0,0,0,0,0,464283.375818993
"1555",12983670.5080418,138062.956447137,0,0,0,0,195589.188003965,0,0,0,0,0,350910.013858921,0,15659626.0284854,0,134561.359536889,0,0,0,241418.909817284,0,9710.31048643604,3000485.85732745,16206507.7519632,0,0,0,0,2155688.86800233,2136268.24802923
"1556",10572581.8939767,0,0,0,327339.642721886,0,24428.3317190909,48856.6629351532,48856.6629351532,0,0,0,0,0,10497864.0005938,325026.288352048,24255.6933320617,174917.212010143,0,0,0,0,0,0,20096765.4035725,0,0,0,0,0,1986308.20785149
"1557",0,0,0,0,0,0,0,15540400.3847015,3159001.29125108,0,0,0,37719.4184754531,0,687682.524686045,0,0,507280.669107914,0,0,1023.25904187598,0,0,0,368055.435916008,0,0,0,0,0,1259137.01682010
"1558",1951459.77049999,0,0,0,0,0,0,11291282.1571309,10980601.9960656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9708.75534566754,0,0,0,0,0,2048547.32095783
"1559",42189257.8094393,320351.014007804,0,0,0,0,1164912.77893710,330058.620765479,0,368889.046796682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485030.73005364
"1560",15615204.2436286,4291498.98031217,0,0,0,0,711998.694036375,0,273095.389163252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273095.389163252,0,0,0,0,0,0,2740707.30369633
"1561",679248.181195596,5145.81969499311,0,0,0,0,0,0,0,0,0,0,0,0,606732.270948072,0,0,0,0,0,0,0,10115440.4096712,3019099.77735263,6795401.42694219,0,0,0,0,524216.682009579,19415.4321857771
"1562",12052678.7879245,0,0,0,0,0,1124134.67991611,0,0,68425.589098513,0,0,0,0,0,0,0,0,0,0,0,0,0,224826.936184511,0,0,0,0,0,0,3949134.00687633
"1563",27567137.6758447,1525569.48018107,0,0,291510.091779834,0,281793.088453715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108589.66374073
"1565",17582293.2362477,2973303.91568636,0,0,0,0,702355.255749864,0,0,0,0,0,312157.891176552,0,5006763.89575555,0,171073.937209930,0,0,0,76032.8609169546,0,19069870.7069603,2930840.18035435,8103481.95557248,0,0,0,0,1572172.54752747,1737153.61684247
"1566",14226714.1535372,1807328.49840769,0,0,0,0,1527432.49247253,223916.804748132,0,0,0,0,2167194.79245866,0,3480560.47441408,0,331564.613868032,48606.3307352442,0,0,470439.844693358,0,25597708.8487256,6608686.04749717,545046.271968861,700773.778531995,0,0,0,4856751.60166824,3328675.44627329
"1567",7413051.6209756,11687943.7778368,0,2700954.58767515,0,0,835547.102863601,0,0,1165879.67850738,0,0,0,0,0,0,0,0,0,0,0,0,0,8802391.57133027,0,0,0,0,0,0,2438631.66081125
"1568",13467007.9124625,669952.087337543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446634.725558153,0,0,0,0,0,0,3087605.27464178
"1569",15008364.5106990,709133.079812854,0,641134.017447252,0,0,1340552.94620800,0,0,2234254.91001327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826260.53581966
"1570",20933805.2259078,4453173.61555396,0,534769.757096841,0,0,4424004.35625796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10141179.2163140,0,0,0,0,0,0,6388067.82886937
"1572",7099712.03342198,442639.963051545,0,891104.135701386,4583653.29926403,0,530003.113622262,0,0,0,0,0,0,0,5622304.08811661,3055768.86617602,353335.409081508,0,0,0,0,0,0,854217.471713983,13143300.653594,0,0,0,0,19414.0329937562,5183546.93326291
"1573",7893373.30921255,1159643.73296169,0,0,263112.443874530,0,214387.916933814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276582.59701741
"1575",29018.8204862467,0,0,6442178.19077163,0,0,1267155.16986414,0,0,1973279.80601183,0,0,0,0,0,0,0,0,0,0,0,0,0,957621.082021704,0,0,0,0,0,0,1305846.93084445
"1576",6593040.04989624,0,0,0,87687.9808579683,0,0,0,3058118.32649678,482283.89359028,0,0,0,0,5242177.34398511,67400.8632185829,0,2350605.10019396,0,0,0,0,370704.746834756,1318255.17265469,15712438.4908051,0,0,0,0,504038.742250793,2442649.28921569
"1577",11221000.9116781,0,0,0,0,0,0,0,0,0,0,0,0,0,347041.265309632,0,0,0,0,0,0,0,0,0,455740.135666547,0,0,0,0,0,804817.687345739
"1578",8460874.89946885,0,0,0,0,0,0,0,0,0,0,0,0,0,3981588.18798534,0,0,0,0,0,0,0,0,0,6808873.24107513,0,0,0,0,29139.2576122926,611924.413858386
"1579",9513219.31044812,126067.126922619,0,533360.919291573,0,0,1047326.89651729,77579.7702603111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357645.97656009
"1580",2542379.54031024,6038151.40888262,0,0,1129017.23042887,0,58541.6340555772,0,0,0,0,0,0,0,1396830.61963605,183793.502627956,9530.03345090792,0,0,0,0,0,0,3812013.38737183,155592.383444102,0,0,0,0,797410.963649166,729339.296142681
"1581",399074.192825116,0,0,0,3440996.86552555,0,570105.989390789,0,0,0,0,0,0,0,551102.456758493,4751852.81429718,787289.223444423,0,0,0,0,0,0,223000.642351078,20816625.1595895,0,0,0,0,281174.722530374,1396177.93328750
"1582",125703.072578436,4641344.20013073,0,193389.342045452,0,0,6304492.53873492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4157870.84651046
"1583",7434998.9525469,1127398.53406599,0,1030209.00559500,0,0,29156.8584412301,2983718.53416606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437352.879620445,0,155503.246354113,0,0,0,0,5364861.98921026
"1584",2876521.67057811,1698424.05870667,0,0,1030835.41127196,0,265071.963100666,0,98174.800736584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433352.09560601
"1585",8077882.153638,2048458.15359821,0,0,0,0,657052.615586648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260888.538688060,0,0,0,0,0,0,1517018.53848909
"1586",4110777.1219088,460015.534713243,0,19575.128686472,0,0,303414.502198281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411077.712493199
"1588",53797608.4382625,0,0,0,0,0,0,0,0,15368.5493947052,0,0,1721277.57334801,0,16129263.4010207,0,0,0,0,0,454829.580460223,0,4060.97829990299,0,14222414.6145329,0,0,0,0,0,3011576.86468105
"1589",11122147.8599289,4528372.32081913,0,0,0,0,1328451.83682756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552713.538343674,0,0,0,0,0,0,1735714.44408071
"1590",803508.519224755,0,0,0,0,0,1058279.51310068,2449721.09527125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519340.872403319
"1591",9568122.15703854,2452865.49670094,0,0,0,0,1343235.86747960,253073.424278703,0,9733.59351130406,0,0,0,0,0,0,0,0,0,0,0,0,0,408810.916450881,0,0,0,0,0,0,944158.544540027
"1592",8297108.78640672,48464.4208241119,0,0,0,0,736659.191736196,4206711.69839189,0,3247116.17226195,0,0,0,0,0,0,0,0,0,0,0,0,0,407101.132327791,0,0,0,0,0,0,1037138.59805134
"1593",9926385.2617251,2823634.51720631,0,4715760.74034431,9266566.88634377,0,2959479.47654981,8412684.28361431,0,38812.8456694335,0,0,0,0,0,0,0,0,0,0,0,0,0,3105027.64756043,0,2969182.68821693,0,0,0,0,1406965.65276960
"1595",5606377.25013695,6929046.83778773,0,0,615068.572505036,0,451776.031151855,0,0,0,0,0,0,0,55597359.5199339,482750.413626234,354586.587015371,0,0,0,0,34595870.8769319,0,602343.159992227,89758846.1043889,835508.254763574,0,0,0,0,1894466.39176629
"1597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,21667032.8355681,0,359497.854177571,0,0,0,0,5402183.97215532,0,22444325.4948716,133530279.066193,0,0,0,0,0,2749672.77703403
"1598",27664848.6338667,0,0,0,0,0,0,0,0,0,0,48573.6814448167,29144.2084667979,0,566174.827015885,0,0,0,0,0,0,0,0,2856132.44875057,0,0,0,0,0,0,1797226.20045522
"1600",19289947.4592722,145621.143377495,0,0,0,0,232993.829803809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368906.896689592,0,0,0,0,0,0,1359130.67085692
"1601",7974352.94158992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4861938.82352575,0,0,0,0,0,0,309308.234884329
"1602",10456139.9736260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3382585.37377352,0,0,0,0,0,0,722774.652600515
"1603",13727238.6147258,0,0,0,0,0,156658.928895461,0,0,812668.192385078,0,0,0,0,0,0,0,0,0,0,0,0,0,1351183.2592031,0,0,0,0,0,0,1498051.00479057
"1604",8500705.89790335,984896.18347795,0,0,0,0,248614.570653576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152993.582243590,0,0,0,0,0,0,1137889.76572154
"1605",0,450273.972679722,0,373631.595127777,0,0,0,0,0,1427464.29756389,0,0,0,0,0,0,0,0,0,0,0,0,0,699361.702436111,0,0,0,0,0,0,593978.4321925
"1606",5140309.56513023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3699465.21752601,0,0,0,0,0,0,1012485.21734376
"1607",4603152.38234312,0,0,0,0,0,1155727.10067853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138292.131409573,0,0,0,0,0,0,404998.385568779
"1608",13987253.8414530,649442.832663229,0,0,0,0,58159.0592541956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901465.424428094,0,0,0,0,0,0,1308578.84220149
"1609",9397376.65417375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863123.34582625
"1610",8290168.7611138,0,0,0,0,0,0,0,0,0,0,0,9201.07546101107,0,436324.671637569,0,0,0,0,0,484.267129526899,0,0,368043.008468404,9685.34259053797,0,0,0,0,0,222762.87359915
"1611",19488816.7557578,0,0,0,0,0,0,0,0,0,0,29160.3241306592,0,0,0,0,0,0,0,0,0,0,0,6531912.64930213,0,0,0,0,0,0,923410.270809431
"1612",16623662.6973264,456907.687815075,0,0,0,0,19442.8798853366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29164.3203284651,0,0,0,0,0,0,826322.414644754
"1613",2729588.34143028,0,0,0,0,0,0,0,0,0,0,20484.7155465008,179241.260900063,0,21301919.4472529,0,0,0,0,0,179718.883843983,0,0,19458.7102961056,15557239.2518777,0,0,0,0,0,612949.388852492
"1614",15484376.7153999,0,0,0,0,0,0,0,0,0,0,0,200723.401447133,0,823017.433777408,0,0,0,0,0,2514.15131980645,0,0,48389.8939429862,0,0,0,0,0,0,1635578.40411274
"1615",3197657.19718779,0,0,643431.021091567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263221.781720642
"1616",3793460.64156030,29482.8545331705,0,1287417.99005117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707588.513855356
"1617",426208.349404825,0,0,96865.5336836433,978341.893495981,0,2470071.11741020,67805.8736782832,532760.436756031,58119.3200107203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356117.47556032
"1618",4626688.86194055,1532590.68525109,0,106028.286376052,19277.8697990887,0,77111.4811812064,0,0,587975.04326238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925337.772189626
"1619",4354171.73740938,0,0,0,0,0,243521.908961650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188386.91689624,0,0,0,0,0,0,438339.436732724
"1620",5757658.7118576,0,0,0,0,0,776203.137090235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638648.151052163
"1621",9483574.14484653,233441.825529153,0,0,0,0,505790.620978365,0,0,505790.620978365,0,0,0,0,0,0,0,0,0,0,0,0,0,2995836.75494866,0,0,0,0,0,0,1624366.03271892
"1622",6441443.75565162,850387.870994291,0,1495509.70360712,0,0,215040.610870944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830838.724002537,0,0,0,0,0,0,1045879.33487348
"1623",24350181.4819537,269011.528498323,0,0,1289400.08615570,0,1549135.35478716,6280027.75604022,0,417431.682547777,0,18552.5187786395,389602.903902276,0,5769795.90732622,61869.7346934855,667336.005720571,301336.765295529,0,0,19584.6642063326,18188675.0686012,20029.7702235206,9225575.96973163,3733004.39638120,0,0,0,0,0,7349352.40515653
"1624",465296.666524086,0,0,0,1521907.84727569,0,416828.26340768,3896859.58301253,0,843350.208636316,0,0,0,0,0,0,0,0,0,0,0,0,0,523458.750463386,0,0,0,0,0,0,2103528.68068031
"1625",3588313.33466723,0,0,0,0,0,0,0,0,3203127.15781501,0,5068.23931329696,364913.220642679,0,3830179.31986411,0,0,184733.106836409,0,0,339782.582310451,50646039.6292246,2941679.34058270,4910011.52170233,10879807.7076227,291683.852794219,0,0,0,0,2800164.98662429
"1627",4404249.65203525,0,0,0,0,0,0,9679.66983213817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271030.747326910,0,0,0,0,0,0,880849.930805699
"1628",9754638.29519587,475126.517511279,0,349072.543029436,0,0,67875.2166447044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106661.054870014,0,0,0,0,0,0,2666526.37274869
"1629",1768569.91413118,0,0,0,2406414.80086864,0,1681591.06548742,183622.013029579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116485.30671615,0,0,0,0,0,0,821466.89976704
"1630",7226812.39000085,0,0,0,0,0,0,0,0,791748.676931826,0,0,0,0,14568197.5052549,0,0,0,0,0,0,0,7111615.7497853,1370694.19927549,45125974.9971222,0,0,0,0,2022016.97487453,2167835.50675494
"1631",37349662.7421718,1876238.91845571,0,150099.113517668,0,0,320211.442205369,4087699.19088068,1546020.8689229,0,0,5003.30392129313,230151.974197796,0,52436845.3932818,0,301458.273821659,5303781.50364036,0,0,221383.420072689,16959926.9341429,2360402.20258694,650810.483762646,118873334.085938,0,0,0,0,0,2408970.14847960
"1633",20619324.0570248,0,0,328517.815422655,28986.8658618868,0,299530.949560768,260881.794746642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753658.517383209
"1634",9010227.0810772,1216815.23257770,0,0,0,0,386290.549819489,0,0,2337057.82794910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743609.308576522
"1635",429914.154749768,0,0,38214.5915988891,640094.408051836,0,535004.281400802,764291.830994137,20291948.1006479,0,0,0,0,0,9553.64788466651,13063.1511847314,10918.4547224654,429719.182278411,0,0,0,0,0,224218.266783368,0,0,0,0,0,0,1696259.92970298
"1636",9162588.1136757,0,0,735329.141501544,580523.006238865,0,957862.95969642,454743.021088895,38701.5338156696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686952.223982912
"1637",7085312.10844119,0,0,1234341.06687382,456803.386535693,0,2041036.41001199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660907.028137307
"1638",1318576.86415667,0,0,58703.7647198551,0,0,0,13547.0224846022,4515.67431651215,0,0,0,0,0,52256896.2045994,0,0,20788.5722564584,0,0,0,0,16094138.1813487,13481390.339977,216157066.227836,0,0,0,0,2680737.55997236,4273639.58833274
"1639",8905424.49796696,4418722.07920497,0,0,0,0,514708.286360117,990570.6642591,6836879.87616112,4692003.04372422,0,0,0,0,0,0,0,0,0,0,0,0,9748963.39845569,25453781.4744134,11187621.6148092,0,0,0,0,2350177.45739914,378747.607246092
"1640",18604720.8548788,2028370.71389399,0,262038.322124883,0,0,834640.58087979,970512.303092973,388204.921037341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262038.322124883,116461.476610975,0,0,0,0,0,592012.505356357
"1641",5633152.75488778,2835934.29022861,0,0,9678.95689063406,0,1713175.32280455,2448776.02556526,3397313.77493719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474268.874685966
"1642",2386782.98869741,0,0,0,0,0,0,886519.39631774,7793577.10646247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188520.50852238
"1643",2717204.01207680,19339.5298709252,0,0,0,0,1653529.84329031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551176.61476197
"1644",5234611.80489789,0,0,0,0,0,1777242.96923990,0,252504.465536819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9711.71048216345,0,0,0,0,0,0,903189.049843233
"1645",4703211.10263129,0,0,0,1141931.91337296,0,1277415.36151602,48386.9458365506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464514.676643177
"1646",6203446.81570973,1402349.04433691,0,0,48692.6755057033,0,2025615.28659866,983592.038396979,1003069.10799765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564835.031454364
"1647",7775079.91149735,0,0,0,0,0,2063574.66786334,195599.494989845,4518348.32570638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929097.599943081
"1648",550641.345610266,569962.094107905,0,0,0,0,2927093.46751398,1883773.02377563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033660.06899221
"1649",2556444.62130277,0,0,0,0,0,75467.000031827,518835.624328488,603735.999283355,37733.5000159135,0,0,0,0,5704002.87469178,0,158043.883693186,2350902.76603758,0,0,0,0,3795736.83462492,5662638.91981305,41000619.2574153,291888.604155384,0,0,0,3385907.80800211,1887546.30660435
"1650",0,0,0,0,33786.621110259,0,0,0,3434973.13010470,0,0,0,0,0,3306258.59580416,53475.3363648188,0,14851254.7617095,0,0,0,0,0,0,35418658.7938963,0,0,0,0,0,1163492.76101022
"1651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37631568.5364099,0,0,8110335.47228204,0,0,562678.776326314,0,0,1290280.64295438,68016222.4820033,0,0,0,0,0,814914.09002412
"1652",115814.344240267,0,0,0,0,0,29828.0232271173,0,0,306733.12477929,0,0,0,0,11465620.0797865,0,2952974.29948462,0,0,0,0,17131098.4562763,13235480.8968734,113220421.371294,41185990.3700071,0,0,0,0,6237651.76228298,1457395.27174843
"1653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30864541.0903899,0,0,873799.527631022,0,0,7106902.8239326,0,0,1475750.31286590,32214075.9134656,0,0,0,0,2815576.25503354,1912650.07668141
"1654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6641091.17456178,0,0,9140008.35137916,0,0,0,0,0,116680.957894446,13476650.6132821,0,0,0,0,0,5552068.90288253
"1655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35690361.6451493,0,0,0,0,0,0,0,116603.414234449,17956925.7540877,203033011.530143,0,0,0,0,3303763.39730664,1739334.25907904
"1656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,98547451.736776,0,0,0,0,0,0,6644303.30105115,0,301130.705458501,424440908.965021,0,0,0,0,0,5731197.29169322
