Azone,Bzone,PECASName,ALDRegion,State,COUNTY,STATEFIPS,COUNTYFIPS,PUMA2000,PUMA1990,GridAcres,HourPark,DayPark,LUIntensityCode,MPOcalibrationzones,MPOmodeledzones,ACT,AggACT,Fare,HPMS,AreaType,NorthColumbia
885,869,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,231.89,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
886,869,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,280.49,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
887,721,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,173.02,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
888,721,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,175.48,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
889,721,Portland,Portland_Vancouver,OR,Multnomah,41,51,1305,1300,383.28,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
890,715,Portland,Portland_Vancouver,OR,Multnomah,41,51,1305,1300,283.39,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
891,721,Portland,Portland_Vancouver,OR,Multnomah,41,51,1305,1300,332.67,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
892,721,Portland,Portland_Vancouver,OR,Multnomah,41,51,1305,1300,958.09,0,0,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
893,721,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1300,127.98,0,0,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
894,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,185.06,0,0,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
895,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,195.32,0,0,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
896,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,202.46,0,0,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
897,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,107.47,0,0,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
898,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,694.1,0,0,Low,Metro,Metro,2,PDX,TriMet3,RURAL<5K,2,0
899,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,813.17,0,0,Medium,Metro,Metro,2,PDX,TriMet3,RURAL<5K,3,0
900,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,273.58,0,0,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
901,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,1080.5,0,0,VeryLow,Metro,Metro,2,PDX,TriMet3,RURAL<5K,2,0
902,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,1854.43,0,0,Low,Metro,Metro,2,PDX,TriMet3,PORTLAND,2,0
903,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,300.56,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,2,0
904,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,2909.96,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,2,0
905,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,282.95,0,0,High,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
906,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,344.49,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
907,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,155.85,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
908,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,1573.04,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,2,0
909,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1400,845.72,0,0,VeryLow,Metro,Metro,2,PDX,TriMet2,PORTLAND,2,0
910,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,607.14,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
911,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1400,316.39,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,2,0
912,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,677.82,0,0,VeryLow,Metro,Metro,2,PDX,TriMet2,PORTLAND,2,0
913,866,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,131.77,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
914,866,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,53.07,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
915,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,183.95,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
916,866,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,253.51,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
917,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,288.97,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
918,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,279.16,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
919,852,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,236.57,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
920,852,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,800.01,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
921,852,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,437.91,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
922,852,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,729.11,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
923,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,621.41,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
924,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,618.07,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
925,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,3390.68,0,0,VeryLow,Metro,Metro,2,PDX,TriMet2,PORTLAND,2,0
926,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,2364.36,0,0,VeryLow,Metro,Metro,2,PDX,TriMet2,PORTLAND,2,0
927,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1400,1935.14,0,0,VeryLow,Metro,Metro,2,PDX,TriMet2,PORTLAND,2,0
928,714,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,128.21,0,0,High,Metro,Metro,2,PDX,TriMet1,PORTLAND,3,0
929,714,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,172.58,0,0,High,Metro,Metro,2,PDX,TriMet1,PORTLAND,3,0
930,19,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1400,35387.24,0,0,VeryLow,Metro,Metro,2,PDX,TriMet3,RURAL<5K,1,0
931,385,Portland,Portland_Vancouver,OR,Clackamas,41,5,1310,1500,3021,0,0,VeryLow,Metro,Metro,2,PDX,TriMet3,RURAL<5K,1,0
932,89,Portland,Portland_Vancouver,OR,Washington,41,67,1310,1200,103.23,0,0,High,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
933,89,Portland,Portland_Vancouver,OR,Washington,41,67,1310,1200,88.07,0,0,High,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
934,499,Portland,Portland_Vancouver,OR,Clackamas,41,5,1309,1500,44.82,0.15179815,2.55020892,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
935,499,Portland,Portland_Vancouver,OR,Clackamas,41,5,1309,1500,57.3,0.15179815,2.55020892,High,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
936,499,Portland,Portland_Vancouver,OR,Clackamas,41,5,1309,1500,34.56,0.15179815,2.55020892,Low,Metro,Metro,2,PDX,TriMet3,PORTLAND,2,0
937,499,Portland,Portland_Vancouver,OR,Clackamas,41,5,1308,1500,172.58,0,0,VeryLow,Metro,Metro,2,PDX,TriMet3,PORTLAND,1,0
938,404,Portland,Portland_Vancouver,OR,Clackamas,41,5,1308,1500,170.79,0,0,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
939,411,Portland,Portland_Vancouver,OR,Clackamas,41,5,1308,1500,84.5,0,0,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
940,405,Portland,Portland_Vancouver,OR,Clackamas,41,5,1308,1500,47.27,0,0,High,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
941,405,Portland,Portland_Vancouver,OR,Clackamas,41,5,1308,1500,130.44,0,0,Low,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
942,441,Portland,Portland_Vancouver,OR,Clackamas,41,5,1308,1500,144.04,0,0,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
943,441,Portland,Portland_Vancouver,OR,Clackamas,41,5,1308,1500,140.02,0,0,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
944,37,Portland,Portland_Vancouver,OR,Multnomah,41,51,1304,1300,49.94,0,0,High,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
945,31,Portland,Portland_Vancouver,OR,Multnomah,41,51,1304,1300,359.87,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
946,31,Portland,Portland_Vancouver,OR,Multnomah,41,51,1304,1300,109.92,0,0,High,Metro,Metro,2,PDX,TriMet1,PORTLAND,3,0
947,31,Portland,Portland_Vancouver,OR,Multnomah,41,51,1304,1300,62.21,0,0,High,Metro,Metro,2,PDX,TriMet1,PORTLAND,4,0
948,31,Portland,Portland_Vancouver,OR,Multnomah,41,51,1304,1300,40.36,0,0,High,Metro,Metro,2,PDX,TriMet1,PORTLAND,4,0
949,763,Portland,Portland_Vancouver,OR,Multnomah,41,51,1303,1300,61.54,0,0,High,Metro,Metro,2,PDX,TriMet1,PORTLAND,3,0
950,714,Portland,Portland_Vancouver,OR,Multnomah,41,51,1305,1300,106.36,0,0,Low,Metro,Metro,2,PDX,TriMet1,PORTLAND,3,0
951,714,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,42.81,0,0,VeryLow,Metro,Metro,2,PDX,TriMet1,PORTLAND,2,0
952,866,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,49.28,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
953,851,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,87.4,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
954,866,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,58.86,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
955,866,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,70.9,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
956,866,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,55.07,0,0,Low,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
957,866,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,80.05,0,0,High,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
958,866,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,81.61,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
959,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,329.55,0,0,VeryLow,Metro,Metro,2,PDX,TriMet2,PORTLAND,2,0
960,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,231.22,0,0,VeryLow,Metro,Metro,2,PDX,TriMet2,PORTLAND,1,0
961,905,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1400,206.69,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
962,17,Portland,Portland_Vancouver,OR,Multnomah,41,51,1304,1300,209.14,0,0,High,Metro,Metro,2,PDX,TriMet1,PORTLAND,3,0
963,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,793.1,0,0,VeryLow,Metro,Metro,2,PDX,TriMet2,PORTLAND,2,0
964,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,336.46,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
965,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1302,1400,238.13,0,0,Medium,Metro,Metro,2,PDX,TriMet3,PORTLAND,3,0
966,721,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,68.67,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
967,721,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1300,136.23,0,0,High,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
968,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1400,290.75,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
969,618,Portland,Portland_Vancouver,OR,Multnomah,41,51,1301,1400,122.86,0,0,Medium,Metro,Metro,2,PDX,TriMet2,PORTLAND,3,0
970,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,607.37,0,0,Low,Metro,Metro,532,PDX,NONE,RURAL<5K,2,1
971,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,227.2,0.166977965,2.67164744,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
972,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,53.29,0.166977965,2.67164744,High,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
973,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,61.99,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
974,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,47.72,0.166977965,2.67164744,High,Metro,Metro,532,PDX,CTRAN,RURAL<5K,4,1
975,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,51.73,0.166977965,2.67164744,High,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
976,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,56.19,0.166977965,2.67164744,High,Metro,Metro,532,PDX,CTRAN,RURAL<5K,4,1
977,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,96.77,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
978,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,67.78,0.166977965,2.67164744,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
979,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,72.02,0.166977965,2.67164744,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
980,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,70.68,0.166977965,2.67164744,High,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
981,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,88.52,0.166977965,2.67164744,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
982,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,1787.09,0,0,VeryLow,Metro,Metro,532,PDX,NONE,RURAL<5K,2,1
983,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,145.15,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
984,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,45.93,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
985,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,53.74,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
986,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,66.22,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
987,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,55.97,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
988,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,82.72,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
989,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,58.42,0,0,High,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
990,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,45.26,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
991,991,Vancouver,Portland_Vancouver,WA,Clark,53,11,2101,1901,216.73,0,0,VeryLow,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
992,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,145.38,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
993,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,65.55,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
994,991,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,118.84,0,0,VeryLow,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
995,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,90.97,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
996,991,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,125.98,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
997,991,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,232.56,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
998,991,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,123.97,0,0,VeryLow,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
999,970,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,11955.51,0,0,VeryLow,Metro,Metro,532,PDX,NONE,RURAL<5K,1,1
1000,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,1019.86,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1001,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,156.97,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1002,1002,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,771.02,0,0,VeryLow,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
1003,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,427.65,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1004,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,84.73,0,0,VeryLow,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
1005,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,161.65,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1006,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,116.61,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1007,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,117.5,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1008,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,287.41,0,0,VeryLow,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
1009,1002,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,212.27,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
1010,1002,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,150.06,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1011,1002,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,385.96,0,0,VeryLow,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
1012,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,166.11,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
1013,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,175.25,0,0,High,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1014,1002,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,238.13,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1015,1002,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,170.12,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1016,1002,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,216.73,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1017,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,144.71,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1018,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,136.46,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1019,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,92.98,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1020,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,64.66,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1021,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,98.33,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1022,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,201.34,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1023,1002,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,227.65,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1024,1002,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,350.73,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1025,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,286.96,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1026,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,321.52,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1027,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,86.51,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1028,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,77.15,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1029,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,130.44,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1030,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,179.49,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1031,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,144.04,0,0,High,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1032,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,174.81,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1033,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,126.2,0,0,VeryLow,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1034,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,237.02,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1035,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,183.73,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1036,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,311.26,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
1037,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,326.43,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
1038,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,76.92,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1039,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,88.96,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1040,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,103.23,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1041,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,99.67,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1042,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,164.77,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1043,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,195.54,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1044,1044,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,92.98,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1045,1044,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,67.56,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1046,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,127.98,0,0,High,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1047,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,84.06,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1048,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,199.78,0,0,High,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1049,1025,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,183.95,0,0,High,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1050,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,69.57,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1051,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,80.94,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1052,1000,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,50.61,0,0,Medium,Metro,Metro,532,PDX,CTRAN,RURAL<5K,3,1
1053,1044,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,117.06,0,0,VeryLow,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
1054,1044,Vancouver,Portland_Vancouver,WA,Clark,53,11,2200,1901,274.47,0,0,Low,Metro,Metro,532,PDX,CTRAN,RURAL<5K,2,1
