ZoneNumber,Commodity,TargetPrice,Tolerance,region,type,confidence
2249,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2254,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2268,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2271,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2274,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2278,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2280,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2283,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2286,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2287,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2288,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2300,FLR Office,20.83892632,10.41946316,OR-Small Cities,Office,Medium
2301,FLR Office,20.83892632,10.41946316,OR-Small Cities,Office,Medium
2304,FLR Office,20.83892632,10.41946316,OR-Small Cities,Office,Medium
2305,FLR Office,20.83892632,10.41946316,OR-Small Cities,Office,Medium
2311,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2315,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2317,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2319,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2324,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2326,FLR Office,19.12929726,9.56464863,OR-Small Cities,Office,Medium
2330,FLR Office,19.12929726,9.56464863,OR-Small Cities,Office,Medium
2333,FLR Office,19.12929726,9.56464863,OR-Small Cities,Office,Medium
2334,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2337,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2342,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2343,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2344,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2353,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2355,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2362,FLR Office,17.91939163,2.687908745,Corvallis,Office,VHigh
2366,FLR Office,17.91939163,2.687908745,Corvallis,Office,VHigh
2367,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2370,FLR Office,17.91939163,2.687908745,Corvallis,Office,VHigh
2374,FLR Office,17.91939163,2.687908745,Corvallis,Office,VHigh
2376,FLR Office,17.91939163,2.687908745,Corvallis,Office,VHigh
2383,FLR Office,17.91939163,2.687908745,Corvallis,Office,VHigh
2412,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2420,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2426,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2431,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2455,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2456,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2461,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2462,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2465,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2475,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2487,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2489,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2497,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2498,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2502,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2509,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2512,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2514,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2524,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2528,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2531,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2532,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2533,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2534,FLR Office,15.35373878,7.67686939,OR-Small Cities,Office,Medium
2537,FLR Office,15.35373878,7.67686939,OR-Small Cities,Office,Medium
2544,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2548,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2550,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2556,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2558,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2565,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2566,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2568,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2569,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2573,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2578,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2579,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2582,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2584,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2589,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2598,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2599,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2601,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2603,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2605,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2613,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2616,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2617,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2618,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2620,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2623,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2638,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2654,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2658,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2662,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2664,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2666,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2670,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2671,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2672,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2678,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2679,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2683,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2692,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2696,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2699,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2711,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2712,FLR Office,15.68787956,7.84393978,OR-Small Cities,Office,Medium
2721,FLR Office,15.30583286,7.65291643,OR-Small Cities,Office,Medium
2722,FLR Office,13.27579784,10.62063827,NonMPO,Office,Low
2724,FLR Office,15.30583286,7.65291643,OR-Small Cities,Office,Medium
2726,FLR Office,15.30583286,7.65291643,OR-Small Cities,Office,Medium
2727,FLR Office,33.97638321,27.18110657,NonMPO,Office,Low
2732,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2733,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2735,FLR Office,15.09022617,12.07218094,NonMPO,Office,Low
2740,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2742,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2756,FLR Office,15.50534821,2.325802232,RogueValley,Office,VHigh
2759,FLR Office,33.97638321,27.18110657,NonMPO,Office,Low
2767,FLR Office,15.50534821,2.325802232,RogueValley,Office,VHigh
2772,FLR Office,15.50534821,2.325802232,RogueValley,Office,VHigh
2779,FLR Office,39.17179489,19.58589745,OR-Small Cities,Office,Medium
2782,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2783,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2784,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2787,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2800,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2807,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2817,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2821,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2822,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2823,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2824,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2825,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2826,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2827,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2828,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2829,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2830,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2831,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2836,FLR Office,12.98783016,1.948174524,Deschutes-Rural,Office,VHigh
2837,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2839,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2841,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2842,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2843,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2846,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2847,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2848,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2857,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2859,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2860,FLR Office,12.98783016,1.948174524,Deschutes-Rural,Office,VHigh
2861,FLR Office,12.98783016,1.948174524,Deschutes-Rural,Office,VHigh
2863,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2866,FLR Office,12.70064831,1.905097247,Redmond,Office,VHigh
2872,FLR Office,12.70064831,1.905097247,Redmond,Office,VHigh
2878,FLR Office,12.98783016,1.948174524,Deschutes-Rural,Office,VHigh
2879,FLR Office,12.98783016,1.948174524,Deschutes-Rural,Office,VHigh
2884,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2889,FLR Office,12.98783016,1.948174524,Deschutes-Rural,Office,VHigh
2894,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2895,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2896,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2897,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2898,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2899,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2900,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2901,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2906,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2908,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2911,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2955,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2956,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2957,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2958,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
2959,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2960,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
2964,FLR Office,11.65435696,1.748153544,Bend-North,Office,VHigh
2968,FLR Office,13.14132595,1.971198893,Bend-South,Office,VHigh
2970,FLR Office,12.98783016,1.948174524,Deschutes-Rural,Office,VHigh
2971,FLR Office,12.98783016,1.948174524,Deschutes-Rural,Office,VHigh
2972,FLR Office,11.65435696,1.748153544,Bend-North,Office,VHigh
2974,FLR Office,11.65435696,1.748153544,Bend-North,Office,VHigh
2981,FLR Office,14.50055218,2.175082827,Bend-Central,Office,VHigh
2984,FLR Office,13.14132595,1.971198893,Bend-South,Office,VHigh
2987,FLR Office,13.14132595,1.971198893,Bend-South,Office,VHigh
2988,FLR Office,13.14132595,1.971198893,Bend-South,Office,VHigh
3012,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3015,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3017,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3020,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3022,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3025,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3027,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3032,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3040,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3042,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3043,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3044,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3054,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3056,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3062,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3072,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3073,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3074,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3077,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3081,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3082,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3083,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3087,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3092,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3106,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3108,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3111,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3112,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3117,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3118,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3119,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3120,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3121,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3126,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3128,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3131,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3133,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3139,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3140,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3141,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3147,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
3149,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
3150,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
3151,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
3153,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
3157,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3171,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3172,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3177,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3181,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3183,FLR Office,11.97646713,9.581173704,NonMPO,Office,Low
3184,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
3185,FLR Office,13.80781746,6.90390873,OR-Small Cities,Office,Medium
4001,FLR Office,12.4052887,9.92423096,OOO,Office,Low
4002,FLR Office,13.68698025,6.843490125,Halo-Small Cities,Office,Medium
4003,FLR Office,13.48833179,6.744165895,Halo-Small Cities,Office,Medium
4004,FLR Office,13.75616074,6.87808037,Halo-Small Cities,Office,Medium
4005,FLR Office,13.69469738,6.84734869,Halo-Small Cities,Office,Medium
4006,FLR Office,13.68233299,6.841166495,Halo-Small Cities,Office,Medium
4007,FLR Office,14.09871292,7.04935646,Halo-Small Cities,Office,Medium
4008,FLR Office,13.49270821,6.746354105,Halo-Small Cities,Office,Medium
4009,FLR Office,13.76737309,6.883686545,Halo-Small Cities,Office,Medium
4010,FLR Office,14.2439661,7.12198305,Halo-Small Cities,Office,Medium
4011,FLR Office,12.4052887,9.92423096,OOO,Office,Low
4012,FLR Office,13.05237293,10.44189834,OOO,Office,Low
4013,FLR Office,12.4052887,9.92423096,OOO,Office,Low
4014,FLR Office,14.31270218,7.15635109,Halo-Small Cities,Office,Medium
4015,FLR Office,15.24080372,7.62040186,Halo-Small Cities,Office,Medium
4016,FLR Office,15.56093597,7.780467985,Halo-Urban,Office,Medium
4017,FLR Office,13.99723816,6.99861908,Halo-Small Cities,Office,Medium
4018,FLR Office,12.50784016,10.00627213,OOO,Office,Low
4019,FLR Office,12.82198715,10.25758972,OOO,Office,Low
4021,FLR Office,18.10531235,9.052656175,Halo-Urban,Office,Medium
4022,FLR Office,14.10079956,7.05039978,Halo-Small Cities,Office,Medium
4023,FLR Office,12.58757973,10.07006378,OOO,Office,Low
4025,FLR Office,14.08002758,7.04001379,Halo-Small Cities,Office,Medium
4026,FLR Office,13.55348396,6.77674198,Halo-Small Cities,Office,Medium
4027,FLR Office,13.55731869,6.778659345,Halo-Small Cities,Office,Medium
4028,FLR Office,13.80479908,6.90239954,Halo-Small Cities,Office,Medium
4029,FLR Office,12.4052887,9.92423096,OOO,Office,Low
4030,FLR Office,13.48833179,6.744165895,Halo-Small Cities,Office,Medium
4031,FLR Office,12.4052887,9.92423096,OOO,Office,Low
4032,FLR Office,13.67141628,6.83570814,Halo-Small Cities,Office,Medium
4033,FLR Office,13.76451683,6.882258415,Halo-Small Cities,Office,Medium
4034,FLR Office,13.59096909,6.795484545,Halo-Small Cities,Office,Medium
4035,FLR Office,13.48833179,6.744165895,Halo-Small Cities,Office,Medium
4036,FLR Office,13.82201385,6.911006925,Halo-Small Cities,Office,Medium
4037,FLR Office,14.04007816,7.02003908,Halo-Small Cities,Office,Medium
4038,FLR Office,13.30312157,6.651560785,Halo-Urban,Office,Medium
4039,FLR Office,14.22818565,7.114092825,Halo-Urban,Office,Medium
4040,FLR Office,13.66149426,6.83074713,Halo-Small Cities,Office,Medium
4041,FLR Office,12.4052887,9.92423096,OOO,Office,Low
4042,FLR Office,13.82542706,6.91271353,Halo-Small Cities,Office,Medium
4043,FLR Office,14.37525272,7.18762636,Halo-Small Cities,Office,Medium
4044,FLR Office,13.48833179,6.744165895,Halo-Small Cities,Office,Medium
4045,FLR Office,13.51476669,6.757383345,Halo-Small Cities,Office,Medium
4046,FLR Office,13.90457249,6.952286245,Halo-Small Cities,Office,Medium
4047,FLR Office,13.77921486,6.88960743,Halo-Small Cities,Office,Medium
4048,FLR Office,13.81000233,6.905001165,Halo-Small Cities,Office,Medium
4049,FLR Office,13.91069317,6.955346585,Halo-Small Cities,Office,Medium
4050,FLR Office,13.72730446,6.86365223,Halo-Small Cities,Office,Medium
4051,FLR Office,14.00431252,7.00215626,Halo-Urban,Office,Medium
4052,FLR Office,13.75279236,6.87639618,Halo-Small Cities,Office,Medium
4053,FLR Office,13.51064301,6.755321505,Halo-Small Cities,Office,Medium
4054,FLR Office,14.05574322,7.02787161,Halo-Small Cities,Office,Medium
4055,FLR Office,13.69862366,6.84931183,Halo-Small Cities,Office,Medium
4056,FLR Office,13.71397686,6.85698843,Halo-Small Cities,Office,Medium
4057,FLR Office,12.45194721,9.961557768,OOO,Office,Low
4058,FLR Office,13.64753342,6.82376671,Halo-Small Cities,Office,Medium
4059,FLR Office,12.96256161,6.481280805,Halo-Urban,Office,Medium
4060,FLR Office,12.79470444,6.39735222,Halo-Urban,Office,Medium
4061,FLR Office,13.994627,6.9973135,Halo-Urban,Office,Medium
4062,FLR Office,15.07718754,7.53859377,Halo-Small Cities,Office,Medium
4063,FLR Office,16.32626534,8.16313267,Halo-Urban,Office,Medium
4064,FLR Office,14.52785587,7.263927935,Halo-Small Cities,Office,Medium
4065,FLR Office,14.06860924,7.03430462,Halo-Small Cities,Office,Medium
4066,FLR Office,14.67933083,7.339665415,Halo-Small Cities,Office,Medium
