ZoneNumber,Commodity,TargetFloorspace,Tolerance,region,type,confidence
1175,FLR MH,1968955.664,984477.8322,Metro,RES-MH,50%
1177,FLR MH,527528.872,263764.436,Metro,RES-MH,50%
1292,FLR MH,111917.8999,55958.94995,Metro,RES-MH,50%
1301,FLR MH,13696.02692,6848.013458,SalemKeizer,RES-MH,50%
1303,FLR MH,113272.0562,56636.02809,SalemKeizer,RES-MH,50%
1313,FLR MH,25566.37725,12783.18863,SalemKeizer,RES-MH,50%
1314,FLR MH,3462.967049,1731.483525,SalemKeizer,RES-MH,50%
1316,FLR MH,87477.61089,43738.80545,SalemKeizer,RES-MH,50%
1318,FLR MH,503643.3326,251821.6663,SalemKeizer,RES-MH,50%
1324,FLR MH,1333658.492,666829.246,SalemKeizer,RES-MH,50%
1328,FLR MH,333880.8784,166940.4392,SalemKeizer,RES-MH,50%
1337,FLR MH,53893.77742,26946.88871,SalemKeizer,RES-MH,50%
1364,FLR MH,1636132.925,818066.4627,SalemKeizer,RES-MH,50%
1369,FLR MH,34790.11274,17395.05637,SalemKeizer,RES-MH,50%
1374,FLR MH,405072.6857,202536.3429,SalemKeizer,RES-MH,50%
1394,FLR MH,240621.6236,120310.8118,SalemKeizer,RES-MH,50%
1401,FLR MH,1087173.922,543586.9612,SalemKeizer,RES-MH,50%
1408,FLR MH,89520.21,44760.105,SalemKeizer,RES-MH,50%
1415,FLR MH,63691.57919,31845.7896,SalemKeizer,RES-MH,50%
1437,FLR MH,889889.9526,444944.9763,SalemKeizer,RES-MH,50%
1453,FLR MH,210693.8845,105346.9422,SalemKeizer,RES-MH,50%
1466,FLR MH,61083.85243,30541.92622,SalemKeizer,RES-MH,50%
1468,FLR MH,85248.95777,42624.47889,SalemKeizer,RES-MH,50%
1470,FLR MH,7527.083224,4516.249934,NonMPO,RES-MH,60%
1501,FLR MH,30430.93463,15215.46731,EugeneSpringfield,RES-MH,50%
1502,FLR MH,9201.522198,4600.761099,EugeneSpringfield,RES-MH,50%
1503,FLR MH,247250.6934,123625.3467,EugeneSpringfield,RES-MH,50%
1505,FLR MH,36944.35976,18472.17988,EugeneSpringfield,RES-MH,50%
1525,FLR MH,2749726.239,1374863.12,EugeneSpringfield,RES-MH,50%
1553,FLR MH,803828.4337,401914.2168,EugeneSpringfield,RES-MH,50%
1562,FLR MH,684182.6817,342091.3408,EugeneSpringfield,RES-MH,50%
1588,FLR MH,545357.3881,272678.6941,EugeneSpringfield,RES-MH,50%
1598,FLR MH,100128.557,50064.27851,EugeneSpringfield,RES-MH,50%
1617,FLR MH,660465.33,330232.665,EugeneSpringfield,RES-MH,50%
1630,FLR MH,1594274.503,797137.2515,EugeneSpringfield,RES-MH,50%
1639,FLR MH,928093.3584,464046.6792,EugeneSpringfield,RES-MH,50%
1650,FLR MH,168216.1976,84108.09879,EugeneSpringfield,RES-MH,50%
1658,FLR MH,132165.1238,79299.07426,NonMPO,RES-MH,60%
1701,FLR MH,1028848.817,514424.4084,RogueValley,RES-MH,50%
1702,FLR MH,850992.9878,425496.4939,RogueValley,RES-MH,50%
1706,FLR MH,1141997.319,570998.6596,RogueValley,RES-MH,50%
1710,FLR MH,759623.2935,379811.6468,RogueValley,RES-MH,50%
1715,FLR MH,24905.78492,12452.89246,RogueValley,RES-MH,50%
1717,FLR MH,946531.171,473265.5855,RogueValley,RES-MH,50%
1719,FLR MH,805905.5149,402952.7575,RogueValley,RES-MH,50%
1720,FLR MH,8792.67527,4396.337635,RogueValley,RES-MH,50%
1723,FLR MH,658858.6639,329429.3319,RogueValley,RES-MH,50%
1724,FLR MH,98923.84906,49461.92453,RogueValley,RES-MH,50%
1726,FLR MH,338648.9527,169324.4764,RogueValley,RES-MH,50%
1728,FLR MH,1731927.123,865963.5613,RogueValley,RES-MH,50%
1732,FLR MH,864058.2608,432029.1304,RogueValley,RES-MH,50%
1736,FLR MH,597498.8727,358499.3236,OR-Small Cities,RES-MH,60%
1752,FLR MH,24109.50325,12054.75162,RogueValley,RES-MH,50%
1774,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
1775,FLR MH,0,1000,NonMPO,RES-MH,60%
2009,FLR MH,374466.9197,224680.1518,OR-Small Cities,RES-MH,60%
2011,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2018,FLR MH,261975.1,157185.06,OR-Small Cities,RES-MH,60%
2023,FLR MH,116790.8936,70074.53616,OR-Small Cities,RES-MH,60%
2025,FLR MH,58873.04881,35323.82929,OR-Small Cities,RES-MH,60%
2028,FLR MH,98431.80733,59059.0844,OR-Small Cities,RES-MH,60%
2031,FLR MH,104401.74,62641.044,OR-Small Cities,RES-MH,60%
2035,FLR MH,1813.004606,1087.802764,OR-Small Cities,RES-MH,60%
2042,FLR MH,465497.7963,279298.6778,OR-Small Cities,RES-MH,60%
2045,FLR MH,95822.41977,57493.45186,OR-Small Cities,RES-MH,60%
2046,FLR MH,198456.7723,119074.0634,OR-Small Cities,RES-MH,60%
2051,FLR MH,233918.37,140351.022,OR-Small Cities,RES-MH,60%
2056,FLR MH,394952.58,236971.548,OR-Small Cities,RES-MH,60%
2059,FLR MH,378269.71,226961.826,NonMPO,RES-MH,60%
2063,FLR MH,614781.3982,368868.8389,OR-Small Cities,RES-MH,60%
2072,FLR MH,822776.0264,493665.6158,OR-Small Cities,RES-MH,60%
2073,FLR MH,408199.9556,244919.9733,OR-Small Cities,RES-MH,60%
2076,FLR MH,237353.5021,142412.1013,OR-Small Cities,RES-MH,60%
2092,FLR MH,1701.418749,1020.851249,OR-Small Cities,RES-MH,60%
2094,FLR MH,1664018.91,998411.346,OR-Small Cities,RES-MH,60%
2098,FLR MH,2152311.417,1291386.85,OR-Small Cities,RES-MH,60%
2109,FLR MH,140110.79,84066.474,OR-Small Cities,RES-MH,60%
2111,FLR MH,2628.31,1576.986,OR-Small Cities,RES-MH,60%
2112,FLR MH,575993.8849,345596.3309,OR-Small Cities,RES-MH,60%
2119,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2122,FLR MH,124486.93,74692.158,OR-Small Cities,RES-MH,60%
2123,FLR MH,0,1000,NonMPO,RES-MH,60%
2126,FLR MH,230854.12,138512.472,OR-Small Cities,RES-MH,60%
2134,FLR MH,307805.59,184683.354,OR-Small Cities,RES-MH,60%
2139,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2148,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2156,FLR MH,162628.4,97577.04,OR-Small Cities,RES-MH,60%
2162,FLR MH,111703.7564,67022.25382,OR-Small Cities,RES-MH,60%
2167,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2169,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2173,FLR MH,257116.3193,154269.7916,OR-Small Cities,RES-MH,60%
2180,FLR MH,85072.4052,51043.44312,OR-Small Cities,RES-MH,60%
2184,FLR MH,926.5036252,1000,NonMPO,RES-MH,60%
2185,FLR MH,60082.97028,36049.78217,OR-Small Cities,RES-MH,60%
2186,FLR MH,427760.1728,256656.1037,OR-Small Cities,RES-MH,60%
2190,FLR MH,1927715.41,1156629.246,OR-Small Cities,RES-MH,60%
2194,FLR MH,189449.24,113669.544,OR-Small Cities,RES-MH,60%
2195,FLR MH,231837.36,139102.416,OR-Small Cities,RES-MH,60%
2198,FLR MH,96710.38,58026.228,OR-Small Cities,RES-MH,60%
2204,FLR MH,111734.91,67040.946,OR-Small Cities,RES-MH,60%
2208,FLR MH,336616.48,201969.888,OR-Small Cities,RES-MH,60%
2209,FLR MH,168.06,1000,OR-Small Cities,RES-MH,60%
2216,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2218,FLR MH,114615.1483,68769.08899,OR-Small Cities,RES-MH,60%
2224,FLR MH,6212.964747,3727.778848,OR-Small Cities,RES-MH,60%
2225,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2227,FLR MH,23358.4749,14015.08494,OR-Small Cities,RES-MH,60%
2229,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2231,FLR MH,11362.08,6817.248,OR-Small Cities,RES-MH,60%
2235,FLR MH,663091.88,397855.128,OR-Small Cities,RES-MH,60%
2238,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2242,FLR MH,332568.29,199540.974,OR-Small Cities,RES-MH,60%
2244,FLR MH,224263.35,134558.01,OR-Small Cities,RES-MH,60%
2245,FLR MH,313173.42,187904.052,OR-Small Cities,RES-MH,60%
2247,FLR MH,716509.6925,429905.8155,OR-Small Cities,RES-MH,60%
2248,FLR MH,31449.76021,18869.85613,OR-Small Cities,RES-MH,60%
2249,FLR MH,371824.09,223094.454,OR-Small Cities,RES-MH,60%
2254,FLR MH,181625.8708,108975.5225,OR-Small Cities,RES-MH,60%
2268,FLR MH,42876.09917,25725.6595,OR-Small Cities,RES-MH,60%
2271,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2274,FLR MH,146070.4861,87642.29164,OR-Small Cities,RES-MH,60%
2278,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2280,FLR MH,12270.44563,7362.267378,OR-Small Cities,RES-MH,60%
2283,FLR MH,56070.77768,33642.46661,OR-Small Cities,RES-MH,60%
2286,FLR MH,663609.15,398165.49,OR-Small Cities,RES-MH,60%
2287,FLR MH,201749.7956,121049.8773,OR-Small Cities,RES-MH,60%
2288,FLR MH,1050351.59,630210.954,OR-Small Cities,RES-MH,60%
2300,FLR MH,232140.4542,139284.2725,OR-Small Cities,RES-MH,60%
2301,FLR MH,24013.61139,14408.16683,OR-Small Cities,RES-MH,60%
2304,FLR MH,12441.83727,7465.102362,OR-Small Cities,RES-MH,60%
2305,FLR MH,875889.81,525533.886,OR-Small Cities,RES-MH,60%
2311,FLR MH,173180.6471,103908.3883,OR-Small Cities,RES-MH,60%
2315,FLR MH,0,1000,NonMPO,RES-MH,60%
2317,FLR MH,6835.351734,4101.21104,OR-Small Cities,RES-MH,60%
2319,FLR MH,86987.74,52192.644,OR-Small Cities,RES-MH,60%
2324,FLR MH,20635.13381,12381.08029,OR-Small Cities,RES-MH,60%
2326,FLR MH,320963.2867,192577.972,OR-Small Cities,RES-MH,60%
2330,FLR MH,11081.25,6648.75,OR-Small Cities,RES-MH,60%
2333,FLR MH,244281.62,146568.972,OR-Small Cities,RES-MH,60%
2334,FLR MH,24964.17,14978.502,OR-Small Cities,RES-MH,60%
2337,FLR MH,15274.08699,9164.452196,OR-Small Cities,RES-MH,60%
2342,FLR MH,33819.52084,20291.7125,OR-Small Cities,RES-MH,60%
2343,FLR MH,549162.9,329497.74,OR-Small Cities,RES-MH,60%
2344,FLR MH,41451.27848,24870.76709,OR-Small Cities,RES-MH,60%
2353,FLR MH,68276.82,40966.092,OR-Small Cities,RES-MH,60%
2355,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2362,FLR MH,0,1000,Corvallis,RES-MH,50%
2366,FLR MH,271558.4321,135779.2161,Corvallis,RES-MH,50%
2367,FLR MH,56186.93495,33712.16097,NonMPO,RES-MH,60%
2370,FLR MH,112309.6163,56154.80817,Corvallis,RES-MH,50%
2374,FLR MH,117930.3849,58965.19245,Corvallis,RES-MH,50%
2376,FLR MH,10322.78,5161.39,Corvallis,RES-MH,50%
2383,FLR MH,707196.3986,353598.1993,Corvallis,RES-MH,50%
2412,FLR MH,53777.99748,32266.79849,OR-Small Cities,RES-MH,60%
2420,FLR MH,1026348.653,615809.1916,OR-Small Cities,RES-MH,60%
2426,FLR MH,51444.80123,30866.88074,OR-Small Cities,RES-MH,60%
2431,FLR MH,836162.84,501697.704,OR-Small Cities,RES-MH,60%
2455,FLR MH,1254.900164,1000,OR-Small Cities,RES-MH,60%
2456,FLR MH,42076.48822,25245.89293,OR-Small Cities,RES-MH,60%
2461,FLR MH,20255.21356,12153.12813,OR-Small Cities,RES-MH,60%
2462,FLR MH,463835.0862,278301.0517,OR-Small Cities,RES-MH,60%
2465,FLR MH,589144.1498,353486.4899,OR-Small Cities,RES-MH,60%
2475,FLR MH,243483.0318,146089.8191,OR-Small Cities,RES-MH,60%
2487,FLR MH,249836.4409,149901.8645,OR-Small Cities,RES-MH,60%
2489,FLR MH,81140.55724,48684.33435,OR-Small Cities,RES-MH,60%
2497,FLR MH,12025.23911,7215.143464,OR-Small Cities,RES-MH,60%
2498,FLR MH,313188.47,187913.082,OR-Small Cities,RES-MH,60%
2502,FLR MH,1253273.065,751963.8389,OR-Small Cities,RES-MH,60%
2509,FLR MH,0,1000,NonMPO,RES-MH,60%
2512,FLR MH,0,1000,NonMPO,RES-MH,60%
2514,FLR MH,555082.011,333049.2066,OR-Small Cities,RES-MH,60%
2524,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2528,FLR MH,0,1000,NonMPO,RES-MH,60%
2531,FLR MH,0,1000,NonMPO,RES-MH,60%
2532,FLR MH,0,1000,NonMPO,RES-MH,60%
2533,FLR MH,0,1000,NonMPO,RES-MH,60%
2534,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2537,FLR MH,300764.07,180458.442,OR-Small Cities,RES-MH,60%
2544,FLR MH,68571.47662,41142.88597,OR-Small Cities,RES-MH,60%
2548,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2550,FLR MH,404591.06,242754.636,OR-Small Cities,RES-MH,60%
2556,FLR MH,79212.48,47527.488,OR-Small Cities,RES-MH,60%
2558,FLR MH,428067.6434,256840.586,OR-Small Cities,RES-MH,60%
2565,FLR MH,0,1000,NonMPO,RES-MH,60%
2566,FLR MH,0,1000,NonMPO,RES-MH,60%
2568,FLR MH,23958.15,14374.89,OR-Small Cities,RES-MH,60%
2569,FLR MH,22863.39156,13718.03494,OR-Small Cities,RES-MH,60%
2573,FLR MH,653508.14,392104.884,OR-Small Cities,RES-MH,60%
2578,FLR MH,28212.62,16927.572,OR-Small Cities,RES-MH,60%
2579,FLR MH,1583454.24,950072.544,OR-Small Cities,RES-MH,60%
2582,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2584,FLR MH,67817.6,40690.56,OR-Small Cities,RES-MH,60%
2589,FLR MH,58858.6968,35315.21808,OR-Small Cities,RES-MH,60%
2598,FLR MH,54453.63,32672.178,OR-Small Cities,RES-MH,60%
2599,FLR MH,0,1000,NonMPO,RES-MH,60%
2601,FLR MH,155889.0777,93533.44659,OR-Small Cities,RES-MH,60%
2603,FLR MH,1623681.89,974209.134,OR-Small Cities,RES-MH,60%
2605,FLR MH,25907.45138,15544.47083,OR-Small Cities,RES-MH,60%
2613,FLR MH,875877.0382,525526.2229,OR-Small Cities,RES-MH,60%
2616,FLR MH,0,1000,NonMPO,RES-MH,60%
2617,FLR MH,0,1000,NonMPO,RES-MH,60%
2618,FLR MH,57731.39618,34638.83771,OR-Small Cities,RES-MH,60%
2620,FLR MH,862854.5308,517712.7185,OR-Small Cities,RES-MH,60%
2623,FLR MH,501190.526,300714.3156,OR-Small Cities,RES-MH,60%
2638,FLR MH,1164530.578,698718.3467,OR-Small Cities,RES-MH,60%
2654,FLR MH,409229.0574,245537.4344,OR-Small Cities,RES-MH,60%
2658,FLR MH,433053.6898,259832.2139,OR-Small Cities,RES-MH,60%
2662,FLR MH,48817.8037,29290.68222,OR-Small Cities,RES-MH,60%
2664,FLR MH,0,1000,NonMPO,RES-MH,60%
2666,FLR MH,0,1000,NonMPO,RES-MH,60%
2670,FLR MH,0,1000,NonMPO,RES-MH,60%
2671,FLR MH,92751.85,55651.11,NonMPO,RES-MH,60%
2672,FLR MH,177135.16,106281.096,NonMPO,RES-MH,60%
2678,FLR MH,433000.672,259800.4032,OR-Small Cities,RES-MH,60%
2679,FLR MH,272837.7912,163702.6747,OR-Small Cities,RES-MH,60%
2683,FLR MH,1039212.14,623527.284,OR-Small Cities,RES-MH,60%
2692,FLR MH,1601195.97,960717.582,OR-Small Cities,RES-MH,60%
2696,FLR MH,710809.38,426485.628,OR-Small Cities,RES-MH,60%
2699,FLR MH,280109.4214,168065.6529,OR-Small Cities,RES-MH,60%
2711,FLR MH,36733.68,22040.208,OR-Small Cities,RES-MH,60%
2712,FLR MH,357540.3924,214524.2354,OR-Small Cities,RES-MH,60%
2721,FLR MH,56315.29205,33789.17523,OR-Small Cities,RES-MH,60%
2722,FLR MH,31841.20407,19104.72244,NonMPO,RES-MH,60%
2724,FLR MH,26133.50245,15680.10147,OR-Small Cities,RES-MH,60%
2726,FLR MH,876578.41,525947.046,OR-Small Cities,RES-MH,60%
2727,FLR MH,441.8498436,1000,NonMPO,RES-MH,60%
2732,FLR MH,0,1000,NonMPO,RES-MH,60%
2733,FLR MH,80808.04,48484.824,OR-Small Cities,RES-MH,60%
2735,FLR MH,27582.28536,16549.37122,NonMPO,RES-MH,60%
2740,FLR MH,368548.59,221129.154,OR-Small Cities,RES-MH,60%
2742,FLR MH,192573.9,115544.34,OR-Small Cities,RES-MH,60%
2756,FLR MH,289864.4473,144932.2236,RogueValley,RES-MH,50%
2759,FLR MH,0,1000,NonMPO,RES-MH,60%
2767,FLR MH,20078.82,10039.41,RogueValley,RES-MH,50%
2772,FLR MH,23809.0695,11904.53475,RogueValley,RES-MH,50%
2779,FLR MH,3191.699409,1915.019645,OR-Small Cities,RES-MH,60%
2782,FLR MH,21113.25046,12667.95028,OR-Small Cities,RES-MH,60%
2783,FLR MH,20406.1,12243.66,NonMPO,RES-MH,60%
2784,FLR MH,95278.75159,57167.25095,OR-Small Cities,RES-MH,60%
2787,FLR MH,197816.3627,118689.8176,OR-Small Cities,RES-MH,60%
2800,FLR MH,254623.053,152773.8318,OR-Small Cities,RES-MH,60%
2807,FLR MH,836358.7887,501815.2732,OR-Small Cities,RES-MH,60%
2817,FLR MH,157148.6231,94289.17384,OR-Small Cities,RES-MH,60%
2821,FLR MH,154845.7566,92907.45396,OR-Small Cities,RES-MH,60%
2822,FLR MH,6607.868504,3964.721102,OR-Small Cities,RES-MH,60%
2823,FLR MH,283978.65,170387.19,OR-Small Cities,RES-MH,60%
2824,FLR MH,39352.11,23611.266,NonMPO,RES-MH,60%
2825,FLR MH,130534.21,78320.526,OR-Small Cities,RES-MH,60%
2826,FLR MH,72542.55,43525.53,OR-Small Cities,RES-MH,60%
2827,FLR MH,52894.63,31736.778,OR-Small Cities,RES-MH,60%
2828,FLR MH,67022.78,40213.668,OR-Small Cities,RES-MH,60%
2829,FLR MH,52807.97,31684.782,NonMPO,RES-MH,60%
2830,FLR MH,482624.12,289574.472,OR-Small Cities,RES-MH,60%
2831,FLR MH,768360.207,461016.1242,OR-Small Cities,RES-MH,60%
2836,FLR MH,0,1000,Deschutes-Rural,RES-MH,50%
2837,FLR MH,160779.02,96467.412,OR-Small Cities,RES-MH,60%
2839,FLR MH,0,1000,NonMPO,RES-MH,60%
2841,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2842,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
2843,FLR MH,1966.98,1180.188,NonMPO,RES-MH,60%
2846,FLR MH,62939.75716,37763.85429,OR-Small Cities,RES-MH,60%
2847,FLR MH,811560.3807,486936.2284,OR-Small Cities,RES-MH,60%
2848,FLR MH,476281.3474,285768.8084,OR-Small Cities,RES-MH,60%
2857,FLR MH,796623.79,477974.274,OR-Small Cities,RES-MH,60%
2859,FLR MH,0,1000,NonMPO,RES-MH,60%
2860,FLR MH,0,1000,Deschutes-Rural,RES-MH,50%
2861,FLR MH,0,1000,Deschutes-Rural,RES-MH,50%
2863,FLR MH,151430.9371,90858.56224,OR-Small Cities,RES-MH,60%
2866,FLR MH,923124.8119,461562.406,Redmond,RES-MH,50%
2872,FLR MH,1381767.342,690883.6709,Redmond,RES-MH,50%
2878,FLR MH,42505.60244,21252.80122,Deschutes-Rural,RES-MH,50%
2879,FLR MH,0,1000,Deschutes-Rural,RES-MH,50%
2884,FLR MH,730456.85,438274.11,NonMPO,RES-MH,60%
2889,FLR MH,0,1000,Deschutes-Rural,RES-MH,50%
2894,FLR MH,0,1000,NonMPO,RES-MH,60%
2895,FLR MH,407949.04,244769.424,NonMPO,RES-MH,60%
2896,FLR MH,722926.44,433755.864,OR-Small Cities,RES-MH,60%
2897,FLR MH,0,1000,NonMPO,RES-MH,60%
2898,FLR MH,191168.1354,114700.8813,NonMPO,RES-MH,60%
2899,FLR MH,28918.32436,17350.99462,OR-Small Cities,RES-MH,60%
2900,FLR MH,182221.35,109332.81,OR-Small Cities,RES-MH,60%
2901,FLR MH,120202.7959,72121.67751,OR-Small Cities,RES-MH,60%
2906,FLR MH,75113.25483,45067.9529,OR-Small Cities,RES-MH,60%
2908,FLR MH,1663764.446,998258.6675,OR-Small Cities,RES-MH,60%
2911,FLR MH,1031055.388,618633.2327,OR-Small Cities,RES-MH,60%
2955,FLR MH,137063.92,82238.352,NonMPO,RES-MH,60%
2956,FLR MH,392745.08,235647.048,NonMPO,RES-MH,60%
2957,FLR MH,141623.42,84974.052,OR-Small Cities,RES-MH,60%
2958,FLR MH,89422.91,53653.746,NonMPO,RES-MH,60%
2959,FLR MH,123231.06,73938.636,OR-Small Cities,RES-MH,60%
2960,FLR MH,354211.6945,212527.0167,OR-Small Cities,RES-MH,60%
2964,FLR MH,0,1000,Bend-North,RES-MH,50%
2968,FLR MH,302707.5009,151353.7504,Bend-South,RES-MH,50%
2970,FLR MH,0,1000,Deschutes-Rural,RES-MH,50%
2971,FLR MH,0,1000,Deschutes-Rural,RES-MH,50%
2972,FLR MH,0,1000,Bend-North,RES-MH,50%
2974,FLR MH,448301.8591,224150.9295,Bend-North,RES-MH,50%
2981,FLR MH,30620.6,15310.3,Bend-Central,RES-MH,50%
2984,FLR MH,1028422.701,514211.3505,Bend-South,RES-MH,50%
2987,FLR MH,667729.33,333864.665,Bend-South,RES-MH,50%
2988,FLR MH,401469.1554,200734.5777,Bend-South,RES-MH,50%
3012,FLR MH,683008.8241,409805.2945,OR-Small Cities,RES-MH,60%
3015,FLR MH,60872.71868,36523.63121,OR-Small Cities,RES-MH,60%
3017,FLR MH,71224.41302,42734.64781,OR-Small Cities,RES-MH,60%
3020,FLR MH,335145.5068,201087.3041,OR-Small Cities,RES-MH,60%
3022,FLR MH,43960.1955,26376.1173,OR-Small Cities,RES-MH,60%
3025,FLR MH,252797.5261,151678.5157,OR-Small Cities,RES-MH,60%
3027,FLR MH,638599.4804,383159.6882,OR-Small Cities,RES-MH,60%
3032,FLR MH,109358.4883,65615.09296,OR-Small Cities,RES-MH,60%
3040,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
3042,FLR MH,235615.38,141369.228,OR-Small Cities,RES-MH,60%
3043,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
3044,FLR MH,187418.85,112451.31,OR-Small Cities,RES-MH,60%
3054,FLR MH,232.7595552,1000,OR-Small Cities,RES-MH,60%
3056,FLR MH,501636.8673,300982.1204,OR-Small Cities,RES-MH,60%
3062,FLR MH,1745.61,1047.366,OR-Small Cities,RES-MH,60%
3072,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
3073,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
3074,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
3077,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
3081,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
3082,FLR MH,27313.37,16388.022,OR-Small Cities,RES-MH,60%
3083,FLR MH,88948.63,53369.178,OR-Small Cities,RES-MH,60%
3087,FLR MH,592186.0292,355311.6175,OR-Small Cities,RES-MH,60%
3092,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
3106,FLR MH,30622.31091,18373.38654,OR-Small Cities,RES-MH,60%
3108,FLR MH,191214.8019,114728.8811,OR-Small Cities,RES-MH,60%
3111,FLR MH,77925.83,46755.498,OR-Small Cities,RES-MH,60%
3112,FLR MH,36030.99083,21618.5945,OR-Small Cities,RES-MH,60%
3117,FLR MH,69007.98,41404.788,OR-Small Cities,RES-MH,60%
3118,FLR MH,80592.19,48355.314,OR-Small Cities,RES-MH,60%
3119,FLR MH,149889.05,89933.43,OR-Small Cities,RES-MH,60%
3120,FLR MH,124737.38,74842.428,OR-Small Cities,RES-MH,60%
3121,FLR MH,604091.41,362454.846,OR-Small Cities,RES-MH,60%
3126,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
3128,FLR MH,582503.913,349502.3478,OR-Small Cities,RES-MH,60%
3131,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
3133,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
3139,FLR MH,0,1000,OR-Small Cities,RES-MH,60%
3140,FLR MH,88756.7,53254.02,OR-Small Cities,RES-MH,60%
3141,FLR MH,348990.8278,209394.4967,OR-Small Cities,RES-MH,60%
3147,FLR MH,238967.34,143380.404,NonMPO,RES-MH,60%
3149,FLR MH,0,1000,NonMPO,RES-MH,60%
3150,FLR MH,75091.75,45055.05,NonMPO,RES-MH,60%
3151,FLR MH,44092.41,26455.446,NonMPO,RES-MH,60%
3153,FLR MH,0,1000,NonMPO,RES-MH,60%
3157,FLR MH,493603.8882,296162.3329,OR-Small Cities,RES-MH,60%
3171,FLR MH,5772.045195,3463.227117,OR-Small Cities,RES-MH,60%
3172,FLR MH,184924.6614,110954.7969,OR-Small Cities,RES-MH,60%
3177,FLR MH,242080.1637,145248.0982,OR-Small Cities,RES-MH,60%
3181,FLR MH,56758.71214,34055.22728,OR-Small Cities,RES-MH,60%
3183,FLR MH,0,1000,NonMPO,RES-MH,60%
3184,FLR MH,50137.64,30082.584,OR-Small Cities,RES-MH,60%
3185,FLR MH,108655.04,65193.024,OR-Small Cities,RES-MH,60%
4001,FLR MH,223907,156734.9,OOO,RES-MH,70%
4002,FLR MH,322792.62,193675.572,Halo-Small Cities,RES-MH,60%
4003,FLR MH,68893.49,41336.094,Halo-Small Cities,RES-MH,60%
4004,FLR MH,38278.42,22967.052,Halo-Small Cities,RES-MH,60%
4005,FLR MH,758697.63,455218.578,Halo-Small Cities,RES-MH,60%
4006,FLR MH,486359.27,291815.562,Halo-Small Cities,RES-MH,60%
4007,FLR MH,907273.21,544363.926,Halo-Small Cities,RES-MH,60%
4008,FLR MH,233263.14,139957.884,Halo-Small Cities,RES-MH,60%
4009,FLR MH,438466.76,263080.056,Halo-Small Cities,RES-MH,60%
4010,FLR MH,0,1000,Halo-Small Cities,RES-MH,60%
4011,FLR MH,316.2028713,1000,OOO,RES-MH,70%
4012,FLR MH,378840.08,265188.056,OOO,RES-MH,70%
4013,FLR MH,99164.36,69415.052,OOO,RES-MH,70%
4014,FLR MH,646837.44,388102.464,Halo-Small Cities,RES-MH,60%
4015,FLR MH,1837611.43,1102566.858,Halo-Small Cities,RES-MH,60%
4016,FLR MH,1761667.52,1057000.512,Halo-Urban,RES-MH,60%
4017,FLR MH,1346784.2,808070.52,Halo-Small Cities,RES-MH,60%
4018,FLR MH,212.28,1000,OOO,RES-MH,70%
4019,FLR MH,2018313.41,1412819.387,OOO,RES-MH,70%
4021,FLR MH,4001168.83,2400701.298,Halo-Urban,RES-MH,60%
4022,FLR MH,475338.01,285202.806,Halo-Small Cities,RES-MH,60%
4023,FLR MH,45577,31903.9,OOO,RES-MH,70%
4025,FLR MH,349844.24,209906.544,Halo-Small Cities,RES-MH,60%
4026,FLR MH,0,1000,Halo-Small Cities,RES-MH,60%
4027,FLR MH,140189.01,84113.406,Halo-Small Cities,RES-MH,60%
4028,FLR MH,254298.61,152579.166,Halo-Small Cities,RES-MH,60%
4029,FLR MH,71526.64,50068.648,OOO,RES-MH,70%
4030,FLR MH,265769.52,159461.712,Halo-Small Cities,RES-MH,60%
4031,FLR MH,111.19,1000,OOO,RES-MH,70%
4032,FLR MH,59030.21,35418.126,Halo-Small Cities,RES-MH,60%
4033,FLR MH,13399.81,8039.886,Halo-Small Cities,RES-MH,60%
