Activity,option,Target
HH46to61k1to2,cluster40,1760.793812
HH46to61k1to2,cluster41,391.2875138
HH46to61k1to2,cluster42,369.5493186
HH46to61k1to2,cluster43,1499.93547
HH46to61k1to2,cluster44,1999.91396
HH46to61k1to2,cluster45,1239.077127
HH46to61k1to2,cluster46,456.5020996
HH46to61k1to2,cluster47,565.1930758
HH46to61k1to2,cluster48,1260.815323
HH46to61k1to2,cluster49,369.5493186
HH46to61k1to2,cluster50,630.4076612
HH46to61k1to2,cluster51,586.931271
HH46to61k1to2,cluster52,2260.772303
HH46to61k1to2,cluster53,326.0729284
HH46to61k1to2,cluster54,1565.150056
HH46to61k1to2,cluster55,1652.102836
HH46to61k1to2,cluster56,1521.673665
HH46to61k1to2,cluster57,695.622247
HH46to61k1to2,cluster58,239.1201473
HH46to61k1to2,cluster59,65.21458564
HH46to61k1to2,cluster60,1217.338932
HH46to61k1to2,cluster61,391.2875138
HH46to61k1to2,cluster62,565.1930758
HH46to61k1to2,cluster63,130.4291712
HH46to61k1to2,cluster64,413.0257091
HH46to61k1to2,cluster65,217.3819522
HH46to61k1to2,cluster66,282.5965378
HH46to61k1to2,cluster67,260.8583426
HH46to61k1to2,cluster68,43.47639044
HH46to61k1to2,cluster69,130.4291712
HH46to61k1to2,cluster70,717.3604422
HH46to61k1to2,cluster71,956.48059
HH46to61k1to2,cluster72,695.622247
HH46to61k1to2,cluster73,1043.43337
HH46to61k1to2,cluster74,2086.866741
HH46to61k1to2,cluster75,3521.587625
HH46to61k1to2,cluster76,326.0729284
HH46to61k1to2,cluster77,130.4291712
HH46to61k1to2,cluster78,695.622247
HH46to61k1to2,cluster79,456.5020996
HH46to61k1to2,cluster80,1282.553517
HH46to61k1to2,cluster81,413.0257091
HH46to61k1to2,cluster82,65.21458564
HH46to61k1to2,cluster83,86.95278087
HH46to61k1to2,cluster84,304.3347329
HH46to61k1to2,cluster85,108.6909761
HH46to61k1to2,cluster86,2652.059818
HH46to61k1to2,cluster87,1239.077127
HH46to61k1to2,cluster88,695.622247
HH46to61k1to2,cluster89,869.5278087
HH46to61k1to2,cluster90,652.1458564
HH46to61k1to2,cluster91,1108.647956
HH46to61k1to2,cluster92,543.4548803
HH46to61k1to2,cluster93,173.9055618
HH46to61k1to2,cluster94,282.5965378
HH46to61k1to2,cluster95,173.9055618
HH46to61k1to2,cluster96,2499.89245
HH46to61k1to2,cluster97,913.004199
HH46to61k1to2,cluster98,891.2660038
HH46to61k1to2,cluster99,260.8583426
HH46to61k1to2,cluster100,217.3819522
HH46to61k1to2,cluster101,586.931271
HH46to61k1to2,cluster102,1499.93547
HH46to61k1to2,cluster103,717.3604422
HH46to61k1to2,cluster104,282.5965378
HH46to61k1to2,cluster105,173.9055618
HH46to61k1to2,cluster106,2956.394551
HH46to61k1to2,cluster107,1304.291712
HH46to61k1to2,cluster108,760.8368325
HH46to61k1to2,cluster109,543.4548803
HH46to61k1to2,cluster110,304.3347329
HH46to61k1to2,cluster111,695.622247
HH46to61k1to2,cluster112,499.9784899
HH46to61k1to2,cluster113,717.3604422
HH46to61k1to2,cluster114,86.95278087
HH46to61k1to2,cluster115,630.4076612
HH46to61k1to2,cluster116,543.4548803
HH46to61k1to2,cluster117,565.1930758
HH46to61k1to2,cluster118,347.8111235
HH46to61k1to2,cluster119,1152.124346
HH46to61k1to2,cluster120,282.5965378
HH46to61k1to2,cluster121,217.3819522
HH46to61k1to2,cluster122,1260.815323
HH46to61k1to2,cluster123,347.8111235
HH46to61k1to2,cluster124,239.1201473
HH46to61k1to2,cluster125,173.9055618
HH46to61k1to2,cluster126,217.3819522
HH46to61k1to2,cluster127,847.7896134
HH46to61k1to2,cluster128,217.3819522
HH46to61k1to2,cluster129,413.0257091
HH46to61k1to2,cluster130,499.9784899
HH46to61k1to2,cluster131,108.6909761
HH46to61k1to2,cluster132,173.9055618
HH46to61k1to2,cluster133,130.4291712
HH46to61k1to2,cluster134,586.931271
HH46to61k1to2,cluster135,347.8111235
HH46to61k1to2,cluster136,152.1673665
HH46to61k1to2,cluster137,260.8583426
HH46to61k1to2,cluster138,195.643757
HH46to61k1to2,cluster139,652.1458564
HH46to61k1to2,cluster140,326.0729284
HH46to61k1to2,cluster141,108.6909761
HH46to61k1to2,cluster142,456.5020996
HH46to61k1to2,cluster143,891.2660038
HH46to61k1to2,cluster144,1521.673665
HH46to61k1to2,cluster145,586.931271
HH46to61k1to2,cluster146,217.3819522
HH46to61k1to2,cluster147,608.6694661
HH46to61k1to2,cluster148,499.9784899
HH46to61k1to2,cluster149,695.622247
HH46to61k1to2,cluster150,347.8111235
HH46to61k1to2,cluster151,195.643757
HH46to61k1to2,cluster152,195.643757
HH46to61k1to2,cluster153,2043.390351
HH46to61k1to2,cluster154,1173.862542
HH46to61k1to2,cluster155,521.7166852
HH46to61k1to2,cluster156,1434.720885
HH46to61k1to2,cluster157,347.8111235
HH46to61k1to2,cluster158,86.95278087
HH46to61k1to2,cluster159,217.3819522
HH46to61k1to2,cluster160,195.643757
HH46to61k1to2,cluster161,130.4291712
HH46to61k1to2,cluster162,1152.124346
HH46to61k1to2,cluster163,326.0729284
HH46to61k1to2,cluster164,478.2402949
HH46to61k1to2,cluster165,130.4291712
HH46to61k1to2,cluster166,304.3347329
HH46to61k1to2,cluster167,347.8111235
HH46to61k1to2,cluster168,2630.32162
HH46to61k1to2,cluster169,2108.604936
HH46to61k1to2,cluster170,760.8368325
HH46to61k1to2,cluster171,673.8840517
HH46to61k1to2,cluster172,934.7423944
HH46to61k1to2,cluster173,173.9055618
HH46to61k1to2,cluster174,2434.677864
HH46to61k1to2,cluster175,565.1930758
HH46to61k1to2,cluster176,1173.862542
HH46to61k1to2,cluster177,260.8583426
HH46to61k1to2,cluster178,195.643757
HH46to61k1to2,cluster179,260.8583426
HH46to61k1to2,cluster180,260.8583426
HH46to61k1to2,cluster181,152.1673665
HH46to61k1to2,cluster182,347.8111235
HH46to61k1to2,cluster183,304.3347329
HH46to61k1to2,cluster184,239.1201473
HH46to61k1to2,cluster185,2065.128546
HH46to61k1to2,cluster186,739.0986375
HH46to61k1to2,cluster187,695.622247
HH46to61k1to2,cluster188,586.931271
HH46to61k1to2,cluster189,869.5278087
HH46to61k1to2,cluster190,347.8111235
HH46to61k1to2,cluster191,282.5965378
HH46to61k1to2,cluster192,499.9784899
HH46to61k1to2,cluster193,260.8583426
HH46to61k1to2,cluster194,369.5493186
HH46to61k1to2,cluster195,413.0257091
HH46to61k1to2,cluster196,282.5965378
HH46to61k1to2,cluster197,521.7166852
HH46to61k1to2,cluster198,456.5020996
HH46to61k1to2,cluster199,43.47639044
HH46to61k1to2,cluster200,1021.695175
HH46to61k1to2,cluster201,434.7639044
HH46to61k1to2,cluster202,152.1673665
HH46to61k1to2,cluster203,108.6909761
HH46to61k1to2,cluster204,782.5750277
HH46to61k1to2,cluster205,217.3819522
HH46to61k1to2,cluster206,369.5493186
HH46to61k1to2,cluster207,260.8583426
HH46to61k1to2,cluster208,369.5493186
HH46to61k1to2,cluster209,239.1201473
HH46to61k1to2,cluster210,260.8583426
HH46to61k1to2,cluster211,86.95278087
HH46to61k1to2,cluster212,1152.124346
HH46to61k1to2,cluster213,521.7166852
HH46to61k1to2,cluster214,478.2402949
HH46to61k1to2,cluster215,130.4291712
HH46to61k1to2,cluster216,369.5493186
HH46to61k1to2,cluster217,869.5278087
HH46to61k1to2,cluster218,608.6694661
HH46to61k1to2,cluster219,282.5965378
HH46to61k1to2,cluster220,195.643757
HH46to61k1to2,cluster221,282.5965378
HH46to61k1to2,cluster222,2065.128546
HH46to61k1to2,cluster223,999.9569796
HH46to61k1to2,cluster224,543.4548803
HH46to61k1to2,cluster225,1282.553517
HH46to61k1to2,cluster226,565.1930758
HH46to61k1to2,cluster227,282.5965378
HH46to61k1to2,cluster228,956.48059
HH46to61k1to2,cluster229,326.0729284
HH46to61k1to2,cluster230,152.1673665
HH46to61k1to2,cluster231,565.1930758
HH46to61k1to2,cluster232,956.48059
HH46to61k1to2,cluster233,630.4076612
HH46to61k1to2,cluster234,456.5020996
HH46to61k1to2,cluster235,565.1930758
HH46to61k1to2,cluster236,108.6909761
HH46to61k1to2,cluster238,2934.656353
HH46to61k1to2,cluster239,847.7896134
HH46to61k1to2,cluster240,1260.815323
HH46to61k1to2,cluster241,326.0729284
HH46to61k1to2,cluster242,760.8368325
HH46to61k1to2,cluster243,717.3604422
HH46to61k1to2,cluster244,239.1201473
HH46to61k1to2,cluster245,521.7166852
HH46to61k1to2,cluster246,565.1930758
HH46to61k1to2,cluster247,108.6909761
HH46to61k1to2,cluster248,217.3819522
HH46to61k1to2,cluster251,43.47639044
HH46to61k1to2,cluster252,43.47639044
HH46to61k1to2,cluster254,43.47639044
HH46to61k1to2,cluster257,43.47639044
HH46to61k1to2,cluster258,43.47639044
HH46to61k1to2,cluster259,65.21458564
HH46to61k3plus,cluster1,745.4717304
HH46to61k3plus,cluster2,2132.877451
HH46to61k3plus,cluster3,289.905673
HH46to61k3plus,cluster4,372.7358651
HH46to61k3plus,cluster5,144.9528364
HH46to61k3plus,cluster6,124.2452885
HH46to61k3plus,cluster7,269.1981249
HH46to61k3plus,cluster8,103.5377403
HH46to61k3plus,cluster9,165.6603845
HH46to61k3plus,cluster10,144.9528364
HH46to61k3plus,cluster11,207.0754807
HH46to61k3plus,cluster12,62.1226442
HH46to61k3plus,cluster13,103.5377403
HH46to61k3plus,cluster14,207.0754807
HH46to61k3plus,cluster15,62.1226442
HH46to61k3plus,cluster16,455.5660574
HH46to61k3plus,cluster17,372.7358651
HH46to61k3plus,cluster18,227.7830289
HH46to61k3plus,cluster19,331.3207689
HH46to61k3plus,cluster20,165.6603845
HH46to61k3plus,cluster21,124.2452885
HH46to61k3plus,cluster22,62.1226442
HH46to61k3plus,cluster23,41.41509612
HH46to61k3plus,cluster24,621.226442
HH46to61k3plus,cluster25,289.905673
HH46to61k3plus,cluster26,186.3679325
HH46to61k3plus,cluster27,103.5377403
HH46to61k3plus,cluster28,289.905673
HH46to61k3plus,cluster29,186.3679325
HH46to61k3plus,cluster30,248.4905768
HH46to61k3plus,cluster31,1573.773653
HH46to61k3plus,cluster32,704.0566343
HH46to61k3plus,cluster33,621.226442
HH46to61k3plus,cluster34,289.905673
HH46to61k3plus,cluster35,227.7830289
HH46to61k3plus,cluster36,227.7830289
HH46to61k3plus,cluster37,310.6132208
HH46to61k3plus,cluster38,227.7830289
HH46to61k3plus,cluster39,2360.660478
HH46to61k3plus,cluster40,1304.575528
HH46to61k3plus,cluster41,766.1792785
HH46to61k3plus,cluster42,496.9811535
HH46to61k3plus,cluster43,289.905673
HH46to61k3plus,cluster44,289.905673
HH46to61k3plus,cluster45,745.4717304
HH46to61k3plus,cluster46,103.5377403
HH46to61k3plus,cluster47,372.7358651
HH46to61k3plus,cluster48,144.9528364
HH46to61k3plus,cluster49,186.3679325
HH46to61k3plus,cluster50,331.3207689
HH46to61k3plus,cluster51,1470.235912
HH46to61k3plus,cluster52,517.6887016
HH46to61k3plus,cluster53,310.6132208
HH46to61k3plus,cluster54,476.2736055
HH46to61k3plus,cluster55,124.2452885
HH46to61k3plus,cluster56,269.1981249
HH46to61k3plus,cluster57,207.0754807
HH46to61k3plus,cluster58,186.3679325
HH46to61k3plus,cluster59,414.1509612
HH46to61k3plus,cluster60,248.4905768
HH46to61k3plus,cluster61,165.6603845
HH46to61k3plus,cluster62,62.1226442
HH46to61k3plus,cluster63,393.4434131
HH46to61k3plus,cluster64,269.1981249
HH46to61k3plus,cluster65,269.1981249
HH46to61k3plus,cluster66,1014.669855
HH46to61k3plus,cluster67,1366.698172
HH46to61k3plus,cluster68,641.93399
HH46to61k3plus,cluster69,310.6132208
HH46to61k3plus,cluster70,269.1981249
HH46to61k3plus,cluster71,310.6132208
HH46to61k3plus,cluster72,434.8585093
HH46to61k3plus,cluster73,124.2452885
HH46to61k3plus,cluster74,331.3207689
HH46to61k3plus,cluster75,165.6603845
HH46to61k3plus,cluster76,207.0754807
HH46to61k3plus,cluster77,269.1981249
HH46to61k3plus,cluster78,434.8585093
HH46to61k3plus,cluster79,372.7358651
HH46to61k3plus,cluster80,269.1981249
HH46to61k3plus,cluster81,207.0754807
HH46to61k3plus,cluster82,289.905673
HH46to61k3plus,cluster83,269.1981249
HH46to61k3plus,cluster84,786.8868265
HH46to61k3plus,cluster85,600.5188939
HH46to61k3plus,cluster86,393.4434131
HH46to61k3plus,cluster87,165.6603845
HH46to61k3plus,cluster88,434.8585093
HH46to61k3plus,cluster89,227.7830289
HH46to61k3plus,cluster90,207.0754807
HH46to61k3plus,cluster91,1138.915144
HH46to61k3plus,cluster92,621.226442
HH46to61k3plus,cluster93,476.2736055
HH46to61k3plus,cluster94,352.028317
HH46to61k3plus,cluster95,434.8585093
HH46to61k3plus,cluster96,538.3962497
HH46to61k3plus,cluster97,103.5377403
HH46to61k3plus,cluster98,289.905673
HH46to61k3plus,cluster99,227.7830289
HH46to61k3plus,cluster100,496.9811535
HH46to61k3plus,cluster101,207.0754807
HH46to61k3plus,cluster102,745.4717304
HH46to61k3plus,cluster103,973.2547591
HH46to61k3plus,cluster104,434.8585093
HH46to61k3plus,cluster105,352.028317
HH46to61k3plus,cluster106,476.2736055
HH46to61k3plus,cluster107,269.1981249
HH46to61k3plus,cluster108,165.6603845
HH46to61k3plus,cluster109,269.1981249
HH46to61k3plus,cluster110,144.9528364
HH46to61k3plus,cluster111,165.6603845
HH46to61k3plus,cluster112,331.3207689
HH46to61k3plus,cluster113,144.9528364
HH46to61k3plus,cluster114,124.2452885
HH46to61k3plus,cluster115,352.028317
HH46to61k3plus,cluster116,476.2736055
HH46to61k3plus,cluster117,496.9811535
HH46to61k3plus,cluster118,82.83019226
HH46to61k3plus,cluster119,144.9528364
HH46to61k3plus,cluster120,2402.075576
HH46to61k3plus,cluster121,1635.896296
HH46to61k3plus,cluster122,455.5660574
HH46to61k3plus,cluster123,849.0094709
HH46to61k3plus,cluster124,724.7641823
HH46to61k3plus,cluster125,393.4434131
HH46to61k3plus,cluster126,331.3207689
HH46to61k3plus,cluster127,579.8113458
HH46to61k3plus,cluster128,1532.358558
HH46to61k3plus,cluster129,1553.066104
HH46to61k3plus,cluster130,455.5660574
HH46to61k3plus,cluster131,476.2736055
HH46to61k3plus,cluster132,1014.669855
HH46to61k3plus,cluster133,538.3962497
HH46to61k3plus,cluster134,372.7358651
HH46to61k3plus,cluster135,310.6132208
HH46to61k3plus,cluster136,1304.575528
HH46to61k3plus,cluster137,2298.537834
HH46to61k3plus,cluster138,724.7641823
HH46to61k3plus,cluster139,662.641538
HH46to61k3plus,cluster140,269.1981249
HH46to61k3plus,cluster141,1159.622693
HH46to61k3plus,cluster142,600.5188939
HH46to61k3plus,cluster143,538.3962497
HH46to61k3plus,cluster144,517.6887016
HH46to61k3plus,cluster145,559.1037977
HH46to61k3plus,cluster146,559.1037977
HH46to61k3plus,cluster147,372.7358651
HH46to61k3plus,cluster148,828.3019226
HH46to61k3plus,cluster149,227.7830289
HH46to61k3plus,cluster150,186.3679325
HH46to61k3plus,cluster151,476.2736055
HH46to61k3plus,cluster152,103.5377403
HH46to61k3plus,cluster153,269.1981249
HH46to61k3plus,cluster154,248.4905768
HH46to61k3plus,cluster155,476.2736055
HH46to61k3plus,cluster156,393.4434131
HH46to61k3plus,cluster157,289.905673
HH46to61k3plus,cluster158,165.6603845
HH46to61k3plus,cluster159,207.0754807
HH46to61k3plus,cluster160,1718.726489
HH46to61k3plus,cluster161,1138.915144
HH46to61k3plus,cluster162,186.3679325
HH46to61k3plus,cluster163,124.2452885
HH46to61k3plus,cluster164,207.0754807
HH46to61k3plus,cluster165,1097.500047
HH46to61k3plus,cluster166,600.5188939
HH46to61k3plus,cluster167,372.7358651
HH46to61k3plus,cluster168,103.5377403
HH46to61k3plus,cluster169,165.6603845
HH46to61k3plus,cluster170,559.1037977
HH46to61k3plus,cluster171,1097.500047
HH46to61k3plus,cluster172,310.6132208
HH46to61k3plus,cluster173,207.0754807
HH46to61k3plus,cluster174,248.4905768
HH46to61k3plus,cluster175,103.5377403
HH46to61k3plus,cluster176,683.3490862
HH46to61k3plus,cluster177,165.6603845
HH46to61k3plus,cluster178,103.5377403
HH46to61k3plus,cluster179,414.1509612
HH46to61k3plus,cluster180,165.6603845
HH46to61k3plus,cluster181,103.5377403
HH46to61k3plus,cluster182,124.2452885
HH46to61k3plus,cluster183,372.7358651
HH46to61k3plus,cluster184,186.3679325
HH46to61k3plus,cluster185,911.1321147
HH46to61k3plus,cluster186,621.226442
HH46to61k3plus,cluster187,289.905673
HH46to61k3plus,cluster188,4555.660574
HH46to61k3plus,cluster189,579.8113458
HH46to61k3plus,cluster190,849.0094709
HH46to61k3plus,cluster191,227.7830289
HH46to61k3plus,cluster192,207.0754807
HH46to61k3plus,cluster193,414.1509612
HH46to61k3plus,cluster194,207.0754807
HH46to61k3plus,cluster195,352.028317
HH46to61k3plus,cluster196,579.8113458
HH46to61k3plus,cluster197,559.1037977
HH46to61k3plus,cluster198,186.3679325
HH46to61k3plus,cluster199,186.3679325
HH46to61k3plus,cluster200,186.3679325
HH46to61k3plus,cluster201,124.2452885
HH46to61k3plus,cluster202,207.0754807
HH46to61k3plus,cluster203,248.4905768
HH46to61k3plus,cluster204,144.9528364
HH46to61k3plus,cluster205,186.3679325
HH46to61k3plus,cluster206,704.0566343
HH46to61k3plus,cluster207,269.1981249
HH46to61k3plus,cluster208,352.028317
HH46to61k3plus,cluster209,1097.500047
HH46to61k3plus,cluster210,455.5660574
HH46to61k3plus,cluster211,911.1321147
HH46to61k3plus,cluster212,352.028317
HH46to61k3plus,cluster213,248.4905768
HH46to61k3plus,cluster214,745.4717304
HH46to61k3plus,cluster215,1428.820817
HH46to61k3plus,cluster216,3251.085046
HH46to61k3plus,cluster217,1138.915144
HH46to61k3plus,cluster218,1242.452885
HH46to61k3plus,cluster219,538.3962497
HH46to61k3plus,cluster220,1304.575528
HH46to61k3plus,cluster221,310.6132208
HH46to61k3plus,cluster222,269.1981249
HH46to61k3plus,cluster223,869.7170188
HH46to61k3plus,cluster224,911.1321147
HH46to61k3plus,cluster225,331.3207689
HH46to61k3plus,cluster226,207.0754807
HH46to61k3plus,cluster227,207.0754807
HH46to61k3plus,cluster228,227.7830289
HH46to61k3plus,cluster229,124.2452885
HH46to61k3plus,cluster230,1159.622693
HH46to61k3plus,cluster231,517.6887016
HH46to61k3plus,cluster232,662.641538
HH46to61k3plus,cluster233,207.0754807
HH46to61k3plus,cluster234,911.1321147
HH46to61k3plus,cluster235,2070.754807
HH46to61k3plus,cluster236,704.0566343
HH46to61k3plus,cluster237,1014.669855
HH46to61k3plus,cluster238,476.2736055
HH46to61k3plus,cluster239,869.7170188
HH46to61k3plus,cluster240,538.3962497
HH46to61k3plus,cluster241,227.7830289
HH46to61k3plus,cluster242,248.4905768
HH46to61k3plus,cluster243,641.93399
HH46to61k3plus,cluster244,579.8113458
HH46to61k3plus,cluster245,165.6603845
HH46to61k3plus,cluster246,41.41509612
HH46to61k3plus,cluster247,414.1509612
HH46to61k3plus,cluster248,683.3490862
HH46to61k3plus,cluster249,579.8113458
HH46to61k3plus,cluster250,227.7830289
HH46to61k3plus,cluster251,62.1226442
HH46to61k3plus,cluster253,41.41509612
HH46to61k3plus,cluster254,41.41509612
HH46to61k3plus,cluster257,41.41509612
HH46to61k3plus,cluster258,41.41509612
HH46to61k3plus,cluster259,41.41509612
HH46to61k3plus,cluster260,144.9528364
HH61to76k1to2,cluster1,1624.260883
HH61to76k1to2,cluster2,4006.510177
HH61to76k1to2,cluster3,1191.124648
HH61to76k1to2,cluster4,454.7930473
HH61to76k1to2,cluster5,822.9588473
HH61to76k1to2,cluster6,2707.101472
HH61to76k1to2,cluster7,4158.107861
HH61to76k1to2,cluster8,671.3611649
HH61to76k1to2,cluster9,1602.604071
HH61to76k1to2,cluster10,3768.285249
HH61to76k1to2,cluster11,281.538553
HH61to76k1to2,cluster12,476.4498589
HH61to76k1to2,cluster13,129.9408707
HH61to76k1to2,cluster14,1797.515377
HH61to76k1to2,cluster15,541.4202943
HH61to76k1to2,cluster16,151.5976824
HH61to76k1to2,cluster17,151.5976824
HH61to76k1to2,cluster18,887.9292825
HH61to76k1to2,cluster19,238.2249295
HH61to76k1to2,cluster20,887.9292825
HH61to76k1to2,cluster21,259.8817413
HH61to76k1to2,cluster22,909.5860943
HH61to76k1to2,cluster23,216.5681176
HH61to76k1to2,cluster24,238.2249295
HH61to76k1to2,cluster25,606.3907296
HH61to76k1to2,cluster26,628.0475412
HH61to76k1to2,cluster27,757.9884121
HH61to76k1to2,cluster28,259.8817413
HH61to76k1to2,cluster29,952.8997177
HH61to76k1to2,cluster30,671.3611649
HH61to76k1to2,cluster31,1645.917695
HH61to76k1to2,cluster32,714.6747885
HH61to76k1to2,cluster33,757.9884121
HH61to76k1to2,cluster34,649.7043532
HH61to76k1to2,cluster35,216.5681176
HH61to76k1to2,cluster36,173.2544941
HH61to76k1to2,cluster37,194.9113059
HH61to76k1to2,cluster38,411.4794236
HH61to76k1to2,cluster39,368.1658001
HH61to76k1to2,cluster40,173.2544941
HH61to76k1to2,cluster41,194.9113059
HH61to76k1to2,cluster42,454.7930473
HH61to76k1to2,cluster43,216.5681176
HH61to76k1to2,cluster44,476.4498589
HH61to76k1to2,cluster45,303.1953647
HH61to76k1to2,cluster46,108.2840589
HH61to76k1to2,cluster47,433.1362353
HH61to76k1to2,cluster48,194.9113059
HH61to76k1to2,cluster49,173.2544941
HH61to76k1to2,cluster50,86.62724709
HH61to76k1to2,cluster51,194.9113059
HH61to76k1to2,cluster52,151.5976824
HH61to76k1to2,cluster53,714.6747885
HH61to76k1to2,cluster54,108.2840589
HH61to76k1to2,cluster55,498.1066708
HH61to76k1to2,cluster56,346.5089883
HH61to76k1to2,cluster57,931.2429061
HH61to76k1to2,cluster58,281.538553
HH61to76k1to2,cluster59,1624.260883
HH61to76k1to2,cluster60,541.4202943
HH61to76k1to2,cluster61,238.2249295
HH61to76k1to2,cluster62,259.8817413
HH61to76k1to2,cluster63,1212.781459
HH61to76k1to2,cluster64,519.7634824
HH61to76k1to2,cluster65,801.3020355
HH61to76k1to2,cluster66,216.5681176
HH61to76k1to2,cluster67,476.4498589
HH61to76k1to2,cluster68,433.1362353
HH61to76k1to2,cluster69,1342.72233
HH61to76k1to2,cluster70,693.0179767
HH61to76k1to2,cluster71,2122.367553
HH61to76k1to2,cluster72,4634.557718
HH61to76k1to2,cluster73,1321.065518
HH61to76k1to2,cluster74,194.9113059
HH61to76k1to2,cluster75,433.1362353
HH61to76k1to2,cluster76,281.538553
HH61to76k1to2,cluster77,1645.917695
HH61to76k1to2,cluster78,801.3020355
HH61to76k1to2,cluster79,1039.526965
HH61to76k1to2,cluster80,736.3316
HH61to76k1to2,cluster81,259.8817413
HH61to76k1to2,cluster82,368.1658001
HH61to76k1to2,cluster83,779.6452238
HH61to76k1to2,cluster84,411.4794236
HH61to76k1to2,cluster85,801.3020355
HH61to76k1to2,cluster86,519.7634824
HH61to76k1to2,cluster87,259.8817413
HH61to76k1to2,cluster88,151.5976824
HH61to76k1to2,cluster89,563.0771062
HH61to76k1to2,cluster90,108.2840589
HH61to76k1to2,cluster91,216.5681176
HH61to76k1to2,cluster92,324.8521764
HH61to76k1to2,cluster93,86.62724709
HH61to76k1to2,cluster94,628.0475412
HH61to76k1to2,cluster95,64.97043532
HH61to76k1to2,cluster96,411.4794236
HH61to76k1to2,cluster97,1169.467836
HH61to76k1to2,cluster98,2144.024365
HH61to76k1to2,cluster99,693.0179767
HH61to76k1to2,cluster100,952.8997177
HH61to76k1to2,cluster101,346.5089883
HH61to76k1to2,cluster102,649.7043532
HH61to76k1to2,cluster103,476.4498589
HH61to76k1to2,cluster104,887.9292825
HH61to76k1to2,cluster105,389.822612
HH61to76k1to2,cluster106,649.7043532
HH61to76k1to2,cluster107,216.5681176
HH61to76k1to2,cluster108,108.2840589
HH61to76k1to2,cluster109,476.4498589
HH61to76k1to2,cluster110,411.4794236
HH61to76k1to2,cluster111,86.62724709
HH61to76k1to2,cluster112,281.538553
HH61to76k1to2,cluster113,216.5681176
HH61to76k1to2,cluster114,43.31362353
HH61to76k1to2,cluster115,86.62724709
HH61to76k1to2,cluster116,43.31362353
HH61to76k1to2,cluster117,476.4498589
HH61to76k1to2,cluster118,194.9113059
HH61to76k1to2,cluster119,303.1953647
HH61to76k1to2,cluster120,216.5681176
HH61to76k1to2,cluster121,541.4202943
HH61to76k1to2,cluster122,238.2249295
HH61to76k1to2,cluster123,86.62724709
HH61to76k1to2,cluster124,1754.201754
HH61to76k1to2,cluster125,714.6747885
HH61to76k1to2,cluster126,129.9408707
HH61to76k1to2,cluster127,1191.124648
HH61to76k1to2,cluster128,281.538553
HH61to76k1to2,cluster129,454.7930473
HH61to76k1to2,cluster130,909.5860943
HH61to76k1to2,cluster131,216.5681176
HH61to76k1to2,cluster132,129.9408707
HH61to76k1to2,cluster133,368.1658001
HH61to76k1to2,cluster134,389.822612
HH61to76k1to2,cluster135,498.1066708
HH61to76k1to2,cluster136,563.0771062
HH61to76k1to2,cluster137,238.2249295
HH61to76k1to2,cluster138,1364.379142
HH61to76k1to2,cluster139,216.5681176
HH61to76k1to2,cluster140,151.5976824
HH61to76k1to2,cluster141,86.62724709
HH61to76k1to2,cluster142,346.5089883
HH61to76k1to2,cluster143,801.3020355
HH61to76k1to2,cluster144,584.7339178
HH61to76k1to2,cluster145,259.8817413
HH61to76k1to2,cluster146,1082.840589
HH61to76k1to2,cluster147,2577.160602
HH61to76k1to2,cluster148,216.5681176
HH61to76k1to2,cluster149,1342.72233
HH61to76k1to2,cluster150,324.8521764
HH61to76k1to2,cluster151,368.1658001
HH61to76k1to2,cluster152,1061.183777
HH61to76k1to2,cluster153,216.5681176
HH61to76k1to2,cluster154,303.1953647
HH61to76k1to2,cluster155,714.6747885
HH61to76k1to2,cluster156,519.7634824
HH61to76k1to2,cluster157,303.1953647
HH61to76k1to2,cluster158,454.7930473
HH61to76k1to2,cluster159,194.9113059
HH61to76k1to2,cluster160,129.9408707
HH61to76k1to2,cluster161,2230.651613
HH61to76k1to2,cluster162,866.2724709
HH61to76k1to2,cluster163,801.3020355
HH61to76k1to2,cluster164,519.7634824
HH61to76k1to2,cluster165,173.2544941
HH61to76k1to2,cluster166,368.1658001
HH61to76k1to2,cluster167,498.1066708
HH61to76k1to2,cluster168,433.1362353
HH61to76k1to2,cluster169,151.5976824
HH61to76k1to2,cluster170,129.9408707
HH61to76k1to2,cluster171,216.5681176
HH61to76k1to2,cluster172,411.4794236
HH61to76k1to2,cluster173,1321.065518
HH61to76k1to2,cluster174,606.3907296
HH61to76k1to2,cluster175,454.7930473
HH61to76k1to2,cluster176,931.2429061
HH61to76k1to2,cluster177,303.1953647
HH61to76k1to2,cluster178,324.8521764
HH61to76k1to2,cluster179,238.2249295
HH61to76k1to2,cluster180,281.538553
HH61to76k1to2,cluster181,541.4202943
HH61to76k1to2,cluster182,454.7930473
HH61to76k1to2,cluster183,346.5089883
HH61to76k1to2,cluster184,173.2544941
HH61to76k1to2,cluster185,801.3020355
HH61to76k1to2,cluster186,129.9408707
HH61to76k1to2,cluster187,151.5976824
HH61to76k1to2,cluster188,476.4498589
HH61to76k1to2,cluster189,606.3907296
HH61to76k1to2,cluster190,346.5089883
HH61to76k1to2,cluster191,628.0475412
HH61to76k1to2,cluster192,108.2840589
HH61to76k1to2,cluster193,64.97043532
HH61to76k1to2,cluster194,1082.840589
HH61to76k1to2,cluster195,2035.740305
HH61to76k1to2,cluster196,563.0771062
HH61to76k1to2,cluster197,194.9113059
