Commodity,ZoneNumber,InternalBought,Price
SCTG21_PCC_CHEM_pharma,2573,1748134.396,1.0055701
SCTG21_PCC_CHEM_pharma,2578,45250.37832,0.976407981
SCTG21_PCC_CHEM_pharma,2579,4112514.867,1.010834576
SCTG21_PCC_CHEM_pharma,2582,953453.7329,1.001885386
SCTG21_PCC_CHEM_pharma,2584,167488.2865,0.995197175
SCTG21_PCC_CHEM_pharma,2589,260233.0935,0.999983691
SCTG21_PCC_CHEM_pharma,2598,3478008.848,1.000506308
SCTG21_PCC_CHEM_pharma,2599,176688.667,0.996064946
SCTG21_PCC_CHEM_pharma,2601,1218275.512,1.012285254
SCTG21_PCC_CHEM_pharma,2603,4768124.688,1.014519381
SCTG21_PCC_CHEM_pharma,2605,18963304.11,1.016873105
SCTG21_PCC_CHEM_pharma,2613,12108713.36,1.016262798
SCTG21_PCC_CHEM_pharma,2616,109745.5462,0.991015068
SCTG21_PCC_CHEM_pharma,2617,0,0.957275128
SCTG21_PCC_CHEM_pharma,2618,404939.017,1.002857671
SCTG21_PCC_CHEM_pharma,2620,12325739.46,1.013273988
SCTG21_PCC_CHEM_pharma,2623,43762216.16,1.017120675
SCTG21_PCC_CHEM_pharma,2638,2670897.735,1.014536861
SCTG21_PCC_CHEM_pharma,2654,4694912.614,1.012366612
SCTG21_PCC_CHEM_pharma,2658,1005033.422,1.010657533
SCTG21_PCC_CHEM_pharma,2662,1326182.594,1.009308
SCTG21_PCC_CHEM_pharma,2664,66755.48358,0.985365973
SCTG21_PCC_CHEM_pharma,2666,167117.83,0.996823411
SCTG21_PCC_CHEM_pharma,2670,262554.0984,1.000439181
SCTG21_PCC_CHEM_pharma,2671,218252.5937,0.995858138
SCTG21_PCC_CHEM_pharma,2672,1326555.971,1.008162493
SCTG21_PCC_CHEM_pharma,2678,792183.1068,1.010382262
SCTG21_PCC_CHEM_pharma,2679,47810266.62,1.017305726
SCTG21_PCC_CHEM_pharma,2683,18175431.38,1.01706678
SCTG21_PCC_CHEM_pharma,2692,9454162.921,1.016774145
SCTG21_PCC_CHEM_pharma,2696,703548.2329,1.011849223
SCTG21_PCC_CHEM_pharma,2699,977917.5833,1.013605726
SCTG21_PCC_CHEM_pharma,2711,275953.3648,1.000538755
SCTG21_PCC_CHEM_pharma,2712,1998803.065,1.010406539
SCTG21_PCC_CHEM_pharma,2721,194151.7181,0.993686318
SCTG21_PCC_CHEM_pharma,2722,177143.8689,0.996719283
SCTG21_PCC_CHEM_pharma,2724,121756.8585,0.988882071
SCTG21_PCC_CHEM_pharma,2726,684632.6691,1.00272935
SCTG21_PCC_CHEM_pharma,2727,25659.99029,0.968526996
SCTG21_PCC_CHEM_pharma,2732,161036.3814,1.000615806
SCTG21_PCC_CHEM_pharma,2733,278890.5945,1.006496205
SCTG21_PCC_CHEM_pharma,2735,665190.1671,1.001343533
SCTG21_PCC_CHEM_pharma,2740,2933513.24,1.018099655
SCTG21_PCC_CHEM_pharma,2742,740081.7012,1.013230095
SCTG21_PCC_CHEM_pharma,2756,7548530.789,1.012255227
SCTG21_PCC_CHEM_pharma,2759,21394.66298,0.966783683
SCTG21_PCC_CHEM_pharma,2767,13529826.89,1.012689191
SCTG21_PCC_CHEM_pharma,2772,520206.4999,1.010215947
SCTG21_PCC_CHEM_pharma,2779,0,0.957275128
SCTG21_PCC_CHEM_pharma,2782,612697.7858,0.987287796
SCTG21_PCC_CHEM_pharma,2783,387955.6876,0.989995804
SCTG21_PCC_CHEM_pharma,2784,3794861.728,0.994255801
SCTG21_PCC_CHEM_pharma,2787,24008984.36,1.000086232
SCTG21_PCC_CHEM_pharma,2800,8819175.981,1.001054696
SCTG21_PCC_CHEM_pharma,2807,17527771.04,1.000236742
SCTG21_PCC_CHEM_pharma,2817,418257.2106,0.995576954
SCTG21_PCC_CHEM_pharma,2821,239068.9255,0.991532306
SCTG21_PCC_CHEM_pharma,2822,129974.4683,0.985179392
SCTG21_PCC_CHEM_pharma,2823,836336.1992,0.994633262
SCTG21_PCC_CHEM_pharma,2824,5119.718668,0.959546305
SCTG21_PCC_CHEM_pharma,2825,1682648.504,0.991018169
SCTG21_PCC_CHEM_pharma,2826,1115795.941,0.991869689
SCTG21_PCC_CHEM_pharma,2827,869081.977,0.982377682
SCTG21_PCC_CHEM_pharma,2828,1514368.947,1.002762672
SCTG21_PCC_CHEM_pharma,2829,36001.85867,0.972619042
SCTG21_PCC_CHEM_pharma,2830,2263741.879,1.003662638
SCTG21_PCC_CHEM_pharma,2831,7219480.29,1.004674669
SCTG21_PCC_CHEM_pharma,2836,89871.30356,0.983984528
SCTG21_PCC_CHEM_pharma,2837,1094207.729,0.997003475
SCTG21_PCC_CHEM_pharma,2839,147961.358,0.987156359
SCTG21_PCC_CHEM_pharma,2841,229863.7906,1.000765492
SCTG21_PCC_CHEM_pharma,2842,208744.6724,0.993739479
SCTG21_PCC_CHEM_pharma,2843,119344.1035,0.983267803
SCTG21_PCC_CHEM_pharma,2846,183070.5486,0.991125122
SCTG21_PCC_CHEM_pharma,2847,16717907.72,1.000846394
SCTG21_PCC_CHEM_pharma,2848,2116756.502,0.999833313
SCTG21_PCC_CHEM_pharma,2857,30091.92762,0.969099223
SCTG21_PCC_CHEM_pharma,2859,58545.06775,0.982203627
SCTG21_PCC_CHEM_pharma,2860,0,0.957275128
SCTG21_PCC_CHEM_pharma,2861,9415196.727,1.003194448
SCTG21_PCC_CHEM_pharma,2863,837686.4393,0.998980144
SCTG21_PCC_CHEM_pharma,2866,54249011.35,1.003229219
SCTG21_PCC_CHEM_pharma,2872,17110231.03,1.003163637
SCTG21_PCC_CHEM_pharma,2878,1552907.722,0.988427391
SCTG21_PCC_CHEM_pharma,2879,1209745.939,0.994723658
SCTG21_PCC_CHEM_pharma,2884,3109666.235,0.997497062
SCTG21_PCC_CHEM_pharma,2889,2812701.327,1.002823391
SCTG21_PCC_CHEM_pharma,2894,338008.9004,0.996879798
SCTG21_PCC_CHEM_pharma,2895,2789527.104,0.996151358
SCTG21_PCC_CHEM_pharma,2896,2280857.926,1.009933417
SCTG21_PCC_CHEM_pharma,2897,176395.1188,1.004591264
SCTG21_PCC_CHEM_pharma,2898,436288.125,1.005407683
SCTG21_PCC_CHEM_pharma,2899,683259.318,1.006096223
SCTG21_PCC_CHEM_pharma,2900,655528.8179,1.011024
SCTG21_PCC_CHEM_pharma,2901,7905419.612,1.003883494
SCTG21_PCC_CHEM_pharma,2906,1571625.634,1.009627781
SCTG21_PCC_CHEM_pharma,2908,27800594.38,1.013346615
SCTG21_PCC_CHEM_pharma,2911,32349301.87,1.013566393
SCTG21_PCC_CHEM_pharma,2955,284784.6984,0.999372669
SCTG21_PCC_CHEM_pharma,2956,1384470.962,1.012834689
SCTG21_PCC_CHEM_pharma,2957,418496.2081,1.001977121
SCTG21_PCC_CHEM_pharma,2958,149843.9396,0.996058453
SCTG21_PCC_CHEM_pharma,2959,1135229.694,1.012205392
SCTG21_PCC_CHEM_pharma,2960,7696969.668,1.014308873
SCTG21_PCC_CHEM_pharma,2964,678796.7123,1.000087909
SCTG21_PCC_CHEM_pharma,2968,2455287.33,1.006072254
SCTG21_PCC_CHEM_pharma,2970,2470.145614,0.957991273
SCTG21_PCC_CHEM_pharma,2971,28433.35096,0.96933755
SCTG21_PCC_CHEM_pharma,2972,10030148.03,1.007728154
SCTG21_PCC_CHEM_pharma,2974,28563479.59,1.008930697
SCTG21_PCC_CHEM_pharma,2981,31895238.36,1.009306463
SCTG21_PCC_CHEM_pharma,2984,14275360.04,1.007623183
SCTG21_PCC_CHEM_pharma,2987,27771707.46,1.009104271
SCTG21_PCC_CHEM_pharma,2988,6935225.737,1.007929804
SCTG21_PCC_CHEM_pharma,3012,5007812.61,0.987871593
SCTG21_PCC_CHEM_pharma,3015,306051.5224,0.979544523
SCTG21_PCC_CHEM_pharma,3017,995406.5914,0.997174492
SCTG21_PCC_CHEM_pharma,3020,11735120.54,0.989994643
SCTG21_PCC_CHEM_pharma,3022,409694.7829,0.985073938
SCTG21_PCC_CHEM_pharma,3025,6877411.87,0.992383456
SCTG21_PCC_CHEM_pharma,3027,20594024.06,0.993688978
SCTG21_PCC_CHEM_pharma,3032,13186988.42,0.991181946
SCTG21_PCC_CHEM_pharma,3040,631368.9344,0.98832799
SCTG21_PCC_CHEM_pharma,3042,264487.7714,0.993527166
SCTG21_PCC_CHEM_pharma,3043,150059.4959,0.984533973
SCTG21_PCC_CHEM_pharma,3044,3557581.996,0.999432278
SCTG21_PCC_CHEM_pharma,3054,2445542.346,0.995210262
SCTG21_PCC_CHEM_pharma,3056,22336973.79,1.001363631
SCTG21_PCC_CHEM_pharma,3062,447791.124,0.997661124
SCTG21_PCC_CHEM_pharma,3072,9730.065535,0.961498265
SCTG21_PCC_CHEM_pharma,3073,864349.3698,1.013892604
SCTG21_PCC_CHEM_pharma,3074,1808307.844,0.994466129
SCTG21_PCC_CHEM_pharma,3077,160651.5749,0.990576832
SCTG21_PCC_CHEM_pharma,3081,958226.391,0.990640069
SCTG21_PCC_CHEM_pharma,3082,1991568.715,0.984515217
SCTG21_PCC_CHEM_pharma,3083,7449554.977,0.996171342
SCTG21_PCC_CHEM_pharma,3087,22875707.57,1.001080078
SCTG21_PCC_CHEM_pharma,3092,0,0.957275128
SCTG21_PCC_CHEM_pharma,3106,286258.1218,0.984365699
SCTG21_PCC_CHEM_pharma,3108,6589182.279,1.000524644
SCTG21_PCC_CHEM_pharma,3111,1041973.678,0.996723185
SCTG21_PCC_CHEM_pharma,3112,1303485.472,0.995472542
SCTG21_PCC_CHEM_pharma,3117,142329.2677,1.000162137
SCTG21_PCC_CHEM_pharma,3118,381222.7791,0.997744431
SCTG21_PCC_CHEM_pharma,3119,338197.5494,0.998352167
SCTG21_PCC_CHEM_pharma,3120,653878.3366,0.998810586
SCTG21_PCC_CHEM_pharma,3121,7861401.823,0.999044548
SCTG21_PCC_CHEM_pharma,3126,523669.6949,0.999381688
SCTG21_PCC_CHEM_pharma,3128,15263972.8,0.997442731
SCTG21_PCC_CHEM_pharma,3131,117065.3858,0.987419366
SCTG21_PCC_CHEM_pharma,3133,738105.9132,0.986249365
SCTG21_PCC_CHEM_pharma,3139,1091875.072,0.992635175
SCTG21_PCC_CHEM_pharma,3140,51392.51483,0.974723474
SCTG21_PCC_CHEM_pharma,3141,12088617.05,1.008868444
SCTG21_PCC_CHEM_pharma,3147,69920.06011,0.980105226
SCTG21_PCC_CHEM_pharma,3149,264063.8914,1.03050103
SCTG21_PCC_CHEM_pharma,3150,103422.7985,0.996470786
SCTG21_PCC_CHEM_pharma,3151,110995.6654,0.976403268
SCTG21_PCC_CHEM_pharma,3153,24597.65992,0.958765571
SCTG21_PCC_CHEM_pharma,3157,29677204.85,0.985618783
SCTG21_PCC_CHEM_pharma,3171,50335.8208,0.972938314
SCTG21_PCC_CHEM_pharma,3172,1424906.971,0.98125804
SCTG21_PCC_CHEM_pharma,3177,1453925.488,0.97903532
SCTG21_PCC_CHEM_pharma,3181,100559.8434,0.972326586
SCTG21_PCC_CHEM_pharma,3183,52622.77738,0.977789784
SCTG21_PCC_CHEM_pharma,3184,18391.72673,0.96311666
SCTG21_PCC_CHEM_pharma,3185,371184.0321,0.994529698
SCTG21_PCC_CHEM_pharma,4001,816494.3162,1.007168629
SCTG21_PCC_CHEM_pharma,4002,6547453.539,1.019100113
SCTG21_PCC_CHEM_pharma,4003,1870123.209,0.998397192
SCTG21_PCC_CHEM_pharma,4004,8056630.038,1.01268942
SCTG21_PCC_CHEM_pharma,4005,2821496.51,1.033229507
SCTG21_PCC_CHEM_pharma,4006,4461465.64,1.035225459
SCTG21_PCC_CHEM_pharma,4007,14256713.44,1.015783589
SCTG21_PCC_CHEM_pharma,4008,377947.1466,1.00694582
SCTG21_PCC_CHEM_pharma,4009,7985279.587,1.017332201
SCTG21_PCC_CHEM_pharma,4010,10082698.23,1.036735195
SCTG21_PCC_CHEM_pharma,4011,0,0.957275128
SCTG21_PCC_CHEM_pharma,4012,13549590.96,1.033753925
SCTG21_PCC_CHEM_pharma,4013,1453992.309,1.014494528
SCTG21_PCC_CHEM_pharma,4014,14718372.36,1.032485992
SCTG21_PCC_CHEM_pharma,4015,32714135.13,1.03862155
SCTG21_PCC_CHEM_pharma,4016,81855000.26,1.027715743
SCTG21_PCC_CHEM_pharma,4017,23551655.57,1.032288126
SCTG21_PCC_CHEM_pharma,4018,568663.2992,1.011280052
SCTG21_PCC_CHEM_pharma,4019,8058276.39,1.024904388
SCTG21_PCC_CHEM_pharma,4021,289876888.8,1.026139962
SCTG21_PCC_CHEM_pharma,4022,14672222.99,1.017979394
SCTG21_PCC_CHEM_pharma,4023,6116416.202,1.029373672
SCTG21_PCC_CHEM_pharma,4025,22828464.26,1.02456934
SCTG21_PCC_CHEM_pharma,4026,4236725.427,0.990749433
SCTG21_PCC_CHEM_pharma,4027,3108424.371,1.003868729
SCTG21_PCC_CHEM_pharma,4028,6741495.434,0.99719861
SCTG21_PCC_CHEM_pharma,4029,74014.56449,0.975651855
SCTG21_PCC_CHEM_pharma,4030,423884.1915,0.990215958
SCTG21_PCC_CHEM_pharma,4031,0,0.957275128
SCTG21_PCC_CHEM_pharma,4032,5555289.691,0.991050522
SCTG21_PCC_CHEM_pharma,4033,3867953.931,0.995277399
SCTG21_PCC_CHEM_pharma,4034,15845946.15,0.999802364
SCTG21_PCC_CHEM_pharma,4035,13948991.56,1.000395267
SCTG21_PCC_CHEM_pharma,4036,9604028.082,1.006741022
SCTG21_PCC_CHEM_pharma,4037,3019371.97,0.994178032
SCTG21_PCC_CHEM_pharma,4038,3436792.38,0.995198737
SCTG21_PCC_CHEM_pharma,4039,57248794.7,1.002298684
SCTG21_PCC_CHEM_pharma,4040,3047279.564,0.997579422
SCTG21_PCC_CHEM_pharma,4041,113666.1968,0.984115656
SCTG21_PCC_CHEM_pharma,4042,30121940.66,1.001997589
SCTG21_PCC_CHEM_pharma,4043,10564100.16,1.002094733
SCTG21_PCC_CHEM_pharma,4044,438316.1452,0.984410936
SCTG21_PCC_CHEM_pharma,4045,278755.9501,0.988908885
SCTG21_PCC_CHEM_pharma,4046,8426568.776,1.013114341
SCTG21_PCC_CHEM_pharma,4047,5712233.573,1.009624275
SCTG21_PCC_CHEM_pharma,4048,4595464.602,1.003125368
SCTG21_PCC_CHEM_pharma,4049,1353404.138,0.999571672
SCTG21_PCC_CHEM_pharma,4050,1263291.41,1.001336883
SCTG21_PCC_CHEM_pharma,4051,68930078.68,1.004369314
SCTG21_PCC_CHEM_pharma,4052,2660473.819,0.996053083
SCTG21_PCC_CHEM_pharma,4053,382656.2076,0.99028338
SCTG21_PCC_CHEM_pharma,4054,1677907.334,0.999526613
SCTG21_PCC_CHEM_pharma,4055,4243222.477,1.002721135
SCTG21_PCC_CHEM_pharma,4056,6094547.811,1.005397151
SCTG21_PCC_CHEM_pharma,4057,869327.1926,0.992203544
SCTG21_PCC_CHEM_pharma,4058,2775921.565,0.999068022
SCTG21_PCC_CHEM_pharma,4059,594620.0986,0.99616239
SCTG21_PCC_CHEM_pharma,4060,6774411.817,1.000964573
SCTG21_PCC_CHEM_pharma,4061,50259885.13,1.003006999
SCTG21_PCC_CHEM_pharma,4062,23202993.65,1.002688071
SCTG21_PCC_CHEM_pharma,4063,175217070,0.999096711
SCTG21_PCC_CHEM_pharma,4064,15329251.25,0.995159324
SCTG21_PCC_CHEM_pharma,4065,15687845.78,0.990365671
SCTG21_PCC_CHEM_pharma,4066,37097927.73,0.994152901
SCTG21_PCC_CHEM_pharma,4067,82281061.04,1.012072413
SCTG21_PCC_CHEM_pharma,4068,20127844.74,1.002358917
SCTG21_PCC_CHEM_pharma,4069,68737992.64,1.004227211
SCTG21_PCC_CHEM_pharma,4070,62521800.79,1.003170158
SCTG21_PCC_CHEM_pharma,4071,15089741,1.013443357
SCTG21_PCC_CHEM_pharma,4072,2076853.618,1.005891353
SCTG21_PCC_CHEM_pharma,4073,2466812.193,0.995975129
SCTG21_PCC_CHEM_pharma,4074,430602.9426,0.969610791
SCTG21_PCC_CHEM_pharma,4075,6665733.773,0.982966402
SCTG21_PCC_CHEM_pharma,4076,3774493.334,0.979408083
SCTG21_PCC_CHEM_pharma,4077,4665583.326,0.978136615
SCTG21_PCC_CHEM_pharma,4078,179857205.8,0.986945726
SCTG21_PCC_CHEM_pharma,4079,11548774.77,0.974837108
SCTG21_PCC_CHEM_pharma,4080,2672516.922,0.97844644
SCTG21_PCC_CHEM_pharma,4081,3211233.783,0.978971366
SCTG21_PCC_CHEM_pharma,4082,2101335.934,0.98014462
SCTG21_PCC_CHEM_pharma,4083,3816837.807,0.982384007
SCTG21_PCC_CHEM_pharma,4084,2336857.649,0.980951173
SCTG21_PCC_CHEM_pharma,4085,31042612.95,0.984533601
SCTG21_PCC_CHEM_pharma,4086,41818564.08,0.98513557
SCTG21_PCC_CHEM_pharma,4087,58466217.35,0.986228856
SCTG21_PCC_CHEM_pharma,4088,15294994.56,0.986161235
SCTG21_PCC_CHEM_pharma,4089,548644078.6,0.990727315
SCTG21_PCC_CHEM_pharma,4090,870176.8664,0.984179836
SCTG21_PCC_CHEM_pharma,4091,3524111.856,0.995511648
SCTG21_PCC_CHEM_pharma,4092,4421426.543,0.985292471
SCTG21_PCC_CHEM_pharma,4093,21723484.54,1.00016148
SCTG21_PCC_CHEM_pharma,4094,26293062.22,1.008480318
SCTG21_PCC_CHEM_pharma,4095,17474953.05,1.007697727
SCTG21_PCC_CHEM_pharma,4096,116753.9817,0.978759846
SCTG21_PCC_CHEM_pharma,4105,37851862.44,1.009504668
SCTG21_PCC_CHEM_pharma,4136,9148776.106,1.000196914
SCTG21_PCC_CHEM_pharma,4137,2599981.861,0.979782894
SCTG21_PCC_CHEM_pharma,4138,88718527.36,1.001582423
SCTG21_PCC_CHEM_pharma,4140,8623492.567,1.020515624
SCTG21_PCC_CHEM_pharma,4141,29918153.25,1.012795726
SCTG21_PCC_CHEM_pharma,6001,2.57E-26,0.957275127
SCTG21_PCC_CHEM_pharma,6002,0,0.957275128
SCTG21_PCC_CHEM_pharma,6003,0,0.957275128
SCTG21_PCC_CHEM_pharma,6004,1.40E-45,0.957275128
SCTG21_PCC_CHEM_pharma,6005,2.49E-19,0.957275128
SCTG21_PCC_CHEM_pharma,6006,5.46E-23,0.957275126
SCTG22_PCC_CHEM_fert,1,86414.82973,1.034669666
SCTG22_PCC_CHEM_fert,17,29355142.22,0.826210748
SCTG22_PCC_CHEM_fert,19,17846174.09,0.884463267
SCTG22_PCC_CHEM_fert,31,86161.15571,1.034554359
SCTG22_PCC_CHEM_fert,37,86177.98753,1.03456201
SCTG22_PCC_CHEM_fert,79,156977.3976,1.066743652
SCTG22_PCC_CHEM_fert,81,131488.3089,1.055157657
SCTG22_PCC_CHEM_fert,89,390882.0821,0.997099185
SCTG22_PCC_CHEM_fert,104,5466060.102,0.872741471
SCTG22_PCC_CHEM_fert,114,125980.9885,1.027584842
SCTG22_PCC_CHEM_fert,117,753566.463,0.961878901
SCTG22_PCC_CHEM_fert,150,87767.65684,1.035284588
SCTG22_PCC_CHEM_fert,154,329595.9272,1.019859347
SCTG22_PCC_CHEM_fert,161,162166.259,1.069089964
SCTG22_PCC_CHEM_fert,223,6954972.755,0.947854112
SCTG22_PCC_CHEM_fert,229,1023237.061,0.934002983
SCTG22_PCC_CHEM_fert,244,168107.8396,1.021418519
SCTG22_PCC_CHEM_fert,267,1548500.045,0.94607285
SCTG22_PCC_CHEM_fert,271,95776.48835,1.038409551
SCTG22_PCC_CHEM_fert,273,975396.503,1.006723463
SCTG22_PCC_CHEM_fert,290,7869214.894,0.935176444
SCTG22_PCC_CHEM_fert,294,84882.85958,1.033973315
SCTG22_PCC_CHEM_fert,323,430090.0232,0.99014609
SCTG22_PCC_CHEM_fert,355,233294.9937,1.023905519
SCTG22_PCC_CHEM_fert,361,92295.26449,1.037342594
SCTG22_PCC_CHEM_fert,385,8443594.474,0.897210467
SCTG22_PCC_CHEM_fert,404,110142.8702,1.045320158
SCTG22_PCC_CHEM_fert,405,120261.7889,1.050054678
SCTG22_PCC_CHEM_fert,411,12431396.66,0.880055305
SCTG22_PCC_CHEM_fert,418,58066250.97,0.815454918
SCTG22_PCC_CHEM_fert,441,90171.32207,1.036377165
SCTG22_PCC_CHEM_fert,444,30260966.09,0.861331672
SCTG22_PCC_CHEM_fert,468,100477.127,1.041061629
SCTG22_PCC_CHEM_fert,481,761040.673,0.964711723
SCTG22_PCC_CHEM_fert,499,4602943.424,0.904338242
SCTG22_PCC_CHEM_fert,504,8595437.554,0.912545603
SCTG22_PCC_CHEM_fert,536,7090434.104,0.883797727
SCTG22_PCC_CHEM_fert,542,1442967.921,0.924234249
SCTG22_PCC_CHEM_fert,570,274092.1507,0.994114898
SCTG22_PCC_CHEM_fert,575,233581.4857,1.051387952
SCTG22_PCC_CHEM_fert,618,17680529.1,0.883814899
SCTG22_PCC_CHEM_fert,623,2368922.826,0.968529173
SCTG22_PCC_CHEM_fert,636,1030190.9,0.962270115
SCTG22_PCC_CHEM_fert,714,2913931.646,0.890946601
SCTG22_PCC_CHEM_fert,715,125438.4053,1.051524052
SCTG22_PCC_CHEM_fert,721,106760.1967,1.043917576
SCTG22_PCC_CHEM_fert,727,428723.4279,0.964639565
SCTG22_PCC_CHEM_fert,733,492011.0957,0.968337249
SCTG22_PCC_CHEM_fert,763,9718572.296,0.875293843
SCTG22_PCC_CHEM_fert,776,96697.11349,1.039343438
SCTG22_PCC_CHEM_fert,851,88256.97255,1.035507004
SCTG22_PCC_CHEM_fert,852,536123.8984,1.013102061
SCTG22_PCC_CHEM_fert,866,2474397.754,0.891713913
SCTG22_PCC_CHEM_fert,869,86144.2893,1.034546692
SCTG22_PCC_CHEM_fert,905,91391713.68,0.844744985
SCTG22_PCC_CHEM_fert,970,1661668.819,0.948674582
SCTG22_PCC_CHEM_fert,991,1487910.131,0.944597484
SCTG22_PCC_CHEM_fert,1000,2561042.827,0.980108118
SCTG22_PCC_CHEM_fert,1002,231848.2118,1.000387544
SCTG22_PCC_CHEM_fert,1025,5959602.009,0.919003492
SCTG22_PCC_CHEM_fert,1044,1872764.232,0.943312482
SCTG22_PCC_CHEM_fert,1114,644680.9063,0.96218115
SCTG22_PCC_CHEM_fert,1131,306287.956,0.984060382
SCTG22_PCC_CHEM_fert,1153,747749.1738,0.958878763
SCTG22_PCC_CHEM_fert,1175,703721.4064,0.963591809
SCTG22_PCC_CHEM_fert,1177,7940256.685,0.915807461
SCTG22_PCC_CHEM_fert,1292,85133.79098,1.034087374
SCTG22_PCC_CHEM_fert,1301,204359.9288,1.03794293
SCTG22_PCC_CHEM_fert,1303,384038.4815,0.96939766
SCTG22_PCC_CHEM_fert,1313,89197.81093,1.035934659
SCTG22_PCC_CHEM_fert,1314,117857.433,1.024084336
SCTG22_PCC_CHEM_fert,1316,1941382.1,0.925164972
SCTG22_PCC_CHEM_fert,1318,85179.12591,1.034107981
SCTG22_PCC_CHEM_fert,1324,885839.4169,0.97154502
SCTG22_PCC_CHEM_fert,1328,85146.44172,1.034093125
SCTG22_PCC_CHEM_fert,1337,2650154.285,0.92083871
SCTG22_PCC_CHEM_fert,1364,90965.57251,1.036578642
SCTG22_PCC_CHEM_fert,1369,766220.4821,0.93387032
SCTG22_PCC_CHEM_fert,1374,91519.22821,1.03698985
SCTG22_PCC_CHEM_fert,1394,3290840.987,0.937497189
SCTG22_PCC_CHEM_fert,1401,635042.6616,0.957627849
SCTG22_PCC_CHEM_fert,1408,86929.08377,1.034903418
SCTG22_PCC_CHEM_fert,1415,108976.7022,1.044925081
SCTG22_PCC_CHEM_fert,1437,212653.4174,0.993390161
SCTG22_PCC_CHEM_fert,1453,141983.7828,1.010367154
SCTG22_PCC_CHEM_fert,1466,84103.07612,1.033618867
SCTG22_PCC_CHEM_fert,1468,100771.786,1.041072838
SCTG22_PCC_CHEM_fert,1470,2243337.149,0.900753749
SCTG22_PCC_CHEM_fert,1501,103372.7306,1.042377815
SCTG22_PCC_CHEM_fert,1502,107751.8604,1.044368333
SCTG22_PCC_CHEM_fert,1503,3428767.036,0.920664283
SCTG22_PCC_CHEM_fert,1505,5462290.161,0.896085174
SCTG22_PCC_CHEM_fert,1525,8122443.983,0.920331097
SCTG22_PCC_CHEM_fert,1553,1452289.988,0.992254021
SCTG22_PCC_CHEM_fert,1562,4851789.969,0.869266819
SCTG22_PCC_CHEM_fert,1588,14325901.26,0.840022388
SCTG22_PCC_CHEM_fert,1598,101153.0256,1.040595672
SCTG22_PCC_CHEM_fert,1617,4103427.162,0.90243165
SCTG22_PCC_CHEM_fert,1630,83395.66879,1.033223681
SCTG22_PCC_CHEM_fert,1639,926100.7663,0.962002549
SCTG22_PCC_CHEM_fert,1650,133822.578,1.031026477
SCTG22_PCC_CHEM_fert,1658,85355.67915,1.034139142
SCTG22_PCC_CHEM_fert,1701,322888.1974,0.966522573
SCTG22_PCC_CHEM_fert,1702,13558298.67,0.860155085
SCTG22_PCC_CHEM_fert,1706,96184.9806,1.038435648
SCTG22_PCC_CHEM_fert,1710,171149.4034,0.998115148
SCTG22_PCC_CHEM_fert,1715,178792.0134,1.001427325
SCTG22_PCC_CHEM_fert,1717,73265.56585,1.02869272
SCTG22_PCC_CHEM_fert,1719,532007.4892,1.003621867
SCTG22_PCC_CHEM_fert,1720,72242.68397,1.028227773
SCTG22_PCC_CHEM_fert,1723,72206.63135,1.028211386
SCTG22_PCC_CHEM_fert,1724,72757.18814,1.028461639
SCTG22_PCC_CHEM_fert,1726,103143.7901,1.017192018
SCTG22_PCC_CHEM_fert,1728,71953.71188,1.028096422
SCTG22_PCC_CHEM_fert,1732,3736211.325,0.863537422
SCTG22_PCC_CHEM_fert,1736,105749.7411,1.018388814
SCTG22_PCC_CHEM_fert,1752,72306.54656,1.028256802
SCTG22_PCC_CHEM_fert,1774,75273.71393,1.029605516
SCTG22_PCC_CHEM_fert,1775,83354.78753,1.032959644
SCTG22_PCC_CHEM_fert,2009,408827.4305,0.979327687
SCTG22_PCC_CHEM_fert,2011,474713.7909,0.960462555
SCTG22_PCC_CHEM_fert,2018,154358.5535,1.058992727
SCTG22_PCC_CHEM_fert,2023,77945.74149,1.030820075
SCTG22_PCC_CHEM_fert,2025,78103.93545,1.030891982
SCTG22_PCC_CHEM_fert,2028,166710.6501,0.995961084
SCTG22_PCC_CHEM_fert,2031,79078.64272,1.031335031
SCTG22_PCC_CHEM_fert,2035,78169.58594,1.030921823
SCTG22_PCC_CHEM_fert,2042,77725.76207,1.030720084
SCTG22_PCC_CHEM_fert,2045,284712.0662,0.974434151
SCTG22_PCC_CHEM_fert,2046,91141.74797,1.036548267
SCTG22_PCC_CHEM_fert,2051,139391.9076,1.055743382
SCTG22_PCC_CHEM_fert,2056,502656.225,0.948106496
SCTG22_PCC_CHEM_fert,2059,134492.4285,1.006384237
SCTG22_PCC_CHEM_fert,2063,477350.2247,0.961673208
SCTG22_PCC_CHEM_fert,2072,106233.8068,1.043604671
SCTG22_PCC_CHEM_fert,2073,137657.1448,1.053445299
SCTG22_PCC_CHEM_fert,2076,986024.5398,0.942194472
SCTG22_PCC_CHEM_fert,2092,83495.90402,1.033218467
SCTG22_PCC_CHEM_fert,2094,201658.2991,0.986750767
SCTG22_PCC_CHEM_fert,2098,459562.2213,0.953550934
SCTG22_PCC_CHEM_fert,2109,75422.16458,1.029660721
SCTG22_PCC_CHEM_fert,2111,75316.79948,1.029612827
SCTG22_PCC_CHEM_fert,2112,112711.3682,1.021344555
SCTG22_PCC_CHEM_fert,2119,88157.20941,1.034749837
SCTG22_PCC_CHEM_fert,2122,157360.3985,1.016116042
