"year","trade_activity","dollars"
2020,"sctg36_mit_tran_expt",5252996
2020,"sctg36_mit_tran_impt",8775874
2020,"sctg37_mit_inst_transp_expt",3654333
2020,"sctg37_mit_inst_transp_impt",2594938
2020,"sctg38_mit_inst_prec_expt",3639974
2020,"sctg38_mit_inst_prec_impt",3916529
2020,"sctg39_oth_furn_expt",1664212
2020,"sctg39_oth_furn_impt",2172916
2020,"sctg40_oth_misc_expt",2664657
2020,"sctg40_oth_misc_impt",5790424
2020,"sctg41_waste_scrap_expt",599268
2020,"sctg41_waste_scrap_impt",577952
2020,"transport_expt",4089937
2020,"transport_impt",3942145
2020,"wholesale trade_expt",4382387
2020,"wholesale trade_impt",2702092
2021,"accommodations_expt",4351892
2021,"accommodations_impt",3133617
2021,"communications and utilities_expt",7338058
2021,"communications and utilities_impt",10173931
2021,"construction_expt",12262173
2021,"construction_impt",14688239
2021,"education reports to sponsors_expt",145925
2021,"education reports to sponsors_impt",43499
2021,"energy_expt",4962806
2021,"energy_impt",1478232
2021,"entertainment services_expt",557158
2021,"entertainment services_impt",1360677
2021,"fire business and professional services_expt",11596296
2021,"fire business and professional services_impt",39094890
2021,"food services_expt",973107
2021,"food services_impt",401392
2021,"government administration_expt",4546006
2021,"government administration_impt",4145459
2021,"health services_expt",9056717
2021,"health services_impt",1430081
2021,"higher education_expt",1165260
2021,"higher education_impt",976240
2021,"personal and other services and amusements_expt",6858821
2021,"personal and other services and amusements_impt",2099329
2021,"retail trade_expt",5732897
2021,"retail trade_impt",2426758
2021,"sctg01_fkp_lvsk_expt",592038
2021,"sctg01_fkp_lvsk_impt",349790
2021,"sctg02_fkp_agri_cereal_expt",694623
2021,"sctg02_fkp_agri_cereal_impt",807527
2021,"sctg03_fkp_agri_other_expt",9765079
2021,"sctg03_fkp_agri_other_impt",1457259
2021,"sctg04_fkp_feed_expt",222956
2021,"sctg04_fkp_feed_impt",949706
2021,"sctg05_fkp_food_meat_expt",2693316
2021,"sctg05_fkp_food_meat_impt",3659401
2021,"sctg06_fkp_agri_grain_expt",1007880
2021,"sctg06_fkp_agri_grain_impt",1052427
2021,"sctg07_fkp_food_prep_expt",12479472
2021,"sctg07_fkp_food_prep_impt",6699509
2021,"sctg08_fkp_food_alc_expt",1782162
2021,"sctg08_fkp_food_alc_impt",1704138
2021,"sctg10_cms_clay_expt",157307
2021,"sctg10_cms_clay_impt",93520
2021,"sctg11_cms_sand_expt",267025
2021,"sctg11_cms_sand_impt",22967
2021,"sctg13_cms_mine_nonmet_expt",55823
2021,"sctg13_cms_mine_nonmet_impt",192120
2021,"sctg14_cms_mine_met_expt",1826714
2021,"sctg14_cms_mine_met_impt",696826
2021,"sctg15_pcc_coal_expt",47133
2021,"sctg15_pcc_coal_impt",1056927
2021,"sctg16_pcc_petr_crude_expt",343712
2021,"sctg16_pcc_petr_crude_impt",2604004
2021,"sctg17_pcc_fuel_expt",32484
2021,"sctg17_pcc_fuel_impt",7221379
2021,"sctg18_pcc_petr_oil_expt",16242
2021,"sctg18_pcc_petr_oil_impt",3610689
2021,"sctg19_pcc_coal_prod_expt",289698
2021,"sctg19_pcc_coal_prod_impt",5423099
2021,"sctg20_pcc_chem_basic_expt",1497976
2021,"sctg20_pcc_chem_basic_impt",2965007
2021,"sctg21_pcc_chem_pharma_expt",1247336
2021,"sctg21_pcc_chem_pharma_impt",7727304
2021,"sctg22_pcc_chem_fert_expt",236301
2021,"sctg22_pcc_chem_fert_impt",537781
2021,"sctg23_pcc_chem_prod_expt",1366300
2021,"sctg23_pcc_chem_prod_impt",4373599
2021,"sctg24_pcc_petr_plast_expt",2883109
2021,"sctg24_pcc_petr_plast_impt",6240840
2021,"sctg25_fwp_logs_expt",1421411
2021,"sctg25_fwp_logs_impt",426985
2021,"sctg26_fwp_wood_expt",5747889
2021,"sctg26_fwp_wood_impt",808127
2021,"sctg27_ppp_papr_puplp_expt",4871537
2021,"sctg27_ppp_papr_puplp_impt",1090987
2021,"sctg28_ppp_papr_paper_expt",989664
2021,"sctg28_ppp_papr_paper_impt",1640251
2021,"sctg29_ppp_papr_print_expt",1434764
2021,"sctg29_ppp_papr_print_impt",2160707
2021,"sctg30_oth_clth_expt",754121
2021,"sctg30_oth_clth_impt",4253916
2021,"sctg31_cms_min_expt",1273550
2021,"sctg31_cms_min_impt",1833866
2021,"sctg32_mit_metl_base_expt",4088000
2021,"sctg32_mit_metl_base_impt",6051615
2021,"sctg33_mit_metl_prod_expt",3448116
2021,"sctg33_mit_metl_prod_impt",3887059
2021,"sctg34_mit_mach_expt",8290455
2021,"sctg34_mit_mach_impt",9919088
2021,"sctg35_mit_elct_expt",45179336
2021,"sctg35_mit_elct_impt",16690354
2021,"sctg36_mit_tran_expt",5422194
2021,"sctg36_mit_tran_impt",8935613
2021,"sctg37_mit_inst_transp_expt",3754880
2021,"sctg37_mit_inst_transp_impt",2638946
2021,"sctg38_mit_inst_prec_expt",3762810
2021,"sctg38_mit_inst_prec_impt",4000424
2021,"sctg39_oth_furn_expt",1731945
2021,"sctg39_oth_furn_impt",2204861
2021,"sctg40_oth_misc_expt",2744028
2021,"sctg40_oth_misc_impt",5888734
2021,"sctg41_waste_scrap_expt",606877
2021,"sctg41_waste_scrap_impt",583098
2021,"transport_expt",4184766
2021,"transport_impt",4023757
2021,"wholesale trade_expt",4508361
2021,"wholesale trade_impt",2769268
2022,"accommodations_expt",4447407
2022,"accommodations_impt",3182489
2022,"communications and utilities_expt",7482157
2022,"communications and utilities_impt",10334692
2022,"construction_expt",12362770
2022,"construction_impt",14869762
2022,"education reports to sponsors_expt",148592
2022,"education reports to sponsors_impt",44024
2022,"energy_expt",5086449
2022,"energy_impt",1503200
2022,"entertainment services_expt",568976
2022,"entertainment services_impt",1382565
2022,"fire business and professional services_expt",11848856
2022,"fire business and professional services_impt",39846238
2022,"food services_expt",994569
2022,"food services_impt",407128
2022,"government administration_expt",4646266
2022,"government administration_impt",4195761
2022,"health services_expt",9299722
2022,"health services_impt",1447456
2022,"higher education_expt",1182893
2022,"higher education_impt",988549
2022,"personal and other services and amusements_expt",7008990
2022,"personal and other services and amusements_impt",2129284
2022,"retail trade_expt",5890930
2022,"retail trade_impt",2462048
2022,"sctg01_fkp_lvsk_expt",603824
2022,"sctg01_fkp_lvsk_impt",356721
2022,"sctg02_fkp_agri_cereal_expt",708358
2022,"sctg02_fkp_agri_cereal_impt",824058
2022,"sctg03_fkp_agri_other_expt",9959473
2022,"sctg03_fkp_agri_other_impt",1483826
2022,"sctg04_fkp_feed_expt",227482
2022,"sctg04_fkp_feed_impt",964202
2022,"sctg05_fkp_food_meat_expt",2746659
2022,"sctg05_fkp_food_meat_impt",3722736
2022,"sctg06_fkp_agri_grain_expt",1028765
2022,"sctg06_fkp_agri_grain_impt",1068914
2022,"sctg07_fkp_food_prep_expt",12738931
2022,"sctg07_fkp_food_prep_impt",6815967
2022,"sctg08_fkp_food_alc_expt",1821259
2022,"sctg08_fkp_food_alc_impt",1726908
2022,"sctg10_cms_clay_expt",162112
2022,"sctg10_cms_clay_impt",94719
2022,"sctg11_cms_sand_expt",275107
2022,"sctg11_cms_sand_impt",23248
2022,"sctg13_cms_mine_nonmet_expt",57500
2022,"sctg13_cms_mine_nonmet_impt",195275
2022,"sctg14_cms_mine_met_expt",1883001
2022,"sctg14_cms_mine_met_impt",711851
2022,"sctg15_pcc_coal_expt",48586
2022,"sctg15_pcc_coal_impt",1081667
2022,"sctg16_pcc_petr_crude_expt",351150
2022,"sctg16_pcc_petr_crude_impt",2668030
2022,"sctg17_pcc_fuel_expt",33212
2022,"sctg17_pcc_fuel_impt",7350364
2022,"sctg18_pcc_petr_oil_expt",16606
2022,"sctg18_pcc_petr_oil_impt",3675182
2022,"sctg19_pcc_coal_prod_expt",296406
2022,"sctg19_pcc_coal_prod_impt",5518661
2022,"sctg20_pcc_chem_basic_expt",1532113
2022,"sctg20_pcc_chem_basic_impt",3010100
2022,"sctg21_pcc_chem_pharma_expt",1295249
2022,"sctg21_pcc_chem_pharma_impt",7859906
2022,"sctg22_pcc_chem_fert_expt",240935
2022,"sctg22_pcc_chem_fert_impt",547536
2022,"sctg23_pcc_chem_prod_expt",1394922
2022,"sctg23_pcc_chem_prod_impt",4446720
2022,"sctg24_pcc_petr_plast_expt",2945120
2022,"sctg24_pcc_petr_plast_impt",6369293
2022,"sctg25_fwp_logs_expt",1439587
2022,"sctg25_fwp_logs_impt",431576
2022,"sctg26_fwp_wood_expt",5804752
2022,"sctg26_fwp_wood_impt",819546
2022,"sctg27_ppp_papr_puplp_expt",4950613
2022,"sctg27_ppp_papr_puplp_impt",1115723
2022,"sctg28_ppp_papr_paper_expt",1016960
2022,"sctg28_ppp_papr_paper_impt",1672995
2022,"sctg29_ppp_papr_print_expt",1482772
2022,"sctg29_ppp_papr_print_impt",2199085
2022,"sctg30_oth_clth_expt",752682
2022,"sctg30_oth_clth_impt",4307997
2022,"sctg31_cms_min_expt",1293556
2022,"sctg31_cms_min_impt",1860389
2022,"sctg32_mit_metl_base_expt",4122973
2022,"sctg32_mit_metl_base_impt",6141903
2022,"sctg33_mit_metl_prod_expt",3498341
2022,"sctg33_mit_metl_prod_impt",3954762
2022,"sctg34_mit_mach_expt",8571356
2022,"sctg34_mit_mach_impt",10104380
2022,"sctg35_mit_elct_expt",45632617
2022,"sctg35_mit_elct_impt",16914236
2022,"sctg36_mit_tran_expt",5544624
2022,"sctg36_mit_tran_impt",9077413
2022,"sctg37_mit_inst_transp_expt",3830218
2022,"sctg37_mit_inst_transp_impt",2680731
2022,"sctg38_mit_inst_prec_expt",3828431
2022,"sctg38_mit_inst_prec_impt",4069751
2022,"sctg39_oth_furn_expt",1783170
2022,"sctg39_oth_furn_impt",2232940
2022,"sctg40_oth_misc_expt",2814424
2022,"sctg40_oth_misc_impt",5977930
2022,"sctg41_waste_scrap_expt",614940
2022,"sctg41_waste_scrap_impt",588047
2022,"transport_expt",4289202
2022,"transport_impt",4095722
2022,"wholesale trade_expt",4648280
2022,"wholesale trade_impt",2817300
2023,"accommodations_expt",4555434
2023,"accommodations_impt",3234587
2023,"communications and utilities_expt",7642356
2023,"communications and utilities_impt",10500536
2023,"construction_expt",12713304
2023,"construction_impt",15056520
2023,"education reports to sponsors_expt",151653
2023,"education reports to sponsors_impt",44565
2023,"energy_expt",5203680
2023,"energy_impt",1528572
2023,"entertainment services_expt",582164
2023,"entertainment services_impt",1406030
2023,"fire business and professional services_expt",12132529
2023,"fire business and professional services_impt",40635999
2023,"food services_expt",1018854
2023,"food services_impt",413116
2023,"government administration_expt",4759719
2023,"government administration_impt",4247655
2023,"health services_expt",9532967
2023,"health services_impt",1465346
2023,"higher education_expt",1202297
2023,"higher education_impt",1001228
2023,"personal and other services and amusements_expt",7178702
2023,"personal and other services and amusements_impt",2161223
2023,"retail trade_expt",6054567
2023,"retail trade_impt",2499029
2023,"sctg01_fkp_lvsk_expt",616002
2023,"sctg01_fkp_lvsk_impt",363864
2023,"sctg02_fkp_agri_cereal_expt",722550
2023,"sctg02_fkp_agri_cereal_impt",840964
2023,"sctg03_fkp_agri_other_expt",10160347
2023,"sctg03_fkp_agri_other_impt",1511120
2023,"sctg04_fkp_feed_expt",232150
2023,"sctg04_fkp_feed_impt",979215
2023,"sctg05_fkp_food_meat_expt",2800496
2023,"sctg05_fkp_food_meat_impt",3788483
2023,"sctg06_fkp_agri_grain_expt",1050247
2023,"sctg06_fkp_agri_grain_impt",1085852
2023,"sctg07_fkp_food_prep_expt",13004894
2023,"sctg07_fkp_food_prep_impt",6934279
2023,"sctg08_fkp_food_alc_expt",1848906
2023,"sctg08_fkp_food_alc_impt",1749891
2023,"sctg10_cms_clay_expt",167735
2023,"sctg10_cms_clay_impt",97026
2023,"sctg11_cms_sand_expt",284628
2023,"sctg11_cms_sand_impt",23761
2023,"sctg13_cms_mine_nonmet_expt",59487
2023,"sctg13_cms_mine_nonmet_impt",198972
2023,"sctg14_cms_mine_met_expt",1948964
2023,"sctg14_cms_mine_met_impt",728608
2023,"sctg15_pcc_coal_expt",50288
2023,"sctg15_pcc_coal_impt",1105214
2023,"sctg16_pcc_petr_crude_expt",359070
2023,"sctg16_pcc_petr_crude_impt",2727900
2023,"sctg17_pcc_fuel_expt",33778
2023,"sctg17_pcc_fuel_impt",7488319
2023,"sctg18_pcc_petr_oil_expt",16889
2023,"sctg18_pcc_petr_oil_impt",3744159
2023,"sctg19_pcc_coal_prod_expt",302367
2023,"sctg19_pcc_coal_prod_impt",5616773
2023,"sctg20_pcc_chem_basic_expt",1570423
2023,"sctg20_pcc_chem_basic_impt",3037705
2023,"sctg21_pcc_chem_pharma_expt",1338477
2023,"sctg21_pcc_chem_pharma_impt",7991241
2023,"sctg22_pcc_chem_fert_expt",245155
2023,"sctg22_pcc_chem_fert_impt",558026
2023,"sctg23_pcc_chem_prod_expt",1426452
2023,"sctg23_pcc_chem_prod_impt",4520766
2023,"sctg24_pcc_petr_plast_expt",3011128
2023,"sctg24_pcc_petr_plast_impt",6500865
2023,"sctg25_fwp_logs_expt",1454432
2023,"sctg25_fwp_logs_impt",438292
2023,"sctg26_fwp_wood_expt",5929925
2023,"sctg26_fwp_wood_impt",837891
2023,"sctg27_ppp_papr_puplp_expt",5018139
2023,"sctg27_ppp_papr_puplp_impt",1138670
2023,"sctg28_ppp_papr_paper_expt",1038981
2023,"sctg28_ppp_papr_paper_impt",1706091
2023,"sctg29_ppp_papr_print_expt",1528574
2023,"sctg29_ppp_papr_print_impt",2239996
2023,"sctg30_oth_clth_expt",745378
2023,"sctg30_oth_clth_impt",4362276
2023,"sctg31_cms_min_expt",1319477
2023,"sctg31_cms_min_impt",1895557
2023,"sctg32_mit_metl_base_expt",4155662
2023,"sctg32_mit_metl_base_impt",6194256
2023,"sctg33_mit_metl_prod_expt",3570327
2023,"sctg33_mit_metl_prod_impt",4026884
2023,"sctg34_mit_mach_expt",8784090
2023,"sctg34_mit_mach_impt",10289357
2023,"sctg35_mit_elct_expt",45520824
2023,"sctg35_mit_elct_impt",17078330
2023,"sctg36_mit_tran_expt",5641186
2023,"sctg36_mit_tran_impt",9216311
2023,"sctg37_mit_inst_transp_expt",3888888
2023,"sctg37_mit_inst_transp_impt",2721292
2023,"sctg38_mit_inst_prec_expt",3924907
2023,"sctg38_mit_inst_prec_impt",4138287
2023,"sctg39_oth_furn_expt",1849529
2023,"sctg39_oth_furn_impt",2268039
2023,"sctg40_oth_misc_expt",2904864
2023,"sctg40_oth_misc_impt",6070680
2023,"sctg41_waste_scrap_expt",623320
2023,"sctg41_waste_scrap_impt",592355
2023,"transport_expt",4400433
2023,"transport_impt",4170678
2023,"wholesale trade_expt",4796867
2023,"wholesale trade_impt",2863185
2024,"accommodations_expt",4658481
2024,"accommodations_impt",3287582
2024,"communications and utilities_expt",7800168
2024,"communications and utilities_impt",10679205
2024,"construction_expt",12853266
2024,"construction_impt",15249258
2024,"education reports to sponsors_expt",154347
2024,"education reports to sponsors_impt",45123
2024,"energy_expt",5329996
2024,"energy_impt",1554653
2024,"entertainment services_expt",594858
2024,"entertainment services_impt",1429596
2024,"fire business and professional services_expt",12409504
2024,"fire business and professional services_impt",41445228
2024,"food services_expt",1042010
2024,"food services_impt",419236
2024,"government administration_expt",4867894
2024,"government administration_impt",4301149
2024,"health services_expt",9780598
2024,"health services_impt",1483795
2024,"higher education_expt",1220486
2024,"higher education_impt",1014300
2024,"personal and other services and amusements_expt",7341178
2024,"personal and other services and amusements_impt",2193362
2024,"retail trade_expt",6218175
2024,"retail trade_impt",2536854
2024,"sctg01_fkp_lvsk_expt",627395
2024,"sctg01_fkp_lvsk_impt",370897
2024,"sctg02_fkp_agri_cereal_expt",735841
2024,"sctg02_fkp_agri_cereal_impt",857670
2024,"sctg03_fkp_agri_other_expt",10348261
2024,"sctg03_fkp_agri_other_impt",1538292
2024,"sctg04_fkp_feed_expt",236645
2024,"sctg04_fkp_feed_impt",994129
2024,"sctg05_fkp_food_meat_expt",2857507
2024,"sctg05_fkp_food_meat_impt",3854699
2024,"sctg06_fkp_agri_grain_expt",1071735
2024,"sctg06_fkp_agri_grain_impt",1103127
2024,"sctg07_fkp_food_prep_expt",13271056
2024,"sctg07_fkp_food_prep_impt",7055267
2024,"sctg08_fkp_food_alc_expt",1887787
2024,"sctg08_fkp_food_alc_impt",1773961
2024,"sctg10_cms_clay_expt",172682
2024,"sctg10_cms_clay_impt",98696
2024,"sctg11_cms_sand_expt",292985
2024,"sctg11_cms_sand_impt",24105
2024,"sctg13_cms_mine_nonmet_expt",61227
2024,"sctg13_cms_mine_nonmet_impt",202313
2024,"sctg14_cms_mine_met_expt",2007010
2024,"sctg14_cms_mine_met_impt",743948
2024,"sctg15_pcc_coal_expt",51785
2024,"sctg15_pcc_coal_impt",1130372
2024,"sctg16_pcc_petr_crude_expt",366369
2024,"sctg16_pcc_petr_crude_impt",2792241
2024,"sctg17_pcc_fuel_expt",34357
2024,"sctg17_pcc_fuel_impt",7625938
2024,"sctg18_pcc_petr_oil_expt",17178
2024,"sctg18_pcc_petr_oil_impt",3812969
2024,"sctg19_pcc_coal_prod_expt",308391
2024,"sctg19_pcc_coal_prod_impt",5719241
2024,"sctg20_pcc_chem_basic_expt",1607950
2024,"sctg20_pcc_chem_basic_impt",3084848
2024,"sctg21_pcc_chem_pharma_expt",1388919
2024,"sctg21_pcc_chem_pharma_impt",8129795
2024,"sctg22_pcc_chem_fert_expt",249228
2024,"sctg22_pcc_chem_fert_impt",567727
2024,"sctg23_pcc_chem_prod_expt",1458014
2024,"sctg23_pcc_chem_prod_impt",4597776
2024,"sctg24_pcc_petr_plast_expt",3076152
2024,"sctg24_pcc_petr_plast_impt",6637394
2024,"sctg25_fwp_logs_expt",1480935
2024,"sctg25_fwp_logs_impt",445273
2024,"sctg26_fwp_wood_expt",6011224
2024,"sctg26_fwp_wood_impt",852218
2024,"sctg27_ppp_papr_puplp_expt",5075855
2024,"sctg27_ppp_papr_puplp_impt",1161016
2024,"sctg28_ppp_papr_paper_expt",1058881
2024,"sctg28_ppp_papr_paper_impt",1739965
2024,"sctg29_ppp_papr_print_expt",1576502
2024,"sctg29_ppp_papr_print_impt",2281077
2024,"sctg30_oth_clth_expt",753145
2024,"sctg30_oth_clth_impt",4425308
2024,"sctg31_cms_min_expt",1344181
2024,"sctg31_cms_min_impt",1928878
2024,"sctg32_mit_metl_base_expt",4183015
2024,"sctg32_mit_metl_base_impt",6287785
2024,"sctg33_mit_metl_prod_expt",3634242
2024,"sctg33_mit_metl_prod_impt",4104485
2024,"sctg34_mit_mach_expt",9004567
2024,"sctg34_mit_mach_impt",10479652
2024,"sctg35_mit_elct_expt",46035171
2024,"sctg35_mit_elct_impt",17329218
2024,"sctg36_mit_tran_expt",5763903
2024,"sctg36_mit_tran_impt",9364874
2024,"sctg37_mit_inst_transp_expt",3967751
2024,"sctg37_mit_inst_transp_impt",2765359
2024,"sctg38_mit_inst_prec_expt",4043739
2024,"sctg38_mit_inst_prec_impt",4212325
2024,"sctg39_oth_furn_expt",1916256
2024,"sctg39_oth_furn_impt",2301212
2024,"sctg40_oth_misc_expt",3001564
2024,"sctg40_oth_misc_impt",6167478
2024,"sctg41_waste_scrap_expt",631796
2024,"sctg41_waste_scrap_impt",595838
2024,"transport_expt",4509552
2024,"transport_impt",4247045
2024,"wholesale trade_expt",4943239
2024,"wholesale trade_impt",2914386
2025,"accommodations_expt",4769043
2025,"accommodations_impt",3343360
2025,"communications and utilities_expt",7969226
2025,"communications and utilities_impt",10876869
2025,"construction_expt",13046602
2025,"construction_impt",15448363
2025,"education reports to sponsors_expt",157183
2025,"education reports to sponsors_impt",45698
2025,"energy_expt",5457292
2025,"energy_impt",1582373
2025,"entertainment services_expt",608416
2025,"entertainment services_impt",1454374
2025,"fire business and professional services_expt",12703749
2025,"fire business and professional services_impt",42309717
2025,"food services_expt",1066860
2025,"food services_impt",425599
2025,"government administration_expt",4983985
2025,"government administration_impt",4356341
2025,"health services_expt",10032313
2025,"health services_impt",1502821
2025,"higher education_expt",1239472
2025,"higher education_impt",1027813
2025,"personal and other services and amusements_expt",7515310
2025,"personal and other services and amusements_impt",2226881
2025,"retail trade_expt",6388431
2025,"retail trade_impt",2577930
2025,"sctg01_fkp_lvsk_expt",639966
2025,"sctg01_fkp_lvsk_impt",378394
2025,"sctg02_fkp_agri_cereal_expt",750495
2025,"sctg02_fkp_agri_cereal_impt",875509
2025,"sctg03_fkp_agri_other_expt",10555615
2025,"sctg03_fkp_agri_other_impt",1567117
2025,"sctg04_fkp_feed_expt",241509
2025,"sctg04_fkp_feed_impt",1009914
2025,"sctg05_fkp_food_meat_expt",2917953
2025,"sctg05_fkp_food_meat_impt",3923967
2025,"sctg06_fkp_agri_grain_expt",1094412
2025,"sctg06_fkp_agri_grain_impt",1121150
2025,"sctg07_fkp_food_prep_expt",13552284
2025,"sctg07_fkp_food_prep_impt",7181437
2025,"sctg08_fkp_food_alc_expt",1926669
2025,"sctg08_fkp_food_alc_impt",1798831
2025,"sctg10_cms_clay_expt",177487
2025,"sctg10_cms_clay_impt",100498
2025,"sctg11_cms_sand_expt",301102
2025,"sctg11_cms_sand_impt",24483
2025,"sctg13_cms_mine_nonmet_expt",62917
2025,"sctg13_cms_mine_nonmet_impt",205742
2025,"sctg14_cms_mine_met_expt",2063298
2025,"sctg14_cms_mine_met_impt",758799
2025,"sctg15_pcc_coal_expt",53238
2025,"sctg15_pcc_coal_impt",1155541
2025,"sctg16_pcc_petr_crude_expt",374191
2025,"sctg16_pcc_petr_crude_impt",2857403
2025,"sctg17_pcc_fuel_expt",34992
2025,"sctg17_pcc_fuel_impt",7770074
2025,"sctg18_pcc_petr_oil_expt",17496
2025,"sctg18_pcc_petr_oil_impt",3885037
2025,"sctg19_pcc_coal_prod_expt",314857
2025,"sctg19_pcc_coal_prod_impt",5832862
2025,"sctg20_pcc_chem_basic_expt",1647393
2025,"sctg20_pcc_chem_basic_impt",3152570
2025,"sctg21_pcc_chem_pharma_expt",1442262
2025,"sctg21_pcc_chem_pharma_impt",8272560
2025,"sctg22_pcc_chem_fert_expt",252879
2025,"sctg22_pcc_chem_fert_impt",577896
2025,"sctg23_pcc_chem_prod_expt",1490036
2025,"sctg23_pcc_chem_prod_impt",4683691
2025,"sctg24_pcc_petr_plast_expt",3142257
2025,"sctg24_pcc_petr_plast_impt",6787418
2025,"sctg25_fwp_logs_expt",1510120
2025,"sctg25_fwp_logs_impt",452742
2025,"sctg26_fwp_wood_expt",6096722
2025,"sctg26_fwp_wood_impt",867851
2025,"sctg27_ppp_papr_puplp_expt",5115460
2025,"sctg27_ppp_papr_puplp_impt",1186112
2025,"sctg28_ppp_papr_paper_expt",1086980
2025,"sctg28_ppp_papr_paper_impt",1775860
2025,"sctg29_ppp_papr_print_expt",1626595
2025,"sctg29_ppp_papr_print_impt",2324243
2025,"sctg30_oth_clth_expt",762210
2025,"sctg30_oth_clth_impt",4491996
2025,"sctg31_cms_min_expt",1370332
2025,"sctg31_cms_min_impt",1966310
2025,"sctg32_mit_metl_base_expt",4203772
2025,"sctg32_mit_metl_base_impt",6422267
2025,"sctg33_mit_metl_prod_expt",3695831
2025,"sctg33_mit_metl_prod_impt",4192910
2025,"sctg34_mit_mach_expt",9227692
2025,"sctg34_mit_mach_impt",10682377
2025,"sctg35_mit_elct_expt",47195110
2025,"sctg35_mit_elct_impt",17673884
2025,"sctg36_mit_tran_expt",5910068
2025,"sctg36_mit_tran_impt",9526399
2025,"sctg37_mit_inst_transp_expt",4066261
2025,"sctg37_mit_inst_transp_impt",2813541
2025,"sctg38_mit_inst_prec_expt",4163670
2025,"sctg38_mit_inst_prec_impt",4290540
2025,"sctg39_oth_furn_expt",1987524
2025,"sctg39_oth_furn_impt",2337567
2025,"sctg40_oth_misc_expt",3101306
2025,"sctg40_oth_misc_impt",6270949
2025,"sctg41_waste_scrap_expt",640559
2025,"sctg41_waste_scrap_impt",597724
2025,"transport_expt",4623316
2025,"transport_impt",4327154
2025,"wholesale trade_expt",5098082
2025,"wholesale trade_impt",2973052
2026,"accommodations_expt",4874542
2026,"accommodations_impt",3395840
2026,"communications and utilities_expt",8132843
2026,"communications and utilities_impt",11068105
2026,"construction_expt",13210935
2026,"construction_impt",15627347
2026,"education reports to sponsors_expt",159776
2026,"education reports to sponsors_impt",46212
2026,"energy_expt",5591763
2026,"energy_impt",1609004
2026,"entertainment services_expt",621382
2026,"entertainment services_impt",1477647
2026,"fire business and professional services_expt",12987498
2026,"fire business and professional services_impt",43151202
2026,"food services_expt",1090580
2026,"food services_impt",431478
2026,"government administration_expt",5094799
2026,"government administration_impt",4405667
2026,"health services_expt",10285258
2026,"health services_impt",1519827
2026,"higher education_expt",1256663
2026,"higher education_impt",1040009
2026,"personal and other services and amusements_expt",7681704
2026,"personal and other services and amusements_impt",2257806
2026,"retail trade_expt",6560334
2026,"retail trade_impt",2616627
2026,"sctg01_fkp_lvsk_expt",652538
2026,"sctg01_fkp_lvsk_impt",385573
2026,"sctg02_fkp_agri_cereal_expt",765133
2026,"sctg02_fkp_agri_cereal_impt",892701
2026,"sctg03_fkp_agri_other_expt",10762969
2026,"sctg03_fkp_agri_other_impt",1594630
2026,"sctg04_fkp_feed_expt",246264
2026,"sctg04_fkp_feed_impt",1024710
2026,"sctg05_fkp_food_meat_expt",2975543
2026,"sctg05_fkp_food_meat_impt",3988854
2026,"sctg06_fkp_agri_grain_expt",1115885
2026,"sctg06_fkp_agri_grain_impt",1137828
2026,"sctg07_fkp_food_prep_expt",13819314
2026,"sctg07_fkp_food_prep_impt",7299589
2026,"sctg08_fkp_food_alc_expt",1964471
2026,"sctg08_fkp_food_alc_impt",1821395
2026,"sctg10_cms_clay_expt",182072
2026,"sctg10_cms_clay_impt",102199
2026,"sctg11_cms_sand_expt",308838
2026,"sctg11_cms_sand_impt",24836
2026,"sctg13_cms_mine_nonmet_expt",64526
2026,"sctg13_cms_mine_nonmet_impt",209041
2026,"sctg14_cms_mine_met_expt",2116947
2026,"sctg14_cms_mine_met_impt",772674
2026,"sctg15_pcc_coal_expt",54622
2026,"sctg15_pcc_coal_impt",1181842
2026,"sctg16_pcc_petr_crude_expt",381934
2026,"sctg16_pcc_petr_crude_impt",2926311
2026,"sctg17_pcc_fuel_expt",35683
2026,"sctg17_pcc_fuel_impt",7911032
2026,"sctg18_pcc_petr_oil_expt",17841
2026,"sctg18_pcc_petr_oil_impt",3955516
2026,"sctg19_pcc_coal_prod_expt",321676
2026,"sctg19_pcc_coal_prod_impt",5945824
2026,"sctg20_pcc_chem_basic_expt",1686642
2026,"sctg20_pcc_chem_basic_impt",3224969
2026,"sctg21_pcc_chem_pharma_expt",1501942
2026,"sctg21_pcc_chem_pharma_impt",8409988
2026,"sctg22_pcc_chem_fert_expt",256387
2026,"sctg22_pcc_chem_fert_impt",587840
2026,"sctg23_pcc_chem_prod_expt",1522995
2026,"sctg23_pcc_chem_prod_impt",4768072
2026,"sctg24_pcc_petr_plast_expt",3207646
2026,"sctg24_pcc_petr_plast_impt",6937466
2026,"sctg25_fwp_logs_expt",1539213
2026,"sctg25_fwp_logs_impt",459857
2026,"sctg26_fwp_wood_expt",6173689
2026,"sctg26_fwp_wood_impt",882696
2026,"sctg27_ppp_papr_puplp_expt",5146250
2026,"sctg27_ppp_papr_puplp_impt",1210841
2026,"sctg28_ppp_papr_paper_expt",1115296
2026,"sctg28_ppp_papr_paper_impt",1810513
2026,"sctg29_ppp_papr_print_expt",1677606
2026,"sctg29_ppp_papr_print_impt",2365226
2026,"sctg30_oth_clth_expt",770854
2026,"sctg30_oth_clth_impt",4554208
2026,"sctg31_cms_min_expt",1395629
