"year","activity","employment","output"
2022,"MFG_wdppr_hi",32,13786148
2022,"RES_agmin_ag",91,25162378
2022,"RES_forst_log",8,3236004
2022,"RES_offc_off",58,0
2022,"RET_auto_ret",104,11143275
2022,"RET_nstor_off",51,3225122
2022,"RET_stor_off",62,0
2022,"RET_stor_ret",250,24029069
2022,"SERV_bus_off",271,22091130
2022,"SERV_home_xxx",59,645940
2022,"SERV_nonp_off_inst",160,13289678
2022,"SERV_site_li",95,7627170
2022,"SERV_stor_ret",94,7156085
2022,"SERV_tech_off",321,32086397
2022,"TRNS_trns_off",56,0
2022,"TRNS_trns_ware",83,19812260
2022,"UTL_othr_off",18,0
2022,"UTL_othr_off_li",22,11277524
2022,"WHSL_offc_off",33,0
2022,"WHSL_whsl_ware",101,29434799
2023,"CNST_main_xxx",31,4633195
2023,"CNST_nres_xxx",56,7560167
2023,"CNST_offc_off",99,0
2023,"CNST_othr_xxx",68,10085360
2023,"CNST_res_xxx",38,9952539
2023,"ENGY_elec_hi",5,14164611
2023,"ENGY_ngas_hi",1,6383059
2023,"ENGY_offc_off",27,0
2023,"ENGY_ptrl_hi",10,7136227
2023,"ENT_ent_ret",91,5206702
2023,"FIRE_fnin_off",155,43862382
2023,"FIRE_real_off",146,20699944
2023,"GOV_admn_gov",105,24283994
2023,"GOV_offc_off",168,0
2023,"HIED_hied_off_inst",84,6584016
2023,"HLTH_care_inst",91,6151314
2023,"HLTH_hosp_hosp",118,19594368
2023,"HLTH_othr_off_li",200,28894908
2023,"HOSP_acc_acc",38,4938444
2023,"HOSP_eat_ret_acc",236,17512867
2023,"INFO_info_off",52,0
2023,"INFO_info_off_li",11,20566606
2023,"K12_k12_k12",169,17311142
2023,"K12_k12_off",58,0
2023,"MFG_food_hi",16,15280919
2023,"MFG_food_li",16,15280919
2023,"MFG_htec_hi",4,26933906
2023,"MFG_htec_li",4,26933906
2023,"MFG_hvtw_hi",25,24385649
2023,"MFG_hvtw_li",25,24385649
2023,"MFG_lvtw_hi",12,18255580
2023,"MFG_offc_off",164,0
2023,"MFG_wdppr_hi",32,14037008
2023,"RES_agmin_ag",89,25724223
2023,"RES_forst_log",8,3262157
2023,"RES_offc_off",57,0
2023,"RET_auto_ret",103,11416148
2023,"RET_nstor_off",51,3322385
2023,"RET_stor_off",62,0
2023,"RET_stor_ret",251,24753737
2023,"SERV_bus_off",274,22630550
2023,"SERV_home_xxx",60,661712
2023,"SERV_nonp_off_inst",161,13614184
2023,"SERV_site_li",97,7810112
2023,"SERV_stor_ret",95,7328184
2023,"SERV_tech_off",335,32869881
2023,"TRNS_trns_off",57,0
2023,"TRNS_trns_ware",84,20327576
2023,"UTL_othr_off",18,0
2023,"UTL_othr_off_li",22,11544094
2023,"WHSL_offc_off",33,0
2023,"WHSL_whsl_ware",102,30378595
2024,"CNST_main_xxx",32,4705582
2024,"CNST_nres_xxx",57,7710560
2024,"CNST_offc_off",101,0
2024,"CNST_othr_xxx",69,10285987
2024,"CNST_res_xxx",38,10034484
2024,"ENGY_elec_hi",5,14508448
2024,"ENGY_ngas_hi",1,6538004
2024,"ENGY_offc_off",27,0
2024,"ENGY_ptrl_hi",10,7357303
2024,"ENT_ent_ret",94,5325036
2024,"FIRE_fnin_off",156,44832252
2024,"FIRE_real_off",145,21157655
2024,"GOV_admn_gov",106,24835903
2024,"GOV_offc_off",169,0
2024,"HIED_hied_off_inst",85,6712395
2024,"HLTH_care_inst",92,6327753
2024,"HLTH_hosp_hosp",119,20156397
2024,"HLTH_othr_off_li",202,29723706
2024,"HOSP_acc_acc",38,5050682
2024,"HOSP_eat_ret_acc",237,17910887
2024,"INFO_info_off",52,0
2024,"INFO_info_off_li",11,20979797
2024,"K12_k12_k12",170,17648686
2024,"K12_k12_off",58,0
2024,"MFG_food_hi",16,15596544
2024,"MFG_food_li",16,15596544
2024,"MFG_htec_hi",4,27246637
2024,"MFG_htec_li",4,27246637
2024,"MFG_hvtw_hi",25,25021131
2024,"MFG_hvtw_li",25,25021131
2024,"MFG_lvtw_hi",12,18516822
2024,"MFG_offc_off",160,0
2024,"MFG_wdppr_hi",31,14211992
2024,"RES_agmin_ag",88,26246083
2024,"RES_forst_log",8,3322490
2024,"RES_offc_off",56,0
2024,"RET_auto_ret",103,11694991
2024,"RET_nstor_off",51,3418104
2024,"RET_stor_off",62,0
2024,"RET_stor_ret",252,25466903
2024,"SERV_bus_off",276,23144881
2024,"SERV_home_xxx",60,676751
2024,"SERV_nonp_off_inst",163,13923598
2024,"SERV_site_li",98,7986744
2024,"SERV_stor_ret",95,7494037
2024,"SERV_tech_off",349,33616924
2024,"TRNS_trns_off",58,0
2024,"TRNS_trns_ware",86,20831928
2024,"UTL_othr_off",18,0
2024,"UTL_othr_off_li",22,11816629
2024,"WHSL_offc_off",33,0
2024,"WHSL_whsl_ware",104,31308398
2025,"CNST_main_xxx",32,4783634
2025,"CNST_nres_xxx",58,7849385
2025,"CNST_offc_off",103,0
2025,"CNST_othr_xxx",71,10471181
2025,"CNST_res_xxx",39,10176024
2025,"ENGY_elec_hi",5,14854951
2025,"ENGY_ngas_hi",1,6694150
2025,"ENGY_offc_off",27,0
2025,"ENGY_ptrl_hi",10,7591385
2025,"ENT_ent_ret",97,5452029
2025,"FIRE_fnin_off",157,45850615
2025,"FIRE_real_off",145,21638250
2025,"GOV_admn_gov",106,25428195
2025,"GOV_offc_off",169,0
2025,"HIED_hied_off_inst",85,6848110
2025,"HLTH_care_inst",93,6506866
2025,"HLTH_hosp_hosp",120,20726941
2025,"HLTH_othr_off_li",205,30565062
2025,"HOSP_acc_acc",38,5171132
2025,"HOSP_eat_ret_acc",238,18338030
2025,"INFO_info_off",52,0
2025,"INFO_info_off_li",11,21423978
2025,"K12_k12_k12",170,18005517
2025,"K12_k12_off",58,0
2025,"MFG_food_hi",16,15926828
2025,"MFG_food_li",16,15926828
2025,"MFG_htec_hi",4,27934322
2025,"MFG_htec_li",4,27934322
2025,"MFG_hvtw_hi",24,25699852
2025,"MFG_hvtw_li",24,25699852
2025,"MFG_lvtw_hi",12,18773347
2025,"MFG_offc_off",158,0
2025,"MFG_wdppr_hi",31,14363709
2025,"RES_agmin_ag",88,26805663
2025,"RES_forst_log",8,3389065
2025,"RES_offc_off",56,0
2025,"RET_auto_ret",103,11989441
2025,"RET_nstor_off",52,3516911
2025,"RET_stor_off",63,0
2025,"RET_stor_ret",253,26203073
2025,"SERV_bus_off",279,23696846
2025,"SERV_home_xxx",61,692890
2025,"SERV_nonp_off_inst",164,14255651
2025,"SERV_site_li",99,8175577
2025,"SERV_stor_ret",96,7671447
2025,"SERV_tech_off",362,34418628
2025,"TRNS_trns_off",60,0
2025,"TRNS_trns_ware",88,21358208
2025,"UTL_othr_off",18,0
2025,"UTL_othr_off_li",22,12098668
2025,"WHSL_offc_off",34,0
2025,"WHSL_whsl_ware",105,32292197
2026,"CNST_main_xxx",33,4856607
2026,"CNST_nres_xxx",59,7988210
2026,"CNST_offc_off",105,0
2026,"CNST_othr_xxx",72,10656375
2026,"CNST_res_xxx",40,10287767
2026,"ENGY_elec_hi",4,15220987
2026,"ENGY_ngas_hi",1,6859098
2026,"ENGY_offc_off",27,0
2026,"ENGY_ptrl_hi",11,7825466
2026,"ENT_ent_ret",100,5573250
2026,"FIRE_fnin_off",158,46844732
2026,"FIRE_real_off",145,22107403
2026,"GOV_admn_gov",107,25993566
2026,"GOV_offc_off",170,0
2026,"HIED_hied_off_inst",85,6972821
2026,"HLTH_care_inst",94,6688652
2026,"HLTH_hosp_hosp",122,21306001
2026,"HLTH_othr_off_li",207,31418975
2026,"HOSP_acc_acc",39,5286107
2026,"HOSP_eat_ret_acc",239,18745758
2026,"INFO_info_off",52,0
2026,"INFO_info_off_li",11,21857829
2026,"K12_k12_k12",171,18333416
2026,"K12_k12_off",58,0
2026,"MFG_food_hi",16,16241016
2026,"MFG_food_li",16,16241016
2026,"MFG_htec_hi",4,28716074
2026,"MFG_htec_li",3,28716074
2026,"MFG_hvtw_hi",24,26409827
2026,"MFG_hvtw_li",24,26409827
2026,"MFG_lvtw_hi",12,19015178
2026,"MFG_offc_off",156,0
2026,"MFG_wdppr_hi",31,14492104
2026,"RES_agmin_ag",88,27359715
2026,"RES_forst_log",8,3455640
2026,"RES_offc_off",56,0
2026,"RET_auto_ret",103,12290334
2026,"RET_nstor_off",52,3615718
2026,"RET_stor_off",63,0
2026,"RET_stor_ret",255,26939244
2026,"SERV_bus_off",282,24223721
2026,"SERV_home_xxx",61,708296
2026,"SERV_nonp_off_inst",166,14572611
2026,"SERV_site_li",100,8356536
2026,"SERV_stor_ret",97,7841361
2026,"SERV_tech_off",375,35183891
2026,"TRNS_trns_off",61,0
2026,"TRNS_trns_ware",89,21884488
2026,"UTL_othr_off",18,0
2026,"UTL_othr_off_li",22,12384259
2026,"WHSL_offc_off",34,0
2026,"WHSL_whsl_ware",106,33275996
2027,"CNST_main_xxx",33,4905745
2027,"CNST_nres_xxx",60,8121250
2027,"CNST_offc_off",106,0
2027,"CNST_othr_xxx",73,10833853
2027,"CNST_res_xxx",40,10272868
2027,"ENGY_elec_hi",4,15594648
2027,"ENGY_ngas_hi",1,7027483
2027,"ENGY_offc_off",27,0
2027,"ENGY_ptrl_hi",11,8062798
2027,"ENT_ent_ret",103,5697356
2027,"FIRE_fnin_off",159,47863096
2027,"FIRE_real_off",145,22587999
2027,"GOV_admn_gov",107,26572397
2027,"GOV_offc_off",171,0
2027,"HIED_hied_off_inst",86,7093864
2027,"HLTH_care_inst",95,6867764
2027,"HLTH_hosp_hosp",123,21876546
2027,"HLTH_othr_off_li",210,32260330
2027,"HOSP_acc_acc",39,5403819
2027,"HOSP_eat_ret_acc",241,19163193
2027,"INFO_info_off",53,0
2027,"INFO_info_off_li",11,22312340
2027,"K12_k12_k12",171,18651671
2027,"K12_k12_off",59,0
2027,"MFG_food_hi",16,16563970
2027,"MFG_food_li",16,16563970
2027,"MFG_htec_hi",4,29395414
2027,"MFG_htec_li",3,29395414
2027,"MFG_hvtw_hi",24,27158509
2027,"MFG_hvtw_li",24,27158509
2027,"MFG_lvtw_hi",12,19265367
2027,"MFG_offc_off",153,0
2027,"MFG_wdppr_hi",30,14585445
2027,"RES_agmin_ag",88,27908239
2027,"RES_forst_log",8,3522214
2027,"RES_offc_off",56,0
2027,"RET_auto_ret",103,12601236
2027,"RET_nstor_off",53,3714525
2027,"RET_stor_off",64,0
2027,"RET_stor_ret",257,27675414
2027,"SERV_bus_off",284,24763141
2027,"SERV_home_xxx",61,724069
2027,"SERV_nonp_off_inst",168,14897117
2027,"SERV_site_li",102,8541822
2027,"SERV_stor_ret",98,8015335
2027,"SERV_tech_off",387,35967375
2027,"TRNS_trns_off",61,0
2027,"TRNS_trns_ware",90,22421733
2027,"UTL_othr_off",18,0
2027,"UTL_othr_off_li",22,12676145
2027,"WHSL_offc_off",34,0
2027,"WHSL_whsl_ware",107,34273789
2028,"CNST_main_xxx",34,4942184
2028,"CNST_nres_xxx",61,8254291
2028,"CNST_offc_off",107,0
2028,"CNST_othr_xxx",74,11011330
2028,"CNST_res_xxx",41,10183474
2028,"ENGY_elec_hi",4,15968310
2028,"ENGY_ngas_hi",1,7195867
2028,"ENGY_offc_off",27,0
2028,"ENGY_ptrl_hi",11,8306633
2028,"ENT_ent_ret",106,5818576
2028,"FIRE_fnin_off",161,48881460
2028,"FIRE_real_off",145,23068595
2028,"GOV_admn_gov",107,27137767
2028,"GOV_offc_off",171,0
2028,"HIED_hied_off_inst",86,7207572
2028,"HLTH_care_inst",97,7054897
2028,"HLTH_hosp_hosp",125,22472637
2028,"HLTH_othr_off_li",213,33139358
2028,"HOSP_acc_acc",39,5518794
2028,"HOSP_eat_ret_acc",243,19570921
2028,"INFO_info_off",53,0
2028,"INFO_info_off_li",11,22766850
2028,"K12_k12_k12",172,18950638
2028,"K12_k12_off",59,0
2028,"MFG_food_hi",16,16885488
2028,"MFG_food_li",16,16885488
2028,"MFG_htec_hi",4,30163406
2028,"MFG_htec_li",3,30163406
2028,"MFG_hvtw_hi",23,27925655
2028,"MFG_hvtw_li",24,27925655
2028,"MFG_lvtw_hi",12,19505318
2028,"MFG_offc_off",151,0
2028,"MFG_wdppr_hi",29,14637927
2028,"RES_agmin_ag",88,28430935
2028,"RES_forst_log",7,3577848
2028,"RES_offc_off",56,0
2028,"RET_auto_ret",103,12913421
2028,"RET_nstor_off",53,3814876
2028,"RET_stor_off",64,0
2028,"RET_stor_ret",259,28423088
2028,"SERV_bus_off",286,25290016
2028,"SERV_home_xxx",62,739474
2028,"SERV_nonp_off_inst",169,15214077
2028,"SERV_site_li",103,8723563
2028,"SERV_stor_ret",99,8185874
2028,"SERV_tech_off",399,36732639
2028,"TRNS_trns_off",62,0
2028,"TRNS_trns_ware",91,22958977
2028,"UTL_othr_off",18,0
2028,"UTL_othr_off_li",22,12965275
2028,"WHSL_offc_off",34,0
2028,"WHSL_whsl_ware",107,35297591
2029,"CNST_main_xxx",34,4984972
2029,"CNST_nres_xxx",61,8387331
2029,"CNST_offc_off",108,0
2029,"CNST_othr_xxx",74,11188808
2029,"CNST_res_xxx",41,10131327
2029,"ENGY_elec_hi",4,16349597
2029,"ENGY_ngas_hi",1,7367688
2029,"ENGY_offc_off",27,0
2029,"ENGY_ptrl_hi",11,8553719
2029,"ENT_ent_ret",109,5939797
2029,"FIRE_fnin_off",163,49924070
2029,"FIRE_real_off",145,23560633
2029,"GOV_admn_gov",108,27703137
2029,"GOV_offc_off",172,0
2029,"HIED_hied_off_inst",86,7321279
2029,"HLTH_care_inst",98,7244703
2029,"HLTH_hosp_hosp",127,23077243
2029,"HLTH_othr_off_li",216,34030944
2029,"HOSP_acc_acc",40,5633769
2029,"HOSP_eat_ret_acc",245,19978648
2029,"INFO_info_off",53,0
2029,"INFO_info_off_li",11,23221361
2029,"K12_k12_k12",172,19249605
2029,"K12_k12_off",59,0
2029,"MFG_food_hi",16,17192345
2029,"MFG_food_li",16,17192345
2029,"MFG_htec_hi",4,31072776
2029,"MFG_htec_li",3,31072776
2029,"MFG_hvtw_hi",23,28737345
2029,"MFG_hvtw_li",23,28737345
2029,"MFG_lvtw_hi",11,19760318
2029,"MFG_offc_off",150,0
2029,"MFG_wdppr_hi",28,14725374
2029,"RES_agmin_ag",88,28960532
2029,"RES_forst_log",7,3629196
2029,"RES_offc_off",56,0
2029,"RET_auto_ret",103,13219806
2029,"RET_nstor_off",54,3912139
2029,"RET_stor_off",65,0
2029,"RET_stor_ret",261,29147756
2029,"SERV_bus_off",289,25816892
2029,"SERV_home_xxx",62,754880
2029,"SERV_nonp_off_inst",171,15531037
2029,"SERV_site_li",105,8906086
2029,"SERV_stor_ret",99,8357038
2029,"SERV_tech_off",412,37497902
2029,"TRNS_trns_off",62,0
2029,"TRNS_trns_ware",91,23507186
2029,"UTL_othr_off",18,0
2029,"UTL_othr_off_li",22,13257943
2029,"WHSL_offc_off",35,0
2029,"WHSL_whsl_ware",108,36335386
2030,"CNST_main_xxx",35,5051595
2030,"CNST_nres_xxx",62,8526156
2030,"CNST_offc_off",110,0
2030,"CNST_othr_xxx",75,11374002
2030,"CNST_res_xxx",42,10205822
2030,"ENGY_elec_hi",4,16769013
2030,"ENGY_ngas_hi",1,7556692
2030,"ENGY_offc_off",27,0
2030,"ENGY_ptrl_hi",11,8813809
2030,"ENT_ent_ret",112,6075448
2030,"FIRE_fnin_off",165,50990928
2030,"FIRE_real_off",145,24064114
2030,"GOV_admn_gov",110,28335813
2030,"GOV_offc_off",175,0
2030,"HIED_hied_off_inst",87,7453326
2030,"HLTH_care_inst",99,7442529
2030,"HLTH_hosp_hosp",129,23707397
2030,"HLTH_othr_off_li",219,34960202
2030,"HOSP_acc_acc",40,5762431
2030,"HOSP_eat_ret_acc",247,20434915
2030,"INFO_info_off",54,0
2030,"INFO_info_off_li",11,23727521
2030,"K12_k12_k12",173,19596792
2030,"K12_k12_off",59,0
2030,"MFG_food_hi",16,17521192
2030,"MFG_food_li",16,17521192
2030,"MFG_htec_hi",4,32002781
2030,"MFG_htec_li",3,32002781
2030,"MFG_hvtw_hi",23,29616784
2030,"MFG_hvtw_li",23,29616784
2030,"MFG_lvtw_hi",11,20073002
2030,"MFG_offc_off",148,0
2030,"MFG_wdppr_hi",28,14894501
2030,"RES_agmin_ag",88,29535710
2030,"RES_forst_log",7,3697437
2030,"RES_offc_off",56,0
2030,"RET_auto_ret",104,13549088
2030,"RET_nstor_off",54,4015577
2030,"RET_stor_off",65,0
2030,"RET_stor_ret",262,29918434
2030,"SERV_bus_off",293,26406490
2030,"SERV_home_xxx",63,772120
2030,"SERV_nonp_off_inst",173,15885731
2030,"SERV_site_li",106,9107118
2030,"SERV_stor_ret",100,8546004
2030,"SERV_tech_off",424,38354268
2030,"TRNS_trns_off",62,0
2030,"TRNS_trns_ware",92,24110215
2030,"UTL_othr_off",18,0
2030,"UTL_othr_off_li",22,13582083
2030,"WHSL_offc_off",35,0
2030,"WHSL_whsl_ware",108,37430144
2031,"CNST_main_xxx",35,5122712
2031,"CNST_nres_xxx",63,8676550
2031,"CNST_offc_off",111,0
2031,"CNST_othr_xxx",77,11574629
2031,"CNST_res_xxx",42,10280317
2031,"ENGY_elec_hi",4,17203681
2031,"ENGY_ngas_hi",1,7752568
2031,"ENGY_offc_off",27,0
2031,"ENGY_ptrl_hi",11,9086904
2031,"ENT_ent_ret",115,6213986
2031,"FIRE_fnin_off",167,52130525
2031,"FIRE_real_off",144,24601924
2031,"GOV_admn_gov",109,28734652
2031,"GOV_offc_off",173,0
2031,"HIED_hied_off_inst",87,7596377
2031,"HLTH_care_inst",100,7645701
2031,"HLTH_hosp_hosp",130,24354582
2031,"HLTH_othr_off_li",221,35914575
2031,"HOSP_acc_acc",40,5893831
2031,"HOSP_eat_ret_acc",248,20900889
2031,"INFO_info_off",55,0
2031,"INFO_info_off_li",11,24244010
2031,"K12_k12_k12",174,19972911
2031,"K12_k12_off",59,0
2031,"MFG_food_hi",16,17851477
2031,"MFG_food_li",16,17851477
2031,"MFG_htec_hi",4,32861152
2031,"MFG_htec_li",3,32861152
2031,"MFG_hvtw_hi",23,30552411
2031,"MFG_hvtw_li",23,30552411
2031,"MFG_lvtw_hi",11,20391575
2031,"MFG_offc_off",147,0
2031,"MFG_wdppr_hi",28,15063628
2031,"RES_agmin_ag",88,30126532
2031,"RES_forst_log",7,3767746
2031,"RES_offc_off",56,0
2031,"RET_auto_ret",104,13888416
2031,"RET_nstor_off",54,4122104
2031,"RET_stor_off",65,0
2031,"RET_stor_ret",263,30712118
2031,"SERV_bus_off",295,27008634
2031,"SERV_home_xxx",63,789726
2031,"SERV_nonp_off_inst",174,16247970
2031,"SERV_site_li",108,9314040
2031,"SERV_stor_ret",101,8740281
2031,"SERV_tech_off",437,39228855
2031,"TRNS_trns_off",62,0
2031,"TRNS_trns_ware",92,24735173
2031,"UTL_othr_off",18,0
2031,"UTL_othr_off_li",22,13916056
2031,"WHSL_offc_off",35,0
2031,"WHSL_whsl_ware",108,38578899
2032,"CNST_main_xxx",36,5172241
2032,"CNST_nres_xxx",64,8826943
2032,"CNST_offc_off",113,0
2032,"CNST_othr_xxx",78,11775256
2032,"CNST_res_xxx",43,10228171
2032,"ENGY_elec_hi",4,17638348
2032,"ENGY_ngas_hi",1,7948444
2032,"ENGY_offc_off",26,0
2032,"ENGY_ptrl_hi",11,9363250
2032,"ENT_ent_ret",118,6349637
2032,"FIRE_fnin_off",168,53245876
2032,"FIRE_real_off",144,25128291
2032,"GOV_admn_gov",109,29361930
2032,"GOV_offc_off",174,0
2032,"HIED_hied_off_inst",87,7728424
2032,"HLTH_care_inst",101,7848874
2032,"HLTH_hosp_hosp",131,25001766
2032,"HLTH_othr_off_li",223,36868949
2032,"HOSP_acc_acc",40,6022493
2032,"HOSP_eat_ret_acc",250,21357155
2032,"INFO_info_off",55,0
2032,"INFO_info_off_li",11,24750169
2032,"K12_k12_k12",174,20320099
2032,"K12_k12_off",59,0
2032,"MFG_food_hi",16,18174432
2032,"MFG_food_li",16,18174432
2032,"MFG_htec_hi",4,33735968
2032,"MFG_htec_li",3,33735968
2032,"MFG_hvtw_hi",22,31471296
2032,"MFG_hvtw_li",23,31471296
2032,"MFG_lvtw_hi",11,20659071
2032,"MFG_offc_off",146,0
2032,"MFG_wdppr_hi",27,15151111
2032,"RES_agmin_ag",88,30681442
2032,"RES_forst_log",7,3835987
2032,"RES_offc_off",56,0
2032,"RET_auto_ret",104,14228442
2032,"RET_nstor_off",55,4230174
2032,"RET_stor_off",66,0
2032,"RET_stor_ret",264,31517305
2032,"SERV_bus_off",298,27598232
2032,"SERV_home_xxx",63,806966
2032,"SERV_nonp_off_inst",176,16602664
2032,"SERV_site_li",110,9516635
2032,"SERV_stor_ret",102,8930497
2032,"SERV_tech_off",451,40085221
2032,"TRNS_trns_off",62,0
2032,"TRNS_trns_ware",92,25360131
2032,"UTL_othr_off",19,0
2032,"UTL_othr_off_li",23,14247273
2032,"WHSL_offc_off",35,0
2032,"WHSL_whsl_ware",108,39740658
2033,"CNST_main_xxx",36,5231636
2033,"CNST_nres_xxx",65,8983121
2033,"CNST_offc_off",114,0
2033,"CNST_othr_xxx",79,11983599
2033,"CNST_res_xxx",43,10220721
2033,"ENGY_elec_hi",4,18080641
2033,"ENGY_ngas_hi",1,8147756
2033,"ENGY_offc_off",26,0
2033,"ENGY_ptrl_hi",11,9646098
2033,"ENT_ent_ret",120,6488175
2033,"FIRE_fnin_off",170,54409720
2033,"FIRE_real_off",144,25677543
2033,"GOV_admn_gov",109,30002554
2033,"GOV_offc_off",175,0
2033,"HIED_hied_off_inst",87,7860471
2033,"HLTH_care_inst",102,8060066
2033,"HLTH_hosp_hosp",133,25674498
2033,"HLTH_othr_off_li",226,37860995
2033,"HOSP_acc_acc",41,6153893
2033,"HOSP_eat_ret_acc",251,21823130
2033,"INFO_info_off",56,0
2033,"INFO_info_off_li",11,25287318
2033,"K12_k12_k12",174,20667286
2033,"K12_k12_off",59,0
2033,"MFG_food_hi",16,18504716
2033,"MFG_food_li",16,18504716
2033,"MFG_htec_hi",4,34677712
2033,"MFG_htec_li",3,34677712
2033,"MFG_hvtw_hi",22,32428865
2033,"MFG_hvtw_li",22,32428865
2033,"MFG_lvtw_hi",11,20962272
2033,"MFG_offc_off",145,0
2033,"MFG_wdppr_hi",27,15291040
2033,"RES_agmin_ag",88,31252936
2033,"RES_forst_log",7,3904229
2033,"RES_offc_off",56,0
2033,"RET_auto_ret",104,14571545
2033,"RET_nstor_off",55,4338244
2033,"RET_stor_off",66,0
2033,"RET_stor_ret",266,32322491
2033,"SERV_bus_off",301,28200376
2033,"SERV_home_xxx",63,824573
2033,"SERV_nonp_off_inst",177,16964904
2033,"SERV_site_li",112,9724339
2033,"SERV_stor_ret",102,9125399
2033,"SERV_tech_off",464,40959807
2033,"TRNS_trns_off",62,0
2033,"TRNS_trns_ware",91,25996053
2033,"UTL_othr_off",19,0
2033,"UTL_othr_off_li",23,14584784
2033,"WHSL_offc_off",35,0
2033,"WHSL_whsl_ware",107,40929415
2034,"CNST_main_xxx",37,5307540
2034,"CNST_nres_xxx",66,9139299
2034,"CNST_offc_off",116,0
2034,"CNST_othr_xxx",80,12191943
2034,"CNST_res_xxx",44,10310115
2034,"ENGY_elec_hi",4,18553438
2034,"ENGY_ngas_hi",1,8360814
2034,"ENGY_offc_off",26,0
2034,"ENGY_ptrl_hi",11,9948453
2034,"ENT_ent_ret",122,6635371
2034,"FIRE_fnin_off",172,55597811
2034,"FIRE_real_off",143,26238238
2034,"GOV_admn_gov",110,30683217
2034,"GOV_offc_off",175,0
2034,"HIED_hied_off_inst",87,7999854
2034,"HLTH_care_inst",103,8279278
2034,"HLTH_hosp_hosp",134,26372776
2034,"HLTH_othr_off_li",228,38890713
2034,"HOSP_acc_acc",41,6293505
2034,"HOSP_eat_ret_acc",253,22318227
2034,"INFO_info_off",57,0
2034,"INFO_info_off_li",12,25845127
2034,"K12_k12_k12",175,21033761
2034,"K12_k12_off",60,0
2034,"MFG_food_hi",16,18852536
2034,"MFG_food_li",16,18852536
2034,"MFG_htec_hi",4,35535013
2034,"MFG_htec_li",3,35535013
2034,"MFG_hvtw_hi",22,33422540
2034,"MFG_hvtw_li",22,33422540
2034,"MFG_lvtw_hi",11,21319671
2034,"MFG_offc_off",144,0
2034,"MFG_wdppr_hi",26,15495149
2034,"RES_agmin_ag",88,31880571
2034,"RES_forst_log",7,3978674
2034,"RES_offc_off",56,0
2034,"RET_auto_ret",105,14936919
2034,"RET_nstor_off",55,4454033
2034,"RET_stor_off",66,0
2034,"RET_stor_ret",267,33185191
2034,"SERV_bus_off",304,28840153
2034,"SERV_home_xxx",63,843279
2034,"SERV_nonp_off_inst",178,17349784
2034,"SERV_site_li",114,9943462
2034,"SERV_stor_ret",103,9331231
2034,"SERV_tech_off",479,41889056
2034,"TRNS_trns_off",62,0
2034,"TRNS_trns_ware",91,26675832
2034,"UTL_othr_off",19,0
2034,"UTL_othr_off_li",23,14944717
2034,"WHSL_offc_off",34,0
2034,"WHSL_whsl_ware",107,42200156
2035,"CNST_main_xxx",37,5390770
2035,"CNST_nres_xxx",67,9301261
2035,"CNST_offc_off",118,0
2035,"CNST_othr_xxx",81,12408002
2035,"CNST_res_xxx",45,10429307
2035,"ENGY_elec_hi",4,19041485
2035,"ENGY_ngas_hi",1,8580745
2035,"ENGY_offc_off",26,0
2035,"ENGY_ptrl_hi",11,10263812
2035,"ENT_ent_ret",124,6785453
2035,"FIRE_fnin_off",174,56834396
2035,"FIRE_real_off",143,26821818
2035,"GOV_admn_gov",110,31377226
2035,"GOV_offc_off",176,0
2035,"HIED_hied_off_inst",88,8142905
2035,"HLTH_care_inst",104,8501164
2035,"HLTH_hosp_hosp",135,27079570
2035,"HLTH_othr_off_li",230,39932989
2035,"HOSP_acc_acc",41,6435855
2035,"HOSP_eat_ret_acc",254,22823033
2035,"INFO_info_off",58,0
2035,"INFO_info_off_li",12,26433925
2035,"K12_k12_k12",175,21409881
2035,"K12_k12_off",60,0
2035,"MFG_food_hi",16,19216453
2035,"MFG_food_li",16,19216453
2035,"MFG_htec_hi",4,36357935
2035,"MFG_htec_li",3,36357935
2035,"MFG_hvtw_hi",22,34442987
2035,"MFG_hvtw_li",22,34442987
2035,"MFG_lvtw_hi",11,21700062
2035,"MFG_offc_off",143,0
2035,"MFG_wdppr_hi",26,15710937
2035,"RES_agmin_ag",88,32523849
2035,"RES_forst_log",7,4055187
2035,"RES_offc_off",56,0
2035,"RET_auto_ret",105,15314946
2035,"RET_nstor_off",56,4574454
2035,"RET_stor_off",66,0
2035,"RET_stor_ret",268,34082399
2035,"SERV_bus_off",306,29492475
2035,"SERV_home_xxx",63,862353
2035,"SERV_nonp_off_inst",179,17742210
2035,"SERV_site_li",116,10167693
2035,"SERV_stor_ret",103,9541750
2035,"SERV_tech_off",493,42836525
2035,"TRNS_trns_off",62,0
2035,"TRNS_trns_ware",91,27377539
2035,"UTL_othr_off",19,0
2035,"UTL_othr_off_li",23,15314483
2035,"WHSL_offc_off",34,0
2035,"WHSL_whsl_ware",107,43524893
2036,"CNST_main_xxx",38,5472437
2036,"CNST_nres_xxx",68,9469008
2036,"CNST_offc_off",120,0
2036,"CNST_othr_xxx",83,12631778
2036,"CNST_res_xxx",46,10526151
2036,"ENGY_elec_hi",4,19552410
2036,"ENGY_ngas_hi",1,8810986
2036,"ENGY_offc_off",26,0
2036,"ENGY_ptrl_hi",11,10585674
2036,"ENT_ent_ret",125,6944194
2036,"FIRE_fnin_off",176,58119474
2036,"FIRE_real_off",143,27428284
2036,"GOV_admn_gov",111,32111274
