AZone,FLR MH,FLR MF,FLR AT,FLR SFD,FLR RRMH,FLR RRSFD,FLR Accommodation,FLR Government Support,FLR K12,FLR Heavy Industry,FLR Hospital,FLR Institutional,FLR Light Industry,FLR Office,FLR Retail,FLR Warehouse,FLR Agriculture,FLR Logging
2862,0.07690154,1.57556E-05,0.000074,0.347101,0.08334176,0.661394592,0.000797,0,0.008796,0,0,0.000442,0.057206,0.065192,0.039205,0,322910697.7,0
2863,0.112966,0,0.000814,0.183031,0.122455,0.349291,0,0,0.008796,0.003482,0,0.004913,0.002373,0.011242,0.000565,0,378395975,0
2864,0.134178568,0.012478,0.079297,0.686719,0.089289,0.56155,0,0,0,0,0,0.000689,0.000879,0.017843,0,0.003876,479160,0
2865,0.104094,0.000007,0.02478,0.208099,0.112825,0.396908,0,0.001386,0,0.007975,0,0.003614,0.015089,0.019416,0.054032,0.015504,406450000,0
2866,0.138568,0.086770154,0.227426386,1.453474,0.000012,0.000055,0.010361,0,0.008796,0.199743,0,0.01292,0.077204,0.115058,0.129252,0.001292,237387653.1,0
2867,0.142607075,0.034472,0.064768,1.08144,0.000023,0.00032,0,0,0.019791,0,0,0.014654,0.00157,0.00987,0.001115,0.001292,12393149.66,0
2868,0.095319,0.118574,0.026239,0.442124049,0,0,0.001186,0,0.000744,0.009525,0.095632,0.031592,0.058747,0.131298667,0.29522,2.626611,0,0
2869,0.000063,0.007543441,3.6263E-05,0.754071,0,0,0,0.03723,0.028272,0,0,0.025854,0.014312,0.036658,0.027052,0,0,0
2870,0.041564,0.024252323,0.017258586,0.47457,0,0,0,0,0.001488,0.044484,0,0.005733,0.063626,0.109958,0.22626,0.012648,0,0
2871,0.017059,0.162007,0.132662,0.746834,0.000005,7.08438E-05,0,0.02397,0.02604,0.000702,0,0.018008,0.031947,0.085926,0.082974,0.085374,0,0
2872,0.072376892,0.465207093,0.332135,1.132342585,0,0,0,0,0.025288,0,0,0.02629,0.012249,0.017739,0.084408,0,0,0
2873,0.010663,0.156311,0.177165,0.77609503,0,0,0,0,0,0,0,0.024004,0.000714,0.014142,0.002662,0.001292,0,0
2874,0.000179,0.064504703,0.000413,0.217034423,0,0,0.026956,0.113724,0.015696,0.203238,0.00025,0.067141,0.174207,0.999135,0.787179,0.230891,1530870.159,0
2875,0.062193,0.010708,0.150029,0.524958,0.067211,0.99849377,0,0,0.00733,0,0,0.007582,0.002862,0.004188,0,0.001292,4320481.622,0
2876,0.048357,0.006767755,0.040518,0.274403529,0.052397,0.523388094,0.022062,0,0,0,0,0,0.011856,0.350247,0,0,5107423.68,0
2877,0.594516,0.107714,0.090835,3.916315,0.126512136,0.701694,0.020722,0.000693,0.012461,0.010875,0,0.014806,0.011818,0.051601,0.298534,0.009044,686295759.4,0
2878,0.007352,0.002109,0.013885603,0.088396,0.007967,0.168552,0.010361,0,0,0.000871,0,0.00068,0.015173,0.010556,0.050357,0,172617141.7,0
2879,0.001832,0.000521553,0.003447,0.021986494,0.00198,0.041902,0,0,0,0,0,0,0,0,0,0,431421.8556,0
2880,0.006473,0.001887,0.012182,0.07784,0.006916,0.146427,0,0,0,0,0,0,0,0,0.115141,0,74943023.64,0
2881,0.053025,0.062157,0.046985,1.390434,0.057479,2.653523,0.014976,0.003003,0.013927,0,0,0.00221,0.008574,0.028565,0.005776,0,45486012.56,0
2882,0.038919,0.027899,0.158279,0.24794,0.042188,0.473172,0.239088,0.011421,0.024416,0.033711,0,0.020137,0.072109,0.20962,0.322792,0.059799,18482264.22,0
2883,0.022241,0.00695,0.044986245,0.25971812,0.02411,0.495652,0,0,0,0.000621,0,0.000442,0.000621,0,0.000442,0,59676222.41,0
2884,0.119277,1.07661E-07,0.012025,0.365082838,0.129296,0.69673,0,0,0,0,0,0,0,0,0,0,201987357.2,0
2885,0.019986,0.000013,0.002013,0.061208,0.021665,0.11681,0,0,0,0,0,0,0,0.000442,0,0,4840459.927,0
2886,0.043085,1.60883E-05,0.000359,0.161829,0.046703941,0.308837749,0,0,0,0,0,0.005593,0,0.01219,0.002712,0.003876,0,0
2887,0.022063,0.011269506,0.000002,0.189104847,0.023916,0.360891,0,0.003465,0.030053,0,0.00023,0.015587,0.022346,0.046902,0.132681,0.042636,755679.4235,0
2888,0.108177,0.011273,0.038663,0.25538,0.117264,0.487372,0.011955,0.002079,0,0.053162,0,0.00916,0.02762,0.081835,0.168734,0.016796,113200000,407180000
2889,0.125897,0.044453,0.012916342,0.632395368,0.136455007,1.206684,0.308918,0,0.078431,0.003209,0,0.008305,0.036762,0.168411,0.073637,0.009044,26728799.26,0
2890,0.282693,0.105823,0.024577,0.989961,0.306439,1.889256,0.00576,0,0,0.000725,0,0.002873,0.001574,0.027772,0.005879,0,261360,0
2891,0.221209643,0.041642,0,0.60074569,0.239790812,1.146472,0,0,0,0.000871,0,0.005559,0,0.001187,0.00226,0.001292,174240,0
2892,0.332026,0.191779282,0.097474106,2.88692,0.088346,2.839976684,0.046226,0.00924,0,0,0,0.023443,0.003232,0.215577,0.053429,0,1590120.831,0
2893,0.244248,0.000002,0.032619,1.611693,0.000002,0.000027,0,0,0.000733,0,0,0,0.007284,0.017464,0.031274,0.005168,768406.7143,0
2894,0.052649,5.25562E-07,0.000001,0.070744,0.103366129,0.636671,0.054666,0,0,0,0,0,0,0.003485,0.038083,0,0,0
2895,0.21491,0.027748,0.019336532,0.169963072,0.421935,1.529549,0.004782,0.001617,0.033718,0.075111,0,0.003497,0.007786,0.015798,0.047393,0.266612,4312440,23586000000
2896,0.220438883,0.013873,0.038551,0.235775,0.432795,2.121975,0.013824,0.033726,0.057907,0.088557,0,0.009024,0.048924,0.029272,0.063015,0.05814,1873080,30973186043
2897,0.066903,4.29227E-07,0.002004,0.078346,0.131352,0.705115942,0,0,0,0,0,0.001105,0.00223,0,0.001007,0.005168,4207700000,0
2898,0.178205797,0.02429,0.014212,0.18621,0.349827,1.674088255,0,0.001386,0.016859,0.022088,0,0.003367,0.034873,0.01008,0.010509,0.01778,217800,12646000000
2899,0.060217,0.004335,0.000002,0.087365,0.11822655,0.786282,0,0,0.027121,0.003482,0,0.006675,0.000702,0.004393,0.007293,0.028424,3112801499,0
2900,0.070676821,0,0.021221,0.090549,0.138762,0.814941465,0,0.00231,0.00733,0,0,0.003367,0.020005,0.006988,0.00894,0.01938,6339377654,20521825498
2901,0.018388723,0.024278,0.093721523,0.071794841,0.036103,0.646153,0,0.000462,0.054242,0.007624,0,0.004953,0.011631,0.043549,0.042883,0.095976,1159185266,0
2902,0.064177,0,0.014475,0.130149943,0.126002,1.171348,0.000797,0.001848,0.008446,0.005034,0,0.006513,0.022641,0.057914,0.050862,0.542764,3279680561,0
2903,0.043297,0.006734,0.279951,0.038869,0.084971247,0.349482,0,0.002541,0,0,0,0.003536,0,0.00145,0,0.016796,566280,0
2904,0.018036,0.002801,0.116464,0.016224,0.035350309,0.145451,0,0,0.274875,0,0,0.010868,0,0.007031,0,0,522720,0
2905,0.007378,0.000004,0.000013,0.047714,0.01416,0.420133,0,0.017094,0.092358,0.01614,0,0.005187,0.014013,0.131351,0.010386,0.018088,303970000,0
2906,0.09024,0.027016,0.039155,1.201655,0.000006,0.005789,0.046106,0.00924,0.000733,0.001346,0,0.00312,0.003327,0.009454,0.014164,0,568140000,0
2907,0.144096013,0.049368,0.039646,0.778835946,6.83496E-06,0.003757,0,0,0.008063,0.081827,0,0.002304,0,0.024618,0.004892,0.007752,44036473.78,0
2908,0.110895,0.028034,0.007162062,0.572373,0,0.002747298,0.001152,0,0,0.042266,0.00023,0.006188,0.005816,0.036472,0.007345,0,0,0
2909,0.068912,0.018417,0.015353095,0.140914,0.09981,0.406306129,0.000797,0,0,0,0,0,0.000476,0.002016,0.001999,0,620070000,189434182.1
2910,0.177028,0.056268938,0.057245,0.672112,0.07433,0.956014,0,0,0,0.003147,0,0.000918,0.011397,0.047034,0.031193,0.001292,1218300000,5989109.543
2911,0.036921087,0.053928662,0.122703,0.440473122,0,0.002114,0,0,0,0,0,0.008415,0.003808,0.019757,0.004736,0,9712.5,0
2912,0.136667,0.055213,0.041506,0.561598,9.22266E-07,0.002704,0,0,0,0,0,0.010472,0.001006,0.02689,0,0,874124.976,0
2913,0.00002,0.000003,0.121226,0.719391,0,0.00345296,0,0,0,0,0,0.000918,0.000054,0.001208,0,0,0,0
2914,0.068485,0.000059,0.009198,0.299179,0,0.001436,0,0,0.02616,0,0,0.003811,0,0.019873,0.153338,0.00134,0,0
2915,0.077068,0.020892,0.020944,0.251123,0,0.001205,0.067602,0.00663,0,0.00193,0.000278,0.014136,0.024577,0.068776,0.129054,0.004023,0,0
2916,0.062099,0.01675,0.017041,0.202070828,0,0.00097,0,0,0,0.000725,0,0.000442,0.002339,0.004004,0.016611,0,0,0
2917,0.177457,0.007841,0.09584,0.321023,0,0.001540861,0,0,0,0,0,0.00586,0.004386,0.009658,0.011312,0,0,0
2918,0.03902,0.000039,0.009101,0.41239804,0,0.001979445,0,0,0.040112,0.000661,0,0.005214,0.007018,0.028005,0.03223,0,0,0
2919,0.029968895,0.049217,0.000078,0.403838467,0,0.00193836,0,0,0,0,0,0,0.001285,0.008079,0.103692,0,0,0
2920,0.04313,0.012651,0.008199,0.462872,0,0.002222,0.013046,0,0.03348,0.00351,0,0.015693,0.01301,0.004962,0.024496,0,0,0
2921,0.024172,0.025445747,0.000009,0.516916,0,0.002481,0,0,0,0,0,0.000586,0.004785,0.009475,0.064908,0,0,0
2922,0.199795,0.069505,0.26034,1.170447,5.02194E-07,0.005624,0,0,0,0,0,0,0.007581,0.004837,0.005103,0.018764,0,0
2923,0.120385,0.018102,0.000025,0.607026,8.8975E-08,0.002915,0,0,0.02199,0,0,0.006755,0.002144,0.011492,0.010233,0,0,0
2924,0.037256497,0.009522,0.044072,0.32962,0,0.001582,0,0,0.111416,0,0,0.003705,0.000238,0.001829,0.004902,0,0,0
2925,0.000707,0.012984451,0.000008,0.980239,0,0.004705,0,0,0.025288,0,0,0.005074,0,0.004073,0,0,0,0
2926,0.05519,0.005213,0,0.388282,0,0.001863692,0,0,0,0,0,0,0.001512,0.000442,0,0,0,0
2927,0.048987,0.000007,0,0.728779,0,0.003498,0,0,0.047645,0,0,0.00269,0.000476,0.00087,0.000452,0.02584,0,0
2928,0.091987,0.000052,0.000136,0.874331,0.000001,0.004204984,0,0,0.039582,0,0,0.003862,0,0.000214,0.01017,0.002584,0,0
2929,0.149563,0.000557529,0.024900418,0.31034,0.000009,0.001544021,0,0.002079,0,0.048287,0.00023,0.021658,0.044971,0.082472,0.18995,0.009412,5751639.33,0
2930,0.131511,0.047864,0.011377,0.507665197,0,0.002437,0.01758,0.000486,0.016568,0.006492,0,0.005407,0.012232,0.063152,0.242898,0.027168,0,43560
2931,0.158998,0.041531,2.6089E-05,0.208083,0,0.000999,0.013046,0.000255,0,0.001755,0,0.017544,0.011249,0.100752,0.390152,0.057777,0,0
2932,0.117110764,0.009022,0.014595,0.335023662,0,0.00160806,0,0,0.037383,0,0,0.001235,0.000292,0.003564,0.011502,0,0,0
2933,0.252478,0.010899984,0.001794,0.619747779,0,0.002978,0,0,0,0,0,0.00595,0,0.00649,0.00339,0.059432,0,0
2934,0.007447,0.00013,0.015385,0.45797,0,0.002198183,0,0,0,0,0,0.000556,0,0,0.006172,0,0,0
2935,0.000093,0.114956,0.060965924,0.551178,0,0.002646,0,0.00969,0.023064,0.098373,0,0.062133,0.004179,0.040468,0.025854,0.1581,0,0
2936,0.055327,0.13305,0.069388,0.223034,0,0.001070527,0.033208,0,0.177816,0,0,0.018026,0.007453,0.058951,0.529406,0,0,0
2937,0.000124707,0.053798,0.08549,0.38032991,0,0.001826,0,0.00204,0.001488,0.000351,0,0.00024,0.023904,0.030586,0.1909,0.004743,0,0
2938,0,0.168746,0.063831,0.434943,0,0.002087655,0,0,0,0,0,0.000514,0.01285,0.000556,0.009008,0,0,0
2939,0.000039,0.049782,0.018416,0.53415,0,0.002563835,0,0,0.002932,0,0,0.001641,0.0045,0.000442,0,0,0,0
2940,0.010653,0.071888445,0.130228,0.295236496,0,0.001417088,0,0,0.087227,0,0,0.012246,0.006114,0.001968,0.003365,0,0,0
2941,4.26571E-05,0.01459107,0.060688,0.24021,0,0.001153,0,0,0.072376,0.001983,0,0.002277,0.004796,0.020204,0.014554,0.129243,0,0
2942,0.017816,0.000951,0.123354,0.473178,0,0.002271,0,0,0.049704,0,0,0.002024,0.000324,0,0,0,0,0
2943,0.000063,0.081482,0.000187899,0.376816,0,0.001809,0.000576,0,0,0,0,0.002465,0,0,0,0,0,0
2944,0.040539,0.293574,0.031477,0.066704,0,0.00032,0.030836,0.15555,0.002976,0.019915,0,0.03753,0.021434,0.258197,0.17405,0.282519,0,0
2945,0.010578,0.076612,0.008401,0.017902,0,0.000086,0.007116,0.00765,0.000744,0.004563,0,0.076684,0.017795,0.073695,0.083492,0.131844,0,0
2946,0.015919874,0.007958757,0.168994,0.413275,0,0.001984,0,0,0,0,0,0.007969,0.016253,0.016676,0.018108,0.152391,0,0
2947,0.000079,0.035373844,0.125764966,0.332577349,0,0.001596,0,0.007854,0,0,0,0,0.003576,0.000442,0.00442,0,0,0
2948,0.01482,0.011237,0.054406529,0.385944,0,0.001852,0,0,0.040984,0.003697,0,0.002064,0.006909,0.004935,0.009547,0,0,0
2949,0.000043,0.044216,0.0796617,0.307029,0,0.001474,0,0.014025,0.101184,0.006609,0,0.010954,0.013736,0.064895667,0.021882,0.019318,0,0
2950,0.000436,0.037549,0.062411,0.230556,0,0.001106634,0,0,0,0,0,0.050596,0.005953,0.061994,0.051014,0,0,0
2951,0.035322327,0.102034,0.048809,0.331218757,0,0.001589797,0,0,0.027854,0,0,0.000988,0,0.00107,0,0,0,0
2952,0.041639,0.0245,0.064141,0.535672,0.000002,0.002578,0.009564,0,0.000733,0.257947,0,0,0.047758,0.179157,0.047611,0,43560,43560
2953,0.095839,0.119752,0.03425,0.547362,0.000005,0.002648,0.028128,0,0.13516,0.002644,0.2405,0.064972,0.09682,0.334371,0.110486,0.00268,11481146.85,31671489.46
2954,0.000039,0.029784,0.013379,0.582601,0,0.002796394,0,0,0.032252,0,0,0.00754,0.000714,0.007743,0.004068,0.007752,0,0
2955,0.062391,0.003815,0.004538,0.028722,0.122493896,0.25848,0,0,0,0,0,0,0.000663,0.004354,0.005713,0.01292,16984000000,0
2956,0.107793,0.00659,0.00784,0.049622062,0.211634,0.446575589,0,0.001848,0.034451,0.006964,0,0.00273,0.012602,0.020472,0.034336,0.016796,52548000000,0
2957,0.017405,0.002425548,0.005337,0.023868,0.034172,0.214808,0,0.003234,0.021257,0,0,0.000741,0,0.0111,0.011652,0.016796,18339000000,0
2958,0.032368,0.004512,0.009928467,0.044402,0.063548,0.399617876,0,0,0.008063,0,0,0.000247,0,0.003304,0.000452,0.009044,76092827500,0
2959,0.069344,0.020871,0.007793,0.223047,0.068258,0.852368945,0,0.031878,0.005864,0.000725,0,0.000442,0.01044,0.019841,0,0.040052,871200,14081867948
2960,0.026194,0.000041,2.86622E-06,0.0427,0.051321,0.382272,0,0,0,0.011399,0,0,0,0.045253,0,0.022632,337210000,0
2961,0.069491,0.051754,0.003646,0.286165,0.000634,0.00602486,0.019925,0.010626,0,0.0426545,0,0.015028,0.004616,0.035411,0.088856,0.003876,30089324.17,0
2962,0.093978,0.013386,0.030026,0.569033246,0.004390055,0.035449,0.002858,0.03888,0.055808,0.024639,0,0.018019,0.019635,0.10271,0.127294,0.045707,43560,107358.6116
2963,0.117894,0.001528,0.098964751,0.900581,0.000701,0.009355,0,0.01155,0.019791,0.0029,0,0.002171,0.012939,0.059108,0.010288,0,0,0
2964,0.105314,5.8764E-05,0.024606772,0.295758,0.114095548,0.561497812,0.000576,0,0,0,0,0,0.009365,0.023463,0.005168,0,0,0
2965,0.031468592,0.000005,0.005448,0.266058,0.034093,0.507498,0,0,0,0,0,0.004522,0.003075,0.000442,0,0,0,0
2966,0.000045,0.019093,0.029559,0.189209,0.000005,0.359073,0,0,0.004398,0,0,0.032431,0.001426,0.029961,0.010045,0,11388111.96,0
2967,0.000003,0.031221,0.048304298,0.308427,2.90845E-06,0.588606,0,0,0,0,0,0.006916,0.120047,0.049143,0.002923,0.024548,22816181.82,0
2968,0.009155,0.00016826,4.35948E-05,0.167307,0.009851,0.317873,0,0,0,0,0,0.002431,0.000486,0.004568,0.001105,0,22081287.88,0
2969,0.006976,0.000257762,5.48606E-05,0.12603673,0.007369,0.237732377,0,0,0,0,0,0.013039,0.019924,0.052707,0.003616,0,130680,0
2970,0.00386,0,0.000001,0.235562,0.004184085,0.449550495,0,0,0,0,0,0,0,0.007084,0.001695,0,696960,0
2971,0.003844,0,8.03506E-06,0.234442,0.004162,0.446514,0.00576,0.002772,0,0,0,0.000442,0.000935,0.027249,0,0,0,0
2972,0.052262907,0.029949499,0.189089,1.536566,7.09347E-06,9.46725E-05,0,0.021483,0.310059,0,0.00023,0.034216,0.023196,0.234156,0.098909,0.109512,11477211.14,0
2973,0.042614,0.000027,0.000089,0.442713,0.046161,0.843225,0.011955,0.020559,0,0,0,0.002431,0.002653,0.132744,0.533458,0,62575937.06,167687793.7
2974,0.102087,0.094552,0.276108,2.944722,0.000757011,0.003626,0.166424,0,0.036624,1.052675,0.00025,0.011081,0.164804,0.386947,0.606066,0.106257,57154.1396,0
2975,0.07075,2.26665E-06,4.00464E-06,0.321049,0.076692663,0.612694,0,0,0,0,0,0.001217,0.002079,0.007418,0.006976,0,219389819.3,0
2976,0.047992,0.155675799,0.231221,1.673768958,0,0.000001,0,0,0.069635,0,0,0.191113,0.011283,0.082462,0.072887,0.000293,3183750.444,0
2977,0.000460422,0.179066,0.113191,1.214233,0,0,0,0,0,0,0,0.000944,0,0.028807,0.035118,0.003876,0,0
2978,0.000012,0.013945745,0.022542,0.44543,0,0,0,0,0.00372,0,0,0.02363,0.005639,0.018653,0.0738,0,0,0
2979,0.000066,0.063248,0.137726872,0.435923137,0,0,0,0,0.00872,0,0,0.001465,0.00426,0.014656,0.033013,0,0,0
2980,0.015696247,0.055758379,0.167907,2.734085309,0,0,0.017534,0.00231,0.043247,0,0,0.005018,0.020521,0.065239,0.048998,0.023256,0,0
2981,0.025583,0.018663,0.05262,0.706885,0,0,0,0,0,0.015342,0,0.000834,0.00073,0.039601,0.318294,0,0,0
2982,0,0.043886,0.080004478,0.275798082,0,0,0,0.068052,0.043188,0,0,0.007843,0.002324,0.102743,0.015121,0,0,0
2983,3.81444E-05,0.056176,0.054022,0.778643,0,0,0.04744,0.03162,0.057288,0.231808,0,0.056656,0.051459,0.33154,0.295322,0.04743,43560,0
2984,0.17846,0.161664,0.349564,2.612907,6.14789E-08,0.000001,0.002391,0,0.012682,0.112375,0.00023,0.008936,0.007438,0.149071,0.059488,0,0,0
2985,0,0.133675,0.057338,0.608948,0,0,0.016005,0,0.002928,0.109592,0.000248,0.051939,0.013663,0.561004,0.41148,0.010319,43560,0
2986,0.000021,0.035014909,0.060037,0.160093,0,0,0.011737,0,0,0.062624,0,0.04234,0.009894,0.348248,0.127097,0.02408,0,0
2987,0.010093,0.111828,0.00093,0.351936,0,0,0.008302,0,0,0.062725,0,0.002334,0.004354,0.100232,0.144756,0.026637,0,0
2988,0.062941,0.018578,0.17635,0.389438473,0,0,0.007116,0,0,0,0,0.001756,0.006756,0.008696,0.102696,0,0,0
2989,0.014139,0.259697,0.194181,0.628981,0,0,0.016604,0,0,0.015093,0,0.001036,0.001387,0.067826,0.140492,0.001581,0,0
2990,0.069272,0.281276107,0.337367,0.980443226,0,0,0,0,0.006104,0,0,0.014057,0.002054,0.040672,0.008937,0.007716,0,0
2991,0.000107,0.211621,0.07177,0.135545628,0,0,0.021348,0.007905,0,0.111501,0,0.031413,0.007664,0.217499,0.36174,0.290424,0,0
2992,0.014964,0.065362238,0.002514,0.693927,0,0,0,0,0.004464,0.02415,0,0.020598,0.001028,0.020202,0.00804,0,0,0
2993,0.000023,0.064913141,0.024443,0.023687,0,0,0.054124,0.047722,1.42008,0.2078605,0.000248,0.207573,0.02615,0.644413,0.861256,0.019649,0,0
2994,0.019202,0.013483484,0.038795544,0.434167,0,0,0,0,0.028272,0.090725,0,0.007034,0.013893,0.054753,0.080758,0.009486,0,0
2995,0.073625,0.380348,0.40964,2.499211,0,0.000107,0,0.02958,0.406224,0.380133,0.647462,0.027211,0.057635,0.085981,0.021844,0.001581,0,0
2996,9.48866E-05,0.205727,0.039490161,0.911233468,0,0,0,0,0.005864,0,0,0.00544,0,0.010743,0.010387,0,0,0
2997,0.000131598,0.000871156,0.000728085,0.914824312,0,0,0,0,0.057907,0,0,0.002652,0.000108,0.000884,0,0,0,0
2998,0.073708995,0.870703,0.659728,0.874928,0,0,0,0,0.01116,0.532116,0,0.096875,0.085312,0.150055,0.698124,0.080631,0,0
2999,0.273141109,0.115895,0.133745,0.873516,0,0,0,0.003315,0.020088,0.123939,0,0.025852,0.030389,0.141548333,0.102278,0.179994,0,0
3000,0.011533863,0.175421,0.108559,1.473075023,0,0,0,0,0,0,0,0.001989,0,0.003041,0.021895,0,0,0
3001,0.206258961,0.501611,0.107558361,2.293808,0.000003,0.000151017,0.017534,0,0.009529,0,0,0.024788,0.027101,0.071007,0.174265,0.005168,297086.7057,0
3002,0.195515,0.000369,0.000211983,1.375881633,0.000002,0.000059,0,0,0,0,0,0.001913,0.000702,0.015016,0.005967,0.001292,0,0
3003,0.010108948,0,0.000001,0.289573,0.007779,0.530024644,0.002304,0,0.016859,0,0,0,0,0.011113,0.005585,0,13265147.53,0
3004,0.078652,0.091753,0.057225,1.022953,0,0,0,0,0,0,0,0.019427,0.062476,0.075285,0.17313,0.023148,0,0
3005,0.131897528,0.000078,0.000167412,1.344277,0.000002,0.000121,0,0,0,0,0,0.010217,0.009801,0.008983,0.001105,0,0,0
3006,0.201622,0.066762,0.093137,1.078622,0,0,0.008767,0.006006,0.009832,0,0,0,0.045763,0.059162,0.140133,0,0,0
3007,0.000202657,0.000026,0.01593,0.99382934,0.000001,9.35849E-05,0.002304,0,0,0,0,0.001105,0.00569,0.006377,0,0,0,0
3008,0.118574611,0.07134255,0.039273,1.014462,0,0,0.014346,0,0,0,0,0.023104,0.012459,0.043097,0.050408,0.020672,0,0
3009,0.179902,0.177545,0.092065409,0.696597,0,0,0.001186,0,0,0,0,0.031098,0.000311,0.069346,0.628946,0,0,0
3010,0.247015,0.047163,0.086378,3.069135,0,0,0,0,0.024189,0,0,0.004497,0.000653,0.031881,0.008448,0,0,0
3011,0.14678,0.006167,0.005076,0.673398,0,0,0,0,0,0,0,0.001804,0.000216,0.005463,0,0,0,0
3012,0.46485,0.005698,0.025441,1.098156,0.096346,0.420653,0,0.002772,0.076232,0,0,0.006604,0.007589,0.076268,0.015228,0.023932,1956000872,0
3013,0.176289,0.13529,0.055224,0.327544687,0.000287,0.000319,0.059772,0.005103,0.098536,0.255211,0,0.040307,0.660684,0.38878,0.063987,0.546,0,0
3014,0.109813,0.043291,0.003784,0.164791,0.006552,0.00716,0,0,0,0,0,0.000884,0,0.00376,0,0.003876,9221775.752,0
3015,0.165907,0.000049,0.000014,0.116471772,0.182261099,0.199213,0,0,0,0,0,0,0,0.050224,0.000221,0.000984,6234900000,0
3016,0.043707,0.002982,0.003053,0.225074453,0.048039,0.385398,0,0.000231,0.049844,0.000725,0,0.004732,0.002608,0.037671,0.015324,0.037198,8103744879,0
3017,0.045304,0.106649865,0.010876,0.224283,0.049792316,0.384039,0.001594,0.001617,0.035917,0.037185,0,0.022826,0.034827,0.062671,0.064095,0.014212,196923466.9,11328076533
3018,0.011203,0.003473,0,0.201486,0.012313,0.344997,0.002391,0.003003,0,0.0029,0,0,0.003768,0.000444,0.00609,0,217800,0
3019,0.028503411,0.021676,2.01115E-07,0.149951012,0.031328,0.256760505,0,0.011319,0,0,0,0.000663,0,0.034348,0,0,256045050.1,0
3020,0.275877,0.111363,0,0.800566,0,0.000001,0.007173,0.081081,0.000733,0.025164,0,0.006851,0.028897,0.118484,0.007413,0.709172,68773531.76,57336468.24
3021,0.091111,0.096575,0,0.039959,0.235218,0.223189,0,0.00231,0,0.011103,0,0,0.057243,0.052705,0.033787,0.06976,74272623.87,0
3022,0.071255,0.000017,0,0.147166,0.187283,0.89247,0,0,0,0.0145,0,0.00258,0.013236,0.007144,0,0.031684,114419473.9,0
3023,0.044961,0.128223,0,0.265107,8.5421E-08,0,0.002391,0.005313,0.092358,0.01098,0,0.00637,0.005154,0.069662,0.103942,0.03912,43560,0
3024,0.194208,0.128775,0.003937,1.515611,0.000143,0.000255286,0,0.000462,0.054975,0.003793,0,0.017065,0.017198,0.013169,0.050944,0.17466,387610000,0
3025,0.137331,0.035972,0.009721,0.182562,0.152375,0.567435,0,0,0.000733,0.213506,0,0,0.669092,0.119095,0.009364,0.476048,867710000,0
3026,0.081365,0.090950202,0.133843,0.617134444,0.000002,5.77543E-06,0.000797,0,0.00733,0.000725,0,0.011673,0.006623,0.022854,0.024331,0.000984,0,0
3027,0.077237,0.06476,0.034893304,0.555971239,0,0,0,0,0.044472,0.038623,0.131,0.01225,0.03884,0.023377,0.013394,0.015432,0,0
3028,0.008449,0.00024,0.061614494,0.381407298,0,0,0.00593,0,0,0.093829,0,0.003892,0.026096,0.094389,0.357044,0.114876,0,0
3029,0.001242,0.13142,0.03219,0.460475,0,0,0,0.00867,0,0,0,0.009174,0.004626,0.027738,0.015876,0.004743,0,0
3030,0.306119667,0.098461,0.03722,0.340165,0.000002,0.000008,0,0,0,0,0,0.004998,0,0.008264,0,0,0,0
3031,0.092738192,0.072774,0.018916,0.242847,0,0,0,0,0,0,0,0.026235,0.009922,0.008579,0.01807,0,0,0
3032,0.040562983,0.032164,0.043315543,1.078825346,0,0.000002,0,0,0.143668,0.022995,0,0.012343,0.003672,0.052345,0.083372,0.273468,13860486.53,19259137.56
3033,0.3931518,0.190241329,0.007699944,1.101618,0.000031,0.000055,0,0,0,0.004921,0,0.000586,0.003624,0.01602,0.357274,0.653669,0,0
3034,0.078846,0.102662,0.04425,0.401233,0,0,0.01172,0,0,0,0,0.000586,0.001188,0.006063,0.048362,0.001929,0,0
3035,0.006241,0.059516,0.000104612,0.148971,0,0,0.001067,0.037022,0.103944,0,0,0.012053,0.020103,0.123528,0.268048,0.001719,0,0
3036,0.069174,0.086342938,0.071983,1.312089,0.000069,0.000265,0,0.002079,0.089426,0,0,0.006656,0,0.037551,0.002873,0,0,0
3037,0.021593,0.210985,9.61839E-05,0.38364,0.000002,0.000007,0.007173,0.00231,0.005131,0.0493,0,0.024245,0.069633,0.10819,0.123597,0.498456,0,0
3038,0.012168,0.00631,0.00009,0.019406,0.031984241,0.117731,0,0,0,0.08555,0,0,0.165842,0.055044,0,0,224602909.2,0
3039,0.147787161,0.029327936,0.019192281,0.40978701,0.035322,0.129801,0,0,0.0733,0.002175,0,0.004411,0.004168,0.005446,0.001695,0.015504,161721206.3,561778793.7
3040,0.083172,0.023368,0.007111655,0.43945,0.000003,1.35802E-05,0,0.001848,0.046179,0.00145,0,0.00315,0.005208,0.019513,0.002873,0.031008,779460000,130680
3041,0.050653,0.04779,0.028515,0.443822766,0.000002,0.000009,0,0.002541,0,0.000725,0,0,0.013959,0.060497,0.060392,0.002276,146410000,0
3042,0.35388,0.019359,0.084200162,1.088363,0.05715,1.323582,0,0,0.030786,0.00435,0,0.004579,0.010496,0.10625,0.016233,0.015504,2944319853,3735380147
3043,0.073313,0.000845,0.000357,0.554089,0.000001,0.000009,0,0,0,0,0,0,0,0.030604,0,0,94094861.39,0
3044,0.072217775,0.119229,0.009625,0.307858673,0,0,0,0,0,0,0,0.00221,0,0.019791,0.00226,0,0,0
