taz,commodity,quantity
1578,FLR Hospital,100
1578,FLR Institutional,5836.67
1578,FLR Light Industry,1862.68
1578,FLR Office,7054.35
1578,FLR Retail,8521.85
1578,FLR Warehouse,103
1578,FLR Agriculture,100
1578,FLR Logging,6808463
1579,FLR MH,107158.9
1579,FLR MF,46262.1
1579,FLR AT,189117.8
1579,FLR SFD,1782828
1579,FLR RRMH,10665
1579,FLR RRSFD,36673.1
1579,FLR Accommodation,24303.93
1579,FLR Government Support,151.68
1579,FLR K12,470.95
1579,FLR Heavy Industry,2112.91
1579,FLR Hospital,222.84
1579,FLR Institutional,8676.09
1579,FLR Light Industry,12875.95
1579,FLR Office,44310.3
1579,FLR Retail,189177.3
1579,FLR Warehouse,123341.76
1579,FLR Agriculture,100
1579,FLR Logging,100
1580,FLR MH,24506.6
1580,FLR MF,9001.6
1580,FLR AT,6372.5
1580,FLR SFD,130562.8
1580,FLR RRMH,10665
1580,FLR RRSFD,36673.1
1580,FLR Accommodation,40529.67
1580,FLR Government Support,100
1580,FLR K12,187
1580,FLR Heavy Industry,100
1580,FLR Hospital,100
1580,FLR Institutional,2863.44
1580,FLR Light Industry,53401.84
1580,FLR Office,34992.61
1580,FLR Retail,4370.42
1580,FLR Warehouse,103
1580,FLR Agriculture,100
1580,FLR Logging,155400
1581,FLR MH,80517
1581,FLR MF,2158.9
1581,FLR AT,3321.8
1581,FLR SFD,341033.5
1581,FLR RRMH,10665
1581,FLR RRSFD,36673.1
1581,FLR Accommodation,87941.59
1581,FLR Government Support,100
1581,FLR K12,187
1581,FLR Heavy Industry,3557.29
1581,FLR Hospital,100
1581,FLR Institutional,8691.15
1581,FLR Light Industry,145816.29
1581,FLR Office,703388.14
1581,FLR Retail,67639.99
1581,FLR Warehouse,86346.89
1581,FLR Agriculture,20852736
1581,FLR Logging,100
1582,FLR MH,10938.8
1582,FLR MF,430155.2
1582,FLR AT,243653.7
1582,FLR SFD,897253.4
1582,FLR RRMH,10665
1582,FLR RRSFD,36673.1
1582,FLR Accommodation,414753.43
1582,FLR Government Support,12357.02
1582,FLR K12,488.11
1582,FLR Heavy Industry,14794.14
1582,FLR Hospital,230.87
1582,FLR Institutional,108153.44
1582,FLR Light Industry,40801.49
1582,FLR Office,544825.89
1582,FLR Retail,1046814.39
1582,FLR Warehouse,60625.21
1582,FLR Agriculture,100
1582,FLR Logging,100
1583,FLR MH,1027787.8
1583,FLR MF,323125.3
1583,FLR AT,127751.6
1583,FLR SFD,1667756.7
1583,FLR RRMH,13817.9
1583,FLR RRSFD,38908.9
1583,FLR Accommodation,4013.75
1583,FLR Government Support,152.54
1583,FLR K12,13366.63
1583,FLR Heavy Industry,30777.67
1583,FLR Hospital,224.88
1583,FLR Institutional,15384.04
1583,FLR Light Industry,185810.19
1583,FLR Office,427515.72
1583,FLR Retail,63398.54
1583,FLR Warehouse,22866.39
1583,FLR Agriculture,100
1583,FLR Logging,100
1584,FLR MH,24371.9
1584,FLR MF,20776.2
1584,FLR AT,4874.9
1584,FLR SFD,519154.1
1584,FLR RRMH,10665
1584,FLR RRSFD,36673.1
1584,FLR Accommodation,20652.59
1584,FLR Government Support,154.89
1584,FLR K12,488.4
1584,FLR Heavy Industry,285.63
1584,FLR Hospital,231.04
1584,FLR Institutional,1475.79
1584,FLR Light Industry,9682.72
1584,FLR Office,17224.6
1584,FLR Retail,109114.78
1584,FLR Warehouse,793.17
1584,FLR Agriculture,100
1584,FLR Logging,100
1585,FLR MH,2118.8
1585,FLR MF,83534
1585,FLR AT,225028.6
1585,FLR SFD,2360367.2
1585,FLR RRMH,10665
1585,FLR RRSFD,36673.1
1585,FLR Accommodation,8385.26
1585,FLR Government Support,150.09
1585,FLR K12,462.29
1585,FLR Heavy Industry,1092.21
1585,FLR Hospital,218.81
1585,FLR Institutional,15656.64
1585,FLR Light Industry,5432.32
1585,FLR Office,21061.9
1585,FLR Retail,163869.55
1585,FLR Warehouse,732.3
1585,FLR Agriculture,100
1585,FLR Logging,100
1586,FLR MH,2589.1
1586,FLR MF,56162.9
1586,FLR AT,41661.4
1586,FLR SFD,660884
1586,FLR RRMH,10665
1586,FLR RRSFD,36673.1
1586,FLR Accommodation,761.99
1586,FLR Government Support,154.01
1586,FLR K12,3156.89
1586,FLR Heavy Industry,282.63
1586,FLR Hospital,228.8
1586,FLR Institutional,4949.35
1586,FLR Light Industry,6312.72
1586,FLR Office,5848.94
1586,FLR Retail,24452.17
1586,FLR Warehouse,782.06
1586,FLR Agriculture,100
1586,FLR Logging,100
1587,FLR MH,33994.1
1587,FLR MF,184
1587,FLR AT,22141.8
1587,FLR SFD,566782.2
1587,FLR RRMH,14266
1587,FLR RRSFD,2746367.3
1587,FLR Accommodation,216.99
1587,FLR Government Support,100
1587,FLR K12,2982.97
1587,FLR Heavy Industry,100
1587,FLR Hospital,100
1587,FLR Institutional,1354.63
1587,FLR Light Industry,5095.62
1587,FLR Office,11934.3
1587,FLR Retail,782.98
1587,FLR Warehouse,8927.52
1587,FLR Agriculture,11133967
1587,FLR Logging,2192598016
1588,FLR MH,55288.5
1588,FLR MF,1595.6
1588,FLR AT,33353
1588,FLR SFD,857493
1588,FLR RRMH,2621
1588,FLR RRSFD,16184.8
1588,FLR Accommodation,2002.45
1588,FLR Government Support,144.99
1588,FLR K12,84273.64
1588,FLR Heavy Industry,4869.65
1588,FLR Hospital,231.38
1588,FLR Institutional,4698.29
1588,FLR Light Industry,14546.32
1588,FLR Office,24042.41
1588,FLR Retail,32067.62
1588,FLR Warehouse,8927.52
1588,FLR Agriculture,100
1588,FLR Logging,100
1589,FLR MH,11574.3
1589,FLR MF,235180.6
1589,FLR AT,255929.3
1589,FLR SFD,2097493.6
1589,FLR RRMH,4726.6
1589,FLR RRSFD,18033
1589,FLR Accommodation,14371.2
1589,FLR Government Support,3036.2
1589,FLR K12,5990.87
1589,FLR Heavy Industry,5112.64
1589,FLR Hospital,230.74
1589,FLR Institutional,134869.2
1589,FLR Light Industry,71207.17
1589,FLR Office,150714.04
1589,FLR Retail,408387.56
1589,FLR Warehouse,805.79
1589,FLR Agriculture,100
1589,FLR Logging,100
1590,FLR MH,1402.8
1590,FLR MF,367473.7
1590,FLR AT,69113
1590,FLR SFD,3699.9
1590,FLR RRMH,1306.4
1590,FLR RRSFD,1077
1590,FLR Accommodation,8900.25
1590,FLR Government Support,161.19
1590,FLR K12,1546.02
1590,FLR Heavy Industry,505899.86
1590,FLR Hospital,488.65
1590,FLR Institutional,10311.05
1590,FLR Light Industry,64385.5
1590,FLR Office,121315.72
1590,FLR Retail,234037.77
1590,FLR Warehouse,2036031.6
1590,FLR Agriculture,100
1590,FLR Logging,100
1591,FLR MH,2779.2
1591,FLR MF,251209.5
1591,FLR AT,270894.3
1591,FLR SFD,1219308.7
1591,FLR RRMH,4726.4
1591,FLR RRSFD,18032.9
1591,FLR Accommodation,12935.57
1591,FLR Government Support,157.01
1591,FLR K12,17119.61
1591,FLR Heavy Industry,27444.92
1591,FLR Hospital,230.63
1591,FLR Institutional,39476.4
1591,FLR Light Industry,70939.64
1591,FLR Office,80049.33
1591,FLR Retail,563752.46
1591,FLR Warehouse,7700.29
1591,FLR Agriculture,100
1591,FLR Logging,100
1592,FLR MH,77530.9
1592,FLR MF,18639.5
1592,FLR AT,49831.1
1592,FLR SFD,1325602.7
1592,FLR RRMH,4727.4
1592,FLR RRSFD,18033.7
1592,FLR Accommodation,6221.69
1592,FLR Government Support,157.19
1592,FLR K12,64798.72
1592,FLR Heavy Industry,26604.64
1592,FLR Hospital,231.2
1592,FLR Institutional,5898.65
1592,FLR Light Industry,81350.63
1592,FLR Office,37424.8
1592,FLR Retail,88975.24
1592,FLR Warehouse,10304.67
1592,FLR Agriculture,100
1592,FLR Logging,100
1593,FLR MH,8069.9
1593,FLR MF,16226.8
1593,FLR AT,13453
1593,FLR SFD,119514.1
1593,FLR RRMH,4721.5
1593,FLR RRSFD,18028.6
1593,FLR Accommodation,2446.42
1593,FLR Government Support,156.31
1593,FLR K12,564.99
1593,FLR Heavy Industry,294164.76
1593,FLR Hospital,227.89
1593,FLR Institutional,469.47
1593,FLR Light Industry,98347.82
1593,FLR Office,131914.21
1593,FLR Retail,562808.48
1593,FLR Warehouse,22968.13
1593,FLR Agriculture,100
1593,FLR Logging,4583
1594,FLR MH,69139.3
1594,FLR MF,214
1594,FLR AT,45033.6
1594,FLR SFD,1152002.8
1594,FLR RRMH,23607.9
1594,FLR RRSFD,4542792.9
1594,FLR Accommodation,216.99
1594,FLR Government Support,100
1594,FLR K12,176
1594,FLR Heavy Industry,100
1594,FLR Hospital,100
1594,FLR Institutional,54771.01
1594,FLR Light Industry,8005.22
1594,FLR Office,20190.81
1594,FLR Retail,7435.34
1594,FLR Warehouse,44611.13
1594,FLR Agriculture,100
1594,FLR Logging,100
1595,FLR MH,18878.3
1595,FLR MF,47719.1
1595,FLR AT,34005.9
1595,FLR SFD,169411.3
1595,FLR RRMH,4727.6
1595,FLR RRSFD,18033.9
1595,FLR Accommodation,968.94
1595,FLR Government Support,157.25
1595,FLR K12,572.84
1595,FLR Heavy Industry,978.56
1595,FLR Hospital,231.39
1595,FLR Institutional,477.48
1595,FLR Light Industry,426.56
1595,FLR Office,4103.1
1595,FLR Retail,17049.86
1595,FLR Warehouse,808.98
1595,FLR Agriculture,103062960
1595,FLR Logging,3740194
1597,FLR MH,26130.6
1597,FLR MF,238
1597,FLR AT,1273.9
1597,FLR SFD,45689.6
1597,FLR RRMH,4727.6
1597,FLR RRSFD,18033.9
1597,FLR Accommodation,216.99
1597,FLR Government Support,157.25
1597,FLR K12,572.84
1597,FLR Heavy Industry,100
1597,FLR Hospital,231.39
1597,FLR Institutional,477.48
1597,FLR Light Industry,1242.29
1597,FLR Office,151
1597,FLR Retail,111
1597,FLR Warehouse,808.98
1597,FLR Agriculture,120150824
1597,FLR Logging,567234
1598,FLR MH,12532.5
1598,FLR MF,903
1598,FLR AT,125242.3
1598,FLR SFD,1531046.4
1598,FLR RRMH,8493.2
1598,FLR RRSFD,82406.8
1598,FLR Accommodation,997.87
1598,FLR Government Support,124.33
1598,FLR K12,17918.66
1598,FLR Heavy Industry,100
1598,FLR Hospital,160.29
1598,FLR Institutional,37071.27
1598,FLR Light Industry,3297.88
1598,FLR Office,20611.71
1598,FLR Retail,2558.04
1598,FLR Warehouse,552.4
1598,FLR Agriculture,100
1598,FLR Logging,100
1600,FLR MH,329
1600,FLR MF,33470
1600,FLR AT,35558.8
1600,FLR SFD,995372.2
1600,FLR RRMH,6045
1600,FLR RRSFD,79198.4
1600,FLR Accommodation,5269.26
1600,FLR Government Support,100
1600,FLR K12,15805.98
1600,FLR Heavy Industry,7018.18
1600,FLR Hospital,100
1600,FLR Institutional,1623.48
1600,FLR Light Industry,16916.38
1600,FLR Office,5471.99
1600,FLR Retail,80130.44
1600,FLR Warehouse,102
1600,FLR Agriculture,100
1600,FLR Logging,100
1601,FLR MH,22911.7
1601,FLR MF,232
1601,FLR AT,11472
1601,FLR SFD,350250.1
1601,FLR RRMH,10989
1601,FLR RRSFD,86692.1
1601,FLR Accommodation,194
1601,FLR Government Support,100
1601,FLR K12,169
1601,FLR Heavy Industry,100
1601,FLR Hospital,100
1601,FLR Institutional,102
1601,FLR Light Industry,258.99
1601,FLR Office,277
1601,FLR Retail,3567.67
1601,FLR Warehouse,103
1601,FLR Agriculture,100
1601,FLR Logging,100
1602,FLR MH,22911.7
1602,FLR MF,10346.5
1602,FLR AT,14896.6
1602,FLR SFD,317708.3
1602,FLR RRMH,10989
1602,FLR RRSFD,86692.1
1602,FLR Accommodation,1020.88
1602,FLR Government Support,100
1602,FLR K12,169
1602,FLR Heavy Industry,100
1602,FLR Hospital,100
1602,FLR Institutional,1335.65
1602,FLR Light Industry,911.92
1602,FLR Office,18874.52
1602,FLR Retail,1456.94
1602,FLR Warehouse,103
1602,FLR Agriculture,100
1602,FLR Logging,100
1603,FLR MH,755038.4
1603,FLR MF,2125467.9
1603,FLR AT,75829.4
1603,FLR SFD,1290949.3
1603,FLR RRMH,10000
1603,FLR RRSFD,9985.8
1603,FLR Accommodation,857.01
1603,FLR Government Support,160.88
1603,FLR K12,25657.25
1603,FLR Heavy Industry,875.5
1603,FLR Hospital,279.94
1603,FLR Institutional,15040.45
1603,FLR Light Industry,3767.08
1603,FLR Office,14508.62
1603,FLR Retail,53840.34
1603,FLR Warehouse,733.83
1603,FLR Agriculture,100
1603,FLR Logging,100
1604,FLR MH,23125.5
1604,FLR MF,429366.6
1604,FLR AT,71995.6
1604,FLR SFD,673229.2
1604,FLR RRMH,10000
1604,FLR RRSFD,9985.8
1604,FLR Accommodation,9879.15
1604,FLR Government Support,161.88
1604,FLR K12,754.79
1604,FLR Heavy Industry,3970.4
1604,FLR Hospital,283.99
1604,FLR Institutional,67519.7
1604,FLR Light Industry,66273.83
1604,FLR Office,58250.38
1604,FLR Retail,117386.02
1604,FLR Warehouse,747.5
1604,FLR Agriculture,100
1604,FLR Logging,100
1605,FLR MH,26354.2
1605,FLR MF,404662.4
1605,FLR AT,8596.8
1605,FLR SFD,26310.3
1605,FLR RRMH,10989
1605,FLR RRSFD,86692.1
1605,FLR Accommodation,966.9
1605,FLR Government Support,154.25
1605,FLR K12,49139.7
1605,FLR Heavy Industry,285.34
1605,FLR Hospital,231.03
1605,FLR Institutional,5320.97
1605,FLR Light Industry,659.89
1605,FLR Office,3995.81
1605,FLR Retail,19975.11
1605,FLR Warehouse,794.64
1605,FLR Agriculture,100
1605,FLR Logging,100
1606,FLR MH,26353.9
1606,FLR MF,26034.7
1606,FLR AT,151917.4
1606,FLR SFD,721254.2
1606,FLR RRMH,10989
1606,FLR RRSFD,86692.1
1606,FLR Accommodation,4451.47
1606,FLR Government Support,154.08
1606,FLR K12,36862.56
1606,FLR Heavy Industry,100
1606,FLR Hospital,230.61
1606,FLR Institutional,28189.38
1606,FLR Light Industry,20496.98
1606,FLR Office,24804.17
1606,FLR Retail,43095.01
1606,FLR Warehouse,103
1606,FLR Agriculture,100
1606,FLR Logging,100
1607,FLR MH,8138.7
1607,FLR MF,392070.3
1607,FLR AT,124532.5
1607,FLR SFD,846285.9
1607,FLR RRMH,6045
1607,FLR RRSFD,79198.4
1607,FLR Accommodation,63900.52
1607,FLR Government Support,134.44
1607,FLR K12,21514.43
1607,FLR Heavy Industry,9080.75
1607,FLR Hospital,223.2
1607,FLR Institutional,12916.91
1607,FLR Light Industry,36430.46
1607,FLR Office,79254.5
1607,FLR Retail,410630.08
1607,FLR Warehouse,21813.59
1607,FLR Agriculture,100
1607,FLR Logging,100
1608,FLR MH,1925.9
1608,FLR MF,250483.6
1608,FLR AT,206198.2
1608,FLR SFD,3070995.2
1608,FLR RRMH,6045
1608,FLR RRSFD,79198.4
1608,FLR Accommodation,10120.63
1608,FLR Government Support,129.63
1608,FLR K12,9109.8
1608,FLR Heavy Industry,36677.76
1608,FLR Hospital,204.94
1608,FLR Institutional,57204.2
1608,FLR Light Industry,16820.23
1608,FLR Office,34051.43
1608,FLR Retail,115677.28
1608,FLR Warehouse,133574.34
1608,FLR Agriculture,100
1608,FLR Logging,100
1609,FLR MH,1937.5
1609,FLR MF,53964.3
1609,FLR AT,50893.7
1609,FLR SFD,1468999
1609,FLR RRMH,6045
1609,FLR RRSFD,79198.4
1609,FLR Accommodation,864.22
1609,FLR Government Support,134.42
1609,FLR K12,30517.14
1609,FLR Heavy Industry,2827.69
1609,FLR Hospital,223.36
1609,FLR Institutional,13671.66
1609,FLR Light Industry,1483.72
1609,FLR Office,12011.22
1609,FLR Retail,4189.66
1609,FLR Warehouse,753.63
1609,FLR Agriculture,100
1609,FLR Logging,100
1610,FLR MH,329
1610,FLR MF,28815.3
1610,FLR AT,5444.6
1610,FLR SFD,116421.9
1610,FLR RRMH,6045
1610,FLR RRSFD,79198.4
1610,FLR Accommodation,103
1610,FLR Government Support,100
1610,FLR K12,193
1610,FLR Heavy Industry,877.95
1610,FLR Hospital,100
1610,FLR Institutional,11373.4
1610,FLR Light Industry,1272.85
1610,FLR Office,8194.77
1610,FLR Retail,106
1610,FLR Warehouse,102
1610,FLR Agriculture,100
1610,FLR Logging,9713
1611,FLR MH,1684
1611,FLR MF,95303.6
1611,FLR AT,31529.3
1611,FLR SFD,842717
1611,FLR RRMH,6045
1611,FLR RRSFD,79198.4
1611,FLR Accommodation,4272.52
1611,FLR Government Support,100
1611,FLR K12,193
1611,FLR Heavy Industry,100
1611,FLR Hospital,100
1611,FLR Institutional,7083.69
1611,FLR Light Industry,8052.27
1611,FLR Office,21896.63
1611,FLR Retail,51752.92
1611,FLR Warehouse,17989.12
1611,FLR Agriculture,100
1611,FLR Logging,100
1612,FLR MH,2276.7
1612,FLR MF,184212.9
1612,FLR AT,127423.3
1612,FLR SFD,1891126.8
1612,FLR RRMH,6045
1612,FLR RRSFD,79198.4
1612,FLR Accommodation,5280.97
1612,FLR Government Support,136.01
1612,FLR K12,491.2
1612,FLR Heavy Industry,271.62
1612,FLR Hospital,229.42
1612,FLR Institutional,36590.39
1612,FLR Light Industry,3789.71
1612,FLR Office,29875.47
1612,FLR Retail,198719.89
1612,FLR Warehouse,783.9
1612,FLR Agriculture,100
1612,FLR Logging,100
1613,FLR MH,3655.5
1613,FLR MF,903
1613,FLR AT,22809.6
1613,FLR SFD,376300.2
1613,FLR RRMH,6045
1613,FLR RRSFD,79198.4
1613,FLR Accommodation,103
1613,FLR Government Support,100
1613,FLR K12,193
1613,FLR Heavy Industry,100
1613,FLR Hospital,100
1613,FLR Institutional,102
1613,FLR Light Industry,13432.35
1613,FLR Office,141
1613,FLR Retail,106
1613,FLR Warehouse,102
1613,FLR Agriculture,100
1613,FLR Logging,15530287
1614,FLR MH,20542.6
1614,FLR MF,903
1614,FLR AT,66175.5
1614,FLR SFD,2369720.3
1614,FLR RRMH,8518.5
1614,FLR RRSFD,82440.4
1614,FLR Accommodation,3756.83
1614,FLR Government Support,130.08
1614,FLR K12,22626.91
1614,FLR Heavy Industry,100
1614,FLR Hospital,206.54
1614,FLR Institutional,29357.97
1614,FLR Light Industry,822.09
1614,FLR Office,7914.54
1614,FLR Retail,9896.76
1614,FLR Warehouse,102
1614,FLR Agriculture,100
1614,FLR Logging,100
1615,FLR MH,29222.4
1615,FLR MF,180857
1615,FLR AT,30691.6
1615,FLR SFD,385439
1615,FLR RRMH,10989
1615,FLR RRSFD,86692.1
1615,FLR Accommodation,23263.4
1615,FLR Government Support,154.11
1615,FLR K12,11525.36
1615,FLR Heavy Industry,100
1615,FLR Hospital,230.68
1615,FLR Institutional,8209.7
1615,FLR Light Industry,12402.01
1615,FLR Office,4888.45
1615,FLR Retail,54268.77
1615,FLR Warehouse,103
1615,FLR Agriculture,100
1615,FLR Logging,100
1616,FLR MH,26354.2
1616,FLR MF,526437.2
1616,FLR AT,35900.4
1616,FLR SFD,330201.6
1616,FLR RRMH,10989
1616,FLR RRSFD,86692.1
1616,FLR Accommodation,8741.26
1616,FLR Government Support,154.24
1616,FLR K12,662.11
1616,FLR Heavy Industry,100
1616,FLR Hospital,231
1616,FLR Institutional,74112.88
1616,FLR Light Industry,18389.89
1616,FLR Office,50998.02
1616,FLR Retail,12279.38
1616,FLR Warehouse,103
1616,FLR Agriculture,100
1616,FLR Logging,100
1617,FLR MH,150897.9
1617,FLR MF,42590.9
1617,FLR AT,31810.6
1617,FLR SFD,666888.2
1617,FLR RRMH,10000
1617,FLR RRSFD,14592.5
1617,FLR Accommodation,18775.9
1617,FLR Government Support,40247.76
1617,FLR K12,12041.29
1617,FLR Heavy Industry,24108.3
1617,FLR Hospital,310.47
1617,FLR Institutional,21892.2
1617,FLR Light Industry,64544.72
1617,FLR Office,562800.6
1617,FLR Retail,147630.38
1617,FLR Warehouse,259155.78
1617,FLR Agriculture,100
1617,FLR Logging,100
1618,FLR MH,19845.4
1618,FLR MF,119405.9
1618,FLR AT,78104.7
1618,FLR SFD,1176426.2
1618,FLR RRMH,10000
1618,FLR RRSFD,14592.5
1618,FLR Accommodation,715.57
1618,FLR Government Support,156.25
1618,FLR K12,43619.48
1618,FLR Heavy Industry,263.16
1618,FLR Hospital,298.78
1618,FLR Institutional,3222.65
1618,FLR Light Industry,321.57
1618,FLR Office,23851.01
1618,FLR Retail,10705.78
1618,FLR Warehouse,747.63
1618,FLR Agriculture,100
1618,FLR Logging,100
1619,FLR MH,75430.5
1619,FLR MF,34311
1619,FLR AT,26810.3
1619,FLR SFD,731897.7
1619,FLR RRMH,10000
1619,FLR RRSFD,14592.5
1619,FLR Accommodation,999.36
1619,FLR Government Support,151.97
1619,FLR K12,26478.73
1619,FLR Heavy Industry,100
1619,FLR Hospital,282.92
1619,FLR Institutional,6136.37
1619,FLR Light Industry,2932.07
1619,FLR Office,15851.11
1619,FLR Retail,4411.69
1619,FLR Warehouse,698.04
1619,FLR Agriculture,100
1619,FLR Logging,100
1620,FLR MH,2252.9
1620,FLR MF,49957.8
1620,FLR AT,58779.9
1620,FLR SFD,1040744
1620,FLR RRMH,10000
1620,FLR RRSFD,14592.5
1620,FLR Accommodation,17231.69
1620,FLR Government Support,157.85
1620,FLR K12,481.14
1620,FLR Heavy Industry,267.86
1620,FLR Hospital,304.69
1620,FLR Institutional,15956.72
1620,FLR Light Industry,1183.15
1620,FLR Office,28122.62
1620,FLR Retail,60675.56
1620,FLR Warehouse,766.24
1620,FLR Agriculture,100
1620,FLR Logging,100
1621,FLR MH,72501.4
1621,FLR MF,96813
1621,FLR AT,55059.5
1621,FLR SFD,1400569.4
1621,FLR RRMH,10000
1621,FLR RRSFD,14592.5
1621,FLR Accommodation,2129.21
1621,FLR Government Support,159.45
1621,FLR K12,489.1
1621,FLR Heavy Industry,272.53
1621,FLR Hospital,310.58
1621,FLR Institutional,542.13
1621,FLR Light Industry,792.64
1621,FLR Office,34816.93
1621,FLR Retail,29446.91
1621,FLR Warehouse,784.72
1621,FLR Agriculture,100
1621,FLR Logging,100
1622,FLR MH,15043.4
1622,FLR MF,188249.7
1622,FLR AT,174644.9
1622,FLR SFD,1011842.6
1622,FLR RRMH,10000
1622,FLR RRSFD,14592.5
1622,FLR Accommodation,4694.37
1622,FLR Government Support,159.68
1622,FLR K12,132518.84
1622,FLR Heavy Industry,37945.58
1622,FLR Hospital,311.45
1622,FLR Institutional,11035.86
1622,FLR Light Industry,11667.54
1622,FLR Office,27044.47
1622,FLR Retail,50688.04
1622,FLR Warehouse,787.42
1622,FLR Agriculture,100
1622,FLR Logging,100
1623,FLR MH,735865.7
1623,FLR MF,15861.6
1623,FLR AT,85634.4
1623,FLR SFD,811498.2
1623,FLR RRMH,14259.6
1623,FLR RRSFD,90259.9
1623,FLR Accommodation,10005.66
1623,FLR Government Support,154.19
1623,FLR K12,661.66
1623,FLR Heavy Industry,104154.44
1623,FLR Hospital,230.87
1623,FLR Institutional,234328.32
1623,FLR Light Industry,156233.59
1623,FLR Office,79328.92
1623,FLR Retail,51818.46
1623,FLR Warehouse,220680.8
1623,FLR Agriculture,100
1623,FLR Logging,5815385
1624,FLR MH,109668.7
1624,FLR MF,3275.6
1624,FLR AT,4096.8
1624,FLR SFD,33256.9
1624,FLR RRMH,4972
1624,FLR RRSFD,39234.6
1624,FLR Accommodation,966.9
1624,FLR Government Support,154.25
1624,FLR K12,662.19
1624,FLR Heavy Industry,2240.63
1624,FLR Hospital,231.03
1624,FLR Institutional,480.24
1624,FLR Light Industry,574738.62
1624,FLR Office,205410.66
1624,FLR Retail,19616.72
1624,FLR Warehouse,353355.68
1624,FLR Agriculture,100
1624,FLR Logging,100
1625,FLR MH,1322
1625,FLR MF,903
1625,FLR AT,1964.9
1625,FLR SFD,856435.8
1625,FLR RRMH,6045
1625,FLR RRSFD,79198.4
1625,FLR Accommodation,4841.83
1625,FLR Government Support,100
1625,FLR K12,7381.77
1625,FLR Heavy Industry,100
1625,FLR Hospital,100
1625,FLR Institutional,297.98
1625,FLR Light Industry,5198.58
1625,FLR Office,21519.14
1625,FLR Retail,27057.56
1625,FLR Warehouse,102
1625,FLR Agriculture,100
1625,FLR Logging,16209836
1627,FLR MH,2232.3
1627,FLR MF,53222.2
1627,FLR AT,15149.9
1627,FLR SFD,780503.3
1627,FLR RRMH,10000
1627,FLR RRSFD,14592.5
1627,FLR Accommodation,102
1627,FLR Government Support,100
1627,FLR K12,2954.95
1627,FLR Heavy Industry,100
1627,FLR Hospital,106
1627,FLR Institutional,4900.68
1627,FLR Light Industry,101
1627,FLR Office,140
1627,FLR Retail,108
1627,FLR Warehouse,102
1627,FLR Agriculture,100
1627,FLR Logging,100
1628,FLR MH,198030.3
1628,FLR MF,65507.5
1628,FLR AT,384155.7
1628,FLR SFD,1507429.5
1628,FLR RRMH,10000
1628,FLR RRSFD,14592.5
1628,FLR Accommodation,886.98
1628,FLR Government Support,155.06
1628,FLR K12,14256
1628,FLR Heavy Industry,259.66
1628,FLR Hospital,294.31
1628,FLR Institutional,29983.05
1628,FLR Light Industry,3605.95
1628,FLR Office,113120.82
1628,FLR Retail,12196.84
1628,FLR Warehouse,733.8
1628,FLR Agriculture,100
1628,FLR Logging,100
1629,FLR MH,319277.3
1629,FLR MF,22917
1629,FLR AT,10266.2
1629,FLR SFD,115343.9
1629,FLR RRMH,10989
1629,FLR RRSFD,86692.1
1629,FLR Accommodation,6924.3
1629,FLR Government Support,154.24
1629,FLR K12,662.17
1629,FLR Heavy Industry,285.34
1629,FLR Hospital,231.02
1629,FLR Institutional,4736.98
1629,FLR Light Industry,1552.53
1629,FLR Office,78417.52
1629,FLR Retail,72293.06
1629,FLR Warehouse,794.62
1629,FLR Agriculture,100
1629,FLR Logging,100
1630,FLR MH,80503.8
1630,FLR MF,412
1630,FLR AT,60704.1
1630,FLR SFD,3676086.6
1630,FLR RRMH,4812.8
1630,FLR RRSFD,33676.9
1630,FLR Accommodation,2328.65
1630,FLR Government Support,136.61
1630,FLR K12,6216.04
1630,FLR Heavy Industry,1123.18
1630,FLR Hospital,232.18
1630,FLR Institutional,5895.87
1630,FLR Light Industry,467.76
1630,FLR Office,8368.55
1630,FLR Retail,14882.08
1630,FLR Warehouse,761.43
1630,FLR Agriculture,45546160
1630,FLR Logging,100
1631,FLR MH,212179.2
1631,FLR MF,43060.1
1631,FLR AT,134560.6
1631,FLR SFD,3565329.8
1631,FLR RRMH,4813
1631,FLR RRSFD,33677.1
1631,FLR Accommodation,12516.12
1631,FLR Government Support,136.65
1631,FLR K12,499.25
1631,FLR Heavy Industry,2469.55
1631,FLR Hospital,232.33
1631,FLR Institutional,47192.61
1631,FLR Light Industry,4361.43
1631,FLR Office,86285.03
1631,FLR Retail,58360.51
1631,FLR Warehouse,762.08
1631,FLR Agriculture,100
1631,FLR Logging,120354984
1633,FLR MH,522255.6
1633,FLR MF,74777
1633,FLR AT,51010.6
1633,FLR SFD,627392.8
1633,FLR RRMH,4813
1633,FLR RRSFD,33677.1
1633,FLR Accommodation,735.01
1633,FLR Government Support,136.65
1633,FLR K12,499.22
1633,FLR Heavy Industry,266.24
1633,FLR Hospital,232.31
1633,FLR Institutional,487.17
1633,FLR Light Industry,451.64
1633,FLR Office,3193.46
1633,FLR Retail,1739.41
1633,FLR Warehouse,762.01
1633,FLR Agriculture,100
1633,FLR Logging,100
1634,FLR MH,22492.8
1634,FLR MF,98287.6
1634,FLR AT,131297.7
1634,FLR SFD,1648851.6
1634,FLR RRMH,2800
1634,FLR RRSFD,31621.2
1634,FLR Accommodation,9570.53
1634,FLR Government Support,134.56
1634,FLR K12,33733.79
1634,FLR Heavy Industry,256.8
1634,FLR Hospital,224.29
1634,FLR Institutional,19644.23
1634,FLR Light Industry,1830.55
1634,FLR Office,61974.66
1634,FLR Retail,31132.4
