Azone,FLR MH,FLR MF,FLR AT,FLR SFD,FLR RRMH,FLR RRSFD,FLR Accommodation,FLR Government Support,FLR K12,FLR Heavy Industry,FLR Hospital,FLR Institutional,FLR Light Industry,FLR Office,FLR Retail,FLR Warehouse,FLR Agriculture,FLR Logging
85.0,2975.090508,124178.7076,51700.57531,560174.6771,66.63124628,55.75703949,16.50150888,10.66042339,10.81063939,10.57955784,0.0,17076.02475,3305.595407,36142.50369,29408.69762,17.2686885,0.0,0.0
86.0,37098.0856,171529.5997,79851.4955,1305627.546,66.63124628,55.75703949,16.50150888,10.66042339,10.81063939,10.57955784,0.0,10843.47109,329.0727662,19917.8522,37058.72131,18445.77005,0.0,0.0
87.0,5858.228767,242874.4675,102928.206,1115517.087,66.63124628,237.2879895,3753.372618,10.66042339,69461.93816,10.57955784,0.0,22904.7975,3859.666722,70941.99131,39420.97424,17.2686885,0.0,0.0
88.0,149.8766413,140545.0228,183169.2871,2458206.761,66.63124628,1356.922185,16.50150888,10.66042339,10.81063939,13997.90115,0.0,900.5988862,53904.49794,25729.36065,107084.1148,17.2686885,0.0,0.0
89.0,2796.525233,122550.7716,62392.94859,1153631.53,642.5907883,115173.3428,14.83848387,10.34277985,10.81063939,15.51632773,0.0,10.45950527,407.94298,902.7580265,10.76299105,14.62898267,0.0,0.0
90.0,859.3574797,222205.245,129808.8998,1242783.187,197.4647658,75140.83887,14.83848387,10.34277985,10.81063939,15.51632773,0.0,11624.22203,39051.72675,53097.18018,20611.01215,14.62898267,0.0,0.0
91.0,55.92899162,34209.92731,161310.592,1765015.396,66.63124628,55.75703949,16.50150888,10.66042339,10.81063939,10.57955784,0.0,3326.075432,10.65526109,5620.023003,7406.771098,50246.54207,0.0,0.0
92.0,2489.241775,167384.737,172398.7796,486616.8431,571.9826219,48448.30185,195379.3726,851.5511401,24008.26582,3999.721381,0.0,37351.40242,32318.14942,975789.6049,1823304.602,11205.16544,0.0,0.0
93.0,10.00123145,76598.40494,135832.3113,940710.3831,66.63124628,55.75703949,16.50150888,10.66042339,10.81063939,10.57955784,0.0,10.45950527,3484.999536,22492.43385,127426.5181,2605.664334,0.0,0.0
94.0,10542.05033,117790.7446,82356.89922,1241057.123,66.63124628,55.75703949,16.50150888,10.66042339,38485.66844,9331.9341,0.0,26163.88624,52161.99817,129176.3802,1504.922693,10107.64418,0.0,0.0
95.0,43088.31655,48790.68939,29848.51856,884834.7137,66.63124628,55.75703949,11496.19054,10.66042339,542200.978,45691.02546,0.0,25149.78212,103887.8758,451577.2795,113035.6948,518429.9761,0.0,0.0
96.0,36818.33253,112239.7759,37362.21021,601862.6898,66.63124628,55.75703949,16.50150888,10.66042339,35458.65737,394598.5353,0.0,20917.52558,167877.6611,660156.9185,362735.8303,12915988.37,0.0,0.0
97.0,21742.58614,76770.38026,38239.32846,506447.2377,66.63124628,55.75703949,16.50150888,10.66042339,32836.39601,10.57955784,0.0,8451.487895,19165.51508,281573.7365,88379.61227,33817.24509,0.0,0.0
98.0,16766.65127,138992.3505,69207.11193,893284.9808,66.63124628,55.75703949,44323.10327,10.66042339,10.81063939,10.57955784,0.0,17818.46061,5703.267159,49516.19122,410234.142,17.2686885,0.0,0.0
99.0,1492.213464,78698.04138,64185.51625,2058756.221,66.63124628,55.75703949,16.50150888,10.66042339,12202.77292,10.57955784,0.0,59971.69856,3286.76293,49771.25582,6652.147506,17.2686885,0.0,0.0
100.0,10.0,48964.2817,71745.79158,341253.1478,85.55177328,38.46906451,15.00124255,10.34324653,10.81063939,2212.984682,10.69541894,3228.687328,161715.1629,150781.9262,10.77087034,6304.998103,0.0,0.0
101.0,10.0,159191.42,222209.422,1732492.614,85.55177328,168.4420883,15.00124255,10.34324653,7752.675026,14.40630381,10.69541894,990.752429,1267.31695,12941.32696,1432.272837,5152.471568,0.0,0.0
102.0,71.56820114,25016.57439,2604.046076,2019452.343,85.55177328,2955.621374,902.7143494,10.34324653,30235.4326,14.40630381,10.69541894,7586.332885,1072.964351,8731.57143,4535.53065,17.58202659,0.0,0.0
103.0,10.0,10.0,229.0329608,1971220.293,10.0,411.3709831,10421.28258,10.34270582,17023.78083,3222.975731,0.0,4968.909374,68449.88125,35763.06566,13761.82625,13.88343459,0.0,1.82e-12
104.0,10.0,1615.404716,4221.936462,1792749.24,21.67476671,24.23393618,15.33003055,0.0,12858.94844,15.32042309,0.0,2778.612192,12289.80136,32415.23007,35303.39864,18.20499974,0.0,0.0
105.0,10.0,55169.95176,70769.49382,764704.9993,85.55177328,38.46906451,15.00124255,10.34324653,775.2675026,14.40630381,10.69541894,10.45950527,11.26876747,225.3769313,10144.72585,17.58202659,0.0,0.0
106.0,123.634381,66998.35873,98895.09925,466707.5738,85.55177328,38.46906451,15.00124255,21035.49158,10.81063939,14.40630381,10.69541894,10.45950527,66427.18846,86664.05882,111643.8314,17.58202659,0.0,0.0
107.0,10.0,19601.17979,121.0155772,234880.4221,85.55177328,38.46906451,15.00124255,10.34324653,3096.839355,5255.041435,13867.39761,8716.956245,73534.28352,157088.7409,50163.03379,13718.65495,0.0,0.0
108.0,326.7339815,90363.12415,2713.685919,1102200.734,85.55177328,38.46906451,15.00124255,10.34324653,51647.83449,14.40630381,10.69541894,4311.854479,11811.80798,15590.78066,63290.04117,17.58202659,0.0,0.0
109.0,1259.893607,32015.79335,14920.25005,308866.4904,66.63124628,55.75703949,16.50150888,10.66042339,10.81063939,10.57955784,0.0,205.6119358,10.65526109,10.63738368,477.8561998,17.2686885,0.0,0.0
110.0,6977.817715,44134.50724,19444.72624,524481.342,66.63124628,55.75703949,16.50150888,10.66042339,10.81063939,10.57955784,0.0,10.45950527,1294.485038,15332.2994,179988.5378,17.2686885,0.0,0.0
111.0,16936.31362,127593.9956,55854.19444,496355.516,66.63124628,55.75703949,6862.577922,10.66042339,31518.80655,85331.74502,0.0,18007.32587,110014.3781,346774.9108,605480.8337,17.2686885,0.0,0.0
112.0,14215.25261,88803.83326,26018.30239,285223.0039,66.63124628,55.75703949,16.50150888,10.66042339,7207.989368,10142.14489,0.0,3362.359891,12328.33454,74521.49719,355159.5932,18445.77005,0.0,0.0
113.0,19279.61953,204432.3516,184879.8024,1109014.212,66.63124628,55.75703949,16.50150888,73603.22337,10.81063939,7432.291774,0.0,43707.88748,43004.45815,437213.4429,162751.6593,56857.92919,0.0,0.0
114.0,554.9777694,143790.3089,417201.4695,1304944.179,76.91038925,37.02697328,0.0,5353.098899,14434.50046,18770.58121,0.0,36983.72063,17086.26047,46329.02319,38710.56493,6435.491398,0.0,0.0
115.0,10.0,13461.28278,132271.8597,595551.9828,76.91038925,37.02697328,0.0,641.7720809,10256.77317,24783.33949,0.0,11413.79898,81807.71817,211388.2163,46888.75046,2749.840844,0.0,0.0
116.0,481.6301647,39339.75491,44127.74458,361346.4009,110.6698783,9143.847116,38986.99606,425.77557,398846.9966,42975.18501,0.0,19584.8034,30316.20701,850471.4071,250899.6438,11206.79505,0.0,0.0
117.0,35.10177334,274076.8807,189063.3965,1147183.885,25.08650706,1538.757572,15.36963031,10.34304605,62905.74516,10.57955784,0.0,3470.628775,14220.35567,156958.1473,93026.96534,11671.60883,0.0,0.0
118.0,10.0,234685.3716,354257.7132,1068557.897,76.91038925,37.02697328,0.0,10.34273027,3160.241587,17.43586569,0.0,299.9796071,212.227272,10267.80292,35704.62272,14.43192551,0.0,0.0
