Activity,Commodity,MorU,Coefficient,StdDev,Amount
SERV_bus_off,B3-Health,U,-0.01206127671166498,0.0015769817330262394,-1.527988515001504E8
SERV_bus_off,B4-Technical Unskilled,U,-0.020650151101746134,0.0026999554952462875,-2.6160741161457625E8
SERV_bus_off,C1-Sales Clerical Professionals,U,-0.062142601821546704,0.00812498972759684,-7.872564733608363E8
SERV_bus_off,C2-Sales Service,U,-0.0028331149710196023,3.704227045985058E-4,-3.589145010721678E7
SERV_bus_off,C3-Clerical,U,-0.07516640248398963,0.009827818692075194,-9.522491096205082E8
SERV_bus_off,C4-Sales Clerical Unskilled,U,-0.014820411428849557,0.0019377317198763153,-1.8775307908080265E8
SERV_bus_off,D1-Production Specialists,U,-0.006352068806867024,8.305170475786033E-4,-8.047148314252383E7
SERV_bus_off,D2-MaintConstRepair Specialists,U,-0.01555683003547886,0.0020340166089703434,-1.970824328470978E8
SERV_bus_off,D3-ProtectTrans Specialists,U,-0.05449763736178866,0.00712542903406881,-6.904058910151799E8
SERV_bus_off,D4-Blue Collar Unskilled,U,-0.017974539999186478,0.0023501261641059755,-2.277113048744246E8
SERV_bus_off,FLR Office,U,-0.0033462107261012976,1.8267510163279887E-4,-4.550497982228408E7
SERV_nonp_off_inst,SCTG03_FKP_AGRI_other,U,-1.5861100109759715E-4,3.273632710294137E-20,-1487266.1931701726
SERV_nonp_off_inst,SCTG05_FKP_FOOD_meat,U,-0.0019687749445438385,2.340761361382285E-19,-1.846084065240095E7
SERV_nonp_off_inst,SCTG06_FKP_AGRI_grain,U,-9.643639787100255E-4,1.1345549296076999E-19,-9042663.708830401
SERV_nonp_off_inst,SCTG07_FKP_FOOD_prep,U,-0.0029768580570816994,3.498669029145914E-19,-2.79134506404104E7
SERV_nonp_off_inst,SCTG08_FKP_FOOD_alc,U,-1.4599200221709907E-4,1.7811510206002048E-20,-1368940.1609483052
SERV_nonp_off_inst,SCTG14_CMS_MINE_met,U,-4.678739933297038E-4,5.0318261080914714E-20,-4387168.406525729
SERV_nonp_off_inst,SCTG15_PCC_COAL,U,-2.2399999579647556E-6,2.769700438449991E-22,-21004.067732563235
SERV_nonp_off_inst,SCTG16_PCC_PETR_crude,U,-3.429999924264849E-5,8.043772832697308E-21,-321624.7860888537
SERV_nonp_off_inst,SCTG17_PCC_FUEL,U,-0.0011287330416962504,1.3939031060757947E-19,-1.0583922189583898E7
SERV_nonp_off_inst,SCTG18_PCC_PETR_oil,U,-5.64365996979177E-4,6.952069907196901E-20,-5291956.1825691415
SERV_nonp_off_inst,SCTG19_PCC_COAL_prod,U,-0.0010542720556259155,1.235001298487286E-19,-9885715.21449279
SERV_nonp_off_inst,SCTG20_PCC_CHEM_basic,U,-1.160000010713702E-5,1.3988288741927588E-21,-108771.06808940414
SERV_nonp_off_inst,SCTG21_PCC_CHEM_pharma,U,-5.883150151930749E-4,7.408696633204715E-20,-5516521.722806986
SERV_nonp_off_inst,SCTG23_PCC_CHEM_prod,U,-0.0012724139960482719,2.6992817580291717E-19,-1.1931192079638349E7
SERV_nonp_off_inst,SCTG24_PCC_PETR_plast,U,-0.002937799086794257,3.6080287309216246E-19,-2.754720185787603E7
SERV_nonp_off_inst,SCTG26_FWP_WOOD,U,-0.0014077130472287536,1.652230930022945E-19,-1.3199866404850595E7
SERV_nonp_off_inst,SCTG27_PPP_PAPR_puplp,U,-0.0014466149732470512,1.7959185234169344E-19,-1.356464261214924E7
SERV_nonp_off_inst,SCTG28_PPP_PAPR_paper,U,-0.0020793930161744356,2.422345335571664E-19,-1.9498085970514983E7
SERV_nonp_off_inst,SCTG29_PPP_PAPR_print,U,-0.013703916221857071,1.6312835603773378E-18,-1.2849910264587022E8
SERV_nonp_off_inst,SCTG30_OTH_CLTH,U,-0.003143252106383443,3.7298305086095635E-19,-2.9473697045506172E7
SERV_nonp_off_inst,SCTG31_CMS_MIN,U,-6.296989740803838E-4,7.69808151479291E-20,-5904571.495941984
SERV_nonp_off_inst,SCTG32_MIT_METL_base,U,-5.545979947783053E-4,6.864176740611207E-20,-5200363.421993667
SERV_nonp_off_inst,SCTG33_MIT_METL_prod,U,-0.0016901600174605846,1.9213628369838741E-19,-1.5848319710625168E7
SERV_nonp_off_inst,SCTG34_MIT_MACH,U,-9.360510157421231E-4,1.0500633936720187E-19,-8777178.26104152
SERV_nonp_off_inst,SCTG35_MIT_ELCT,U,-0.0032725681085139513,3.735036136416518E-19,-3.0686269419892035E7
SERV_nonp_off_inst,SCTG36_MIT_TRAN,U,-0.0030711758881807327,3.6508554973069467E-19,-2.8797851600217834E7
SERV_nonp_off_inst,SCTG38_MIT_INST_prec,U,-0.0015411879867315292,1.7241629214681118E-19,-1.445143637026406E7
SERV_nonp_off_inst,SCTG39_OTH_FURN,U,-3.2769099925644696E-4,4.1744430932448327E-20,-3072698.246828286
SERV_nonp_off_inst,SCTG40_OTH_MISC,U,-0.0031262049451470375,3.6080287309216246E-19,-2.931384894908805E7
SERV_nonp_off_inst,Energy,U,-0.006476068869233131,7.365297486595278E-19,-6.072490701906393E7
SERV_nonp_off_inst,Retail Trade,U,-0.005747025832533836,6.667462717229312E-19,-5.388880451453582E7
SERV_nonp_off_inst,Transport,U,-0.036510758101940155,4.438131453085798E-18,-3.4235466541577876E8
SERV_nonp_off_inst,Wholesale Trade,U,-0.010011680424213411,2.1823377232696905E-18,-9.387768647014613E7
SERV_nonp_off_inst,Construction,U,-0.09163865447044373,1.074228229470978E-17,-8.592788131866759E8
SERV_nonp_off_inst,Communications and Utilities,U,-0.04676927626132965,5.7642233418544595E-18,-4.3854690394212323E8
SERV_nonp_off_inst,Accommodations,U,-0.0024431380443274975,2.9895891018646093E-19,-2.2908856216980416E7
SERV_nonp_off_inst,Personal and Other Services and Amusements,M,0.9967699050903319,1.5830152483155024E-16,9.346528121956041E9
SERV_nonp_off_inst,Personal and Other Services and Amusements,U,-0.006257719825953245,7.269709185399011E-19,-5.867748818850359E7
SERV_nonp_off_inst,Entertainment Services,U,-0.004465141799300909,5.603421137582326E-19,-4.186881363749165E7
SERV_nonp_off_inst,Food Services,U,-0.007125989068299532,8.184953461536892E-19,-6.681908922358276E7
SERV_nonp_off_inst,Higher Education,U,-0.0060787079855799675,6.805902314903257E-19,-5.6998927076588616E7
SERV_nonp_off_inst,Health Services,M,0.0032300769817084074,3.8929595141995034E-19,3.0287837936764996E7
SERV_nonp_off_inst,Health Services,U,-2.388499997323379E-4,2.7411335833952826E-20,-2239652.5296629798
SERV_nonp_off_inst,Fire Business and Professional Services,U,-0.42870864272117615,5.0338363132537456E-17,-4.0199221152809095E9
SERV_nonp_off_inst,Tax Receipts,U,-0.05655388906598091,6.779357775976675E-18,-5.302954190950122E8
SERV_nonp_off_inst,Investing Receipts,U,-2.3224200413096696E-4,2.5931608969912212E-20,-2177690.5699342927
SERV_nonp_off_inst,Return Investment Receipts,M,0.0071590859442949295,8.326164916123032E-19,6.712943254420266E7
SERV_nonp_off_inst,Proprietor Income Receipts,U,-0.02566027082502842,3.0903180807057235E-18,-2.4061164132097378E8
SERV_nonp_off_inst,A1-Mgmt Bus,U,-0.07450744315772763,0.0048641058108895244,-6.77268911904436E8
SERV_nonp_off_inst,B1-Prof Specialty,U,-0.10207685550316051,0.006663933513753963,-9.278734826069165E8
SERV_nonp_off_inst,B2-Education,U,-0.0010076882167724586,6.578543608745809E-5,-9159835.072507534
SERV_nonp_off_inst,B3-Health,U,-0.005354473915570062,3.4955875279743434E-4,-4.867189858592572E7
SERV_nonp_off_inst,B4-Technical Unskilled,U,-0.041631551694367906,0.002717852934727418,-3.784287115437581E8
SERV_nonp_off_inst,C1-Sales Clerical Professionals,U,-0.014658315016016514,9.569459489605092E-4,-1.3324334640470597E8
SERV_nonp_off_inst,C2-Sales Service,U,-8.868473916170978E-4,5.789645781710109E-5,-8061398.345242666
SERV_nonp_off_inst,C3-Clerical,U,-0.03168474113511629,0.002068490547025035,-2.880127032448352E8
SERV_nonp_off_inst,C4-Sales Clerical Unskilled,U,-0.03484891484758855,0.002275058850458585,-3.167748831668524E8
SERV_nonp_off_inst,D1-Production Specialists,U,-0.0010272020478313583,6.705929868545595E-5,-9337215.116055114
SERV_nonp_off_inst,D2-MaintConstRepair Specialists,U,-0.0020415632535498423,1.3328041258112475E-4,-1.8557707138825405E7
SERV_nonp_off_inst,D3-ProtectTrans Specialists,U,-0.003739143475848556,2.441043781251873E-4,-3.3988625972554296E7
SERV_nonp_off_inst,D4-Blue Collar Unskilled,U,-0.007890989152900086,5.151512595430593E-4,-7.17286948006245E7
SERV_nonp_off_inst,FLR Office,U,-4.5637417628565215E-4,1.9427773984309762E-4,-4023217.7538619647
SERV_nonp_off_inst,FLR Institutional,U,-0.003134694863591528,8.781842755099722E-4,-3.056821263661899E7
SERV_stor_ret,SCTG04_FKP_FEED,U,-6.259999645408243E-5,5.2830661597236255E-21,-323312.2629790829
SERV_stor_ret,SCTG05_FKP_FOOD_meat,U,-0.0011433459585532546,8.721318660091139E-20,-5905076.52023572
SERV_stor_ret,SCTG06_FKP_AGRI_grain,U,-9.999959729611874E-4,7.514640820235463E-20,-5164712.129420041
SERV_stor_ret,SCTG07_FKP_FOOD_prep,U,-0.005067851860076189,4.544427611958278E-19,-2.6174101375961546E7
SERV_stor_ret,SCTG11_CMS_SAND,U,-3.0499999411404133E-5,2.6680285581766652E-21,-157524.3512640596
SERV_stor_ret,SCTG13_CMS_MINE_nonmet,U,-6.550000080096652E-7,5.267941237497507E-23,-3382.900109207787
SERV_stor_ret,SCTG14_CMS_MINE_met,U,-0.0016926130047068,1.4875131087175868E-19,-8741894.119770227
SERV_stor_ret,SCTG15_PCC_COAL,U,-3.529999958118424E-6,2.9652084163893613E-22,-18231.507019532866
SERV_stor_ret,SCTG16_PCC_PETR_crude,U,-6.730000313837081E-5,5.613571060760937E-21,-347586.542263247
SERV_stor_ret,SCTG17_PCC_FUEL,U,-0.0012419020058587193,1.1052566075358216E-19,-6414092.183007776
SERV_stor_ret,SCTG18_PCC_PETR_oil,U,-6.209510029293597E-4,5.526283037679108E-20,-3207046.091503888
SERV_stor_ret,SCTG19_PCC_COAL_prod,U,-9.129460086114705E-4,7.552883514138187E-20,-4715122.312161826
SERV_stor_ret,SCTG20_PCC_CHEM_basic,U,-1.693880039965734E-4,1.3684750064293398E-20,-874843.8018492986
SERV_stor_ret,SCTG21_PCC_CHEM_pharma,U,-4.229999831295572E-5,3.644191683054936E-21,-218468.19414126672
SERV_stor_ret,SCTG22_PCC_CHEM_fert,U,-1.6699999832781032E-5,1.3419001464706183E-21,-86251.03903395878
SERV_stor_ret,SCTG23_PCC_CHEM_prod,U,-0.012206979095935822,1.0964629884662248E-18,-6.3045786888187446E7
SERV_stor_ret,SCTG24_PCC_PETR_plast,U,-0.003002915997058153,2.647048977116672E-19,-1.5509259130024193E7
SERV_stor_ret,SCTG26_FWP_WOOD,U,-0.002533271908760071,2.1684043449710089E-19,-1.3083672842750564E7
SERV_stor_ret,SCTG27_PPP_PAPR_puplp,U,-8.374470053240657E-4,7.059976300650659E-20,-4325190.1238522045
SERV_stor_ret,SCTG28_PPP_PAPR_paper,U,-0.0015306180575862527,1.3015739701278884E-19,-7905233.482207127
SERV_stor_ret,SCTG29_PPP_PAPR_print,U,-0.007341449148952961,6.78953736857714E-19,-3.791662415883495E7
SERV_stor_ret,SCTG30_OTH_CLTH,U,-0.0021230001002550125,1.5777459094171314E-19,-1.0964728523934366E7
SERV_stor_ret,SCTG31_CMS_MIN,U,-0.001673587947152555,1.4160702909989264E-19,-8643634.778562723
SERV_stor_ret,SCTG32_MIT_METL_base,U,-0.001893899985589087,1.7574281733582915E-19,-9781487.617910676
SERV_stor_ret,SCTG33_MIT_METL_prod,U,-0.0020076041109859943,1.6066977905135434E-19,-1.0368739058397526E7
SERV_stor_ret,SCTG34_MIT_MACH,U,-0.005257339216768742,4.723488515576577E-19,-2.715275296651126E7
SERV_stor_ret,SCTG35_MIT_ELCT,U,-0.0028769350610673428,2.6816523932030493E-19,-1.4858601241612203E7
SERV_stor_ret,SCTG36_MIT_TRAN,U,-0.0018086850177496672,1.5777459094171314E-19,-9341375.067551965
SERV_stor_ret,SCTG38_MIT_INST_prec,U,-0.001414575963281095,1.2565230819671437E-19,-7305907.0567151895
SERV_stor_ret,SCTG39_OTH_FURN,U,-3.645409888122231E-4,3.129822080702415E-20,-1882756.8485241667
SERV_stor_ret,SCTG40_OTH_MISC,U,-0.01038689911365509,8.800246229579776E-19,-5.364555987210852E7
SERV_stor_ret,Energy,U,-0.013552898541092873,1.20846136226211E-18,-6.999710136502555E7
SERV_stor_ret,Retail Trade,U,-0.009839697740972042,7.486985127408453E-19,-5.08194109243656E7
SERV_stor_ret,Transport,U,-0.01409071870148182,1.2415760239292527E-18,-7.277479885672858E7
SERV_stor_ret,Wholesale Trade,U,-0.029485469684004784,2.7482114999718263E-18,-1.5228457617452517E8
SERV_stor_ret,Construction,U,-0.012399185448884964,1.0863259789723423E-18,-6.4038481368234694E7
SERV_stor_ret,Communications and Utilities,U,-0.034743573516607285,2.7695986824513792E-18,-1.7944127817761064E8
SERV_stor_ret,Accommodations,U,-0.0021843670401722193,1.5922876537742157E-19,-1.1281672379215369E7
SERV_stor_ret,Personal and Other Services and Amusements,M,0.9967676401138306,9.164368549342647E-17,5.148038652460751E9
SERV_stor_ret,Personal and Other Services and Amusements,U,-0.013467752374708652,1.2115091889495035E-18,-6.955734415580797E7
SERV_stor_ret,Entertainment Services,U,-0.006910371128469706,6.354658786045992E-19,-3.569022131190799E7
SERV_stor_ret,Food Services,U,-0.007540814112871885,6.568680030860831E-19,-3.894629095267655E7
SERV_stor_ret,Higher Education,U,-5.2400000640773214E-6,4.214352989998006E-22,-27063.200873662296
SERV_stor_ret,Fire Business and Professional Services,M,0.003232490038499236,2.8239905202602636E-19,1.6694947741268996E7
SERV_stor_ret,Fire Business and Professional Services,U,-0.1905321627855301,1.6024689053196365E-17,-9.840477349814838E8
SERV_stor_ret,Tax Receipts,U,-0.10104908794164658,9.06284986239313E-18,-5.2189155183658963E8
SERV_stor_ret,Investing Receipts,U,-1.5760300448164344E-4,1.2940816368687936E-20,-813977.4267980751
SERV_stor_ret,Return Investment Receipts,U,-0.022212430834770203,1.9808700716762004E-18,-1.1472127294326012E8
SERV_stor_ret,Proprietor Income Receipts,U,-0.2856304347515106,2.249508061898613E-17,-1.4752049116000814E9
SERV_stor_ret,A1-Mgmt Bus,U,-0.033284265668659274,0.0019585301723720836,-1.6789677506014377E8
SERV_stor_ret,B1-Prof Specialty,U,-0.003653176579320285,2.149621239304504E-4,-1.842782330643202E7
SERV_stor_ret,B3-Health,U,-0.001341524625326352,7.893869036607161E-5,-6767091.1154101025
SERV_stor_ret,B4-Technical Unskilled,U,-0.011052107098956612,6.503338538716905E-4,-5.5750460561143756E7
SERV_stor_ret,C1-Sales Clerical Professionals,U,-0.031537086425603954,0.0018557217921570215,-1.5908342862752086E8
SERV_stor_ret,C2-Sales Service,U,-0.052382886262081194,0.0030823414155391007,-2.6423649373456818E8
SERV_stor_ret,C3-Clerical,U,-0.013561868277953252,7.980144929889292E-4,-6.841052087669137E7
SERV_stor_ret,C4-Sales Clerical Unskilled,U,-0.0311535982772339,0.0018331562997155868,-1.5714898854019618E8
SERV_stor_ret,D1-Production Specialists,U,-0.006296878462992136,3.705242028859515E-4,-3.176352449351558E7
SERV_stor_ret,D2-MaintConstRepair Specialists,U,-0.0043467576613597245,2.5577423616706513E-4,-2.1926474127733752E7
SERV_stor_ret,D3-ProtectTrans Specialists,U,-0.01577624266936456,9.283138967279913E-4,-7.95805530152592E7
SERV_stor_ret,D4-Blue Collar Unskilled,U,-0.01219838105674395,7.177835468436568E-4,-6.1532643048344836E7
SERV_stor_ret,FLR Retail,U,-0.004243961618159616,1.50580859516812E-4,-2.1841806085560538E7
GOV_admn_gov,SCTG01_FKP_LVSK,U,-8.579999848734587E-5,8.854537904152654E-21,-1633360.4862758499
GOV_admn_gov,SCTG02_FKP_AGRI_cereal,M,6.017530104145408E-4,5.130013421520122E-20,1.1455473275487415E7
GOV_admn_gov,SCTG02_FKP_AGRI_cereal,U,-1.4377999468706548E-4,1.3410186090580796E-20,-2737116.1559337312
GOV_admn_gov,SCTG03_FKP_AGRI_other,U,-0.0018358880188316107,1.781033485940072E-19,-3.494949883512014E7
GOV_admn_gov,SCTG04_FKP_FEED,U,-4.079770005773753E-4,4.082579725265857E-20,-7766591.18648706
GOV_admn_gov,SCTG05_FKP_FOOD_meat,U,-0.007088000886142254,6.497656989677416E-19,-1.3493310930326453E8
GOV_admn_gov,SCTG06_FKP_AGRI_grain,U,-0.0021977380383759737,1.8955613631110626E-19,-4.1837978255886994E7
GOV_admn_gov,SCTG07_FKP_FOOD_prep,M,8.143599843606352E-4,1.2883042515624391E-19,1.5502837336938392E7
GOV_admn_gov,SCTG07_FKP_FOOD_prep,U,-0.009795834310352802,8.58251909797171E-19,-1.8648168968202576E8
GOV_admn_gov,SCTG08_FKP_FOOD_alc,U,-6.404910236597061E-4,5.681745587238539E-20,-1.219292247440336E7
GOV_admn_gov,SCTG13_CMS_MINE_nonmet,U,-0.0016354599501937628,1.5218079110183188E-19,-3.113398259473317E7
GOV_admn_gov,SCTG14_CMS_MINE_met,U,-2.1200000901444582E-6,1.6845574982083625E-22,-40358.09369686524
GOV_admn_gov,SCTG15_PCC_COAL,U,-1.4011800521984696E-4,1.2211874562416724E-20,-2667403.4635984884
GOV_admn_gov,SCTG16_PCC_PETR_crude,U,-3.7999998312443495E-5,3.453245967212228E-21,-723399.7297942629
GOV_admn_gov,SCTG17_PCC_FUEL,U,-0.038816507905721664,3.7721194851204146E-18,-7.389434888832847E8
GOV_admn_gov,SCTG18_PCC_PETR_oil,U,-0.019408253952860832,1.8860597425602073E-18,-3.6947174444164234E8
GOV_admn_gov,SCTG19_PCC_COAL_prod,U,-0.025519438087940213,4.10072621429121E-18,-4.8580935360916156E8
GOV_admn_gov,SCTG20_PCC_CHEM_basic,U,-0.009189562872052193,8.26256042308133E-19,-1.749401998366163E8
GOV_admn_gov,SCTG21_PCC_CHEM_pharma,U,-0.027219992130994793,4.131280211540665E-18,-5.1818252176383984E8
GOV_admn_gov,SCTG22_PCC_CHEM_fert,U,-0.0018280469812452793,1.7249868781653632E-19,-3.480023028977388E7
GOV_admn_gov,SCTG23_PCC_CHEM_prod,U,-0.012660415843129158,1.176164894607893E-18,-2.4101425807178468E8
GOV_admn_gov,SCTG24_PCC_PETR_plast,U,-0.01486845128238201,2.146676168007699E-18,-2.830482662577432E8
GOV_admn_gov,SCTG25_FWP_LOGS,M,0.009582548402249813,8.477208126876997E-19,1.8242140086248377E8
GOV_admn_gov,SCTG25_FWP_LOGS,U,-2.810000125919032E-7,2.3319250926387825E-23,-5349.351110749991
GOV_admn_gov,SCTG26_FWP_WOOD,U,-0.005351400934159756,5.103955171194802E-19,-1.0187374109762186E8
GOV_admn_gov,SCTG27_PPP_PAPR_puplp,U,-0.006598800886422396,6.304700924674907E-19,-1.2562028921566954E8
GOV_admn_gov,SCTG28_PPP_PAPR_paper,U,-0.012016396969556807,2.0915696576988428E-18,-2.287541764977262E8
GOV_admn_gov,SCTG29_PPP_PAPR_print,U,-0.0194222554564476,1.7373106861780233E-18,-3.697382887669363E8
GOV_admn_gov,SCTG30_OTH_CLTH,M,6.67464977595955E-4,1.1847258519444141E-19,1.2706421207443476E7
GOV_admn_gov,SCTG30_OTH_CLTH,U,-0.0073175011202692986,6.88365481575017E-19,-1.3930206758558273E8
GOV_admn_gov,SCTG31_CMS_MIN,U,-0.001783299958333373,1.7452101584210302E-19,-3.39483885602712E7
GOV_admn_gov,SCTG32_MIT_METL_base,U,-5.340459756553173E-4,4.956063813617094E-20,-1.0166545569562903E7
GOV_admn_gov,SCTG33_MIT_METL_prod,U,-0.007605026010423899,7.477863445900456E-19,-1.447756317193697E8
GOV_admn_gov,SCTG34_MIT_MACH,U,-0.024931302294135094,2.2825581433806304E-18,-4.746131090508654E8
GOV_admn_gov,SCTG35_MIT_ELCT,U,-0.04261956736445427,4.2216156020349096E-18,-8.113417074889364E8
GOV_admn_gov,SCTG36_MIT_TRAN,U,-0.03159721940755844,3.009110376992686E-18,-6.015110788621514E8
GOV_admn_gov,SCTG37_MIT_INST_transp,U,-0.06099257245659828,5.934045688813898E-18,-1.1611055893155658E9
GOV_admn_gov,SCTG38_MIT_INST_prec,U,-0.05023026838898659,4.884519948977717E-18,-9.562253735202785E8
GOV_admn_gov,SCTG39_OTH_FURN,U,-0.00931015145033598,8.316741727708021E-19,-1.772358248055839E8
GOV_admn_gov,SCTG40_OTH_MISC,U,-0.0375685878098011,3.453877178763113E-18,-7.151870388758074E8
GOV_admn_gov,SCTG41_WASTE_SCRAP,M,0.009553401730954647,8.042185764066287E-19,1.8186654046575543E8
GOV_admn_gov,Energy,U,-0.02239062823355198,2.210585424405598E-18,-4.262467140365981E8
GOV_admn_gov,Retail Trade,M,0.0010757819982245564,9.253004701187096E-20,2.047948529982806E7
GOV_admn_gov,Retail Trade,U,-0.007101927883923053,1.0447105760452456E-18,-1.3519823527376166E8
GOV_admn_gov,Transport,U,-0.048778872936964035,4.674010004099518E-18,-9.28595396561202E8
GOV_admn_gov,Wholesale Trade,U,-0.06578683108091354,6.298286100977547E-18,-1.2523731037211602E9
GOV_admn_gov,Construction,U,-0.6859500408172607,6.617002625857612E-17,-1.3058318321479479E10
GOV_admn_gov,Communications and Utilities,M,0.03907466307282448,3.49524245174583E-18,7.438579464206691E8
GOV_admn_gov,Communications and Utilities,U,-0.1386079341173172,1.2687523362859761E-17,-2.6386564879129004E9
GOV_admn_gov,Accommodations,M,0.0021606478840112686,1.835369397760844E-19,4.113189907596585E7
GOV_admn_gov,Accommodations,U,-0.009328984655439854,7.6998066561291825E-19,-1.7759434943948725E8
GOV_admn_gov,Personal and Other Services and Amusements,M,0.00590647803619504,5.706395358451576E-19,1.1244065276761039E8
GOV_admn_gov,Personal and Other Services and Amusements,U,-0.01615065708756447,1.4804807521899354E-18,-3.0745740768409705E8
GOV_admn_gov,Entertainment Services,M,0.014125421643257141,1.2502085839466827E-18,2.6890333299346876E8
GOV_admn_gov,Entertainment Services,U,-0.0076894559897482395,7.249128284786885E-19,-1.4638291137574172E8
GOV_admn_gov,Food Services,M,0.0012533030239865184,1.0793366183634728E-19,2.385892392540689E7
GOV_admn_gov,Food Services,U,-0.0322541743516922,2.985133019761814E-18,-6.140174222879021E8
GOV_admn_gov,Higher Education,M,0.18915313482284546,1.9061469496317035E-17,3.6008771762438917E9
GOV_admn_gov,Higher Education,U,-0.02819185145199299,2.7074031613137555E-18,-5.366836481172567E8
GOV_admn_gov,Health Services,M,0.46001335978507996,4.180561638672237E-17,8.757198814435429E9
GOV_admn_gov,Health Services,U,-0.005999202840030193,6.124012834634817E-19,-1.1420583963651636E8
GOV_admn_gov,Fire Business and Professional Services,M,0.010975519195199013,1.1254272036276327E-18,2.089391571777725E8
GOV_admn_gov,Fire Business and Professional Services,U,-0.42637670040130615,4.091603341557399E-17,-8.116863251540512E9
GOV_admn_gov,Government Administration,M,0.9971157908439635,1.4557911268692962E-16,1.8981929623768284E10
GOV_admn_gov,Government Administration,U,-0.9929159283638,9.318453186614119E-17,-1.890197753118285E10
GOV_admn_gov,Internal Services Government Administration,U,-0.5257521271705627,3.7392080032796144E-17,-1.0008656937476791E10
GOV_admn_gov,Tax Receipts,U,-0.11308634281158447,9.378719663936044E-18,-2.1528061438500957E9
GOV_admn_gov,Investing Receipts,U,-5.495229852385819E-4,5.2650368516508985E-20,-1.0461178860293608E7
GOV_admn_gov,Return Investment Receipts,U,-0.14418862760066986,1.1940532079047256E-17,-2.7448952336288395E9
GOV_admn_gov,D1-Production Specialists,U,-0.008248103897116105,2.2963009714685996E-4,-1.564227467586667E8
GOV_admn_gov,D2-MaintConstRepair Specialists,U,-0.026461486308421885,7.366970670960246E-4,-5.0183392723821807E8
GOV_admn_gov,D3-ProtectTrans Specialists,U,-0.23178275966839818,0.006452913273881905,-4.395688556665513E9
GOV_admn_gov,D4-Blue Collar Unskilled,U,-0.01504291526522027,4.188000468048934E-4,-2.852842488243374E8
GOV_admn_gov,FLR Government Support,U,-0.0010128908890789567,3.162907842216201E-6,-1.9263382150903944E7
GOV_offc_off,Internal Services Government Administration,M,1.0,8.50096266537644E-17,1.0008657919999987E10
GOV_offc_off,A1-Mgmt Bus,U,-0.3070084757755573,0.020421312360592418,-2.8949081272324347E9
GOV_offc_off,B1-Prof Specialty,U,-0.24561873054225783,0.01633784476257437,-2.316039182472324E9
GOV_offc_off,B2-Education,U,-0.0059111935762576045,3.931954171135868E-4,-5.5739055163636185E7
GOV_offc_off,B3-Health,U,-0.034201178875664734,0.0022749629863423903,-3.22496865173576E8
GOV_offc_off,B4-Technical Unskilled,U,-0.09054421998646386,0.00602273885173403,-8.537783752976058E8
GOV_offc_off,C1-Sales Clerical Professionals,U,-0.07219979650658843,0.004802520572216474,-6.80801329103166E8
GOV_offc_off,C2-Sales Service,U,-3.587929788316584E-4,2.3865901985574778E-5,-3383205.022687933
GOV_offc_off,C3-Clerical,U,-0.14091251679962838,0.009373090959988764,-1.3287215944331586E9
GOV_offc_off,C4-Sales Clerical Unskilled,U,-0.015352840976798884,0.001021226464306963,-1.447681984738198E8
GOV_offc_off,FLR Office,U,-0.003923889855133609,4.4374166257895274E-5,-3.903674054744197E7
FGOV_acct_gov,Government Support Receipts,U,-0.3690191440197413,0.0,-3.4620621190945045E10
FGOV_acct_gov,Tax Receipts,M,0.41069898501132607,0.0,3.853093860849212E10
FGOV_acct_gov,Investing Receipts,U,-0.011543024331331253,0.0,-1.0829429292467968E9
FGOV_acct_gov,Return Investment Receipts,M,0.32951590418815613,0.0,3.0914508041565716E10
FGOV_acct_gov,Capital Transfer Receipts,M,0.26491981744766235,0.0,2.4854235327529087E10
FGOV_acct_gov,Capital Transfer Receipts,U,-0.07871562242507935,0.0,-7.384938667687119E9
SLGOV_acct_gov,Government Support Receipts,U,-0.27807050943374634,0.0,-1.9987459778781807E10
SLGOV_acct_gov,Tax Receipts,M,0.37026143074035645,0.0,2.6614060835244488E10
SLGOV_acct_gov,Investing Receipts,U,-3.5783599014393985E-4,0.0,-2.5720931266559638E7
SLGOV_acct_gov,Return Investment Receipts,M,0.2497832179069519,0.0,1.7954194536833656E10
SLGOV_acct_gov,Capital Transfer Receipts,M,0.375536173582077,0.0,2.6993204638040936E10
SLGOV_acct_gov,Capital Transfer Receipts,U,-0.40567728877067566,0.0,-2.9159721068519295E10
SLGOV_acct_gov,Education Reports to Sponsors,M,0.004419173114001751,0.0,3.1764621516842073E8
SLGOV_acct_gov,Education Reports to Sponsors,U,-0.19333641231060028,0.0,-1.3896848582401663E10
CAP_acct_gov,Tax Receipts,U,-0.08677396178245544,0.0,-6.035103284681136E9
CAP_acct_gov,Investing Receipts,M,0.19318722505200994,0.0,1.3436114158216888E10
CAP_acct_gov,Return Investment Receipts,M,0.7787652015686035,0.0,5.416288860666452E10
CAP_acct_gov,Return Investment Receipts,U,-0.9300401275468414,0.0,-6.468401480521233E10
CAP_acct_gov,Capital Transfer Receipts,M,0.029048932716250416,0.0,2.0203446477624176E9
CAP_acct_gov,Capital Transfer Receipts,U,-0.029048932716250416,0.0,-2.0203446477624176E9
HH0to8k1to2,SCTG01_FKP_LVSK,U,-10.942848205566406,5.575973042322817E-15,-1099767.4439806344
HH0to8k1to2,SCTG02_FKP_AGRI_cereal,U,-5.182985782623291,2.674233845796514E-15,-520895.3756156526
HH0to8k1to2,SCTG03_FKP_AGRI_other,U,-233.24716186523438,1.0824105327833085E-13,-2.344157848134826E7
