zoneNumber,No_Occupation,A1-Mgmt Bus,B1-Prof Specialty,B2-Education,B3-Health,B4-Technical Unskilled,C1-Sales Clerical Professionals,C2-Sales Service,C3-Clerical,C4-Sales Clerical Unskilled,D1-Production Specialists,D2-MaintConstRepair Specialists,D3-ProtectTrans Specialists,D4-Blue Collar Unskilled
639,0,5288850.5,3080429.5,1307948.6,1301435.5,1994251.8,2261194.0,1071405.1,2555183.5,1877102.0,1208696.4,1626577.0,2174831.8,2509284.0
640,0,7397512.5,4292004.0,1799683.4,1839479.8,2684728.8,3120807.8,1439411.9,3413949.5,2434880.0,1627697.9,2220899.0,2961273.0,3315897.0
641,0,2238357.8,1183783.5,564245.2,604923.44,751815.3,932118.2,401910.78,949744.75,592833.6,469734.94,716146.6,928329.0,923990.9
642,0,5307829.5,2807200.8,1338212.8,1434320.8,1783411.2,2210619.5,953395.94,2253106.2,1406817.0,1114312.0,1698617.0,2201882.8,2192327.8
643,0,2541476.0,1343825.4,639983.9,687268.6,851486.25,1057393.2,455133.72,1075081.9,669362.56,531965.0,811856.06,1052302.4,1044822.06
644,0,5226351.5,2911425.0,1291566.2,1319499.5,1775699.2,2196272.0,958284.8,2244706.8,1431602.5,1103191.8,1575743.5,2081543.2,2122595.2
645,0,4771477.0,2658496.8,1180571.9,1203932.6,1625165.2,2006937.9,877144.1,2055986.9,1314227.5,1009799.2,1440723.9,1903053.4,1945872.6
646,0,4029887.0,2245821.5,998666.56,1016010.94,1377054.8,1697041.9,743343.1,1743871.5,1118070.2,855768.6,1219137.8,1610213.4,1652391.6
647,0,2038837.5,1136259.2,505306.44,513996.7,696826.5,858647.9,376147.9,882474.25,565806.7,433072.47,616939.7,814831.1,836247.75
648,0,2141369.2,1197481.6,537224.25,535697.25,748879.06,910004.3,403803.5,951991.4,612468.9,469261.2,665884.2,878102.56,910668.75
649,0,937346.2,522376.16,232290.17,236322.0,320303.0,394731.06,172901.39,405625.28,260060.58,199053.06,283573.78,374538.22,384346.4
650,0,1172611.0,652271.2,287506.34,297315.47,390629.7,489295.78,210512.61,491652.6,307338.2,242601.31,349075.66,460527.47,461410.8
651,0,1.1033952E7,6121056.5,2666848.8,2819026.0,3569108.0,4554921.0,1922425.4,4456094.0,2725037.2,2206565.5,3210261.8,4239947.0,4132252.8
652,0,9072820.0,5046768.0,2226007.5,2299833.8,3030533.5,3789130.5,1634075.6,3816950.0,2398717.5,1880279.6,2701396.5,3566074.0,3585458.0
653,0,340496.38,180463.55,86782.9,91410.055,117402.12,143147.38,62846.96,149103.47,95455.54,73428.57,110791.88,143757.08,146636.98
654,0,977848.25,548653.9,251417.1,241556.7,361794.88,424320.88,195976.81,466881.6,318415.6,226102.12,312791.56,413473.62,454709.5
655,0,441318.94,236948.7,119921.5,113711.7,174768.12,195676.12,93976.99,227998.56,161729.17,110241.24,158032.94,205396.28,235424.47
656,0,1664844.2,882383.1,424353.06,446926.1,574132.0,699956.3,307342.84,729186.06,466900.22,359089.78,541771.9,702973.56,717177.0
657,0,938215.44,500126.78,246132.14,247386.66,344817.84,403998.84,184990.02,443612.72,298924.84,216531.3,318875.72,414100.9,446846.47
658,0,340808.97,182782.9,92119.17,88127.76,133487.47,150447.6,71757.53,173797.83,122423.734,84144.945,121091.25,157369.98,178839.98
659,0,746733.9,394705.53,187722.67,202134.3,249501.8,310360.28,133399.56,314764.97,195857.52,155745.98,237925.95,308550.9,305598.3
660,0,2933326.5,1549900.0,735976.44,794980.2,973413.25,1216284.5,519912.25,1226831.0,755636.9,608123.94,931608.7,1206629.2,1187291.6
661,0,4633636.5,2438998.2,1139884.4,1270284.9,1471785.0,1891584.6,785334.7,1835858.6,1086206.5,915671.1,1427879.0,1850182.0,1742968.2
662,0,1.7392638E7,9153659.0,4275162.5,4770179.0,5514313.5,7095700.0,2942244.8,6875069.0,4059449.5,3430445.8,5353859.0,6937386.0,6521765.5
663,0,8675171.0,4589640.5,2184616.8,2344599.8,2901775.5,3608180.2,1549902.9,3659375.0,2258556.2,1817622.4,2782596.8,3604310.0,3554258.2
664,0,2828086.5,1494583.6,710157.2,766057.3,940203.8,1173433.6,502193.7,1185380.5,731083.7,587535.1,899544.9,1165102.6,1148078.6
665,0,865831.25,469246.03,243487.64,217342.38,364326.16,393982.16,195567.12,479484.9,344452.84,233052.61,330265.3,427660.44,504024.9
666,0,3057150.8,1625205.1,790021.9,813611.06,1081817.8,1298090.1,578678.9,1381967.6,895692.5,680103.56,1017396.2,1317481.9,1372197.1
667,0,510964.38,273342.6,136404.98,133220.06,194915.84,223222.03,104687.2,252556.98,174730.47,122689.625,178238.53,231545.11,257659.31
668,0,470006.44,251798.97,126368.71,121966.945,182018.45,206552.28,97806.21,236505.28,165313.6,114672.04,165689.06,215280.94,242479.64
669,0,1529740.9,812746.9,394452.94,407698.84,540924.94,649211.2,289738.56,690501.2,450526.28,339148.28,507077.72,657947.6,685743.0
670,0,1886901.8,1000068.75,480937.8,506540.34,651133.8,793481.6,348653.97,826966.3,530396.75,407109.75,614049.0,797049.5,813634.9
671,0,2038793.8,1080505.8,519489.0,547420.5,703046.8,857130.56,376440.88,892764.94,572241.0,439548.9,663162.5,860789.1,878123.75
672,0,1203060.8,637666.6,306730.38,322904.12,415426.28,506035.1,222446.98,527682.56,338626.3,259750.97,391685.84,508418.3,519309.66
673,0,1897662.4,1055541.9,465190.3,481203.0,631904.4,791718.1,340533.5,795252.4,496976.56,392420.94,564722.9,745024.75,746213.0
674,0,1182123.9,657536.8,289785.72,299758.34,393639.88,493192.2,212132.6,495397.28,309588.66,244456.22,351790.0,464107.6,464849.3
675,0,6413588.5,3580978.5,1600969.0,1609810.5,2223447.2,2715912.5,1199870.5,2823099.2,1818956.2,1387344.2,1970121.2,2600577.2,2690562.5
676,0,753340.6,419626.88,186239.0,190183.97,256312.47,316717.3,138373.27,324192.6,207459.02,159112.67,227012.94,299972.9,306673.1
677,0,778394.06,415318.97,181899.62,195957.48,211690.34,302616.06,114464.56,278943.8,141346.53,136228.53,202829.7,272374.6,235022.45
678,0,3264821.0,1741628.0,762440.0,822095.75,886914.25,1268793.2,479597.7,1168461.5,591698.56,570594.2,849674.94,1141124.8,983956.94
679,0,1604310.1,856142.2,375365.3,403662.84,437441.1,624303.8,236545.28,576858.06,293042.56,281650.7,418954.94,562571.3,486681.4
680,0,464006.75,259513.1,117222.64,115756.99,165201.33,198425.39,89314.445,211321.97,139838.92,103043.54,144586.56,190961.86,203206.53
681,0,3518926.0,1968118.5,889053.5,877837.56,1253052.5,1504904.0,677453.94,1602933.0,1060842.1,781598.5,1096645.8,1448386.4,1541477.4
682,0,3648307.8,2035465.1,909452.9,916848.0,1261374.1,1543148.2,681012.1,1602296.9,1035231.1,785273.9,1113956.1,1470560.6,1524887.4
683,0,1629950.6,906626.94,399552.88,413323.72,542729.06,680013.1,292476.8,683015.2,426820.88,337038.56,485033.06,639893.8,640882.56
684,0,4011209.8,2131623.0,1036190.94,1067996.9,1424466.5,1704957.8,763193.94,1820346.0,1193465.9,892849.5,1331975.9,1728524.8,1810653.8
685,0,3524819.0,1874476.1,911651.5,937385.2,1250232.2,1498038.6,668896.75,1597118.1,1036508.56,786338.0,1176150.5,1523546.0,1587486.1
686,0,861999.3,461916.47,230681.61,224121.33,327864.3,376438.44,175565.16,424362.62,287446.97,207948.89,304068.44,393500.2,432331.4
687,0,1127769.9,600334.0,293083.2,299005.44,404600.6,481345.38,216613.4,517922.44,339605.06,254561.67,379152.1,491427.62,517063.2
688,0,284669.6,154241.8,79969.59,71513.914,119536.36,129422.09,64163.87,157268.12,112858.88,76451.53,108408.58,140379.55,165219.75
689,0,1.2596132E7,6642737.0,3128388.8,3433932.8,4091343.5,5182769.0,2184959.0,5128939.5,3103163.5,2549867.8,3940879.0,5108090.0,4919128.5
690,0,3964082.5,2084405.6,969899.5,1090103.4,1243352.5,1611167.1,663168.44,1546280.5,903020.75,772763.7,1211348.5,1569509.6,1459448.5
691,0,8945972.0,4708187.5,2199052.8,2453555.2,2836744.0,3649846.5,1513626.2,3536994.8,2089415.1,1764560.9,2753527.8,3568014.0,3355468.0
692,0,6970668.0,3674713.8,1728408.9,1902260.0,2255011.2,2864009.8,1204017.2,2824805.5,1702391.6,1404921.9,2174405.8,2817906.5,2704221.2
693,0,4094309.2,2155674.8,1008577.94,1121560.4,1304245.8,1673127.2,695944.7,1628075.5,965692.4,811735.8,1264300.6,1638048.1,1547701.1
694,0,1.5105209E7,8007365.5,3850594.5,4054302.0,5191719.0,6344265.5,2775515.0,6592122.0,4180306.2,3254334.2,4920358.0,6373078.5,6472428.5
695,0,2007194.5,1068167.1,522193.3,532066.94,723572.94,858012.44,387793.9,927575.94,614869.1,454104.88,673625.9,874078.25,927717.25
696,0,1386694.8,731408.6,344782.72,377819.0,451293.44,570965.7,240982.42,566141.6,343009.44,281342.3,434378.2,562867.7,543391.0
697,0,3805966.2,2114060.5,926462.06,968773.56,1249799.6,1579709.5,673474.2,1566991.9,970496.7,774101.75,1119538.4,1478086.6,1462079.1
698,0,7252025.5,4025337.5,1758418.9,1849729.0,2361046.5,3000751.0,1271869.2,2953507.0,1815387.8,1461112.5,2120175.5,2799287.5,2746180.2
699,0,7277874.5,4038995.2,1763023.8,1857233.8,2364798.0,3009304.0,1273827.1,2956555.2,1814330.0,1463049.6,2124630.2,2805341.2,2746791.5
700,0,4706610.0,2620374.8,1157256.9,1191145.1,1578612.0,1968917.4,850766.25,1988285.6,1246880.2,982017.56,1411488.6,1862780.1,1871526.4
701,0,8694673.0,4825538.5,2105043.8,2219055.2,2821242.5,3593579.8,1519270.1,3524601.8,2155690.2,1746610.1,2539518.5,3352920.8,3273154.0
702,0,2695256.0,1507699.5,681400.2,672088.9,960981.5,1153233.5,519534.66,1229584.4,814084.44,599623.2,841088.2,1110804.0,1183013.4
703,0,2977415.8,1667020.9,751319.5,742362.06,1054326.5,1271276.1,568726.9,1343945.2,872294.56,661602.2,935000.8,1233078.8,1291407.4
704,0,9097662.0,5042750.5,2188943.8,2329801.5,2912886.0,3742012.5,1568269.4,3626960.2,2196758.2,1799149.8,2627968.0,3470657.5,3349025.5
705,0,1.3818529E7,7272008.0,3395786.2,3790536.8,4377331.0,5635946.0,2335297.5,5457199.5,3218128.5,2723264.0,4251149.0,5507599.5,5174320.0
706,0,2796581.5,1471600.8,686713.4,767426.7,884283.6,1139885.2,471726.25,1101779.1,648216.75,550150.56,859713.3,1113816.9,1043844.3
707,0,1.7096852E7,8825162.0,3971435.5,4827774.5,4903268.0,6761474.0,2634957.8,6039318.5,3348110.2,2981694.5,4715179.5,6172048.5,5419844.5
708,0,8754219.0,4518741.0,2033441.8,2472046.5,2510477.5,3462057.8,1349109.8,3092118.5,1714135.2,1526605.8,2414151.8,3160092.5,2774815.0
709,0,8937070.0,4714936.5,2224729.0,2433280.8,2917242.5,3683677.2,1558044.2,3661890.2,2225949.2,1818820.2,2804787.5,3634997.5,3519487.8
710,0,1.0842294E7,6111007.5,2735073.2,2956530.5,3751337.0,4594115.0,1982357.4,4621831.0,2983567.2,2287470.0,3332635.8,4382774.5,4415526.5
711,0,4147715.5,2334905.0,1039319.5,1135115.8,1412766.8,1748069.2,745897.9,1734200.8,1100738.2,861072.75,1262363.9,1659500.8,1645338.8
712,0,4344208.0,2456192.5,1113276.5,1174010.6,1556394.6,1863649.1,823603.8,1932705.5,1286305.1,951759.8,1369061.4,1800897.4,1873372.8
713,0,172811.36,103682.664,47794.043,39162.156,81989.59,80746.63,44308.863,109486.33,90901.95,50118.68,62499.414,84082.01,113846.13
714,0,1.310236E7,7516524.5,2932041.2,3199026.0,3517921.2,4754650.5,1921584.0,5051619.0,3000920.8,1850183.2,2580009.2,3540374.2,3458033.5
715,0,1.6217446E7,8784660.0,3622508.2,4634582.5,4076429.8,5980237.0,2173078.8,5414035.5,2905270.5,2285091.2,3417025.2,4498268.0,4050986.2
716,0,1.821595E7,9768008.0,3865048.8,5315155.0,4132580.2,6484239.5,2193279.8,5311858.5,2590941.2,2278920.8,3546020.8,4671427.0,3812877.8
717,0,5545568.5,2978872.0,1187288.6,1612444.6,1281749.1,1986363.9,680890.6,1657785.2,824795.06,708933.9,1094819.1,1442290.4,1199884.9
718,0,1.8163782E7,9780246.0,3937406.0,5255728.5,4309556.0,6564072.0,2292725.0,5620469.5,2874465.8,2392502.5,3656259.0,4818408.5,4114545.5
719,0,7062981.0,3802174.5,1529131.8,2044620.5,1670454.1,2549693.0,888407.5,2176659.5,1108592.5,927188.44,1418819.8,1869259.5,1591052.8
720,0,2.8437682E7,1.5290181E7,6118644.0,8252694.5,6642189.5,1.022221E7,3530598.2,8619840.0,4337392.5,3679304.5,5658012.0,7454876.5,6267959.0
721,0,4777879.0,2648107.0,1126328.4,1302395.8,1424831.9,1885450.4,771723.06,1881852.1,1129131.1,860807.06,1243382.1,1708266.2,1588941.5
722,0,1.0321524E7,5723498.0,2438625.8,2810283.8,3094727.0,4080644.5,1676797.5,4092390.2,2469008.5,1869814.9,2695226.8,3704163.0,3462658.2
723,0,7365861.0,4079666.2,1731474.5,2010847.8,2183722.0,2900782.2,1182641.5,2879835.0,1720105.9,1318379.9,1908475.0,2622313.0,2426018.5
724,0,8292817.5,4833131.0,2077889.5,2158038.2,2974772.0,3501432.2,1595600.5,3816220.2,2583982.0,1778623.0,2471861.5,3332699.8,3509057.5
725,0,4657116.0,2745034.0,1221689.2,1174937.8,1855456.8,2041711.2,999936.0,2434526.2,1781424.1,1110371.0,1480681.1,2006610.0,2307785.8
726,0,3003898.5,1774631.0,794945.0,753131.3,1219502.1,1326264.4,657562.56,1606224.8,1188654.9,730257.75,966928.9,1310960.6,1530308.8
727,0,4205182.5,2486740.0,1097199.1,1096866.8,1732287.1,1839104.1,945385.8,2292658.0,1754016.5,1003741.5,1313226.9,1806688.8,2186857.2
728,0,2243121.5,1347731.1,621749.25,558566.7,1045893.8,1029429.44,573669.25,1414264.8,1158213.4,604739.06,757952.5,1050727.1,1384354.2
729,0,2414626.0,1421993.1,620292.3,636990.94,963259.1,1043426.8,525214.4,1266823.6,950949.1,558003.25,738663.3,1015078.06,1198900.8
730,0,3685523.0,2155522.0,920015.2,991163.4,1377877.6,1556676.1,748373.3,1788472.9,1273821.4,801825.44,1089022.6,1488576.4,1665115.5
731,0,4841167.0,2838146.0,1219310.1,1293877.1,1844113.5,2058629.1,1002023.25,2403352.8,1732772.2,1073737.1,1448140.1,1980269.0,2249296.8
732,0,6990984.5,4072685.8,1719904.1,1899576.0,2535342.5,2920170.8,1376347.8,3269739.2,2291141.0,1471022.4,2018497.4,2757280.2,3017852.0
733,0,5974266.0,3455564.0,1574923.2,1525738.8,2271746.2,2581281.0,1237588.0,2934311.8,2005645.2,1391203.5,1907555.0,2544064.5,2785354.5
734,0,6766895.0,3928218.2,1813104.8,1709381.2,2665598.2,2962817.5,1454759.4,3468746.8,2437641.0,1631527.1,2207282.8,2948587.2,3325310.0
735,0,8536745.0,4808300.5,2144650.8,2332793.2,2922669.5,3604507.5,1543014.1,3592264.8,2287254.5,1783262.8,2609726.2,3429629.2,3415743.2
736,0,7670153.5,4490593.0,1923775.8,2056810.5,2900892.2,3251994.0,1577101.9,3774826.8,2722782.0,1684515.8,2275739.8,3114543.8,3525126.5
737,0,8501397.0,5000225.5,2171251.5,2251323.0,3344366.2,3655725.8,1821218.0,4387119.0,3253631.8,1940719.0,2583069.0,3542875.5,4138937.8
738,0,3964356.5,2249923.5,1036141.5,1059353.4,1483756.0,1727637.2,786795.75,1860083.4,1286668.9,909138.94,1286630.1,1693715.1,1834034.5
739,0,8404388.0,4940419.5,2140753.5,2229207.0,3284518.2,3606249.8,1787534.9,4302528.0,3166836.5,1909117.8,2549290.2,3493822.5,4052589.8
740,0,7752023.0,4557293.0,1976250.9,2055308.8,3037869.8,3329194.0,1654173.0,3981146.8,2941138.8,1763976.1,2352644.8,3226986.8,3751728.8
741,0,4108765.8,2408615.0,1053232.8,1053061.8,1550774.8,1766513.1,833015.44,2012560.0,1413366.8,929203.25,1265449.8,1707789.1,1880342.1
742,0,3624944.5,2117558.8,916528.56,937662.2,1326852.0,1541557.5,712089.0,1710036.2,1174430.9,794275.25,1095190.6,1477169.8,1582599.6
743,0,6368417.0,3745352.0,1654888.6,1617124.9,2481906.0,2769772.0,1335782.8,3241971.2,2332541.8,1486467.0,1999733.2,2705591.2,3055387.5
744,0,2112269.2,1234702.4,535507.94,545415.5,778123.56,900271.6,417741.06,1004278.94,693476.94,465743.25,640490.25,864193.1,931246.7
745,0,5180093.0,3047619.8,1348171.4,1313981.4,2025966.1,2255844.8,1090596.9,2648323.0,1910388.9,1213333.6,1630028.1,2205889.0,2498293.8
746,0,2729430.5,1590464.4,683086.9,710785.44,975440.5,1151043.2,522896.8,1250450.4,842722.8,583651.9,812386.1,1094341.9,1148720.4
747,0,5920054.0,3468375.0,1515795.1,1518707.4,2233779.0,2544422.5,1201117.5,2897817.5,2042381.1,1335828.6,1819248.8,2459506.5,2705601.8
748,0,3199836.8,1870764.6,811895.7,825815.56,1181175.6,1364733.0,634206.9,1525219.5,1055480.5,706826.0,971067.6,1310396.2,1415202.1
749,0,3892957.8,2275434.8,986798.5,1005345.4,1433870.4,1659063.0,769832.9,1850571.9,1278446.0,858010.7,1179860.0,1592084.1,1715891.4
750,0,4751396.0,2775625.8,1201542.1,1228950.1,1740216.8,2020922.2,934018.06,2243157.8,1542438.1,1041392.94,1435302.9,1936086.9,2076390.2
751,0,1868289.8,1091362.8,472441.12,483246.78,684358.75,794673.75,367352.06,882125.06,606756.9,409489.38,564384.7,761450.8,816513.75
752,0,2286287.8,1332292.2,572235.2,595343.94,817140.3,964203.25,438014.6,1047560.06,705880.75,488987.28,680600.5,916731.56,962395.8
753,0,4588507.0,2680374.0,1160261.6,1186876.4,1680500.0,1951618.6,902033.9,2166052.8,1489454.6,1005607.9,1386123.4,1870031.0,2004860.6
754,0,2668887.8,1553172.8,664404.1,697409.0,942016.0,1120692.2,504705.34,1204109.8,803141.75,563530.6,788375.75,1061443.1,1101680.4
755,0,6356830.5,3704780.2,1592097.9,1654615.1,2276195.2,2682556.0,1220397.0,2919086.0,1970728.1,1361861.9,1894210.8,2552285.8,2683076.5
756,0,3498005.8,1985865.9,915468.1,933953.4,1312172.1,1525770.6,695720.94,1645867.2,1138935.2,804581.9,1137951.9,1497559.9,1624111.6
757,0,2677415.0,1564791.5,678263.56,691693.4,984385.1,1140363.0,528381.1,1269997.8,875484.3,589245.25,810915.2,1093860.1,1177021.6
758,0,2590048.2,1517865.2,663494.94,664143.0,977167.7,1113320.4,525153.7,1267747.1,891226.7,585070.94,797057.7,1076652.6,1183910.0
759,0,3723153.2,2191843.5,971812.4,942566.5,1466653.1,1625519.8,789978.56,1919910.6,1393481.5,877855.0,1175911.4,1592631.8,1814443.8
760,0,3471999.8,2051400.0,920057.06,869766.7,1416016.8,1535326.6,764216.3,1866312.4,1388568.8,846810.56,1119208.8,1519699.8,1779480.9
761,0,5301025.5,3099188.0,1345438.9,1367874.4,1959423.2,2261825.0,1052429.9,2530668.0,1754931.9,1171927.2,1609151.4,2172638.2,2348684.5
762,0,6036053.0,3539402.0,1550628.8,1544915.0,2294027.2,2601183.8,1233752.5,2980497.2,2109611.5,1372605.9,1864502.4,2521146.0,2788658.0
763,0,1532668.4,955046.5,381795.72,334910.7,528694.06,602592.1,289820.56,787350.4,536392.94,270342.0,346467.78,487171.28,563974.3
764,0,5094421.0,3131249.2,1214083.8,1139746.2,1627206.1,1944883.2,889547.0,2390769.8,1569269.9,832135.3,1092794.5,1525870.2,1688193.6
765,0,1.0857265E7,6608547.5,2512260.8,2466254.8,3299015.2,4067831.0,1801513.0,4799023.0,3079629.5,1684639.9,2247699.5,3127898.2,3358770.8
766,0,2.1906554E7,1.1837347E7,4833983.0,6292603.5,5380293.0,8012170.5,2865937.5,7094644.0,3737809.0,3004443.0,4531472.0,5968216.0,5263927.0
767,0,1.8354336E7,9846154.0,3902635.8,5351216.5,4183015.2,6543411.5,2220667.2,5384752.0,2640390.2,2308235.5,3584888.2,4723025.5,3873404.8
768,0,1.6048336E7,8607025.0,3408010.5,4681188.5,3647786.8,5716263.0,1936254.5,4691598.0,2293798.5,2012057.5,3128284.8,4121402.2,3370732.8
769,0,1.3310713E7,7174040.5,2898984.0,3843712.2,3182787.8,4823281.0,1693061.0,4162739.0,2138417.2,1770528.1,2698118.0,3552833.2,3055506.5
770,0,2.5975136E7,1.3987966E7,5632056.0,7513993.0,6152200.0,9381807.0,3270640.0,8022730.0,4079710.8,3418326.0,5229157.0,6884080.5,5865002.0
771,0,6752062.0,3966054.2,1714525.2,1795033.6,2620633.0,2889665.5,1425641.6,3429045.5,2515636.8,1522408.9,2036633.9,2789108.8,3224845.8
772,0,1.4143944E7,8274495.5,3538416.8,3800213.8,5323344.0,5985299.5,2894406.2,6920301.0,4986716.5,3087546.0,4176607.2,5716846.0,6453626.0
773,0,1.3551092E7,7865653.5,3285915.8,3717227.8,4758055.5,5597878.5,2579739.5,6091453.0,4159446.0,2760831.2,3836928.8,5233423.5,5568023.5
774,0,4.6229696E7,2.4855958E7,9943274.0,1.3416494E7,1.0775025E7,1.660628E7,5724451.0,1.3977423E7,7000124.0,5970781.5,9191380.0,1.2102481E7,1.0150244E7
775,0,9626840.0,5607043.5,2365815.5,2617366.5,3481423.5,4017670.5,1889395.2,4486935.5,3132358.5,2021410.2,2777633.2,3792896.0,4138044.0
776,0,1.793423E7,1.0271202E7,4303761.0,4536323.5,5129325.5,6866286.0,2725762.2,6933299.5,3920781.5,2882288.5,4188778.0,5440781.0,5257471.5
777,0,1.0006028E7,5382002.0,2156686.0,2901450.2,2342306.0,3599565.5,1244678.6,3042795.8,1530795.2,1298768.2,1995802.4,2627945.8,2213731.0
778,0,1.3216926E7,7540966.5,3124248.8,3366428.5,3666769.2,5006283.5,1946177.5,4917561.5,2709971.0,2057387.5,3024272.8,3924047.5,3693239.0
779,0,1.1148981E7,6445680.5,2774958.8,2771165.0,3425557.0,4381552.0,1825060.0,4710794.5,2808320.8,1932542.8,2737755.2,3564292.8,3647422.2
780,0,1.6348736E7,9350769.0,3901651.2,4145880.8,4621995.5,6233925.5,2454659.8,6229392.0,3485154.0,2596841.8,3790733.0,4920650.5,4706430.5
781,0,3239556.0,2041797.9,832371.1,695129.7,1172450.1,1299201.9,642916.1,1761149.5,1216894.1,600949.44,759984.06,1070812.8,1269224.2
782,0,3429435.2,2085295.5,791295.56,780100.9,1037216.25,1282637.8,566379.56,1507408.8,965554.2,529487.1,707433.0,984258.1,1054110.0
783,0,4420572.5,2726077.0,1064675.8,983557.7,1438102.6,1699356.5,786647.1,2120072.2,1404132.4,735509.3,960249.5,1342912.6,1502222.0
784,0,7407795.0,4506774.5,1706727.6,1685668.2,2227602.0,2766164.8,1215001.2,3235414.8,2054956.5,1139156.8,1526196.0,2119174.2,2256482.2
785,0,1.2289431E7,7329498.0,2666617.0,2878874.8,3333607.8,4422033.0,1815041.0,4730532.0,2854074.5,1696914.1,2352765.2,3246808.2,3233625.0
786,0,1.2474186E7,7634892.0,2930293.8,2811119.8,3881890.0,4716859.5,2119723.5,5676290.5,3671664.5,1985754.5,2630495.5,3663232.8,3986325.5
787,0,1.6584548E7,9834728.0,3529867.0,3918588.5,4339795.0,5895873.0,2359906.8,6106485.0,3595933.5,2207744.0,3101121.5,4266248.0,4137301.8
788,0,1675759.6,998456.6,362350.2,393155.38,451526.7,601633.56,245765.4,639792.94,384129.6,229846.89,319456.56,440543.7,436559.28
789,0,6620142.5,3926568.2,1410727.8,1563428.5,1737125.5,2355478.2,944858.3,2445761.2,1444371.4,883484.2,1239559.5,1706082.6,1658572.5
790,0,3708927.8,2199611.8,789436.7,876302.25,970316.9,1318494.0,527589.7,1365326.1,803420.44,493701.5,693582.06,954021.7,924846.56
791,0,1.2307932E7,7267216.0,2585979.8,2925153.0,3149070.5,4341997.0,1712057.2,4405113.5,2562198.8,1599558.2,2264641.8,3112135.2,2970273.2
792,0,4420267.0,2585247.8,899321.4,1064986.0,1063867.2,1528954.6,577237.0,1464704.8,813540.7,539478.9,781600.3,1068712.0,971409.7
793,0,7019071.5,4152020.5,1480449.0,1664932.1,1804321.6,2480934.5,980328.9,2528205.5,1468052.2,917962.44,1298085.4,1782473.5,1704459.6
794,0,1.2063909E7,7126332.0,2536326.0,2866069.5,3087363.5,4256835.5,1678018.2,4319864.0,2508285.5,1569103.0,2221775.0,3051937.2,2911473.8
795,0,9253586.0,5491891.5,1977462.0,2182888.8,2443043.0,3298773.0,1329453.0,3444000.5,2045801.1,1242057.6,1738516.8,2395019.8,2340270.5
796,0,1.2635018E7,7502008.0,2707259.0,2977462.0,3356640.8,4512774.5,1827718.9,4737771.5,2832956.0,1705488.6,2381131.8,3283975.0,3226514.2
797,0,9043003.0,5181468.5,2173595.5,2285629.0,2593267.5,3465602.8,1378013.4,3508036.2,1986188.1,1457895.0,2116779.5,2749004.8,2661907.8
798,0,2.1081318E7,1.2410422E7,4383803.0,5032448.0,5288019.5,7389482.5,2872791.0,7360682.5,4217667.5,2685167.2,3830010.8,5253944.0,4936625.0
799,0,1.8277038E7,1.0430355E7,4323821.5,4653583.5,5075894.0,6925490.0,2693886.2,6810495.0,3754769.8,2848441.0,4185103.5,5429081.0,5115273.5
800,0,1.6334334E7,9339354.0,3893369.5,4144625.2,4606400.5,6222790.0,2446222.2,6204763.5,3465577.0,2587233.0,3779808.0,4906125.0,4683732.0
801,0,1.0933341E7,6270170.5,2638378.5,2758314.5,3164148.8,4203481.0,1682508.2,4289001.5,2450882.5,1778501.0,2573399.2,3344969.2,3264745.8
802,0,1.2928196E7,7462952.5,3200701.2,3221829.5,3936575.8,5063375.5,2097384.2,5400942.0,3206279.5,2218169.0,3151825.5,4104694.0,4172860.0
803,0,1.6746165E7,9645859.0,4109746.5,4191054.8,5008804.5,6515998.5,2666354.0,6844030.5,4006088.0,2821193.5,4034545.0,5249217.5,5260374.5
804,0,1.5957285E7,9092982.0,3752858.2,4073836.5,4379500.0,6021597.0,2323293.8,5857598.0,3196757.8,2455872.8,3624474.2,4700248.0,4382661.0
805,0,1.369261E7,7794977.5,3207714.0,3501830.8,3727416.5,5152463.0,1976645.8,4974853.0,2694672.2,2089344.5,3093069.8,4009685.8,3711722.8
806,0,1.1111507E7,6334544.0,2618081.0,2834344.5,3061448.8,4198621.5,1624384.1,4098902.8,2245283.8,1716948.4,2530125.2,3281678.2,3070781.5
807,0,6394075.0,3666112.8,1541615.5,1613800.2,1847190.2,2456730.8,982160.8,2502768.2,1428181.4,1038166.5,1503141.9,1953701.5,1904052.5
808,0,6119708.5,3571289.5,1516716.1,1654886.6,2258108.5,2571434.2,1227234.5,2922749.5,2078572.9,1308941.9,1784046.4,2440909.0,2710277.8
809,0,8363903.5,4863282.5,2043185.2,2283525.8,2988348.5,3475380.8,1621939.8,3840576.5,2663955.0,1732581.9,2391221.8,3266137.5,3528441.5
810,0,6690669.5,3889178.8,1631870.0,1828357.5,2380551.2,2776424.8,1291460.8,3056734.5,2109707.2,1381296.9,1909884.1,2607004.8,2805167.0
811,0,4517063.0,2633474.8,1233090.8,1126245.0,1850026.1,2007890.2,1011237.44,2426532.5,1750689.1,1132921.2,1511175.4,2021228.5,2350784.0
812,0,3980893.5,2316958.2,1078621.1,997891.9,1603899.0,1758330.9,875869.5,2097284.0,1495467.5,982523.44,1318151.4,1761054.1,2023392.8
813,0,4601662.5,2697077.8,1159744.5,1230159.2,1760277.6,1958567.8,957782.8,2296051.0,1674033.8,1020715.75,1372281.2,1880149.1,2150447.2
