AZone,FLR.MH,FLR.MF,FLR.AT,FLR.SFD,FLR.RRMH,FLR.RRSFD,FLR.Accommodation,FLR.Government.Support,FLR.K12,FLR.Heavy.Industry,FLR.Hospital,FLR.Institutional,FLR.Light.Industry,FLR.Office,FLR.Retail,FLR.Warehouse,FLR.Agriculture,FLR.Logging
1794,0.00307947535588141,0.00565649278271117,0.0142989724180934,0.0139575264049551,0,0,0.0000116174321369814,0.00000706789487840477,0.000038176384161476,0.00000738959118896608,0.0000165639461217006,0.0000117469098003428,0.0000698533972998392,0.0211216874056408,0.000461202364572076,0.0000591737787615049,0,0
1795,0.00374851376761934,0.000727320832922249,0.0257864599088220,0,0,0,0.0000117116889015734,0.00000726824431564894,0.0000388346745076373,0.00000741702591394451,0.0000105530848890561,0.0000120445877590927,0.0000326362809151228,0.000245236421720793,0.000268770048136043,0.0000593612538779377,0,0
1796,0.00258397382636842,0.000907134127869522,0.0219751800189747,0,0,0,0.0000117116889015734,0.00000726824431564894,0.000725198637602065,0.00000741702591394451,0.0000105530848890561,0.0000120445877590927,0.0000326362809151228,0.00479099176049725,0.00134559691483652,0.000417463119133195,0,0
1797,0.000780539843873278,0.000833096831209286,0.0094590391058271,0,0,0,0.0000117116889015734,0.00000726824431564894,0.0000388346745067523,0.00000741702591394451,0.000010553084889056,0.0000120445877590927,0.0000326362809151228,0.000496841145752562,0.000369376627857177,0.0000593612538779377,0,0
1798,0.0010263435353197,0.0036009378172317,0.0214337363903613,0,0,0,0.0000117116889015734,0.00000726824431564894,0.0000388346745076253,0.00000741702591394451,0.0000105530848890561,0.0000120445877590927,0.0000326362809151228,0.0105304786171821,0.000493238558402251,0.0000867773512982226,0,0
1799,0.00384147736203866,0.00091867768331448,0.00394491886535449,0.00327658677114812,0,0,0.0000118174861895029,0.00000746621342499116,0.0000382361013208219,0.00000738741156340909,0.0000187068475338138,0.0000123729659460293,0.000135005963431064,0.0120978085684291,0.00648894047405343,0.0020752829681291,0,0
1800,0.00750600437244422,0.00509400364249138,0.0120310844510272,0,0,0,0.00169435622081293,0.00000746621342499116,0.0000382361013208243,0.00000738741156340909,0.0000187068475338143,0.0000123729659460293,0.0000327051177660547,0.000384182971773804,0.000512632033288354,0.000338083212254059,0,0
1801,0.00185306890339337,0.00414339121311041,0.019624221588603,0,0,0,0.0000117116889015734,0.00000726824431564894,0,0.00000741702591394451,0.0000105530848890561,0.0000120445877590927,0.0000326362809151228,0.000374168750446947,0.00129551125486265,0.0000593612538779377,0,0
1802,0.0272086016075985,0.00540333065354972,0.0202953509502065,0.0348538125445657,0,0,0.000234015393515839,0.00000725686464560585,0.0000387925184733089,0.0000160947819453044,0.0000108443307361215,0.0000120609796676487,0.0198413969418897,0.00334645068264805,0.0589036864196743,0.00157201376775442,0,0
1804,0.00147657900114812,0.000266504089417894,0.00358130125278281,0.00489412245071591,0,0,0.0000117116889015734,0.00000726824431564894,0.0000388346745076238,0.00000741702591394451,0.0000105530848890561,0.0000120445877590927,0.0000326362809151228,0.000245236421720793,0.000298892442919667,0.0000593612538779377,0,0
1805,0.00210051394860198,0.000274662430379177,0.00693377043081629,0,0,0,0.0000117116889015734,0.00000726824431564894,0.0000388346745076375,0.00000741702591394451,0.0000105530848890561,0.0000120445877590927,0.0000326362809151228,0.000245236421720793,0.000203191484996629,0.0000593612538779377,0,0
1806,0.00129570877542646,0.000243986031650137,0.00428145022529162,0.00541922168892459,0,0,0.0000117116889015734,0.00000726824431564894,0.000763579148736968,0.00000741702591394451,0.0000105530848890561,0.0000120445877590927,0.0000762863923630604,0.00292597790672879,0.00098384160188517,0.0000724728267657407,0,0
1807,0.0154405353440141,0.0072198092557525,0.0197180325321710,0.0300526084486695,0,0,0.0000116389136641166,0.00000721753533793788,0.000472294256123,0.00000739163697987916,0.0000108728093169661,0.0000120381434510935,0.0000327000872320304,0.00717116506235814,0.00451700936886884,0.000399389698536368,0,0
1808,0.00197489952606661,0.000322987781873498,0.00335512396559044,0.00605797342810314,0,0,0.0000117116889015734,0.00000726824431564894,0.0000388346745076347,0.00000741702591394451,0.0000105530848890561,0.0000120445877590927,0.0000326362809151228,0.000996142291586908,0.000203191484996627,0.00043798472686435,0,0
1809,0.00177746145259789,0.000243903412634301,0.00287054610839956,0.00719139984747714,0,0,0.0000117116889015734,0.00000726824431564894,0.0000388346745076377,0.00000741702591394451,0.0000105530848890561,0.0000120445877590927,0.0000326362809151228,0.000245236421720793,0.000203191484996629,0.0000593612538779377,0,0
1810,0.00215522220540837,0.000259743360694285,0.00542063584444915,0.0104528527976264,0,0,0.0000117116889015734,0.00000726824431564894,0.0000388346745076378,0.00000741702591394451,0.0000105530848890561,0.0000120445877590927,0.0000326362809151228,0.000245236421720793,0.000212228013068269,0.0000593612538779377,0,0
1811,0.00109851419904304,0.000229167851461659,0.00258319286764293,0.00389969373503841,0,0,0.0000117116889015734,0.00000726824431564894,0.0000388346745076371,0.00000741702591394451,0.0000105530848890561,0.0000120445877590927,0.0000326362809151228,0.000276439580469972,0.000203191484996629,0.0000593612538779377,0,0
1813,0.00104013787853406,0.000436363928939327,0.00149769614920819,0.00434305564645775,0,0,0.0000113827373636938,0.0000072151023026628,0.0000382400666931672,0.000012120875358511,0.0000102129470255709,0.0000119834262772642,0.0000326555265845309,0.00059391856651199,0.000203013273077615,0.000573226321768696,0,0
1814,0.000770072938671493,0.000626743890075073,0.00268405272156821,0.0050338345819065,0,0,0.0000113827373636938,0.0000072151023026628,0.000926463623961764,0.00000741911143798558,0.0000102129470255709,0.0000119834262772642,0.0000326555265845309,0.000429331474961605,0.000195265486222372,0.000167760660405157,0,0
1815,0.00090966967897902,0.00109419443395493,0.00440529027796635,0,0,0,0.0000113827373636938,0.0000072151023026628,0,0.000038607608215854,0.0000102129470255708,0.0000119834262772642,0.0000326555265845309,0.000393711785615413,0.000521659650004437,0.0000593687401249228,0,0
1816,0.00237974203529674,0.00108157696206776,0.00601687807791204,0,0,0,0.0000113827373636938,0.0000072151023026628,0.0000382400666931666,0.00000741911143798558,0.0000102129470255709,0.0000119834262772642,0.0000326555265845309,0.000240959341812144,0.000364742596180203,0.0000593687401249228,0,0
1817,0.00128020722707195,0.000578742190251122,0.00149772761061694,0.00626648885269238,0,0,0.0000113827373636938,0.0000072151023026628,0.0000382400666931671,0.00000741911143798558,0.0000102129470255709,0.0000119834262772642,0.0000326555265845309,0.000379697250280681,0.000195265486222372,0.00100493226827331,0,0
1818,0.00159992613336264,0.000701181539458291,0.00286912982910643,0.00553982392123558,0,0,0.0000113827373636938,0.0000072151023026628,0.000396052857278522,0.0000384279573754542,0.0000102129470255709,0.0000119834262772642,0.0000326555265845309,0.000281031080473036,0.000195265486222372,0.0000593687401249228,0,0
1819,0.00151580768917759,0.000635122637437688,0.00447606929092253,0.00401896858719968,0,0,0.0010723287357855,0.00671349814232628,0.0000382400666931312,0.00000741911143798558,0.0000102129470255709,0.000341445703567543,0.0000326555265845309,0.0173381457733426,0.00222636524213161,0.0000658130386085186,0,0
1820,0.00405138835323674,0.00195090071041849,0.00703617573618216,0,0,0,0.0000113827373636938,0.0000072151023026628,0.000792991238915713,0.00000741911143798558,0.0000102129470255709,0.0000119834262772642,0.000110984278320890,0.000417615268688644,0.000881884737849804,0.0000593687401249228,0,0
1821,0.00214394017973176,0.000592333619743659,0.00195422806168511,0.00277369903916138,0,0,0.0000113827373636938,0.0000072151023026628,0.0000382400666931672,0.00000741911143798558,0.0000102129470255709,0.0000119834262772642,0.0000326555265845309,0.000240959341812144,0.000195265486222372,0.0000593687401249228,0,0
1822,0.00262515412157775,0.00103751509920918,0.0040357153710088,0,0,0,0.0000113827373636938,0.0000072151023026628,0.0000382400666931615,0.00000741911143798558,0.0000102129470255709,0.0000119834262772642,0.0000326555265845309,0.000953262174882813,0.000967187465624842,0.000136440002220173,0,0
1823,0.0168075588371343,0.00418603934293294,0.0133677461474520,0.0242533298502204,0,0,0.0000113827373636938,0.0000072151023026628,0.0000382400666931672,0.00000903839037129953,0.0000102129470255709,0.0000119834262772642,0.0000326555265845309,0.000240959341812144,0.000310554907677136,0.0000593687401249228,0,0
1824,0.0089423234564157,0.00445481028097776,0.00404298077618488,0,0,0,0.0000117267782300736,0.0000073935283200595,0.000038756700757329,0.0000073903592712403,0.0000107971904780046,0.0000128524167635011,0.0000326771571316824,0.000753983285715169,0.00877494783440865,0.000254713708463837,0,0
1825,0.00982438721979009,0.0042142677093786,0.0100063283391262,0,0,0,0.0000117267782300736,0.0000073935283200595,0.000773837431435119,0.0000073903592712403,0.0000107971904780046,0.0000128524167635011,0.0000326771571316824,0.00052745178041367,0.000507939563825246,0.0000593611860128055,0,0
1826,0.00170721724183123,0.000579514462716802,0.00158060466535315,0.00247189520123985,0,0,0.0000117267782300736,0.0000073935283200595,0.0000387567007573241,0.0000073903592712403,0.0000107971904780046,0.0000128524167635011,0.0000326771571316824,0.000254754966211283,0.000203079740743111,0.0000678920754597202,0,0
1827,0.0131621703815434,0.00743075677705193,0.0116153305903231,0,0,0,0.0000117267782300736,0.0000073935283200595,0.000498007506065193,0.0000073903592712403,0.0000107971904780046,0.0000128524167635011,0.0000326771571316824,0.000297315175589791,0.00056066346794011,0.0000593611860128055,0,0
1831,0.0129665555023194,0.00276405543706763,0.00785596497110293,0.00844165967494648,0,0,0.0000117267782300736,0.0056310481508523,0.0000387567007573301,0.0000073903592712403,0.0000107971904780046,0.0000128524167635011,0.0000326771571316824,0.00142143903849737,0.000373622791456134,0.0000717921534285903,0,0
1832,0.0295499252678954,0,0.0170491478518614,0,0,0,0.00000832025031649992,0.00000516049119577498,0.00289103621955732,0,0,0.00000858901049398333,0,0.000443639118612753,0.00282186715142502,0.000197348057014657,0,0
1833,0.00138201473437527,0,0.00236800945337742,0.00652144298347033,0.000987722120449904,0.00643745978871515,0.0000118728779945694,0.00000725686464560585,0.0000387925184733089,0,0,0.0000120609796676487,0,0.000249316857000857,0.000202411699323319,0.0000588702219115888,0,0
2001,0.00195343388485609,0,0.00160927296541246,0.0104715469339565,0,0,0.0000460603091804122,0.000343034376362535,0.000373978479151088,0,0,0.0000567127476879277,0,0.00145267784492878,0.00302430801900907,0.0044226030234568,0,0
2002,0.00208749365450490,0,0.0034535812839306,0.0101155753798356,0.00162487702106344,0,0.000045303502072539,0.000179931474770843,0.000230113281240472,0,0,0.0000579857054985749,0,0.00150047311570761,0.000699260932946071,0.000248538222041917,0,0
2003,0.00101288524608350,0,0.000804219407010296,0.0057188332418814,0.000766130153072761,0.00307766608438073,0.0000454033596457591,0.000180001278642489,0.000230244106588575,0,0,0.0000583366806143962,0,0.00157760846215251,0.00124708031489129,0.000248968447518363,0,0
2004,0.0026795624604261,0,0.00108554142553049,0.0181551479516678,0.00221519016613868,0.00876847817043625,0.0031001757238225,0.000180088441690325,0.00021516265200981,0,0,0.0000586618913503446,0,0.00145646720357731,0.000700819082613635,0.000393556317840885,0,0
2005,0.00319225967424789,0,0.00440963457690531,0.00764873122711624,0.00293119854487164,0,0.0000441871793016786,0.00000744415608514492,0.000307856821020459,0,0.000042542277344202,0.0000306075927266641,0.0000286983818537719,0.000644376155280784,0.000514479490474851,0.000339228302687764,0,0
2006,0.0254756833191972,0.00338451557004153,0.088942965648052,0.0747007845837837,0,0,0.0000083251186057571,0.00000516258121014423,0.0393363453961929,0.00000742047828337334,0.00000804580035410449,0.00000861068085385324,0.00156631248049581,0.000436946585175997,0.000455220189526281,0.00703101655257749,0,0
2007,0.00672186321354784,0.00100425999560252,0.0148437839971799,0.0221689823297513,0.00365117711482596,0.00852893142279262,0.0000083251186057571,0.00000516258121014423,0.0000380625999814039,0.0000302650595241061,0.00000804580035410449,0.00000861068085385324,0.000105652765551763,0.000199009943187771,0.00037793498685104,0.000108796826893320,0,0
2008,0.00224640735006682,0,0.0036187334764244,0.0136273844129401,0.00174354756073449,0.0103825827861053,0.0000118728779945694,0.00000725686464560585,0.0000387925184733089,0,0,0.0000120609796676487,0,0.000249316857000857,0.000202411699323319,0.0000588702219115888,0,0
2009,0.000394635120595707,0.00201566517853905,0.0025758579022552,0,0,0,0.000240240226450991,0.00000382617282867948,0.00000901422397853689,0.00000195325479638888,0.00000152695457255459,0.00121664082464248,0.000194336126617736,0.00309295765788892,0.00150151248795431,0.000695530191683569,0,0
2010,0.00101126303222695,0.00371157305453734,0.00459768805942458,0.0190694107978022,0,0,0.0000220811802580311,0.00000382617282867948,0.00186272995585151,0.0000313394615797705,0.00000152695457255459,0.00000260664726068606,0.000194336126617771,0.000734285668159426,0.000159210963715964,0.000382299485983823,0,0
2011,0.000877947682430551,0.00244031206902483,0.00281058552769342,0.0144890998759609,0,0,0.0000220799917649278,0.00000382419722353154,0.000761911363824887,0.00000057089663762896,0.00000152948308268374,0.00000260609024674096,0.0000189028698654050,0.000101764526974263,0.0000423871094796879,0.000120533928973402,0,0
2012,0.000757697212900361,0.00250731090680182,0.00245964979044702,0,0,0,0.0000943521973112617,0.00000382419722353154,0.00000901289666065677,0.000000251158945173684,0.00000152948308268374,0.00000260609024674096,0.0000189028698654050,0.0239027781038926,0,0.0000111461174153102,0,0
2013,0.000682527502381351,0.0035487758747785,0.00439042034939945,0,0,0,0.0000220799917649278,0.00000382419722353154,0.0000090128966606568,0.000000647840407332131,0.00000152948308268374,0.00000260609024674096,0.00221818528421103,0.00427919862946762,0.0000816386385622315,0.0000611509676251692,0,0
2014,0.000600119073657368,0.00282186528674642,0.00292039223520173,0,0,0,0.0000220799917649278,0.00189467621582454,0.0000090128966606568,0.000000251158945173684,0.00000152948308268374,0.00000260609024674096,0.0000189028698654050,0.0943975051783804,0,0.000099751309350054,0,0
2015,0.00506017640813946,0.00176771546278599,0.00187094596032418,0.00974811135643306,0,0,0.000197168187167423,0.00000382419722353154,0.0000090128966606568,0.00000174260898356078,0.00000152948308268374,0.00000260609024674096,0.0000189028698654050,0.000116129309610055,0.0000423871094796879,0.0000111461174153102,0,0
2016,0.000578170230660317,0.00218186037277788,0.00149843884455328,0.0054807649658287,0,0,0.0000220799917649278,0.00000382419722353154,0.000262400622252237,0.000000570896637628907,0.00000152948308268374,0.00000260609024674096,0.000424552336828127,0.0112969416931579,0.00314890279395932,0.000502435476642355,0,0
2017,0.004035429934536,0.00205698024014719,0.00248891423765400,0.0113260857739839,0,0,0.0000220799917649278,0.00000382419722353154,0.0000090128966606568,0.0000262345366070696,0.0131029472384030,0.0129739674768887,0.0000189028698654050,0.000599686052222045,0.0000571811249920952,0.000041599104829362,0,0
2018,0.0333681720960295,0.00399133977642796,0.00263480053779795,0.0496333908608268,0.00617437264687273,0.0116904043861848,0.0000220975468810710,0.00000379921015019325,0.00259078299842236,0.0000714549677909963,0.00000152876047119091,0.00000260330593009852,0.00374113028409966,0.000482537499614084,0.000291773505830261,0.000780873925031963,0,0
2019,0.00129693564978824,0.000310245402383352,0.000248793302183156,0.00363108769406031,0,0,0.000136699883097760,0.00000382617282867948,0.00000901422397853689,0.00000551622357330963,0.00000152695457255459,0.00000260664726068606,0.00175831892776451,0.000234053945727523,0.00170568772433914,0.000323879428499116,0,0
2020,0.00243907375698916,0.000557212708105063,0.000484078786997179,0.00465624107632014,0,0,0.0000220811802580311,0.00000382617282867948,0.000242453998072972,0.0000874153947080098,0.00000152695457255459,0.00000260664726068606,0.00127563877981259,0.00403885412724799,0.000710851768014643,0.0040950392505645,0,0
2021,0.00783921187412777,0.00164356245558336,0.00180794509396018,0.0150589168851273,0,0,0.0000680832343143674,0.00000382617282867948,0.000913016824650055,0.00000142269076758686,0.00000152695457255459,0.00000260664726068606,0.0000188966043405933,0.0001165898525239,0.000078804732199502,0.000039588444551454,0,0
2022,0.0118403960324403,0.00363256120679751,0.00308079704833893,0.0227584061241887,0,0,0.0000220811802580311,0.00125119575621677,0.00000901422397853689,0.0000155744766966412,0.00000152695457255459,0.00000260664726068606,0.0000188966043405933,0.000087380991242309,0.000039469210762102,0.0000111461174153102,0,0
2023,0.00765071431025588,0.000809659151136032,0.000672350761096691,0.0151457250332833,0.000781494367390874,0.00203475494530916,0.0000218423321705507,0.00000379773281901523,0.00000901535261847201,0.000000489922268148657,0.00000152876047119091,0.00000260163594264000,0.000838635701833132,0.000115074509668562,0.00450623649492082,0.00200215170616265,0,0
2024,0.0070586496000552,0,0.000949076963113417,0.0297054739367375,0.00142346791269201,0.00468137475546531,0.0000218423321705507,0.00000379773281901523,0.000487418390393396,0,0,0.00000260163594264000,0,0.000115074509668562,0.000124890622539918,0.00190963649731631,0,0
2025,0.000940657614859465,0.00109027135808189,0.000652488017521056,0.00514129756279509,0,0,0.000882543676926519,0.00380097586233207,0.000142627097334900,0.000000342472556459041,0.00000192596216984159,0.00000327816238493314,0.0000189112252610598,0.000335470526537072,0.000150048271565074,0.0000351602854977801,0,0
2026,0.00119667601844327,0.000434242083439682,0.000255012413581334,0.00290423188403376,0.000317527642507787,0.00296938747070596,0.0000286711800407681,0.00000484843471766786,0.00000906034788983076,0.000000380011052554826,0.00000192596216984159,0.00000327816238493314,0.0000189112252610598,0.000173266180681596,0.000380992129185893,0.000102872226813549,0,0
2027,0.0202724460869891,0,0.000651578815363927,0.0294362879472133,0.00321421690831115,0.00558194551297224,0.0000325578186355950,0.00000379921015019325,0.00000901838391495973,0.000412419513927291,0.00000152876047119091,0.00000260330593009852,0.0000653863307378194,0.0000875716707207176,0.000246764565548213,0.0000111488118244165,0,0
2028,0.00414048046231571,0,0.000432486851901542,0.00366766771956619,0.00124239457056745,0.00801738568049046,0.0000254889489582503,0.00000425967305320594,0.00000901982517384684,0.000000455222640844081,0.00000171430720531990,0.0000029315231147192,0.0000189279407236424,0.0000985072080535752,0.000100828191009472,0.0000979814323642702,0,0
2029,0.00408014786335801,0.00179446017036203,0.000478266432920732,0.0161515321473818,0.00119089803005835,0.00403843529955146,0.0000218423321705507,0.00000379773281901523,0.0000898569462737268,0.000000545674063195612,0.00000152876047119091,0.00000260163594264000,0.0000318465597410376,0.000087490397024922,0.000384511643234614,0.0000111434232808592,0,0
2030,0.000670883366409258,0.00147571333252622,0.00110643908704255,0.00477912916615306,0,0,0.00746014777181714,0.00000484843471766786,0.00000906034788983076,0.000000295531559060156,0.00000192596216984159,0.00000327816238493314,0.0000440369178848503,0.00409088806105806,0.00605603671674644,0.0000110010274599301,0,0
2031,0.000960558586785106,0.000537133446061995,0.000456174073506991,0.00235742096502692,0,0,0.0000343258272336935,0.00000568526058160221,0.000564774966440279,0.00000293460737095684,0.00000230271098443483,0.00000389361313824318,0.0000188903396917714,0.000218305393311942,0.000166307886781589,0.0000152441504660774,0,0
2032,0.000945346579241871,0.000721370046347072,0.0008117469743166,0.00275577955854140,0,0,0.0000343258272336935,0.00000568526058160221,0.000290322403025669,0.000000374934417613856,0.00000230271098443483,0.00000389361313824318,0.000451007539689264,0.00809103881917398,0.000786297253182548,0.000071431296402874,0,0
2033,0.00112937089061416,0.000937199844856993,0.000979411821757695,0.00218426397247973,0,0,0.000550139967961015,0.00000568526058160221,0.000457607885188028,0.000000310697686125312,0.00000230271098443483,0.00000389361313824318,0.00115473900168252,0.00756241951543532,0.00221924901716734,0.000484025822073585,0,0
2034,0.000616053582247031,0.00100653742395388,0.00147170126737664,0,0,0,0.000123615740267583,0.00000484843471766786,0.00000906034788983076,0.000000392740504609586,0.00000192596216984159,0.00000327816238493314,0.0000189112252610598,0.00102246677964568,0.000145135337834921,0.0000110010274599301,0,0
2035,0.000457217738273688,0.00016336255954057,0.000349290416334601,0.00120757541920911,0.000095508005379537,0.00468706009520992,0.025647930040388,0.00000568894731269951,0.000080198033297928,0.000000436375058429961,0.00000228916998511155,0.00000389819713455816,0.000238461868726373,0.00402105065388513,0.00484066760531147,0.0000109608670500697,0,0
2037,0.000457168936956634,0.000163312529694087,0.000349145146857038,0.00116019173639013,0.00009467518435119,0,0.00370935133306504,0.00000568894731269951,0.00000918844487296078,0.000000293530234340336,0.00000228916998511155,0.00000389819713455816,0.0000188799005571695,0.000964170512247748,0.00089499614735811,0.0000109608670500697,0,0
2039,0.0032601722035222,0.000994568427045463,0.00167984578330971,0.00569711688153157,0.000927059382171856,0.0133881388286791,0.000396448395715945,0.00000568526058160221,0.00047128234023191,0.0000021400153081671,0.00521771640791829,0.00000389361313824318,0.0000317789493412499,0.00100546128783097,0.000347826280007495,0.0000111353425255414,0,0
2040,0.00395189668893836,0.00102346707373805,0.00233050006338094,0.0110029088853936,0.00118344124336505,0.0196826932162907,0.0000966122691503159,0.00000425967305320594,0.0000144343848212977,0.000000313703729876031,0.00000171430720531990,0.0000029315231147192,0.0000189279407236424,0.000505524422649785,0.0000887438936796452,0.0000695078644776429,0,0
2041,0.00209987940492931,0.000175697330506321,0.00052368449783167,0.00631517557988676,0.000516290087033203,0.00763230740737684,0.0000254889489582503,0.00000425967305320594,0.000163793131064619,0.00000208243269581755,0.00000171430720531990,0.00000360369258374036,0.00128498909551768,0.0000985072080535752,0.000472079842838562,0.0000111407294210738,0,0
2042,0.00242831441197371,0.000220273616328318,0.000666099797824542,0.0144846251039315,0,0,0.0000220976795246543,0.00000383506837615434,0.00000901882645866894,0.000000251146925930118,0.00000152839921945004,0.0000116005702006121,0.0000189049585683322,0.000444844374921386,0.000266326531000814,0.0000111542014665532,0,0
2043,0.00273713466417858,0.000263742423963055,0.000584694458125227,0.00900284962516776,0.000317600891734438,0.00319054945916998,0.00113412889061104,0.0000575858997256863,0.00000901882645866894,0.000000251146925930118,0.00000152839921945004,0.0000101752434454711,0.0000189049585683322,0.0000876022397046489,0.000242917658744216,0.000401709317587317,0,0
2044,0.00872029647962929,0.00116439280852060,0.00192117999909468,0.0216685892639674,0.0021497368481202,0.0077126609152593,0.000913603994408637,0.000818995982922863,0.000590859051682471,0.000000345272370804132,0.00000152839921945004,0.00000530179511293186,0.000109555044678179,0.000291205688546218,0.000339751430578873,0.000280306977060433,0,0
2045,0.00362954890170074,0,0.000697975127054087,0.00928914998290247,0.000635468609586711,0.00376695453807456,0.0000218423321705507,0.00000382403260919301,0.0000090133177971526,0.000000251140916399301,0.00000152839921945004,0.00000622954337027548,0.0000188861637459071,0.0000874291431230168,0.0000441312762298981,0.0000111380358359644,0,0
2046,0.00559360468040617,0.000626971227751765,0.000785564773518365,0.00818407744809034,0.000967821331764735,0.00379913952084704,0.0000636189256643988,0.000581717184763733,0.000222534141882835,0.00000116609410548936,0.00000152839921945004,0.0000063775647232125,0.0000326941373994112,0.000201840297259378,0.00102130291571940,0.00123067966956540,0,0
2047,0.00389930887364623,0.000137447485042674,0.000457156002232642,0.00563664535946248,0.000586353731126042,0.00239175183643798,0.0000220750514588113,0.00000382271580206786,0.00000901220819133725,0.000000251128897519599,0.00000152839921945004,0.00000341269503896752,0.0000188778130222794,0.0000874193278192422,0.0000394490445130469,0.0000111407294210738,0,0
2048,0.00550140566980772,0.000130925677173569,0.000557985092275744,0.00783825469589042,0.000426448121976488,0.00240027850705376,0.0000220750514588113,0.00000382271580206786,0.00000901220819133725,0.0000144957200062319,0.00000152839921945004,0.00340578140896285,0.0241658000355453,0.000107991643069749,0.000379781842660447,0.0000111407294210738,0,0
2049,0.00133828619810748,0,0.000438064657588693,0.00360080401639722,0.000295924284380509,0.00104562801161206,0.0000220750514588113,0.00000382271580206786,0.00000901220819133725,0,0,0.00000260553328299915,0.0000188778130222794,0.0000874193278192422,0.0000394490445130469,0.0000714312964078706,0,0
2050,0.00265818601747186,0.000819686659498837,0.000952048441121514,0.00862115379251763,0.000381662315544865,0.00308987027550071,0.0000218423321705507,0.00000382403260919301,0.0000090133177971526,0.0000983266722387027,0.00000152839921945004,0.00000734500656765023,0.0000981832635887457,0.000390122620270603,0.00121777240004187,0.0000111380358359644,0,0
2051,0.00183392349830606,0.00230850156729777,0.00234298887883433,0,0,0,0.000329343135961831,0.000302653313994893,0.00126891025545684,0.000000251128897519599,0.00000152731568026558,0.00000260553328299915,0.000178132758977700,0.0791950230357874,0.0051538216749345,0.0037137498388039,0,0
2052,0.00318838169639992,0.00372186936763416,0.00263207455748554,0,0,0,0.0000220801341862323,0.00000382485571076895,0.00148180006533139,0.0000495924095631791,0.00000152731568026558,0.0000129734330833357,0.0000189039142047028,0.000323524575363445,0.000162047629329454,0.0000215883058219591,0,0
2053,0.00134099866966075,0.000239123918398284,0.000213330092184385,0,0,0,0.0000220801341862323,0.00000382485571076895,0.00000901199290136017,0.000000251128897519599,0.00000152731568026558,0.00000260553328299915,0.00191735903863236,0.000108950582230836,0.000245934174124725,0.000416772855928905,0,0
2054,0.00262721194271118,0.000893641345456297,0.00075338178910715,0.00803406536598565,0,0,0.000177017163083176,0.00000382485571076895,0.000283252819218277,0.000000251128897519599,0.00000152731568026558,0.0000145414665341651,0.0000808270933981514,0.000628854618624017,0.000477919813985619,0.00686047373956051,0,0
2055,0.0117259388733361,0,0.000604200527611603,0.0208002429600974,0.00139189050859817,0.00644340923790689,0.0000218423321705507,0.000114715206994891,0.0000183314846683517,0,0.00000152839921945004,0.0000268558254904452,0.000733106872569606,0.000239263782607668,0.0000755722142262184,0.000415048424039637,0,0
2056,0.0026426120672051,0.000433863563535301,0.000863501092778885,0.0069381138792202,0.000595351212041795,0.00232392677083516,0.0000220774135152006,0.00000382419722353154,0.00000876480642831358,0.00000430625387844643,0.0136046612692912,0.00000433653646101197,0.00163350239217671,0.00556973532532603,0.00125855549132801,0.00239292553783446,0,0
2057,0.00338328724179621,0.00327971223943231,0.0036487491440846,0,0,0,0.0000220801341862323,0.00000382485571076895,0.000166266347205085,0.000000251128897519599,0.00000152731568026558,0.0000322632117501929,0.0000189039142047028,0.000716396991297672,0.00143228140715371,0.0000246276869132214,0,0
2058,0.0107615194773324,0,0.00667615972798534,0.0255298892832515,0.00268115581063022,0.0119078087301826,0.000134004423130988,0.0000150806338440333,0.00000876480642831358,0.000000251146925930118,0.00000152912175893592,0.0000202466087576825,0.000449837095481788,0.00112947350591628,0.000496726533420843,0.0000213396748680428,0,0
2059,0.00803886228115464,0,0.000761210845761917,0.0189995025917844,0.00156272438875016,0.00878230205176567,0.00052199393518671,0.0000037151115903491,0.000709605271372203,0.000000242025069234114,0.00000149192045958873,0.0000138101160336087,0.000303189356973673,0.000102811386282733,0.000083200983592568,0.0000357833751400381,0,0
2060,0.00642740290358937,0.000873918409734417,0.00159221718020686,0.0247469019493163,0.00166852330869651,0.0158278131311317,0.000725444301424525,0.0000308962842758547,0.000214544282220169,0.000000242025069234114,0.00000149192045958873,0.0000169908242376515,0.0000182500337342599,0.00119027344026923,0.000619192828808365,0.000075462429604888,0,0
2061,0.00351019685430033,0,0.000102623643080575,0,0.000622067659932937,0.00180609480877697,0.0000222797848391175,0.0000037151115903491,0.00000869206010259494,0,0,0.00000328879271876055,0.0000182500337342599,0.0000833002785443334,0.0000385516474642506,0.0000107399439513784,0,0
2062,0.0114900623032799,0.00164550355855837,0.00156487669691032,0.0119122037182336,0.00253681275625610,0.0213719255819681,0.000088915737667099,0.00000379921015019325,0.00000876480642831358,0.000000251056789335584,0.00000152876047119091,0.00000260330593009852,0.0000189164481740794,0.000331078485553094,0.000254779419138418,0.0000110037070227331,0,0
2063,0.00604013131177514,0.00109922179602174,0.00125165402008059,0.00912671321658774,0.00132436314540011,0.0171400199903519,0.000862138899306681,0.00000382255121462540,0.00000901085734177034,0.000000251176974493857,0.00000152623246516635,0.0000026041410932951,0.00195751185814039,0.000130483809313156,0.00171533778336215,0.0000111353425255414,0,0
2064,0.000648798458360678,0.000359343979033918,0.000357079130962757,0.00228011280297331,0,0,0.0000223133390375439,0.00000382255121462540,0.00000901085734177034,0.000000251176974493857,0.00000152623246516635,0.000208832417366069,0.0000188955601716224,0.00147095739921565,0.0000398339804638435,0.0000111353425255414,0,0
