zoneNumber,No_Occupation,A1-Mgmt Bus,B1-Prof Specialty,B2-Education,B3-Health,B4-Technical Unskilled,C1-Sales Clerical Professionals,C2-Sales Service,C3-Clerical,C4-Sales Clerical Unskilled,D1-Production Specialists,D2-MaintConstRepair Specialists,D3-ProtectTrans Specialists,D4-Blue Collar Unskilled
837,0,2717169.0,1628116.8,29538.402,1083817.6,851515.44,733662.7,186713.58,790558.2,391187.5,2074729.2,1256421.6,348952.2,1650324.2
838,0,587859.75,270619.03,466665.66,36378.816,175961.48,169878.75,397576.88,173039.62,555983.1,89639.766,240960.69,99782.14,337795.9
839,0,406424.03,256707.56,635419.2,30882.92,175768.03,123930.92,62148.484,105488.18,162416.77,31937.225,194671.0,58692.473,239506.86
840,0,64605.98,28384.32,857.3329,233076.27,96528.44,32050.006,1315.4204,61065.43,69468.5,1290873.6,664787.06,270839.28,1022959.56
841,0,1.4372365E7,9124386.0,215193.52,572474.5,2705172.5,3507681.2,242182.73,3054799.2,822682.1,1.3209456E7,4767259.0,3367840.8,8936253.0
842,0,440882.84,358896.28,254826.67,89787.8,205270.42,88333.914,17890.775,149772.86,174018.02,1259519.4,603943.6,315175.88,1023097.7
843,0,441462.16,309008.75,610535.06,36314.953,206807.9,195953.08,87388.24,143395.22,232096.83,27394.111,203784.95,85199.68,263896.44
844,0,1641802.4,1228572.5,149707.28,296089.4,690764.56,472553.4,571958.0,629632.9,868310.4,699227.5,1124525.4,2342848.8,1199115.2
845,0,1055962.9,503041.1,1130863.6,433402.12,476875.8,350417.25,272054.5,398746.9,229508.33,1718315.5,1131283.4,389129.34,1396152.6
846,0,2568091.2,729849.4,46150.12,109280.37,628908.7,1950497.4,4359206.0,1406635.9,3714869.8,233506.11,1022463.2,811825.06,1694681.1
847,0,1.65269392E8,7.8056416E7,1780270.0,2.3778262E7,3.5347044E7,4.9678888E7,2910233.2,5.797674E7,1.1883548E7,1682168.1,4368679.0,9131172.0,5845325.0
848,0,1.1686682E7,4315190.5,123821.984,2361764.5,2648117.2,3627734.8,3686618.5,4438244.5,6038626.0,421360.34,1215282.6,1103734.9,2328720.5
849,0,6.8994592E7,3.0575816E7,1247113.6,7333939.5,1.3833378E7,2.0973854E7,7878106.0,2.4429058E7,1.333755E7,958709.1,2970303.5,4572586.0,5054909.5
850,0,4650034.5,2371953.5,308214.94,1568425.9,1636520.6,1640847.2,1152956.9,1524045.0,1498736.0,1010426.5,1272167.0,358709.28,1906303.2
851,0,1.4400062E7,8317877.5,4654452.0,2.2900238E7,1.1848936E7,4786311.5,2193634.0,7673890.0,8338151.0,993178.3,1410456.2,1725976.6,2354390.8
852,0,1.463808E8,6.6378764E7,1.055494E7,9701473.0,2.4088836E7,7.2576336E7,5250388.5,6.7775536E7,1.4552749E7,2.4092508E7,2.8922244E7,7.9933736E7,3.3705508E7
853,0,8674867.0,4493811.5,262431.16,1233523.6,2328324.0,2764447.5,1214274.9,3178173.8,1754308.6,356401.97,1230886.0,5622039.0,1267146.6
854,0,1098682.9,609671.94,455057.47,566059.25,536377.8,338912.25,187547.75,460548.88,346794.9,47023.1,341951.16,114235.82,424017.6
855,0,1513177.9,895364.56,87892.1,1279695.8,806086.8,463084.25,226720.78,646975.6,571361.44,89955.79,406513.0,90077.72,545456.75
856,0,7149344.5,3565089.0,4615284.0,3147881.2,2867931.0,2694504.0,1597844.9,2667841.8,3279390.5,304757.34,1125561.9,1224493.9,1767735.0
857,0,5921626.5,3221681.5,727215.4,1323320.0,1593651.4,2603197.2,1697474.4,2123105.0,2284333.5,350771.12,944179.8,1248338.6,1432503.4
858,0,780569.44,438668.72,23250.752,126596.79,199341.64,240258.86,199125.4,257953.94,417505.3,36633.38,290585.6,61467.91,371771.72
859,0,1741151.9,1047695.5,906587.7,972604.06,860159.4,524159.8,279295.22,669823.56,648138.2,78824.64,409812.03,122192.66,561727.0
860,0,1937645.0,813314.5,548673.06,1092542.1,841309.25,736351.94,1180248.4,916593.25,1115406.4,112006.38,526862.56,278499.9,746173.94
861,0,2975103.8,1312334.9,99478.586,3071485.2,1720720.0,1134388.2,1618163.2,1581761.1,1605913.4,225692.56,694136.6,381641.03,1036244.2
862,0,1964921.0,1025040.9,70378.79,716807.25,717276.56,654220.5,455067.56,799589.06,622632.94,98443.61,410753.53,190089.38,533715.1
863,0,4220319.5,2680730.5,927583.7,1169306.4,1838370.5,1343101.2,505825.38,1620747.0,1269746.4,228634.78,564285.0,366755.38,839085.4
864,0,53591.473,43877.523,1584.153,3836.0728,14579.6045,13997.618,3719.7107,17877.148,29347.812,2460.1448,28118.443,4030.6333,33264.223
865,0,1087554.5,620115.6,172662.75,222616.47,383760.72,380193.06,273386.72,371806.1,1023436.44,56824.684,142385.78,161125.52,249624.7
866,0,1154288.0,927317.9,1238279.4,139727.45,511994.47,254265.0,52624.137,405620.8,224387.77,42477.703,387601.8,105128.09,441138.44
867,0,715934.2,448859.5,564425.9,1204339.9,645278.25,200400.0,128370.34,413488.22,217140.73,350391.06,536368.0,130686.86,686374.0
868,0,1.423746E7,1.0442255E7,1593897.8,2681699.0,4018622.2,3461398.2,258363.33,4959612.0,855033.8,1113327.8,1243131.9,913967.4,1508322.5
869,0,4899524.0,3384379.2,384099.03,354699.47,1080611.2,886201.56,1342370.1,1417804.9,1859849.1,224169.83,974193.75,360531.94,1096690.2
870,0,2930965.2,1896965.2,3995929.8,243084.08,1132303.9,561504.8,1175520.2,900952.06,1668817.2,177126.75,971882.44,432812.84,1233098.6
871,0,1478119.5,1141781.9,271913.38,855538.94,669289.4,495210.16,266362.0,578224.3,288476.25,1170492.5,1241293.0,337049.53,1494622.1
872,0,1220436.9,1113310.2,88656.76,496685.9,884448.3,341631.44,228299.78,462774.47,755636.9,248022.08,715858.94,269947.1,869494.1
873,0,4722189.5,2229056.5,622888.56,345387.47,889068.3,885368.06,4328151.5,1596643.4,5840633.0,323247.03,1272873.5,651194.44,1920081.6
874,0,1767563.6,1212324.0,313894.3,162855.66,440251.94,338584.78,513117.06,542896.7,797819.7,112452.58,714260.94,186612.66,802474.1
875,0,7906001.5,5064250.5,410780.03,3384638.2,2770879.2,2253248.0,2984770.2,3287369.2,3073708.0,744933.94,2035704.5,4859806.0,2198769.8
876,0,5878072.5,4563366.0,1060041.4,611694.7,1755985.8,1342841.6,296727.78,2030883.2,840489.0,243472.83,897494.1,3057231.5,836720.5
877,0,3494532.2,2852980.8,2523113.2,352839.53,1397574.0,755579.9,154882.3,1223312.4,651949.8,121375.94,526436.75,224044.2,660126.2
878,0,2352041.0,1737477.8,172384.55,137721.0,563916.6,562880.1,172204.38,790055.25,304498.6,57050.027,411712.53,165193.72,422043.5
879,0,965922.75,654344.3,92575.6,86019.26,243195.25,241872.7,350763.12,352906.16,399404.97,45892.316,402412.84,152646.31,438025.7
880,0,636317.9,391741.97,559447.5,565761.75,400703.9,175339.66,271495.78,308756.56,322229.66,107970.266,447436.25,180232.8,511866.62
881,0,522056.28,72465.625,393746.88,7216.348,115252.45,175754.73,1351539.6,277914.88,1229061.0,69096.77,539585.75,185783.77,672462.2
882,0,212526.48,165993.4,39468.54,21007.303,65416.47,48257.188,8727.108,73220.3,62075.42,34350.254,319645.53,40484.1,336695.03
883,0,197869.89,156776.53,43111.34,14191.79,61687.58,44190.96,8815.218,67762.984,63057.543,16419.768,312480.62,36336.22,323054.3
884,0,2819322.8,1852588.0,102430.26,292095.66,653395.1,723794.9,1023653.25,1027913.1,1036726.3,133693.5,598256.5,397222.4,680136.94
885,0,2281073.0,1731008.2,702429.6,152634.5,586121.6,407145.97,157098.69,609168.6,257777.73,76077.29,610381.7,160801.22,616162.9
886,0,2115916.5,1644395.1,3108380.8,189006.0,1003756.4,349882.28,254602.28,713568.0,693630.7,136356.08,755302.5,190976.38,849325.25
887,0,140981.52,121153.21,1722.5541,29081.848,46046.9,39532.42,719.0506,42082.996,62841.395,39668.383,485088.06,47099.934,502102.3
888,0,1146263.9,934141.94,133356.33,383938.56,478891.38,336022.03,239802.62,400381.94,323645.88,339622.12,762746.9,126547.74,846191.3
889,0,1559233.4,1165988.5,4304474.0,234205.28,1235610.8,471390.1,1198744.4,605345.4,1133681.1,119004.336,924424.8,341136.53,1144204.5
890,0,2135680.5,1079909.0,574088.75,1689445.8,1067749.9,687429.8,898773.9,941414.3,1253708.9,139232.02,552492.6,195110.4,791981.1
891,0,1640141.1,1066329.1,2141373.8,621063.56,867676.94,565275.4,1384754.8,708879.06,974842.1,558630.06,1250139.9,326632.6,1429154.1
892,0,9749622.0,7001323.0,324468.75,4867215.5,4603642.0,3336328.8,2881472.0,3876056.8,4359404.0,4907524.0,4744396.5,3149086.8,6051723.5
893,0,1.01016E7,7159776.5,115810.18,748243.9,2462201.8,2591801.0,1975687.2,2968766.8,3861475.0,458791.44,1389423.0,588039.25,1868777.9
894,0,8897519.0,4393752.5,116519.38,583357.3,1435898.1,2390072.5,565374.6,4193957.0,720600.4,1898840.5,4760365.0,1.8717322E7,4156571.5
895,0,4.2923976E7,2.1020374E7,8233903.5,2285726.5,7744764.5,1.1081039E7,3964429.0,2.0094388E7,4520641.0,3458201.8,5493669.5,4866074.0,6612865.0
896,0,1.4011746E7,6676694.0,220276.89,794173.44,2255513.0,4048350.2,3793951.8,6843556.5,2511438.0,2481874.2,4473541.5,4319784.5,4834169.5
897,0,6173219.5,3026753.8,104375.46,693161.56,1108081.2,1664681.1,555001.6,2968407.2,580975.6,2220054.8,3223700.8,1081185.9,3710737.2
898,0,836203.75,359661.4,8658.609,603225.2,334034.38,643638.75,331061.44,561568.06,234364.6,3156779.2,4340381.0,5005885.5,4763137.5
899,0,1.7770718E7,8739659.0,225611.22,2326119.2,3280517.5,5253263.0,852667.8,8610269.0,1350462.4,6711187.5,7369861.0,9315227.0,8762136.0
900,0,4.0614676E7,1.8516706E7,630397.56,1437899.9,5799225.0,9914929.0,3690898.2,1.8453122E7,7227351.0,1539255.0,4978745.5,1.5256168E7,5617339.0
901,0,2.1438498E7,1.0204171E7,1085486.6,1187887.2,3537860.8,5942127.5,4032523.5,1.010995E7,4067220.2,2484052.5,5135324.0,7452941.5,5791421.0
902,0,1.7236076E7,5822007.0,4913366.5,592954.25,2821998.0,6116869.0,9315904.0,8299504.0,9900463.0,2592797.8,8841550.0,2.3247192E7,1.0014758E7
903,0,2357811.5,1145911.0,55671.55,522555.12,520481.56,1053993.6,239485.7,1232382.4,274302.53,2843488.5,4663450.5,9981895.0,4696043.5
904,0,5.2667448E7,2.5184268E7,681422.7,1783115.6,7834654.0,2.0974916E7,8194105.0,2.5702646E7,8169620.0,5116126.0,2.6217618E7,1.36950896E8,2.059417E7
905,0,1.7128804E7,9284600.0,68304.78,595051.4,3160370.8,1.7253754E7,2467248.0,7214590.5,3195283.5,5326839.5,4902840.5,7385016.5,7639201.0
906,0,1.2109964E7,6561210.0,274702.84,471983.03,2339421.2,5624495.5,1951694.0,4267716.5,1858385.2,4408217.5,2787276.8,2039635.9,4171202.5
907,0,7245161.0,3708419.0,19571.373,131553.27,1096934.1,4406913.5,1480655.5,2702580.0,1222585.2,655560.0,1390377.1,1409375.1,1835269.4
908,0,1.1439024E7,5420456.0,275429.16,1954688.9,2337113.8,5880307.5,3066201.8,6133356.0,2272757.8,1.19759E7,1.6110565E7,4.6832668E7,1.5907933E7
909,0,1.5034972E7,6402441.5,31547.45,233161.56,1937050.5,4515492.0,2149933.8,4879621.5,5009544.0,706031.56,1504453.0,1137696.4,2671044.5
910,0,9369769.0,2712226.2,30429.242,129666.61,1092518.4,4796388.0,6791269.0,3884601.0,7398269.5,1649167.4,3055121.8,2038933.2,4722554.5
911,0,3887065.5,1936591.4,9411.251,74813.17,567072.3,1680053.1,429141.66,1325331.4,649264.0,1148855.1,1004551.2,553688.1,1406072.4
912,0,171332.02,79153.24,785.1069,29167.744,35365.824,4263536.5,49805.793,643435.06,397110.2,5574707.0,2848180.2,2458739.0,4631821.5
913,0,3640146.2,2570099.8,136932.2,1138406.5,1130869.6,909316.0,316566.25,1350959.1,455901.4,1153899.5,907264.7,401097.72,1331973.6
914,0,941151.44,158445.25,7472.9966,14066.823,119607.52,312455.25,2315242.5,491177.1,2082091.8,108044.02,689893.25,278697.06,894812.0
915,0,1.4842504E7,7753951.0,485732.0,289124.7,2352738.0,4383655.5,2461835.5,4860361.0,1669668.0,1116228.1,1664616.5,1496611.2,1979582.5
916,0,3503895.0,2310722.8,702629.6,466210.84,966219.8,882862.75,1473629.8,1316393.9,1529496.9,192783.58,701072.0,343360.72,864646.8
917,0,3023335.0,1628860.1,491958.78,78142.59,560043.06,5688882.5,253715.55,1606309.6,663404.0,2524218.8,2089427.6,2556589.0,3256548.5
918,0,2517210.5,1430948.6,12941.753,121632.12,531790.56,1445787.9,87645.266,888227.6,320265.9,1623084.0,1209475.8,834830.2,1747430.2
919,0,672862.44,327720.16,483798.66,173570.33,243732.33,159529.02,115993.39,283634.47,235251.44,463744.7,2759760.8,300060.84,2840654.5
920,0,6942418.5,3118312.8,3681371.5,663338.44,1833867.0,1621370.5,2131998.0,2792587.8,2857270.5,935523.06,3637771.8,903040.25,3934687.2
921,0,1407244.8,641989.6,1369952.8,79230.28,411815.25,407628.7,187173.95,593152.9,336409.3,980796.94,3121794.5,1410623.4,3222672.2
922,0,1.724617E7,7245231.0,1.6142411E7,1122097.6,4777158.5,4894935.5,4123432.0,7375593.5,5295721.5,1911504.1,5177794.0,3284487.0,5985326.0
923,0,5875802.0,3132236.5,712232.25,151879.31,1024284.4,4325243.0,454022.4,2239897.2,651865.1,6667481.0,3248241.2,2351677.5,5184917.5
924,0,2.4357328E7,1.2918627E7,440943.1,553410.7,3954973.2,7131592.0,3102637.0,7880110.0,2371999.0,2355625.2,2275930.8,1513310.4,2938298.8
925,0,2.6214984E7,1.3961619E7,103789.945,589792.75,4026095.5,8.6680104E7,2264550.8,1.8953832E7,8574638.0,4.9516624E7,2.9833084E7,4.154888E7,5.0721628E7
926,0,2.5729912E7,1.3847596E7,57595.56,516601.66,3921115.0,8.134624E7,1202809.9,1.7936728E7,7636147.0,2.6323136E7,2.0460878E7,3.4999612E7,3.4905428E7
927,0,1546.8533,1006.0761,521.87665,227.38522,1312.8284,502.30914,180.47124,580.0267,14141.104,18001.568,415570.5,37475.582,417303.16
928,0,2.1169904E7,9983598.0,9157474.0,5362144.5,6631907.0,1.9506498E7,1016584.56,9574361.0,3380669.8,3058545.5,4036251.0,5303403.0,6539405.5
929,0,3.0431118E7,1.6281871E7,1192438.2,1.00652792E8,3.6892968E7,7714767.5,617512.44,2.0519518E7,4825474.0,1877218.6,3228484.5,2474700.8,6077056.5
930,0,2248295.2,955983.1,353411.34,142064.9,463982.8,567538.56,630070.7,624621.75,967189.25,1018815.9,4815823.5,2918717.5,1.231651E7
931,0,342149.22,242406.56,2903.1877,39769.523,83323.59,132436.66,3450.1594,105308.36,72973.91,207650.69,973947.2,307857.38,1354113.4
932,0,3.5638896E7,1.8532918E7,1443389.4,6496001.5,7893267.5,1.1581229E7,300476.25,1.129512E7,1794227.0,1252910.0,2891849.0,1388650.9,3080721.2
933,0,7551065.5,3736622.8,580624.6,674709.44,1456287.1,2540017.2,5270982.0,2994556.5,3036846.8,304201.94,2241810.8,749736.1,2792386.5
934,0,2151527.2,1325980.4,50645.07,926256.44,765402.25,604806.7,468424.25,953842.25,587241.2,364150.03,1170661.0,216919.02,1234971.1
935,0,2072410.6,1306115.6,302984.75,987968.9,899839.44,556834.9,483133.94,908582.3,722050.4,368112.84,1429147.6,3005039.0,1379180.9
936,0,430670.12,82057.12,5008.247,12196.249,64471.363,141779.89,924139.44,213612.88,932823.8,68358.76,899068.56,169196.17,997654.1
937,0,62497.195,29280.012,1787.7396,5799.072,15865.584,18168.016,60314.617,27412.434,105931.984,33980.707,761693.8,73376.41,779036.25
938,0,1999932.2,791114.4,20254.92,532792.2,524194.94,713191.2,2145980.2,852133.94,1606539.6,526655.1,1226863.9,384790.44,1229208.0
939,0,2506552.2,1586577.9,48841.805,105526.16,498456.53,959419.06,63489.875,736259.25,243975.78,61094.76,624571.2,665311.6,647480.06
940,0,2413273.0,747732.1,20087.254,2915894.0,1408475.9,919044.4,4231183.0,1641894.8,3085957.0,907317.44,1500211.0,560881.2,2354503.0
941,0,675951.8,611031.75,786014.9,166129.89,525603.7,139726.36,14361.052,232956.02,352314.9,32269.941,493384.94,84437.33,573178.94
942,0,4.1892124E7,1.7450162E7,1.0331616E8,1.0480581E7,2.0259536E7,9284195.0,1857774.0,1.5418423E7,5974396.5,1330012.9,5125627.5,4400205.5,8363503.0
943,0,1823948.5,728189.8,74017.26,481888.0,289308.84,418707.97,222915.4,695664.75,382412.78,76641.96,639368.0,112362.34,700424.75
944,0,1.2103671E7,3830127.2,2642294.5,601219.44,1711159.6,5207466.5,1061752.4,4150247.0,1662229.9,240773.55,922217.75,622363.8,1165075.1
945,0,5495052.5,3339171.8,6434845.5,1339650.9,2361194.8,1364429.8,477145.8,1930956.9,953600.3,419627.22,1223975.6,351626.44,1397994.6
946,0,1.164206E7,7039194.5,3979718.0,1389934.9,3134333.8,3802739.0,1024809.8,3746422.0,1424827.0,381489.66,1263331.1,603382.44,1412612.5
947,0,2.8731286E7,1.7576894E7,3344242.8,2649287.0,6483350.5,1.0230351E7,894992.9,8820070.0,1654696.8,619974.2,1779977.9,1277251.6,1754549.4
948,0,1.4508832E7,8031532.0,633824.2,977492.8,2806764.5,5030653.5,937731.9,4401966.0,2837221.0,260181.89,1098992.5,774520.6,1532348.2
949,0,1.6080789E7,7992078.5,194131.05,1885405.2,3249483.8,4519996.0,1477372.9,5075521.0,2583837.5,1371819.8,3962455.8,1.2394477E7,3908066.8
950,0,2288606.0,1067997.2,23656.275,382818.56,522766.03,807550.1,238610.2,848506.2,329005.28,271732.03,481322.3,243121.52,576423.6
951,0,2116395.0,918636.94,23381.006,1169466.1,795062.06,767212.25,793510.6,949179.9,788668.8,145032.97,489168.78,243963.48,650865.6
952,0,660667.4,393199.44,40610.18,573608.7,335249.97,181078.22,317269.66,320101.4,356344.7,108370.96,427403.9,88645.484,486147.9
953,0,359551.3,226011.2,592354.8,39140.215,176512.55,121958.445,73421.58,117491.07,277620.8,11959.612,74177.83,73621.0,115022.04
954,0,220071.8,163262.98,60825.305,73032.125,91963.82,51162.816,62012.992,88429.04,118377.195,26385.291,327569.47,42839.953,347101.88
955,0,831874.94,432251.47,63792.87,400181.53,301495.8,226566.45,700890.25,379854.72,733790.5,166239.77,499423.25,142964.77,615881.75
956,0,362712.25,264255.94,5601.067,39516.734,87059.29,88388.195,8748.88,122033.805,52797.09,21814.645,318151.06,42486.38,324163.44
957,0,205710.47,11207.689,1607.4398,2125.306,20501.62,57742.24,450476.75,97205.6,513108.44,65647.89,392351.2,86300.0,464698.53
958,0,1878713.1,958217.4,675665.06,5079360.0,2207609.8,596552.7,605446.0,1374504.4,742027.4,748249.56,967811.9,236454.33,1267940.6
959,0,26684.064,15845.026,699.0459,2363.4065,7933.966,6977.8945,486.43094,8673.403,17275.902,58640.977,428043.8,41089.715,439342.06
960,0,2518787.5,1358624.0,6065.698,49499.848,384321.22,611100.0,24516.184,767209.8,93293.59,597211.5,638443.44,176977.98,773179.1
961,0,4009999.2,1305599.9,27186.16,61448.105,644967.1,1805621.4,7558228.5,2130435.2,3680914.0,497147.0,2530015.5,1638826.1,2710747.2
962,0,6.5631448E7,2.9714706E7,1451375.4,5978675.5,1.2696784E7,1.8733876E7,8404178.0,2.0535556E7,1.6829908E7,1315964.5,4468603.0,5017756.5,6258528.5
963,0,1.7985022E7,9131489.0,1278653.9,3393550.8,3987805.2,5610735.5,867075.2,8828164.0,1571007.2,1.2364693E7,1.1395072E7,1.3336967E7,1.3774311E7
964,0,1.5748107E7,7249319.0,7907028.5,595874.75,3314732.8,4045661.8,1469624.9,7102809.0,3208797.5,567034.9,3298064.5,5045541.0,3912681.5
965,0,1.2941338E7,5721635.0,179933.06,1122244.0,2034807.9,3350654.2,722463.3,5930274.0,2515674.8,5982020.5,5916601.5,3997229.2,7095342.5
966,0,158026.61,130426.15,8257.402,79689.77,101740.7,70723.73,53249.844,67579.08,140443.73,69926.31,536842.6,162069.64,566435.44
967,0,96220.12,59449.535,328891.5,94576.11,102154.336,35442.49,69327.836,51331.316,108856.32,98233.05,552042.25,67424.53,590093.7
968,0,4360707.5,2253449.0,632566.4,790667.44,1052874.4,1277835.8,947423.5,2151694.5,771312.3,4118893.2,4535874.5,1982607.8,5220485.5
969,0,2.394708E7,1.2176947E7,3.501564E7,1183800.0,8355315.0,5983653.5,1422736.4,1.1065667E7,2019226.0,1865539.5,4257043.5,2778332.5,5423569.0
970,0,4968058.5,3057389.2,109460.336,2607379.5,1905908.1,2485285.0,268719.03,2523701.8,709740.5,2522085.0,3291533.0,4978090.0,2658271.0
971,0,8155711.0,4311965.0,128115.32,4118955.5,2981921.5,3029371.2,1658425.5,3828704.2,3375378.2,1934897.0,3087312.5,2009558.9,2627218.2
972,0,2.4612074E7,1.5645043E7,478515.9,6222762.5,7243390.0,7690005.0,1134750.8,1.0926472E7,3094908.0,3178888.0,8559098.0,5.5896796E7,5551004.0
973,0,6952635.5,4502123.5,82203.03,1110285.2,1787679.4,3737144.2,118218.86,3255269.2,628898.9,343402.78,1316996.6,3975026.2,1266550.0
974,0,1495072.0,955682.9,18463.758,921472.75,643346.3,4102540.8,89558.73,1211158.0,528602.8,697923.7,2396589.2,8487236.0,2298350.5
975,0,1.3278385E7,8251757.0,206747.42,5436532.0,4747044.5,4153288.8,1229341.8,6037505.0,2791572.5,1234883.8,2293131.8,1983281.5,1941295.5
976,0,3.2107658E7,2.0429604E7,613347.94,8538669.0,9599452.0,9945808.0,1406047.4,1.4307014E7,3895055.2,4353669.5,1.003167E7,5.8268552E7,6670789.5
977,0,3989916.5,2545939.5,46284.13,936476.44,1126351.2,1422217.5,119061.72,1811306.9,365962.6,678985.25,997820.1,713238.0,870855.7
978,0,2006491.9,1290197.1,79924.836,630515.44,648003.25,696383.56,70468.14,917568.6,233944.17,165766.42,515061.12,324573.3,450850.06
979,0,9099406.0,5736642.5,394520.38,3742558.2,3328439.8,2907108.2,761531.8,4138547.8,1821372.9,771267.1,1496935.8,962252.56,1343935.0
980,0,1.184307E7,7333104.0,658482.44,4373101.5,4101857.2,3825128.0,1136309.4,5365342.0,2470706.2,1322243.9,2805860.0,8546488.0,2211724.5
981,0,4888016.0,3039211.2,489452.2,1967324.0,1791397.6,1507332.0,448157.78,2213095.8,1044560.6,606940.2,1495056.0,5353644.0,1163872.9
982,0,7727038.5,4663653.5,80482.445,5699362.0,3528838.0,4677922.0,537415.2,4239331.5,1295238.6,5694303.5,8742421.0,2.6131872E7,6940557.0
983,0,831295.56,478889.66,9650.288,164579.28,219393.81,785475.8,166485.42,432946.38,305317.66,124402.49,572926.4,1245435.1,582729.75
984,0,75750.39,34821.64,1452.1984,17311.209,23452.271,262250.47,51323.504,64459.2,96778.74,35700.23,355003.94,553986.5,362669.84
985,0,615630.0,399979.7,8484.33,371615.03,272274.38,215118.55,28880.29,296499.56,114749.4,98166.984,381798.1,127497.26,344895.28
986,0,1756160.9,1067443.1,21904.102,835503.5,672845.94,538267.44,204590.67,798004.25,494904.2,174027.5,508447.38,172365.11,482045.94
987,0,1616983.6,991002.25,19603.072,662796.06,565409.8,507480.8,171553.36,737019.7,363193.16,149712.88,468621.6,159387.11,433512.5
988,0,640881.06,401787.62,8387.2295,242931.06,222791.2,371461.66,66741.81,314273.0,153205.5,74183.71,396855.56,449918.75,385850.5
989,0,4551745.5,2900038.5,57818.965,2062453.9,1731427.5,1395219.4,403945.4,2085467.0,882776.6,411310.8,873462.75,337991.84,771954.44
990,0,3409325.2,2173550.8,43609.47,1592502.9,1318680.8,1070527.4,304401.56,1569844.9,676383.3,333629.62,751488.44,318109.28,668039.4
991,0,318991.5,141183.86,6841.0625,75756.445,73448.05,85669.83,19771.482,93256.77,33027.18,36312.01,487138.9,154127.02,476530.25
992,0,902785.0,583436.2,11395.415,207707.56,259743.81,268287.84,24066.32,398766.25,96633.46,49430.22,300397.6,57260.63,291827.1
993,0,4681728.0,2976114.0,59381.527,2395512.2,1883887.2,1425156.2,424306.0,2173668.0,933899.1,498911.0,1021437.25,327836.47,857501.8
994,0,425136.97,193429.9,13361.07,163909.34,125157.24,97100.445,38608.39,133167.2,55439.938,54356.14,493653.28,73546.06,490706.62
995,0,319679.25,206396.0,4695.4478,150138.19,125356.94,94893.6,20197.332,146964.81,68565.77,39718.367,281013.8,38216.957,272225.44
996,0,532750.06,252275.67,23837.646,271793.75,187342.6,121952.04,53322.586,176735.17,81868.43,70401.81,509613.34,81065.836,511979.5
997,0,379572.56,182031.28,18842.79,205933.73,139934.31,94216.08,37591.387,128825.3,62748.406,58989.348,499611.56,88974.78,502046.9
998,0,448189.53,212828.78,21187.357,235004.48,162120.19,103880.75,51597.355,151464.1,75502.91,69208.72,507065.94,77466.125,513287.1
999,0,5.9909896E7,3.8336684E7,730313.2,9031835.0,1.4935456E7,2.5361196E7,1237802.4,2.7180732E7,4864023.5,9981935.0,2.3152984E7,1.36444816E8,1.799157E7
1000,0,3.419984E7,1.8409472E7,837067.3,3265606.0,6509648.0,1.4428925E7,1266209.5,1.2921934E7,3759929.5,8368268.5,1.3907172E7,1.0334585E7,7336356.5
1001,0,793156.6,425477.78,63758.28,171885.28,193091.0,222782.97,45761.332,293067.9,126711.96,98093.945,530334.9,411814.44,516603.25
1002,0,1140966.2,722838.5,5663.1387,348170.2,348343.53,501762.53,169960.23,459779.62,321242.16,54490.44,232593.83,207490.22,286660.2
1003,0,2.3393132E7,1.2719083E7,509515.2,987344.94,4011099.0,6606063.5,565198.75,8239964.5,1800258.5,767636.5,1794409.6,1931071.4,1424255.9
1004,0,3825626.8,2076658.2,92034.65,228646.39,682287.0,1415862.6,114824.336,1400815.5,356171.88,223745.27,814270.3,944654.0,747975.75
1005,0,2.2034782E7,1.1977197E7,1037352.7,5720884.0,5595584.5,6247569.5,626484.7,8404121.0,1869667.8,2.1496464E7,3.2154808E7,6962764.5,1.1745165E7
1006,0,1.6595169E7,8945961.0,950288.44,7493251.5,5377539.5,4538712.5,531227.5,6747806.0,1559529.4,4.3485328E7,6.5393712E7,1.0420883E7,2.1093332E7
1007,0,2508180.5,1345331.2,3639371.0,274173.06,984455.5,585421.5,207100.14,879245.1,473151.97,104118.16,626779.1,259372.72,743087.0
1008,0,4272178.5,2347975.8,409288.1,738362.75,994917.5,1017800.1,154733.62,1534135.2,454858.03,239249.39,701140.8,292554.25,706306.7
1009,0,192657.38,126906.07,1858.0126,135349.38,93095.695,90909.77,36670.117,89746.91,75497.81,17372.076,134424.86,45204.242,151320.73
1010,0,166415.45,112367.33,1965.4817,167005.61,100968.37,73017.67,24693.154,81652.13,69442.39,16441.705,131438.28,37331.855,148251.72
1011,0,492005.8,313131.94,3802.2698,390639.53,248111.95,319560.75,96907.89,244219.58,189190.7,81045.125,231859.12,134662.34,272473.12
1012,0,2922916.5,1600174.6,692160.0,631863.56,782465.94,826440.0,140368.58,1079954.9,391879.3,404538.78,1063258.6,1739591.0,876476.0
1013,0,2079410.4,1092790.1,170261.8,379485.62,482986.66,501387.0,247781.5,751338.56,434983.88,142462.86,605924.44,404762.2,637469.56
1014,0,644266.8,364324.03,4895.638,432225.6,290920.25,243736.97,355955.06,302653.97,385025.12,50437.047,229031.17,117790.01,287072.97
1015,0,3232808.2,2158544.8,22718.479,2831827.2,1754762.5,1084362.1,393950.75,1490771.9,775805.25,209744.56,635492.8,400382.9,776303.2
