Commodity,BuyingSelling,BandNumber,LowerBound,Quantity,AverageLength
SCTG41_WASTE_SCRAP,buying,6,300.0,161345.9442018763,339.04001906489475
SCTG41_WASTE_SCRAP,buying,7,400.0,42098.09531899412,440.17915079036294
SCTG41_WASTE_SCRAP,buying,8,500.0,8539.270662388673,542.4719842790463
SCTG41_WASTE_SCRAP,buying,9,1000.0,0.0,0.0
SCTG41_WASTE_SCRAP,buying,10,2000.0,0.0,0.0
SCTG41_WASTE_SCRAP,buying,11,4000.0,0.0,0.0
SCTG41_WASTE_SCRAP,buying,12,10000.0,0.0,0.0
SCTG41_WASTE_SCRAP,buying,13,20000.0,0.0,0.0
SCTG41_WASTE_SCRAP,selling,0,0.0,3.737912243222656E8,2.671467427778573
SCTG41_WASTE_SCRAP,selling,1,5.0,7.976526066601562E7,7.090051165500841
SCTG41_WASTE_SCRAP,selling,2,10.0,5.834811937402344E7,20.116396840397663
SCTG41_WASTE_SCRAP,selling,3,50.0,0.0,0.0
SCTG41_WASTE_SCRAP,selling,4,100.0,0.0,0.0
SCTG41_WASTE_SCRAP,selling,5,200.0,0.0,0.0
SCTG41_WASTE_SCRAP,selling,6,300.0,0.0,0.0
SCTG41_WASTE_SCRAP,selling,7,400.0,0.0,0.0
SCTG41_WASTE_SCRAP,selling,8,500.0,0.0,0.0
SCTG41_WASTE_SCRAP,selling,9,1000.0,0.0,0.0
SCTG41_WASTE_SCRAP,selling,10,2000.0,0.0,0.0
SCTG41_WASTE_SCRAP,selling,11,4000.0,0.0,0.0
SCTG41_WASTE_SCRAP,selling,12,10000.0,0.0,0.0
SCTG41_WASTE_SCRAP,selling,13,20000.0,0.0,0.0
Retail Trade,buying,0,0.0,1.16932458E9,1.763916270665685
Retail Trade,buying,1,2.5,4.193922371949709E9,3.80297503293669
Retail Trade,buying,2,5.0,5.063552211719219E9,7.538383462334328
Retail Trade,buying,3,10.0,2.676409663841963E9,12.362337738237331
Retail Trade,buying,4,15.0,5.6433742505621395E9,21.331205822343367
Retail Trade,buying,5,30.0,4.742142263582895E9,48.451273636808544
Retail Trade,buying,6,100.0,1.8455547856735086E8,120.94650910025257
Retail Trade,buying,7,250.0,193549.62695685134,267.67975673980203
Retail Trade,buying,8,500.0,0.1240020070514451,522.3409142868255
Retail Trade,buying,9,1000.0,0.0,0.0
Retail Trade,buying,10,2000.0,0.0,0.0
Retail Trade,buying,11,4000.0,0.0,0.0
Retail Trade,buying,12,10000.0,0.0,0.0
Retail Trade,buying,13,20000.0,0.0,0.0
Retail Trade,selling,0,0.0,9.130176006015625E9,1.7851784201207932
Retail Trade,selling,1,2.5,1.235993209439441E10,3.5848330365133427
Retail Trade,selling,2,5.0,3.385720040204132E9,7.1819074932446485
Retail Trade,selling,3,10.0,6.934040936054688E8,12.061555360363448
Retail Trade,selling,4,15.0,1.1295161270791016E9,19.821095278711017
Retail Trade,selling,5,30.0,2.0207353390625E8,38.36404931482333
Retail Trade,selling,6,100.0,0.0,0.0
Retail Trade,selling,7,250.0,0.0,0.0
Retail Trade,selling,8,500.0,0.0,0.0
Retail Trade,selling,9,1000.0,0.0,0.0
Retail Trade,selling,10,2000.0,0.0,0.0
Retail Trade,selling,11,4000.0,0.0,0.0
Retail Trade,selling,12,10000.0,0.0,0.0
Retail Trade,selling,13,20000.0,0.0,0.0
Transport,buying,0,0.0,3.1116026471450806E8,1.7892253101203663
Transport,buying,1,2.5,1.364745681119545E9,3.9210355773529995
Transport,buying,2,5.0,1.9741713037039337E9,7.691524418028247
Transport,buying,3,10.0,1.599008041695284E9,12.284463004081825
Transport,buying,4,15.0,2.9656937206776075E9,21.533560602489857
Transport,buying,5,30.0,3.65108214794899E9,55.499351254797794
Transport,buying,6,100.0,9.833738191450869E8,142.87502731492046
Transport,buying,7,250.0,4.085630359870888E7,282.93931144301416
Transport,buying,8,500.0,33219.625883698674,530.8643244376783
Transport,buying,9,1000.0,0.0,0.0
Transport,buying,10,2000.0,0.0,0.0
Transport,buying,11,4000.0,0.0,0.0
Transport,buying,12,10000.0,0.0,0.0
Transport,buying,13,20000.0,0.0,0.0
Transport,selling,0,0.0,4.0579513666796875E9,1.8469436222586941
Transport,selling,1,2.5,6.7801036987265625E9,3.8327230356819775
Transport,selling,2,5.0,2.6970894612890625E9,6.85174286365099
Transport,selling,3,10.0,7.409546937109375E8,12.244175547328936
Transport,selling,4,15.0,5.11345456375E8,20.73826557017337
Transport,selling,5,30.0,1.516684395625E8,34.62780012209305
Transport,selling,6,100.0,0.0,0.0
Transport,selling,7,250.0,0.0,0.0
Transport,selling,8,500.0,0.0,0.0
Transport,selling,9,1000.0,0.0,0.0
Transport,selling,10,2000.0,0.0,0.0
Transport,selling,11,4000.0,0.0,0.0
Transport,selling,12,10000.0,0.0,0.0
Transport,selling,13,20000.0,0.0,0.0
Wholesale Trade,buying,0,0.0,3.238482017659144E8,1.6942904283626068
Wholesale Trade,buying,1,2.5,2.3212087693640127E9,3.8322545779273445
Wholesale Trade,buying,2,5.0,3.1567215519049797E9,7.632577927880989
Wholesale Trade,buying,3,10.0,2.5244606000595856E9,12.356520491961314
Wholesale Trade,buying,4,15.0,5.022076145154558E9,21.08765679557854
Wholesale Trade,buying,5,30.0,6.054377305237136E9,56.085015942479245
Wholesale Trade,buying,6,100.0,2.5417847026593027E9,151.21443099667067
Wholesale Trade,buying,7,250.0,4.24097328290114E8,315.8549239914856
Wholesale Trade,buying,8,500.0,6374691.004740093,538.845933662201
Wholesale Trade,buying,9,1000.0,0.0,0.0
Wholesale Trade,buying,10,2000.0,0.0,0.0
Wholesale Trade,buying,11,4000.0,0.0,0.0
Wholesale Trade,buying,12,10000.0,0.0,0.0
Wholesale Trade,buying,13,20000.0,0.0,0.0
Wholesale Trade,selling,0,0.0,5.7831656195E9,1.8109914622518835
Wholesale Trade,selling,1,2.5,1.2570594159625E10,3.5796745111722212
Wholesale Trade,selling,2,5.0,4.597441926125E9,6.832741466889365
Wholesale Trade,selling,3,10.0,1.1588472406875E9,12.40802189960731
Wholesale Trade,selling,4,15.0,3.124514055625E8,20.04103199256511
Wholesale Trade,selling,5,30.0,3.84103885E7,36.53557089119263
Wholesale Trade,selling,6,100.0,0.0,0.0
Wholesale Trade,selling,7,250.0,0.0,0.0
Wholesale Trade,selling,8,500.0,0.0,0.0
Wholesale Trade,selling,9,1000.0,0.0,0.0
Wholesale Trade,selling,10,2000.0,0.0,0.0
Wholesale Trade,selling,11,4000.0,0.0,0.0
Wholesale Trade,selling,12,10000.0,0.0,0.0
Wholesale Trade,selling,13,20000.0,0.0,0.0
Construction,buying,0,0.0,1.2185900134625E10,1.6679979712779338
Construction,buying,1,2.5,1.0048261065375E10,3.607209578272168
Construction,buying,2,5.0,3.88386804396875E9,7.078387725270823
Construction,buying,3,10.0,1.2447570280625E9,12.165645068556824
Construction,buying,4,15.0,1.271945612125E9,21.33037100947497
Construction,buying,5,30.0,4.912854735E8,41.358258820978556
Construction,buying,6,100.0,0.0,0.0
Construction,buying,7,250.0,0.0,0.0
Construction,buying,8,500.0,0.0,0.0
Construction,buying,9,1000.0,0.0,0.0
Construction,buying,10,2000.0,0.0,0.0
Construction,buying,11,4000.0,0.0,0.0
Construction,buying,12,10000.0,0.0,0.0
Construction,buying,13,20000.0,0.0,0.0
Construction,selling,0,0.0,5.793550914205322E8,1.773863790812251
Construction,selling,1,2.5,2.2518927648394775E9,3.802896082386823
Construction,selling,2,5.0,2.8157999230139008E9,7.4587116570086245
Construction,selling,3,10.0,1.9495123318011475E9,12.3255556569768
Construction,selling,4,15.0,4.296409684897957E9,21.392146933399708
Construction,selling,5,30.0,6.133457376221222E9,55.33978327764384
Construction,selling,6,100.0,2.2665292181275954E9,154.54771123362826
Construction,selling,7,250.0,3.0470978558442974E8,301.30740981598825
Construction,selling,8,500.0,2140192.8889296623,529.0831599763453
Construction,selling,9,1000.0,0.0,0.0
Construction,selling,10,2000.0,0.0,0.0
Construction,selling,11,4000.0,0.0,0.0
Construction,selling,12,10000.0,0.0,0.0
Construction,selling,13,20000.0,0.0,0.0
Communications and Utilities,buying,0,0.0,7.001538272485008E8,1.7158429201967045
Communications and Utilities,buying,1,2.5,1.8442377999499092E9,3.6098699164484263
Communications and Utilities,buying,2,5.0,2.4095093376212673E9,7.311337473794926
Communications and Utilities,buying,3,10.0,1.4058574567141562E9,12.242825140773506
Communications and Utilities,buying,4,15.0,3.2003381632108693E9,21.46739098858233
Communications and Utilities,buying,5,30.0,5.310775429971088E9,57.574695938565895
Communications and Utilities,buying,6,100.0,2.2919011341092796E9,142.04512038020067
Communications and Utilities,buying,7,250.0,9.87496119984089E7,287.47827843719256
Communications and Utilities,buying,8,500.0,43195.72886614817,528.1211343863998
Communications and Utilities,buying,9,1000.0,0.0,0.0
Communications and Utilities,buying,10,2000.0,0.0,0.0
Communications and Utilities,buying,11,4000.0,0.0,0.0
Communications and Utilities,buying,12,10000.0,0.0,0.0
Communications and Utilities,buying,13,20000.0,0.0,0.0
Communications and Utilities,selling,0,0.0,7.288974563302307E9,1.7205189546429531
Communications and Utilities,selling,1,2.5,8.389190179795517E9,3.373158974099851
Communications and Utilities,selling,2,5.0,2.2049440829678307E9,7.210321490085356
Communications and Utilities,selling,3,10.0,9.914732922947578E8,11.684829838400798
Communications and Utilities,selling,4,15.0,8.003274617593155E8,19.712308255279357
Communications and Utilities,selling,5,30.0,1.214398975625E8,39.00790049301553
Communications and Utilities,selling,6,100.0,0.0,0.0
Communications and Utilities,selling,7,250.0,0.0,0.0
Communications and Utilities,selling,8,500.0,0.0,0.0
Communications and Utilities,selling,9,1000.0,0.0,0.0
Communications and Utilities,selling,10,2000.0,0.0,0.0
Communications and Utilities,selling,11,4000.0,0.0,0.0
Communications and Utilities,selling,12,10000.0,0.0,0.0
Communications and Utilities,selling,13,20000.0,0.0,0.0
Accommodations,buying,0,0.0,851880.6037097523,1.8422377148684237
Accommodations,buying,1,2.5,2981896.7798798652,3.373241599707257
Accommodations,buying,2,5.0,3959973.2628455865,7.009669637996779
Accommodations,buying,3,10.0,1379478.9394338373,12.24187332134203
Accommodations,buying,4,15.0,3280262.360437186,22.892348880098403
Accommodations,buying,5,30.0,1.462979807518173E7,50.62228576164008
Accommodations,buying,6,100.0,769003.2039638946,120.08724090598896
Accommodations,buying,7,250.0,509.1155336375199,267.765586771401
Accommodations,buying,8,500.0,0.037203195480296804,532.7209764394586
Accommodations,buying,9,1000.0,0.0,0.0
Accommodations,buying,10,2000.0,0.0,0.0
Accommodations,buying,11,4000.0,0.0,0.0
Accommodations,buying,12,10000.0,0.0,0.0
Accommodations,buying,13,20000.0,0.0,0.0
Accommodations,selling,0,0.0,1.0710727739343262E9,1.6127557610298209
Accommodations,selling,1,2.5,1.1987095299891357E9,3.6423878312113067
Accommodations,selling,2,5.0,4.906007114244385E8,7.307449668632029
Accommodations,selling,3,10.0,2.5770250536547852E8,11.93347492798634
Accommodations,selling,4,15.0,2.7079348338623047E8,20.483263975476845
Accommodations,selling,5,30.0,7.246045369055176E7,33.85759875373585
Accommodations,selling,6,100.0,0.0,0.0
Accommodations,selling,7,250.0,0.0,0.0
Accommodations,selling,8,500.0,0.0,0.0
Accommodations,selling,9,1000.0,0.0,0.0
Accommodations,selling,10,2000.0,0.0,0.0
Accommodations,selling,11,4000.0,0.0,0.0
Accommodations,selling,12,10000.0,0.0,0.0
Accommodations,selling,13,20000.0,0.0,0.0
Personal and Other Services and Amusements,buying,0,0.0,7.402454183183594E8,1.7170266543270414
Personal and Other Services and Amusements,buying,1,2.5,2.2490868593427734E9,3.779874302046055
Personal and Other Services and Amusements,buying,2,5.0,2.5804902255786133E9,7.515063059299359
Personal and Other Services and Amusements,buying,3,10.0,1.2975307028198242E9,12.311100056547641
Personal and Other Services and Amusements,buying,4,15.0,2.7678173918124795E9,21.303237634917625
Personal and Other Services and Amusements,buying,5,30.0,2.2391518077529497E9,48.31162908481904
Personal and Other Services and Amusements,buying,6,100.0,1.741682201642675E8,146.89926329660315
Personal and Other Services and Amusements,buying,7,250.0,2978377.906679927,293.66798403862697
Personal and Other Services and Amusements,buying,8,500.0,10.537936274474273,514.4521664714639
Personal and Other Services and Amusements,buying,9,1000.0,0.0,0.0
Personal and Other Services and Amusements,buying,10,2000.0,0.0,0.0
Personal and Other Services and Amusements,buying,11,4000.0,0.0,0.0
Personal and Other Services and Amusements,buying,12,10000.0,0.0,0.0
Personal and Other Services and Amusements,buying,13,20000.0,0.0,0.0
Personal and Other Services and Amusements,selling,0,0.0,6.411825302E9,1.6453147601681175
Personal and Other Services and Amusements,selling,1,2.5,6.33285967325E9,3.5573070710311114
Personal and Other Services and Amusements,selling,2,5.0,1.99161764625E9,7.2248674393366885
Personal and Other Services and Amusements,selling,3,10.0,5.3281139075E8,11.903420933010525
Personal and Other Services and Amusements,selling,4,15.0,7.6691094525E8,20.060421480860338
Personal and Other Services and Amusements,selling,5,30.0,1.28740384625E8,38.909204493919695
Personal and Other Services and Amusements,selling,6,100.0,0.0,0.0
Personal and Other Services and Amusements,selling,7,250.0,0.0,0.0
Personal and Other Services and Amusements,selling,8,500.0,0.0,0.0
Personal and Other Services and Amusements,selling,9,1000.0,0.0,0.0
Personal and Other Services and Amusements,selling,10,2000.0,0.0,0.0
Personal and Other Services and Amusements,selling,11,4000.0,0.0,0.0
Personal and Other Services and Amusements,selling,12,10000.0,0.0,0.0
Personal and Other Services and Amusements,selling,13,20000.0,0.0,0.0
Entertainment Services,buying,0,0.0,2.387396536845703E8,1.692744621489983
Entertainment Services,buying,1,2.5,6.79447631206543E8,3.7622826384955053
Entertainment Services,buying,2,5.0,8.0775172896875E8,7.5434756644540935
Entertainment Services,buying,3,10.0,4.942882252968445E8,12.360839318064516
Entertainment Services,buying,4,15.0,1.0158469742506056E9,21.333601422910103
Entertainment Services,buying,5,30.0,9.336394229060998E8,50.52333425496856
Entertainment Services,buying,6,100.0,6.440395912439083E7,123.52031174260094
Entertainment Services,buying,7,250.0,32908.322692344336,269.2849425503121
Entertainment Services,buying,8,500.0,0.04181950895173742,517.0609385686973
Entertainment Services,buying,9,1000.0,0.0,0.0
Entertainment Services,buying,10,2000.0,0.0,0.0
Entertainment Services,buying,11,4000.0,0.0,0.0
Entertainment Services,buying,12,10000.0,0.0,0.0
Entertainment Services,buying,13,20000.0,0.0,0.0
Entertainment Services,selling,0,0.0,1.5272483347827148E9,1.6748227318185211
Entertainment Services,selling,1,2.5,1.4090597515605469E9,3.6152271576905517
Entertainment Services,selling,2,5.0,6.916823884443359E8,7.109386771904721
Entertainment Services,selling,3,10.0,2.0355937126098633E8,11.810318882959704
Entertainment Services,selling,4,15.0,1.837322820335083E8,20.394779162096782
Entertainment Services,selling,5,30.0,2.381632312890625E7,38.364463714847204
Entertainment Services,selling,6,100.0,0.0,0.0
Entertainment Services,selling,7,250.0,0.0,0.0
Entertainment Services,selling,8,500.0,0.0,0.0
Entertainment Services,selling,9,1000.0,0.0,0.0
Entertainment Services,selling,10,2000.0,0.0,0.0
Entertainment Services,selling,11,4000.0,0.0,0.0
Entertainment Services,selling,12,10000.0,0.0,0.0
Entertainment Services,selling,13,20000.0,0.0,0.0
Food Services,buying,0,0.0,7.456156238765979E8,1.6984851093609237
Food Services,buying,1,2.5,2.1946287701718316E9,3.76449886084513
Food Services,buying,2,5.0,2.4198707939233055E9,7.549875014096939
Food Services,buying,3,10.0,1.2595125784240618E9,12.38708249930117
Food Services,buying,4,15.0,2.68123176150661E9,21.268547680346153
Food Services,buying,5,30.0,2.383153894265499E9,50.17937214818432
Food Services,buying,6,100.0,2.0971842390737978E8,127.8189023716344
Food Services,buying,7,250.0,1082955.6071837537,275.68659204583514
Food Services,buying,8,500.0,2.3559531304916748,517.1771563805281
Food Services,buying,9,1000.0,0.0,0.0
Food Services,buying,10,2000.0,0.0,0.0
Food Services,buying,11,4000.0,0.0,0.0
Food Services,buying,12,10000.0,0.0,0.0
Food Services,buying,13,20000.0,0.0,0.0
Food Services,selling,0,0.0,4.809989738319702E9,1.7264721811174129
Food Services,selling,1,2.5,5.185804365105469E9,3.542325423494383
Food Services,selling,2,5.0,1.4700863907410889E9,7.259037782914411
Food Services,selling,3,10.0,3.251399484802246E8,12.000353777440294
Food Services,selling,4,15.0,5.294397929501343E8,19.91101453645788
Food Services,selling,5,30.0,7.594411139544678E7,36.984349080711354
Food Services,selling,6,100.0,0.0,0.0
Food Services,selling,7,250.0,0.0,0.0
Food Services,selling,8,500.0,0.0,0.0
Food Services,selling,9,1000.0,0.0,0.0
Food Services,selling,10,2000.0,0.0,0.0
Food Services,selling,11,4000.0,0.0,0.0
Food Services,selling,12,10000.0,0.0,0.0
Food Services,selling,13,20000.0,0.0,0.0
Teaching K12,buying,0,0.0,1.284949500231165E9,1.8640885706372352
Teaching K12,buying,1,2.5,2.9837442481886454E9,3.7668940341888404
Teaching K12,buying,2,5.0,2.5369435377832203E9,7.178666563376296
Teaching K12,buying,3,10.0,9.940278960178866E8,12.30500429929467
Teaching K12,buying,4,15.0,1.6653482608901184E9,20.614921943487555
Teaching K12,buying,5,30.0,1.9207622438384311E9,55.13394842387269
Teaching K12,buying,6,100.0,7.183294696358206E8,143.92331502162892
Teaching K12,buying,7,250.0,2.5187648346152592E8,302.9207636455791
Teaching K12,buying,8,500.0,11118.09359972728,534.0296309114797
Teaching K12,buying,9,1000.0,0.0,0.0
Teaching K12,buying,10,2000.0,0.0,0.0
Teaching K12,buying,11,4000.0,0.0,0.0
Teaching K12,buying,12,10000.0,0.0,0.0
Teaching K12,buying,13,20000.0,0.0,0.0
Teaching K12,selling,0,0.0,4.8538950303125E9,1.6205610845649205
Teaching K12,selling,1,2.5,4.5075601885625E9,3.6364918681677842
Teaching K12,selling,2,5.0,2.4929652108125E9,7.660799012386478
Teaching K12,selling,3,10.0,3.84200888375E8,12.059912614589097
Teaching K12,selling,4,15.0,7.72700978625E8,18.939413953236727
Teaching K12,selling,5,30.0,8.3270068E7,36.16783202338685
Teaching K12,selling,6,100.0,0.0,0.0
Teaching K12,selling,7,250.0,0.0,0.0
Teaching K12,selling,8,500.0,0.0,0.0
Teaching K12,selling,9,1000.0,0.0,0.0
Teaching K12,selling,10,2000.0,0.0,0.0
Teaching K12,selling,11,4000.0,0.0,0.0
Teaching K12,selling,12,10000.0,0.0,0.0
Teaching K12,selling,13,20000.0,0.0,0.0
Higher Education,buying,0,0.0,4.1554230645736694E8,1.6621485701028706
Higher Education,buying,1,2.5,8.465137261232147E8,3.724149633143542
Higher Education,buying,2,5.0,9.747059493718147E8,7.406074541639703
Higher Education,buying,3,10.0,5.1329074361309624E8,12.304937196642884
Higher Education,buying,4,15.0,1.1411663184796658E9,21.514008373460094
Higher Education,buying,5,30.0,1.5038291547535458E9,53.38900331785467
Higher Education,buying,6,100.0,2.2095163937584767E8,131.89328616920392
Higher Education,buying,7,250.0,1183298.0448564922,271.87319893061766
Higher Education,buying,8,500.0,6.166368362078626,511.23741415579497
Higher Education,buying,9,1000.0,0.0,0.0
Higher Education,buying,10,2000.0,0.0,0.0
Higher Education,buying,11,4000.0,0.0,0.0
Higher Education,buying,12,10000.0,0.0,0.0
Higher Education,buying,13,20000.0,0.0,0.0
Higher Education,selling,0,0.0,2.8935151493945312E9,1.5721527615026325
Higher Education,selling,1,2.5,2.1212906249074707E9,3.6410562845414485
Higher Education,selling,2,5.0,6.783929713562012E8,7.172409194328501
Higher Education,selling,3,10.0,1.7329045107128906E8,12.189773049762579
Higher Education,selling,4,15.0,2.351062921994629E8,21.550522578095638
Higher Education,selling,5,30.0,9.519266503125E7,42.558271035589286
Higher Education,selling,6,100.0,0.0,0.0
Higher Education,selling,7,250.0,0.0,0.0
Higher Education,selling,8,500.0,0.0,0.0
Higher Education,selling,9,1000.0,0.0,0.0
Higher Education,selling,10,2000.0,0.0,0.0
Higher Education,selling,11,4000.0,0.0,0.0
Higher Education,selling,12,10000.0,0.0,0.0
Higher Education,selling,13,20000.0,0.0,0.0
Health Services,buying,0,0.0,4.2583274442578125E9,1.80943795237343
Health Services,buying,1,2.5,1.098490555427893E10,3.6992738611895613
Health Services,buying,2,5.0,9.492029105402405E9,7.218369176077123
Health Services,buying,3,10.0,2.9155499668758307E9,12.126576182731727
Health Services,buying,4,15.0,5.428744502932046E9,20.97608347262208
Health Services,buying,5,30.0,3.651543095626517E9,48.12370373259566
Health Services,buying,6,100.0,7.644794145721544E8,147.78467043722492
Health Services,buying,7,250.0,2.0047347025131933E7,297.4994011891122
Health Services,buying,8,500.0,1.286443993299988E-8,509.11597532811487
Health Services,buying,9,1000.0,0.0,0.0
Health Services,buying,10,2000.0,0.0,0.0
Health Services,buying,11,4000.0,0.0,0.0
Health Services,buying,12,10000.0,0.0,0.0
Health Services,buying,13,20000.0,0.0,0.0
Health Services,selling,0,0.0,1.931814215290625E10,1.6513281144255028
Health Services,selling,1,2.5,1.6478658802084503E10,3.560942968116821
Health Services,selling,2,5.0,4.690341658366028E9,7.211303462190976
Health Services,selling,3,10.0,6.792358898024902E8,12.044023433915296
Health Services,selling,4,15.0,1.5515358573676453E9,20.32243508293238
Health Services,selling,5,30.0,3.582694776535034E8,42.485304298589654
Health Services,selling,6,100.0,0.0,0.0
Health Services,selling,7,250.0,0.0,0.0
Health Services,selling,8,500.0,0.0,0.0
Health Services,selling,9,1000.0,0.0,0.0
Health Services,selling,10,2000.0,0.0,0.0
Health Services,selling,11,4000.0,0.0,0.0
Health Services,selling,12,10000.0,0.0,0.0
Health Services,selling,13,20000.0,0.0,0.0
Fire Business and Professional Services,buying,0,0.0,3.7943101339E10,1.7180734085380402
Fire Business and Professional Services,buying,1,2.5,4.972794832E10,3.5796319149649567
Fire Business and Professional Services,buying,2,5.0,1.80506413365E10,7.042148636733564
Fire Business and Professional Services,buying,3,10.0,4.9938972375E9,12.057556196359357
Fire Business and Professional Services,buying,4,15.0,4.909734464125E9,20.273981476051116
Fire Business and Professional Services,buying,5,30.0,1.225693304E9,38.94576252984083
Fire Business and Professional Services,buying,6,100.0,0.0,0.0
Fire Business and Professional Services,buying,7,250.0,0.0,0.0
Fire Business and Professional Services,buying,8,500.0,0.0,0.0
Fire Business and Professional Services,buying,9,1000.0,0.0,0.0
Fire Business and Professional Services,buying,10,2000.0,0.0,0.0
Fire Business and Professional Services,buying,11,4000.0,0.0,0.0
Fire Business and Professional Services,buying,12,10000.0,0.0,0.0
Fire Business and Professional Services,buying,13,20000.0,0.0,0.0
Fire Business and Professional Services,selling,0,0.0,3.4636306799375E9,1.594732257832783
Fire Business and Professional Services,selling,1,2.5,1.4669217220515625E10,3.9176179058614062
Fire Business and Professional Services,selling,2,5.0,1.736672035015625E10,7.764993697063344
Fire Business and Professional Services,selling,3,10.0,1.2502275180054688E10,12.326026080414648
Fire Business and Professional Services,selling,4,15.0,2.4506246859460938E10,21.239468640479718
Fire Business and Professional Services,selling,5,30.0,3.2149261753124023E10,56.47245482945672
Fire Business and Professional Services,selling,6,100.0,1.1625156490319622E10,148.75810336556023
Fire Business and Professional Services,selling,7,250.0,1.8154103854983637E9,313.87205002607806
Fire Business and Professional Services,selling,8,500.0,3.792463305587964E7,558.538201453586
Fire Business and Professional Services,selling,9,1000.0,0.0,0.0
Fire Business and Professional Services,selling,10,2000.0,0.0,0.0
Fire Business and Professional Services,selling,11,4000.0,0.0,0.0
Fire Business and Professional Services,selling,12,10000.0,0.0,0.0
Fire Business and Professional Services,selling,13,20000.0,0.0,0.0
Government Administration,buying,0,0.0,4.833189122881089E9,1.5864497853541455
Government Administration,buying,1,2.5,3.3882456100037956E9,3.5889271951947825
Government Administration,buying,2,5.0,2.573641197232169E9,6.992682376260458
Government Administration,buying,3,10.0,1.3172281404736187E9,12.559088045089574
Government Administration,buying,4,15.0,2.975525961986233E9,22.059118415397798
Government Administration,buying,5,30.0,3.227146469708597E9,48.45833439278771
Government Administration,buying,6,100.0,9.191034993791533E7,118.46175073114959
Government Administration,buying,7,250.0,48093.78665041961,268.56765743513006
Government Administration,buying,8,500.0,0.07341018851334004,514.4012375519243
Government Administration,buying,9,1000.0,0.0,0.0
Government Administration,buying,10,2000.0,0.0,0.0
Government Administration,buying,11,4000.0,0.0,0.0
Government Administration,buying,12,10000.0,0.0,0.0
Government Administration,buying,13,20000.0,0.0,0.0
Government Administration,selling,0,0.0,1.0449937253328125E10,1.5690959503096877
Government Administration,selling,1,2.5,5.052195901375E9,3.68011274046991
Government Administration,selling,2,5.0,1.59796406625E9,6.9013076982888
Government Administration,selling,3,10.0,6.76917013296875E8,12.299074085465056
Government Administration,selling,4,15.0,7.509624703125E8,23.098348426162715
Government Administration,selling,5,30.0,4.53952920953125E8,43.16425117798355
Government Administration,selling,6,100.0,0.0,0.0
Government Administration,selling,7,250.0,0.0,0.0
Government Administration,selling,8,500.0,0.0,0.0
Government Administration,selling,9,1000.0,0.0,0.0
Government Administration,selling,10,2000.0,0.0,0.0
Government Administration,selling,11,4000.0,0.0,0.0
Government Administration,selling,12,10000.0,0.0,0.0
Government Administration,selling,13,20000.0,0.0,0.0
Internal Services Resources,buying,0,0.0,6.65634116796875E7,1.9122718825038347
Internal Services Resources,buying,1,2.5,3.158664413808594E8,3.5509367040512423
Internal Services Resources,buying,2,5.0,5.0645328459375E8,7.608108918544272
Internal Services Resources,buying,3,10.0,2.4504345240625E8,12.55796550469374
Internal Services Resources,buying,4,15.0,1.532617897421875E8,20.292228097388723
Internal Services Resources,buying,5,30.0,4.48858254375E7,34.27521332190272
Internal Services Resources,buying,6,100.0,0.0,0.0
Internal Services Resources,buying,7,250.0,0.0,0.0
Internal Services Resources,buying,8,500.0,0.0,0.0
Internal Services Resources,buying,9,1000.0,0.0,0.0
Internal Services Resources,buying,10,2000.0,0.0,0.0
Internal Services Resources,buying,11,4000.0,0.0,0.0
Internal Services Resources,buying,12,10000.0,0.0,0.0
Internal Services Resources,buying,13,20000.0,0.0,0.0
Internal Services Resources,selling,0,0.0,7396218.736392975,1.8502297150084195
Internal Services Resources,selling,1,2.5,3.592714026618159E7,3.5264389837772163
Internal Services Resources,selling,2,5.0,1.1659612384772283E8,7.846570014218942
Internal Services Resources,selling,3,10.0,1.0299996801305255E8,12.708994226563256
Internal Services Resources,selling,4,15.0,2.5219604550162616E8,23.361143901011822
Internal Services Resources,selling,5,30.0,4.47378688844967E8,58.37943258494222
Internal Services Resources,selling,6,100.0,2.9352770794099456E8,165.94610813687308
Internal Services Resources,selling,7,250.0,7.346748318384808E7,284.75411139472817
Internal Services Resources,selling,8,500.0,2584865.53648243,560.4886196272388
Internal Services Resources,selling,9,1000.0,0.0,0.0
Internal Services Resources,selling,10,2000.0,0.0,0.0
Internal Services Resources,selling,11,4000.0,0.0,0.0
Internal Services Resources,selling,12,10000.0,0.0,0.0
Internal Services Resources,selling,13,20000.0,0.0,0.0
Internal Services Energy,buying,0,0.0,8.007315407753906E8,1.7790614809623817
Internal Services Energy,buying,1,2.5,6.513445707285156E8,3.628712774311876
Internal Services Energy,buying,2,5.0,3.146247500234375E8,7.0686443939068
Internal Services Energy,buying,3,10.0,1.0423568765625E8,12.27504270149343
Internal Services Energy,buying,4,15.0,3.170328436328125E7,21.933304572076562
Internal Services Energy,buying,5,30.0,9690879.203125,38.60294305178893
Internal Services Energy,buying,6,100.0,0.0,0.0
Internal Services Energy,buying,7,250.0,0.0,0.0
Internal Services Energy,buying,8,500.0,0.0,0.0
Internal Services Energy,buying,9,1000.0,0.0,0.0
Internal Services Energy,buying,10,2000.0,0.0,0.0
Internal Services Energy,buying,11,4000.0,0.0,0.0
Internal Services Energy,buying,12,10000.0,0.0,0.0
Internal Services Energy,buying,13,20000.0,0.0,0.0
Internal Services Energy,selling,0,0.0,8.499547228277397E7,1.7916932871956839
