taz,commodity,quantity
22,FLR Institutional,1000.0
22,FLR Light Industry,1001.2730069147259
22,FLR Office,1027.2491716110094
22,FLR Retail,1000.0
22,FLR Warehouse,1033.9233762170572
22,FLR Agriculture,1000.0
22,FLR Logging,1000.0
23,FLR MH,1000.0
23,FLR MF,1000.0
23,FLR AT,1000.0
23,FLR SFD,3628845.2329012346
23,FLR RRMH,1000.0
23,FLR RRSFD,1000.0
23,FLR Accommodation,2772.3141146332846
23,FLR Government Support,1000.0
23,FLR K12,30564.77015366868
23,FLR Heavy Industry,1001.9403340388171
23,FLR Hospital,1000.0
23,FLR Institutional,2562.7925312221205
23,FLR Light Industry,3950.3144610027225
23,FLR Office,18932.762945905797
23,FLR Retail,20577.507621976078
23,FLR Warehouse,1033.9233762170572
23,FLR Agriculture,1000.0
23,FLR Logging,1000.0
24,FLR MH,1000.0
24,FLR MF,1000.0
24,FLR AT,1000.0
24,FLR SFD,483029.2987842596
24,FLR RRMH,1000.0
24,FLR RRSFD,1000.0
24,FLR Accommodation,1000.0
24,FLR Government Support,1000.0
24,FLR K12,1000.0
24,FLR Heavy Industry,1001.9403340388171
24,FLR Hospital,1000.0
24,FLR Institutional,1000.0
24,FLR Light Industry,2491.0452021531205
24,FLR Office,1027.2491716110094
24,FLR Retail,1000.0
24,FLR Warehouse,7267.129605929639
24,FLR Agriculture,40510836.38
24,FLR Logging,1000.0
25,FLR MH,1153.5490088224888
25,FLR MF,1000.0
25,FLR AT,1000.0
25,FLR SFD,32541.783128522104
25,FLR RRMH,1000.0
25,FLR RRSFD,1000.0
25,FLR Accommodation,1000.0
25,FLR Government Support,1000.0
25,FLR K12,1000.0
25,FLR Heavy Industry,765275.603759838
25,FLR Hospital,1000.0
25,FLR Institutional,1000.0
25,FLR Light Industry,332677.8556209416
25,FLR Office,1027.2491716110094
25,FLR Retail,1000.0
25,FLR Warehouse,6693662.16606362
25,FLR Agriculture,1000.0
25,FLR Logging,1000.0
26,FLR MH,42653.790667072135
26,FLR MF,1000.0
26,FLR AT,1000.0
26,FLR SFD,347705.5094839252
26,FLR RRMH,1000.0
26,FLR RRSFD,1000.0
26,FLR Accommodation,2640.2991558071953
26,FLR Government Support,1000.0
26,FLR K12,1000.0
26,FLR Heavy Industry,84698.74644948498
26,FLR Hospital,1000.0
26,FLR Institutional,1000.0
26,FLR Light Industry,1001.2730069147259
26,FLR Office,86468.2395151649
26,FLR Retail,15520.187664018747
26,FLR Warehouse,2780404.9965531635
26,FLR Agriculture,1000.0
26,FLR Logging,3166274.91
27,FLR MH,1207.7265029082955
27,FLR MF,1000.0
27,FLR AT,1000.0
27,FLR SFD,436302.1847311181
27,FLR RRMH,1000.0
27,FLR RRSFD,1000.0
27,FLR Accommodation,13465.525670569745
27,FLR Government Support,1000.0
27,FLR K12,1000.0
27,FLR Heavy Industry,1001.9403340388171
27,FLR Hospital,1000.0
27,FLR Institutional,1000.0
27,FLR Light Industry,1001.2730069147259
27,FLR Office,14946.065893030787
27,FLR Retail,24152.994097078372
27,FLR Warehouse,1033.9233762170572
27,FLR Agriculture,72115310.51
27,FLR Logging,1000.0
28,FLR MH,1304.5967607527361
28,FLR MF,114093.87658183076
28,FLR AT,110149.02944937332
28,FLR SFD,972776.3132489129
28,FLR RRMH,1000.0
28,FLR RRSFD,1000.0
28,FLR Accommodation,1009.1465933104186
28,FLR Government Support,1000.0
28,FLR K12,1000.0
28,FLR Heavy Industry,1000.0
28,FLR Hospital,1057.7205927542625
28,FLR Institutional,1000.0
28,FLR Light Industry,1045.2902361926092
28,FLR Office,1045.0581074794145
28,FLR Retail,1001.1070527297159
28,FLR Warehouse,1036.2029316979772
28,FLR Agriculture,1000.0
