AZone,FLRType,FLRName,BldgMSQFT
2822,AgForest,FLR Agriculture,17350000002
2823,AgForest,FLR Agriculture,358695691.8
2823,AgForest,FLR Logging,8081723921
2824,AgForest,FLR Logging,6644707570
2825,AgForest,FLR Agriculture,8124200001
2826,AgForest,FLR Agriculture,2228338983
2826,AgForest,FLR Logging,12379661019
2827,AgForest,FLR Agriculture,11376999998
2828,AgForest,FLR Agriculture,21845000001
2829,AgForest,FLR Agriculture,17056000002
2830,AgForest,FLR Logging,51296911.33
2830,AgForest,FLR Agriculture,3037803089
2831,AgForest,FLR Agriculture,36091649
2832,AgForest,FLR Logging,10890000
2832,AgForest,FLR Agriculture,27050760
2833,AgForest,FLR Logging,5312737.352
2834,AgForest,FLR Logging,4487174.876
2835,AgForest,FLR Logging,10918032.79
2835,AgForest,FLR Agriculture,135601967.2
2836,AgForest,FLR Agriculture,801619999.8
2836,AgForest,FLR Logging,6931499998
2837,AgForest,FLR Logging,13597499.63
2838,AgForest,FLR Logging,24645387.46
2838,AgForest,FLR Agriculture,643244612.6
2839,AgForest,FLR Agriculture,392040
2839,AgForest,FLR Logging,98010000
2840,AgForest,FLR Logging,3642187.4
2841,AgForest,FLR Logging,3424978599
2841,AgForest,FLR Agriculture,10136999999
2842,AgForest,FLR Logging,9002728583
2842,AgForest,FLR Agriculture,24395999999
2843,AgForest,FLR Agriculture,1249200000
2844,AgForest,FLR Logging,561721311.5
2844,AgForest,FLR Agriculture,808878688.5
2845,AgForest,FLR Logging,1419700000
2846,AgForest,FLR Agriculture,2117567867
2846,AgForest,FLR Logging,11225444586
2847,AgForest,FLR Logging,48212848.68
2848,AgForest,FLR Logging,369074.99
2850,AgForest,FLR Logging,882898876.4
2850,AgForest,FLR Agriculture,3046001124
2851,AgForest,FLR Agriculture,179430000
2852,AgForest,FLR Agriculture,1641412.455
2853,AgForest,FLR Logging,111561702.1
2853,AgForest,FLR Agriculture,150608297.9
2856,AgForest,FLR Agriculture,358890000
2857,AgForest,FLR Logging,139126213.6
2857,AgForest,FLR Agriculture,863973786.4
2858,AgForest,FLR Agriculture,22718999999
2859,AgForest,FLR Logging,16404408
2859,AgForest,FLR Agriculture,33391000002
2860,AgForest,FLR Agriculture,3368941160
2861,AgForest,FLR Logging,4224725.8
2861,AgForest,FLR Agriculture,553002379.7
2862,AgForest,FLR Logging,73921835.4
2862,AgForest,FLR Agriculture,322910697.7
2863,AgForest,FLR Agriculture,378395975
2864,AgForest,FLR Agriculture,243330000
2865,AgForest,FLR Agriculture,406450000
2866,AgForest,FLR Agriculture,267680000
2867,AgForest,FLR Logging,12393149.66
2874,AgForest,FLR Agriculture,5011649.861
2875,AgForest,FLR Agriculture,112380000
2876,AgForest,FLR Agriculture,196720000
2877,AgForest,FLR Agriculture,1222700000
2878,AgForest,FLR Agriculture,532394261.3
2878,AgForest,FLR Logging,2990726776
2880,AgForest,FLR Logging,2950249828
2881,AgForest,FLR Agriculture,329898552.6
2881,AgForest,FLR Logging,2273749212
2882,AgForest,FLR Logging,3005808.45
2882,AgForest,FLR Agriculture,31322811.64
2883,AgForest,FLR Logging,5740336260
2885,AgForest,FLR Agriculture,125905150
2885,AgForest,FLR Logging,839929999.8
2886,AgForest,FLR Logging,123403012.2
2887,AgForest,FLR Logging,86664635.09
2888,AgForest,FLR Logging,520379999.9
2889,AgForest,FLR Logging,318778799.3
2890,AgForest,FLR Agriculture,103010772.2
2890,AgForest,FLR Logging,1337000000
2891,AgForest,FLR Agriculture,20201999.44
2891,AgForest,FLR Logging,33556686.59
2892,AgForest,FLR Logging,420680365.9
2893,AgForest,FLR Logging,894501390.1
2894,AgForest,FLR Logging,14913049998
2895,AgForest,FLR Logging,23586000000
2896,AgForest,FLR Agriculture,7714199999
2896,AgForest,FLR Logging,30973186046
2897,AgForest,FLR Agriculture,4207700000
2897,AgForest,FLR Logging,7369000000
2898,AgForest,FLR Agriculture,1189077700
2898,AgForest,FLR Logging,12646000000
2899,AgForest,FLR Logging,1983768592
2899,AgForest,FLR Agriculture,3861400000
2900,AgForest,FLR Agriculture,6339377653
2900,AgForest,FLR Logging,20521825497
2901,AgForest,FLR Agriculture,1313400000
2902,AgForest,FLR Agriculture,3716000000
2903,AgForest,FLR Agriculture,310120000
2904,AgForest,FLR Agriculture,156910000
2905,AgForest,FLR Agriculture,303970000
2906,AgForest,FLR Logging,222641925.7
2906,AgForest,FLR Agriculture,568139999.8
2907,AgForest,FLR Logging,19714751.35
2907,AgForest,FLR Agriculture,44036473.79
2908,AgForest,FLR Logging,9712.500019
2909,AgForest,FLR Logging,809504182.1
2910,AgForest,FLR Logging,82890257.96
2910,AgForest,FLR Agriculture,1141398852
2911,AgForest,FLR Logging,9712.500019
2912,AgForest,FLR Agriculture,874124.976
2922,AgForest,FLR Logging,38849.99899
2928,AgForest,FLR Logging,8857799.754
2929,AgForest,FLR Logging,19223588.18
2929,AgForest,FLR Agriculture,22491598.17
2939,AgForest,FLR Logging,126262.497
2952,AgForest,FLR Agriculture,1176120
2952,AgForest,FLR Logging,56628000
2953,AgForest,FLR Logging,19602000
2953,AgForest,FLR Agriculture,23130360
2955,AgForest,FLR Logging,13055000002
2955,AgForest,FLR Agriculture,16984000000
2956,AgForest,FLR Agriculture,52547999993
2957,AgForest,FLR Agriculture,18338999998
2957,AgForest,FLR Logging,22034597450
2958,AgForest,FLR Agriculture,76092827513
2959,AgForest,FLR Agriculture,6656042423
2959,AgForest,FLR Logging,20169825525
2960,AgForest,FLR Agriculture,337210000
2961,AgForest,FLR Logging,30089324.17
2962,AgForest,FLR Logging,135974.996
2963,AgForest,FLR Agriculture,14539612.1
2964,AgForest,FLR Logging,306350000
2965,AgForest,FLR Logging,662810000.2
2966,AgForest,FLR Logging,82595097.71
2967,AgForest,FLR Agriculture,165480000
2968,AgForest,FLR Logging,160150000
2969,AgForest,FLR Agriculture,117910848.6
2970,AgForest,FLR Logging,3607699997
2970,AgForest,FLR Agriculture,14718938963
2971,AgForest,FLR Logging,16743103586
2972,AgForest,FLR Logging,156130.67
2972,AgForest,FLR Agriculture,71280628.16
2973,AgForest,FLR Agriculture,86837850.88
2973,AgForest,FLR Logging,143425879.8
2974,AgForest,FLR Logging,378787.49
2975,AgForest,FLR Logging,1454000000
2976,AgForest,FLR Logging,9615173.833
2984,AgForest,FLR Logging,6762324.706
3001,AgForest,FLR Logging,31876424.12
3003,AgForest,FLR Agriculture,154269292.7
3007,AgForest,FLR Logging,13170149.64
3012,AgForest,FLR Agriculture,2465600000
3014,AgForest,FLR Agriculture,138960000
3015,AgForest,FLR Agriculture,6234899999
3016,AgForest,FLR Agriculture,14064999999
3017,AgForest,FLR Agriculture,995811396.6
3017,AgForest,FLR Logging,10529188602
3018,AgForest,FLR Logging,4918168067
3018,AgForest,FLR Agriculture,5689699999
3019,AgForest,FLR Agriculture,5058999999
3019,AgForest,FLR Logging,5409443248
3020,AgForest,FLR Logging,11569724.77
3020,AgForest,FLR Agriculture,114540275.2
3021,AgForest,FLR Agriculture,145720000
3022,AgForest,FLR Agriculture,220410000
3024,AgForest,FLR Logging,387610000
3025,AgForest,FLR Agriculture,867709999.8
3032,AgForest,FLR Logging,9098797.827
3032,AgForest,FLR Agriculture,24020826.26
3038,AgForest,FLR Agriculture,581650000.1
3039,AgForest,FLR Agriculture,279634969.2
3039,AgForest,FLR Logging,443865030.6
3040,AgForest,FLR Logging,89183066.34
3040,AgForest,FLR Agriculture,690276933.5
3041,AgForest,FLR Agriculture,146410000
3042,AgForest,FLR Logging,228007236.6
3042,AgForest,FLR Agriculture,6451692765
3043,AgForest,FLR Agriculture,152930000
3044,AgForest,FLR Agriculture,4768837.369
3046,AgForest,FLR Agriculture,29661974.18
3049,AgForest,FLR Logging,15258337.08
3050,AgForest,FLR Agriculture,118170000
3051,AgForest,FLR Agriculture,479969999.9
3052,AgForest,FLR Agriculture,3624900000
3053,AgForest,FLR Agriculture,1128400000
3054,AgForest,FLR Agriculture,7349599999
3055,AgForest,FLR Agriculture,4394400000
3056,AgForest,FLR Logging,1262624.965
3057,AgForest,FLR Logging,3603337.401
3058,AgForest,FLR Agriculture,58372123.41
3059,AgForest,FLR Logging,3787874.895
3061,AgForest,FLR Logging,964830508.6
3061,AgForest,FLR Agriculture,10420169493
3062,AgForest,FLR Agriculture,15218400.82
3062,AgForest,FLR Logging,70455559.34
3067,AgForest,FLR Logging,457150000.2
3068,AgForest,FLR Logging,43910211.29
3069,AgForest,FLR Logging,2719499.925
3070,AgForest,FLR Logging,67987.498
3071,AgForest,FLR Logging,14083124.61
3072,AgForest,FLR Logging,27383419
3072,AgForest,FLR Agriculture,12346000000
3073,AgForest,FLR Agriculture,6896077624
3073,AgForest,FLR Logging,16419232438
3074,AgForest,FLR Agriculture,2956600000
3075,AgForest,FLR Logging,8372174.771
3076,AgForest,FLR Logging,6050887.335
3077,AgForest,FLR Agriculture,815409999.9
3077,AgForest,FLR Logging,7833485970
3078,AgForest,FLR Logging,16604871.93
3079,AgForest,FLR Logging,96350.33991
3080,AgForest,FLR Agriculture,872809999.8
3080,AgForest,FLR Logging,1860751288
3081,AgForest,FLR Agriculture,1417039442
3081,AgForest,FLR Logging,3456865113
3082,AgForest,FLR Logging,3262759793
3082,AgForest,FLR Agriculture,3802900000
3083,AgForest,FLR Agriculture,1016000000
3083,AgForest,FLR Logging,1355043266
3084,AgForest,FLR Logging,1189486753
3084,AgForest,FLR Agriculture,1555800000
3085,AgForest,FLR Agriculture,111043836
3085,AgForest,FLR Logging,940053638
3087,AgForest,FLR Agriculture,2744280
3087,AgForest,FLR Logging,4356000
3091,AgForest,FLR Logging,18636.2073
3091,AgForest,FLR Agriculture,679874.9809
3092,AgForest,FLR Logging,1579932144
3094,AgForest,FLR Logging,9653.805794
3095,AgForest,FLR Logging,212784.9431
3096,AgForest,FLR Agriculture,144340000
3096,AgForest,FLR Logging,18568331164
3099,AgForest,FLR Logging,19283.00263
3102,AgForest,FLR Agriculture,30021336.67
3103,AgForest,FLR Agriculture,237720000
3104,AgForest,FLR Logging,444507120.1
3105,AgForest,FLR Agriculture,1086948.606
3105,AgForest,FLR Logging,66424637.05
3106,AgForest,FLR Agriculture,5632578089
3106,AgForest,FLR Logging,29216999998
3108,AgForest,FLR Agriculture,1137843621
3108,AgForest,FLR Logging,1191730569
3109,AgForest,FLR Logging,53418748.54
3110,AgForest,FLR Logging,2882617368
3111,AgForest,FLR Agriculture,3622571291
3111,AgForest,FLR Logging,15671901534
3112,AgForest,FLR Agriculture,110741343.9
3112,AgForest,FLR Logging,3691378131
3113,AgForest,FLR Logging,995533514
3113,AgForest,FLR Agriculture,2405700000
3114,AgForest,FLR Logging,59719165.1
3114,AgForest,FLR Agriculture,569720835.1
3116,AgForest,FLR Agriculture,501349999.8
3116,AgForest,FLR Logging,700148375.2
3117,AgForest,FLR Logging,31874729654
3118,AgForest,FLR Logging,11283348934
3119,AgForest,FLR Agriculture,4202600000
3119,AgForest,FLR Logging,20331495758
3120,AgForest,FLR Agriculture,7659100002
3120,AgForest,FLR Logging,29538290995
3121,AgForest,FLR Agriculture,194730000
3121,AgForest,FLR Logging,5256249120
3122,AgForest,FLR Agriculture,76689897.9
3122,AgForest,FLR Logging,3197652091
3123,AgForest,FLR Agriculture,93725622.4
3123,AgForest,FLR Logging,278826159.2
3124,AgForest,FLR Logging,236196257.5
3124,AgForest,FLR Agriculture,279180000
3125,AgForest,FLR Agriculture,24844574.31
3125,AgForest,FLR Logging,1347342927
3126,AgForest,FLR Logging,22548166730
3127,AgForest,FLR Logging,1721857
3127,AgForest,FLR Agriculture,12227000000
3130,AgForest,FLR Logging,11897812.17
3131,AgForest,FLR Logging,127450000
3132,AgForest,FLR Agriculture,204690000
3133,AgForest,FLR Logging,6674452554
3133,AgForest,FLR Agriculture,11613547444
3134,AgForest,FLR Logging,320512.491
3139,AgForest,FLR Logging,751105
3139,AgForest,FLR Agriculture,29081022091
3140,AgForest,FLR Logging,15639205299
3140,AgForest,FLR Agriculture,18096794703
3141,AgForest,FLR Agriculture,63053548.28
3142,AgForest,FLR Logging,83634335.2
3143,AgForest,FLR Logging,203460000
3144,AgForest,FLR Agriculture,3535349.902
3145,AgForest,FLR Agriculture,87014285.11
3146,AgForest,FLR Logging,6789035
3146,AgForest,FLR Agriculture,24619000000
3147,AgForest,FLR Agriculture,18316999998
3148,AgForest,FLR Agriculture,12610000002
3149,AgForest,FLR Agriculture,87254625491
3150,AgForest,FLR Agriculture,1.04E+11
3151,AgForest,FLR Agriculture,443730000.1
3152,AgForest,FLR Agriculture,654889999.9
3153,AgForest,FLR Agriculture,16560000002
3154,AgForest,FLR Logging,19428
3154,AgForest,FLR Agriculture,21483999999
3155,AgForest,FLR Agriculture,575290000.1
3157,AgForest,FLR Logging,27729186.73
3158,AgForest,FLR Logging,8770387.258
3159,AgForest,FLR Agriculture,9246299.746
3161,AgForest,FLR Logging,116549.997
3162,AgForest,FLR Logging,58274.99798
3163,AgForest,FLR Logging,12257174.66
3164,AgForest,FLR Agriculture,10207837.22
3165,AgForest,FLR Agriculture,200510000
3167,AgForest,FLR Logging,5031074.859
3168,AgForest,FLR Logging,1184924.967
3170,AgForest,FLR Agriculture,13597499.63
3171,AgForest,FLR Agriculture,1086400000
3172,AgForest,FLR Agriculture,266470000
3174,AgForest,FLR Agriculture,427349.988
3175,AgForest,FLR Agriculture,12869062.15
3176,AgForest,FLR Agriculture,360350000
3177,AgForest,FLR Agriculture,1235600000
3178,AgForest,FLR Agriculture,1236900000
3179,AgForest,FLR Agriculture,90549635.01
3180,AgForest,FLR Agriculture,1303900000
3181,AgForest,FLR Agriculture,3308400000
3182,AgForest,FLR Agriculture,16060999999
3183,AgForest,FLR Agriculture,70834999998
3184,AgForest,FLR Agriculture,33847136407
3185,AgForest,FLR Logging,1.05004E+11
3186,AgForest,FLR Logging,2069267893
3187,AgForest,FLR Agriculture,547069999.9
3188,AgForest,FLR Agriculture,287790000
3189,AgForest,FLR Logging,281662.492
4001,AgForest,FLR Logging,11613999997
4001,AgForest,FLR Agriculture,40763182898
4002,AgForest,FLR Agriculture,73649885.44
4002,AgForest,FLR Logging,2372200000
4003,AgForest,FLR Logging,2939709712
4004,AgForest,FLR Agriculture,27987699998
4005,AgForest,FLR Logging,16476000000
4006,AgForest,FLR Agriculture,949859999.8
4006,AgForest,FLR Logging,46278999992
4007,AgForest,FLR Agriculture,1363606212
4007,AgForest,FLR Logging,8390099999
4008,AgForest,FLR Agriculture,1701937062
4008,AgForest,FLR Logging,6818500002
4009,AgForest,FLR Agriculture,11188965174
4009,AgForest,FLR Logging,68515000017
4010,AgForest,FLR Logging,34659407809
4010,AgForest,FLR Agriculture,78343592191
4011,AgForest,FLR Agriculture,43882934107
4012,AgForest,FLR Agriculture,2376000000
4012,AgForest,FLR Logging,28517000000
4013,AgForest,FLR Agriculture,106140000
4013,AgForest,FLR Logging,27205999998
4014,AgForest,FLR Agriculture,156820000
4014,AgForest,FLR Logging,10593000000
4015,AgForest,FLR Agriculture,291830000
4015,AgForest,FLR Logging,1100200000
4017,AgForest,FLR Logging,21780000
4017,AgForest,FLR Agriculture,93697560
4018,AgForest,FLR Agriculture,1736200000
4018,AgForest,FLR Logging,14935000000
4019,AgForest,FLR Agriculture,2390000000
4019,AgForest,FLR Logging,49789000010
4021,AgForest,FLR Agriculture,304615080
4021,AgForest,FLR Logging,731808000
4022,AgForest,FLR Agriculture,107940000
4022,AgForest,FLR Logging,5973300000
4023,AgForest,FLR Logging,36642805155
4023,AgForest,FLR Agriculture,40350194854
4025,AgForest,FLR Logging,1547407206
4025,AgForest,FLR Agriculture,1818062794
4026,AgForest,FLR Agriculture,81754999987
4027,AgForest,FLR Logging,3538600000
4028,AgForest,FLR Logging,144739362.5
4029,AgForest,FLR Logging,21780000
4029,AgForest,FLR Agriculture,612366480
4030,AgForest,FLR Logging,1106300000
4031,AgForest,FLR Logging,32850000000
4032,AgForest,FLR Agriculture,65862720
4032,AgForest,FLR Logging,361548000
4033,AgForest,FLR Agriculture,15681600
4033,AgForest,FLR Logging,84942000
4036,AgForest,FLR Logging,18325000001
4037,AgForest,FLR Logging,32670000
4037,AgForest,FLR Agriculture,989901000
4038,AgForest,FLR Logging,4356000
4038,AgForest,FLR Agriculture,127020960
4039,AgForest,FLR Logging,6534000
4039,AgForest,FLR Agriculture,199940400
4040,AgForest,FLR Logging,1023700000
4041,AgForest,FLR Logging,1213300000
4044,AgForest,FLR Logging,930469999.8
4045,AgForest,FLR Logging,853910000.1
4046,AgForest,FLR Agriculture,164656800
4046,AgForest,FLR Logging,167706000
4047,AgForest,FLR Agriculture,95657760
4047,AgForest,FLR Logging,113256000
4048,AgForest,FLR Agriculture,236008080
4048,AgForest,FLR Logging,509652000
4049,AgForest,FLR Agriculture,7448760
4049,AgForest,FLR Logging,39204000
4050,AgForest,FLR Agriculture,128197080
4050,AgForest,FLR Logging,248292000
4051,AgForest,FLR Agriculture,223462800
4051,AgForest,FLR Logging,518364000
4052,AgForest,FLR Agriculture,39988080
4052,AgForest,FLR Logging,217800000
4053,AgForest,FLR Agriculture,41948280
4053,AgForest,FLR Logging,219978000
4054,AgForest,FLR Agriculture,392040
4054,AgForest,FLR Logging,2178000
4055,AgForest,FLR Agriculture,16857720
4055,AgForest,FLR Logging,41382000
4056,AgForest,FLR Logging,161172000
4056,AgForest,FLR Agriculture,360284760
4057,AgForest,FLR Logging,8712000
4057,AgForest,FLR Agriculture,21170160
4058,AgForest,FLR Logging,453139999.8
4059,AgForest,FLR Logging,8712000
4059,AgForest,FLR Agriculture,116827920
4060,AgForest,FLR Logging,4356000
4060,AgForest,FLR Agriculture,57629880
4062,AgForest,FLR Agriculture,44541523.76
4062,AgForest,FLR Logging,10841000001
4064,AgForest,FLR Logging,43560000
4064,AgForest,FLR Agriculture,1714390920
4065,AgForest,FLR Logging,23958000
4065,AgForest,FLR Agriculture,663723720
4066,AgForest,FLR Logging,56628000
4066,AgForest,FLR Agriculture,1695573000
4067,AgForest,FLR Logging,2178000
4067,AgForest,FLR Agriculture,1781821800
4071,AgForest,FLR Agriculture,3515700000
4071,AgForest,FLR Logging,1.06E+11
4072,AgForest,FLR Agriculture,186260885.3
4072,AgForest,FLR Logging,282213462.5
4073,AgForest,FLR Logging,87120000
4073,AgForest,FLR Agriculture,112123440
4074,AgForest,FLR Agriculture,1.37027E+11
4075,AgForest,FLR Logging,12312357.6
4075,AgForest,FLR Agriculture,509731604.7
4076,AgForest,FLR Logging,47411559.7
4076,AgForest,FLR Agriculture,2325537003
4077,AgForest,FLR Logging,2796400000
4077,AgForest,FLR Agriculture,3111300000
4078,AgForest,FLR Logging,21786568.35
4078,AgForest,FLR Agriculture,196863431.6
4079,AgForest,FLR Logging,703046595.1
4079,AgForest,FLR Agriculture,11065953407
4080,AgForest,FLR Agriculture,194825561.6
4081,AgForest,FLR Logging,13068000
4081,AgForest,FLR Agriculture,363421080
4082,AgForest,FLR Logging,13068000
4082,AgForest,FLR Agriculture,394000200
4083,AgForest,FLR Logging,6534000
4083,AgForest,FLR Agriculture,198372240
4084,AgForest,FLR Logging,3732805.255
4084,AgForest,FLR Agriculture,189477194.7
4085,AgForest,FLR Logging,2178000
4085,AgForest,FLR Agriculture,45476640
4088,AgForest,FLR Logging,334239999.9
4088,AgForest,FLR Agriculture,531040000.1
4090,AgForest,FLR Logging,5346300000
4090,AgForest,FLR Agriculture,6807900001
4091,AgForest,FLR Agriculture,2341565112
4091,AgForest,FLR Logging,23564000001
4092,AgForest,FLR Logging,1080000000
4092,AgForest,FLR Agriculture,2406562238
4093,AgForest,FLR Agriculture,35675640
4093,AgForest,FLR Logging,60984000
4105,AgForest,FLR Logging,2178000
4105,AgForest,FLR Agriculture,152895600
4136,AgForest,FLR Agriculture,159210000
4136,AgForest,FLR Logging,59007000011
4137,AgForest,FLR Agriculture,1603700000
4137,AgForest,FLR Logging,41279999998
4138,AgForest,FLR Agriculture,24483800001
4138,AgForest,FLR Logging,36665999988
4140,AgForest,FLR Agriculture,204770000
4140,AgForest,FLR Logging,34095000001
4141,AgForest,FLR Logging,5080200002
